location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
Connecticut,2,0.01082833937298561,0.0389663973771925,0.11104423789808876,0.0108,0.039,0.111,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Delaware,0,0.00460338773695802,0.01117829457364341,0.02180530654577161,0.0046,0.0112,0.0218,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Delaware,1,0.0044822121985181,0.01564961240310078,0.03498383407462675,0.0045,0.0156,0.035,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Delaware,2,0.00378025122822247,0.01569752684441808,0.04916467260457234,0.0038,0.0157,0.0492,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
District of Columbia,0,0.0114242020352592,0.0221,0.04226466353368631,0.0114,0.0221,0.0423,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
District of Columbia,1,0.00849726862003347,0.0265,0.0695203069411657,0.0085,0.0265,0.0695,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
District of Columbia,2,0.00663569580414485,0.02712611558975715,0.0878446606383165,0.0066,0.0271,0.0878,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Florida,0,0.01832142814441515,0.0276,0.04300251328402911,0.0183,0.0276,0.043,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Florida,1,0.01692054017805055,0.0333,0.06795213048425008,0.0169,0.0333,0.068,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Florida,2,0.01213484583377,0.03652021171588722,0.08921682409842852,0.0121,0.0365,0.0892,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Georgia,0,0.00872795427288487,0.0158,0.02820173459406586,0.0087,0.0158,0.0282,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Georgia,1,0.0072,0.0224,0.0439340172391603,0.0072,0.0224,0.0439,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Georgia,2,0.00609711000504869,0.01870714731233385,0.05595915470182246,0.0061,0.0187,0.056,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Hawaii,0,0.03735150067762749,0.0613,0.09608423314866804,0.0374,0.0613,0.0961,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Hawaii,1,0.03399627166192932,0.06453726293406106,0.13274342240811834,0.034,0.0645,0.1327,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Hawaii,2,0.02700964930592458,0.07389730721343976,0.19285771775546745,0.027,0.0739,0.1929,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Idaho,0,0.00872675382946393,0.0193,0.0323002410571728,0.0087,0.0193,0.0323,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Idaho,1,0.00743653357530214,0.02216466091776748,0.0526139342522476,0.0074,0.0222,0.0526,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Idaho,2,0.00648101389436939,0.02321230520534969,0.0669629402065228,0.0065,0.0232,0.067,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Illinois,0,0.00667709156861107,0.0128,0.02361101596748598,0.0067,0.0128,0.0236,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Illinois,1,0.0058,0.0168,0.03864487845749368,0.0058,0.0168,0.0386,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Illinois,2,0.00573582477763994,0.01865458299632372,0.05088635519460802,0.0057,0.0187,0.0509,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Indiana,0,0.00823831357389558,0.01590303215424419,0.02604572649860782,0.0082,0.0159,0.026,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Indiana,1,0.0068,0.01951895910577603,0.0413806738809647,0.0068,0.0195,0.0414,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Indiana,2,0.00714504647552191,0.02396694828463055,0.06169141330439269,0.0071,0.024,0.0617,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Iowa,0,0.00263014949271898,0.00676719551681895,0.0128776758232036,0.0026,0.0068,0.0129,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Iowa,1,0.00267142857142857,0.00941350098593326,0.0256,0.0027,0.0094,0.0256,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Iowa,2,0.00281872645816928,0.01030604828470669,0.02810036309636783,0.0028,0.0103,0.0281,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Kansas,0,0.00274546090107597,0.00683241742079984,0.0124612285652074,0.0027,0.0068,0.0125,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Kansas,1,0.00327474494927733,0.00933968598438311,0.02307339965673043,0.0033,0.0093,0.0231,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Kansas,2,0.00282869120225124,0.01062674829341087,0.02943512236322078,0.0028,0.0106,0.0294,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Kentucky,0,0.00582836746114946,0.01329479768786127,0.02142989400214174,0.0058,0.0133,0.0214,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Kentucky,1,0.006,0.0181,0.03699421965317919,0.006,0.0181,0.037,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Kentucky,2,0.00560223822481681,0.01742294341500236,0.05016978305768196,0.0056,0.0174,0.0502,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Louisiana,0,0.01931850683665034,0.03573406527470501,0.05904005367082415,0.0193,0.0357,0.059,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Louisiana,1,0.0169050731363648,0.036953447259677,0.0929771707377471,0.0169,0.037,0.093,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Louisiana,2,0.01512552261293045,0.04304000877039485,0.11712345046798402,0.0151,0.043,0.1171,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Maine,0,0.00465814627031519,0.00947818080364009,0.0188761288976492,0.0047,0.0095,0.0189,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Maine,1,0.00372353154025702,0.01207780084850902,0.033,0.0037,0.0121,0.033,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Maine,2,0.00302982216440403,0.01245333842102898,0.03700446408897781,0.003,0.0125,0.037,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Maryland,0,0.01510618211754721,0.0288,0.0467412298803318,0.0151,0.0288,0.0467,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Maryland,1,0.011122992689884,0.0353,0.0771268639238022,0.0111,0.0353,0.0771,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Maryland,2,0.00905880294240437,0.03513073649032525,0.101044267180167,0.0091,0.0351,0.101,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Massachusetts,0,0.00944212443735171,0.0179,0.0303347488063054,0.0094,0.0179,0.0303,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Massachusetts,1,0.00754030232543001,0.02040357367234017,0.04907870957458864,0.0075,0.0204,0.0491,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Massachusetts,2,0.00592920415748174,0.02264601860160714,0.05988208943834031,0.0059,0.0226,0.0599,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Michigan,0,0.00801748146670265,0.01504520894892359,0.02692590484642254,0.008,0.015,0.0269,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Michigan,1,0.00616062868019861,0.0204,0.04543692356778284,0.0062,0.0204,0.0454,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Michigan,2,0.00539668052727117,0.01996466048852712,0.05590936140157197,0.0054,0.02,0.0559,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Minnesota,0,0.01600169810005004,0.02787992589226188,0.0437870812912831,0.016,0.0279,0.0438,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Minnesota,1,0.01295314735697342,0.03361682945347519,0.07338464263902611,0.013,0.0336,0.0734,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Minnesota,2,0.00971449792249158,0.03286197181385346,0.09770727209974173,0.0097,0.0329,0.0977,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Mississippi,0,0.006199482694078,0.0129,0.02263820441756695,0.0062,0.0129,0.0226,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Mississippi,1,0.0065,0.01865218566388731,0.0394359853121175,0.0065,0.0187,0.0394,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Mississippi,2,0.00618392895671461,0.01908831663280515,0.05083978702219502,0.0062,0.0191,0.0508,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Missouri,0,0.00898725320567131,0.01151093499169329,0.01520686001371102,0.009,0.0115,0.0152,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Missouri,1,0.00894632644126539,0.01446609616357237,0.0252626935274645,0.0089,0.0145,0.0253,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Montana,0,0.00508572771402638,0.0132,0.0220050053907301,0.0051,0.0132,0.022,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Montana,1,0.0053,0.01537398569374437,0.0358288180445837,0.0053,0.0154,0.0358,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Montana,2,0.00473083579758023,0.01720057046732477,0.0501647336266376,0.0047,0.0172,0.0502,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Nebraska,0,0.00146117424879387,0.00487820069204152,0.01061628097451599,0.0015,0.0049,0.0106,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Nebraska,1,0.002,0.0074895865377161,0.02043730303308004,0.002,0.0075,0.0204,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Nebraska,2,0.00188838008294461,0.00825167516591611,0.02494068945724157,0.0019,0.0083,0.0249,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Nevada,0,0.00450762691465391,0.0085,0.01456410453091079,0.0045,0.0085,0.0146,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Nevada,1,0.00384450625869262,0.0113,0.02365014323826646,0.0038,0.0113,0.0237,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Nevada,2,0.00495069541029207,0.0135310416500446,0.03016500746027112,0.005,0.0135,0.0302,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
New Hampshire,0,0.00646650887573964,0.01399634909975139,0.02398199826581735,0.0065,0.014,0.024,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
New Hampshire,1,0.00573517410398822,0.0185,0.04104213471368824,0.0057,0.0185,0.041,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
New Hampshire,2,0.00528611441974748,0.01980341840552799,0.04959521134476238,0.0053,0.0198,0.0496,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
New Jersey,0,0.01956868321089509,0.03226008314566205,0.0527242141090331,0.0196,0.0323,0.0527,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
New Jersey,1,0.01530244373577896,0.03688099273033262,0.082,0.0153,0.0369,0.082,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
New Jersey,2,0.0117455023841433,0.039857284955736,0.10869872612586132,0.0117,0.0399,0.1087,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
New Mexico,0,0.00491082188334779,0.0118,0.02016444429711634,0.0049,0.0118,0.0202,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
New Mexico,1,0.0047,0.0162583321892264,0.03579558865013758,0.0047,0.0163,0.0358,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
New Mexico,2,0.00453648222568048,0.0159469868443399,0.04770705138928341,0.0045,0.0159,0.0477,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
New York,0,0.02118879253705533,0.037,0.06818499032843149,0.0212,0.037,0.0682,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
New York,1,0.0144406584862072,0.0391,0.0900214683954503,0.0144,0.0391,0.09,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
New York,2,0.0135621827375726,0.0433657427888678,0.1312140222573303,0.0136,0.0434,0.1312,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
North Carolina,0,0.02125153267147721,0.03471891716340712,0.05524351191116276,0.0213,0.0347,0.0552,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
North Carolina,1,0.01954587374576069,0.04215911962268708,0.08643131791700623,0.0195,0.0422,0.0864,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
North Carolina,2,0.01742164778338749,0.0448246968952456,0.10634837888495312,0.0174,0.0448,0.1063,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
North Dakota,0,0.00295587577549568,0.00956134282439717,0.0168524346774584,0.003,0.0096,0.0169,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
North Dakota,1,0.00298708694666396,0.01298367452050549,0.02754401158242298,0.003,0.013,0.0275,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
North Dakota,2,0.00323771358872165,0.01217164838583988,0.03972502897991313,0.0032,0.0122,0.0397,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Ohio,0,0.00606037556145676,0.0118730322201336,0.02068363767450443,0.0061,0.0119,0.0207,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Ohio,1,0.00469803877559716,0.0165,0.03613977030141877,0.0047,0.0165,0.0361,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Ohio,2,0.00391509505358705,0.01727239802610533,0.04749289823469938,0.0039,0.0173,0.0475,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Oklahoma,0,0.00206912275547868,0.00421245018872254,0.00950390784969822,0.0021,0.0042,0.0095,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Oklahoma,1,0.00232968246703045,0.0055530739676829,0.01751044003451251,0.0023,0.0056,0.0175,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Oklahoma,2,0.00205561915632755,0.00731837096659839,0.023824033972958632,0.0021,0.0073,0.0238,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Oregon,0,0.00355950492661604,0.0075294797536551,0.01527796319058367,0.0036,0.0075,0.0153,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Oregon,1,0.00395718264832358,0.00819870725632491,0.02437918618334579,0.004,0.0082,0.0244,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Oregon,2,0.0036933718664306,0.01177463261501695,0.03302454841704541,0.0037,0.0118,0.033,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Pennsylvania,0,0.00789556886860361,0.0158,0.0252523544688239,0.0079,0.0158,0.0253,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Pennsylvania,1,0.00610636979009257,0.0193099002287013,0.04130552507005353,0.0061,0.0193,0.0413,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Pennsylvania,2,0.00495654064243676,0.02125917083616051,0.057374582234867313,0.005,0.0213,0.0574,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Rhode Island,0,0.00703442382814282,0.01533631351074921,0.02642431695710812,0.007,0.0153,0.0264,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Rhode Island,1,0.00596791545085339,0.01801579834350642,0.04186133907904089,0.006,0.018,0.0419,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Rhode Island,2,0.00501109076362748,0.01923497467660931,0.05410158058515171,0.005,0.0192,0.0541,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
South Carolina,0,0.00743775086253514,0.0149,0.02566676241561859,0.0074,0.0149,0.0257,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
South Carolina,1,0.0063,0.02084098593337919,0.04822972746893449,0.0063,0.0208,0.0482,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
South Carolina,2,0.00550979119638255,0.02161728227534837,0.06381516721859802,0.0055,0.0216,0.0638,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
South Dakota,0,3.1508056129261e-4,0.00204246648363013,0.00730267234215657,3e-4,0.002,0.0073,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
South Dakota,1,9.530429379937132e-4,0.00271256276919321,0.01428282601730488,0.001,0.0027,0.0143,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
South Dakota,2,7.159814172575038e-4,0.00322263115423513,0.01953512372979102,7e-4,0.0032,0.0195,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Tennessee,0,0.00537108485575704,0.0111,0.01849433368324222,0.0054,0.0111,0.0185,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Tennessee,1,0.0056,0.01559069929798704,0.03319178175646191,0.0056,0.0156,0.0332,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Tennessee,2,0.00550737185666447,0.01634275387517797,0.04473643480135417,0.0055,0.0163,0.0447,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
