location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
California,1,0.00166686859886539,0.00528131653350627,0.01251495698800298,0.0017,0.0053,0.0125,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
California,2,0.00180687577254429,0.0071414748006937,0.02224044881656661,0.0018,0.0071,0.0222,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Colorado,0,0.0082,0.0196,0.03212031034837716,0.0082,0.0196,0.0321,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Colorado,1,0.0083,0.0219,0.04686462960130494,0.0083,0.0219,0.0469,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Colorado,2,0.00681337000333292,0.02100434053258013,0.05788156072946164,0.0068,0.021,0.0579,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Connecticut,0,0.0027590073680949,0.00923741978925721,0.01755097531957253,0.0028,0.0092,0.0176,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Connecticut,1,0.00300448248170972,0.0105,0.02575873408520244,0.003,0.0105,0.0258,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Connecticut,2,0.0030976167101791,0.01213999120974966,0.03631679584009152,0.0031,0.0121,0.0363,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Delaware,0,0.00157392157608363,0.00561823181626099,0.0103167113068458,0.0016,0.0056,0.0103,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Delaware,1,0.0019,0.0078,0.01682849777854589,0.0019,0.0078,0.0168,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Delaware,2,0.00208869910118254,0.00986454898077359,0.02527628075144913,0.0021,0.0099,0.0253,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
District of Columbia,0,0.00336422143940908,0.00844972285395992,0.0168004075472525,0.0034,0.0084,0.0168,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
District of Columbia,1,0.00326231271423313,0.01103682098072616,0.02420117119329661,0.0033,0.011,0.0242,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
District of Columbia,2,0.00354634204265264,0.01358537341410796,0.03682460044777583,0.0035,0.0136,0.0368,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Florida,0,0.01305936314511993,0.02155287239011944,0.03244795679904187,0.0131,0.0216,0.0324,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Florida,1,0.01395720579201186,0.02413768727077613,0.05111987547204218,0.014,0.0241,0.0511,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Florida,2,0.01369137339300321,0.03446494698618102,0.07344801588581384,0.0137,0.0345,0.0734,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Georgia,0,0.00346164854005788,0.0097,0.01824181762292736,0.0035,0.0097,0.0182,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Georgia,1,0.0041,0.0139,0.02873562764465899,0.0041,0.0139,0.0287,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Georgia,2,0.00385040778163796,0.01377631302330585,0.04107178772700756,0.0039,0.0138,0.0411,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Hawaii,0,0.01880853691121484,0.03539198600774414,0.05776262425949837,0.0188,0.0354,0.0578,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Hawaii,1,0.01741279315265101,0.0419750188501776,0.08035115615552418,0.0174,0.042,0.0804,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Hawaii,2,0.01510653881574382,0.04520024863974337,0.1052210815828946,0.0151,0.0452,0.1052,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Idaho,0,0.00449410932326148,0.01286418687500909,0.02149170132815972,0.0045,0.0129,0.0215,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Idaho,1,0.0039973824169827,0.01667691606927263,0.03291668047917395,0.004,0.0167,0.0329,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Idaho,2,0.00350331258520643,0.02080988999170858,0.04873382928763984,0.0035,0.0208,0.0487,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Illinois,0,0.00241228664608308,0.00680015737384908,0.01187999577584376,0.0024,0.0068,0.0119,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Illinois,1,0.0029,0.00902054514673612,0.0192,0.0029,0.009,0.0192,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Illinois,2,0.00266962506140921,0.01098570385900793,0.02940913861278578,0.0027,0.011,0.0294,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Indiana,0,0.00208753992342605,0.00645133431196678,0.01146830690178598,0.0021,0.0065,0.0115,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Indiana,1,0.0035,0.00846045843576439,0.02006046562070739,0.0035,0.0085,0.0201,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Indiana,2,0.00329043826301176,0.01111633221610518,0.02952615042119606,0.0033,0.0111,0.0295,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Iowa,0,7.0865464492382e-4,0.00251743707898898,0.00610766712446001,7e-4,0.0025,0.0061,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Iowa,1,7.392041214166e-4,0.0036231982354507,0.01094354511251884,7e-4,0.0036,0.0109,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Iowa,2,0.00100678627370885,0.00482588679747955,0.01392772814445836,0.001,0.0048,0.0139,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Kansas,0,9.6048061781784e-4,0.00295438131210137,0.00619471325433686,0.001,0.003,0.0062,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Kansas,1,9.0955574500844e-4,0.0038163485871292,0.009239714760092,9e-4,0.0038,0.0092,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Kansas,2,0.001026094623821,0.00544471582468242,0.01533122349343236,0.001,0.0054,0.0153,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Kentucky,0,0.00204091373140265,0.00484181952454981,0.01129304477088887,0.002,0.0048,0.0113,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Kentucky,1,0.00192188479228051,0.00638387394636685,0.01780815864338233,0.0019,0.0064,0.0178,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Kentucky,2,0.00201685045290484,0.00822982526528444,0.02711879738387516,0.002,0.0082,0.0271,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Louisiana,0,0.0102205619315622,0.02768830949983906,0.047579268068666,0.0102,0.0277,0.0476,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Louisiana,1,0.00984052226724708,0.03012519147730768,0.06759297046746292,0.0098,0.0301,0.0676,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Louisiana,2,0.00779420901025998,0.03045793591578379,0.08983206851538017,0.0078,0.0305,0.0898,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Maine,0,7.0057278122472e-4,0.0021,0.00751392914369628,7e-4,0.0021,0.0075,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Maine,1,7.7661110849649e-4,0.0029,0.0129,8e-4,0.0029,0.0129,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Maine,2,5.100513583985067e-4,0.00325478796236933,0.01773649380312452,5e-4,0.0033,0.0177,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Maryland,0,0.00417503978403328,0.0104,0.02201534996448329,0.0042,0.0104,0.022,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Maryland,1,0.00422164002479855,0.0123,0.03384571376974422,0.0042,0.0123,0.0338,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Maryland,2,0.00320131844863201,0.01521591073081337,0.04833239885266646,0.0032,0.0152,0.0483,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Massachusetts,0,0.00186286990078779,0.00529678886860371,0.00957596327695964,0.0019,0.0053,0.0096,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Massachusetts,1,0.00178326316526449,0.00697619461515597,0.01561265170100789,0.0018,0.007,0.0156,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Massachusetts,2,0.00186025032488625,0.00927837817313032,0.02360670688860666,0.0019,0.0093,0.0236,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Michigan,0,0.00192915873139571,0.00617449914174829,0.01129099988133145,0.0019,0.0062,0.0113,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Michigan,1,0.0033,0.0080951250385653609,0.02157769672752631,0.0033,0.0081,0.0216,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Michigan,2,0.00303472904713857,0.00933588373680037,0.03156305897776031,0.003,0.0093,0.0316,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Minnesota,0,0.0028,0.0082423345292004,0.01617714194940403,0.0028,0.0082,0.0162,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Minnesota,1,0.0042,0.01070422387183499,0.0248166130136097,0.0042,0.0107,0.0248,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Minnesota,2,0.00373908821664707,0.01354456397316393,0.03610430479622366,0.0037,0.0135,0.0361,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Mississippi,0,0.00580248604394844,0.01106525914209603,0.01915153788756712,0.0058,0.0111,0.0192,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Mississippi,1,0.0051,0.0143,0.03003501983677022,0.0051,0.0143,0.03,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Mississippi,2,0.00558011312962397,0.01957220625979475,0.04974526784117898,0.0056,0.0196,0.0497,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Missouri,0,0.00600315513695574,0.00821278019744896,0.01130326211255916,0.006,0.0082,0.0113,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Missouri,1,0.00710982033779603,0.01294991741680723,0.02443815894980225,0.0071,0.0129,0.0244,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Montana,0,0.00167780508557512,0.00491778351532696,0.01113400785277262,0.0017,0.0049,0.0111,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Montana,1,0.00137618678020888,0.0071,0.0212,0.0014,0.0071,0.0212,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Montana,2,0.00151442047077575,0.00983523672865354,0.0263511396667134,0.0015,0.0098,0.0264,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Nebraska,0,5e-4,0.0025,0.00589591631839446,5e-4,0.0025,0.0059,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Nebraska,1,6.330782477224856e-4,0.0045,0.01011820196400534,6e-4,0.0045,0.0101,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Nebraska,2,0.00111368337046339,0.00534766030420117,0.01531233291130705,0.0011,0.0053,0.0153,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Nevada,0,0.00211194537578861,0.0047,0.0093187976363172,0.0021,0.0047,0.0093,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Nevada,1,0.00199340521770383,0.0063,0.01437136753165748,0.002,0.0063,0.0144,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Nevada,2,0.00226455644382533,0.00821555591888645,0.02265392191560228,0.0023,0.0082,0.0227,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
New Hampshire,0,0.00135627824432958,0.00371550678559775,0.01014017092180822,0.0014,0.0037,0.0101,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
New Hampshire,1,0.0014,0.00451244918700604,0.01593365156979098,0.0014,0.0045,0.0159,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
New Hampshire,2,0.00187517519122446,0.00782298967618085,0.02534840775295344,0.0019,0.0078,0.0253,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
New Jersey,0,0.00399705037499629,0.0091,0.01847692771729227,0.004,0.0091,0.0185,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
New Jersey,1,0.00390172597017066,0.0119,0.02857448529244802,0.0039,0.0119,0.0286,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
New Jersey,2,0.0039687815243664,0.01243561432606353,0.04013364253477553,0.004,0.0124,0.0401,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
New Mexico,0,0.00233595968789645,0.00694015989580072,0.01288128996005888,0.0023,0.0069,0.0129,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
New Mexico,1,0.0043,0.00969883485814712,0.02025164768105766,0.0043,0.0097,0.0203,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
New Mexico,2,0.00373760607879661,0.01277419890971988,0.0310759270691477,0.0037,0.0128,0.0311,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
New York,0,0.0056,0.0138783043184355,0.0239244719771852,0.0056,0.0139,0.0239,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
New York,1,0.0056,0.0165,0.03677193475411493,0.0056,0.0165,0.0368,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
New York,2,0.00365042621370776,0.01539700144995615,0.04548190047847493,0.0037,0.0154,0.0455,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
North Carolina,0,0.01060550823767741,0.0176,0.02890699356952264,0.0106,0.0176,0.0289,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
North Carolina,1,0.00933645869620351,0.02016276774180849,0.04327476784510811,0.0093,0.0202,0.0433,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
North Carolina,2,0.0083157123564621,0.02309038139118621,0.06436567701329451,0.0083,0.0231,0.0644,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
North Dakota,0,3.648186685711878e-4,0.00168754425301303,0.00515557401269513,4e-4,0.0017,0.0052,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
North Dakota,1,4.493558545041932e-4,0.00239669622699545,0.00813672228114157,4e-4,0.0024,0.0081,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
North Dakota,2,4.6576839352914e-4,0.00291175183608024,0.01068007878489911,5e-4,0.0029,0.0107,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Ohio,0,0.00153359563872051,0.00382378086716172,0.00841258337057654,0.0015,0.0038,0.0084,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Ohio,1,0.0018,0.00509843271310054,0.01313302441824971,0.0018,0.0051,0.0131,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Ohio,2,0.00202577319028072,0.00663614025981466,0.0208354716721423,0.002,0.0066,0.0208,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Oklahoma,0,7.747274749746528e-4,0.00204665913939244,0.00473813674512298,8e-4,0.002,0.0047,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Oklahoma,1,6.368150375525484e-4,0.00248180449259631,0.00735489445763465,6e-4,0.0025,0.0074,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Oklahoma,2,5.69319326156945e-4,0.00349131657088884,0.01334123296840261,6e-4,0.0035,0.0133,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Oregon,0,0.0017,0.00461032388084101,0.00868370795145117,0.0017,0.0046,0.0087,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Oregon,1,0.0024,0.00577396929703209,0.01400842871077329,0.0024,0.0058,0.014,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Oregon,2,0.0021653574214879,0.00781347383854375,0.0223358842855403,0.0022,0.0078,0.0223,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Pennsylvania,0,0.00218307810669671,0.00611747126458652,0.01053090270382856,0.0022,0.0061,0.0105,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Pennsylvania,1,0.003,0.00891926460393796,0.01735141298279786,0.003,0.0089,0.0174,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Pennsylvania,2,0.00308880764496219,0.01084143988022674,0.02592556827194034,0.0031,0.0108,0.0259,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Rhode Island,0,0.0015224543221566,0.00474727971800557,0.00998902262055808,0.0015,0.0047,0.01,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Rhode Island,1,0.00136375140430195,0.00600419185224185,0.01522355376839808,0.0014,0.006,0.0152,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Rhode Island,2,0.00118886382873876,0.00742203875048222,0.0236418920994311,0.0012,0.0074,0.0236,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
South Carolina,0,0.00315095589265734,0.0073,0.01632281234662073,0.0032,0.0073,0.0163,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
South Carolina,1,0.00316663636880919,0.0093,0.02556900146256707,0.0032,0.0093,0.0256,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
South Carolina,2,0.00256920823334456,0.0119953531913447,0.04116841339095342,0.0026,0.012,0.0412,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
South Dakota,0,4.126762859355539e-5,4.3404132127821e-4,0.00210950902793217,0,4e-4,0.0021,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
South Dakota,1,4.3034158983602455e-5,6.87467069263764e-4,0.00462187773374786,0,7e-4,0.0046,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
South Dakota,2,4.7431476753389805e-5,0.00135414722639602,0.00988183002658964,0,0.0014,0.0099,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Tennessee,0,0.00308622625511701,0.006,0.01211921362107946,0.0031,0.006,0.0121,2025-11-29,2025-11-29,"November 29, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Tennessee,1,0.0032,0.0095,0.01917849865015748,0.0032,0.0095,0.0192,2025-12-06,2025-11-29,"December 06, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
Tennessee,2,0.00387174112823221,0.00996770215899316,0.03187804147492387,0.0039,0.01,0.0319,2025-12-13,2025-11-29,"December 13, 2025","November 29, 2025",2025-11-26,"November 26, 2025",FluSight-ensemble
