location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
Florida,0,0.9154947081309994,1.7159997427769458,2.7155253661470224,207,388,614,0.92,1.72,2.72,207,388,614,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Florida,1,0.8889586296344487,1.950401769496477,3.193174779084935,201,441,722,0.89,1.95,3.19,201,441,722,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Florida,2,0.7783916358988209,2.1273089594734818,3.9361849769883546,176,481,890,0.78,2.13,3.94,176,481,890,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Georgia,0,0.1813363710802217,0.4714745648085763,1.0336173151572634,20,52,114,0.18,0.47,1.03,20,52,114,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Georgia,1,0.1813363710802217,0.5712095689026983,1.5322923356278733,20,63,169,0.18,0.57,1.53,20,63,169,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Georgia,2,0.1541359154181884,0.6981450286588534,2.25763781994876,17,77,249,0.15,0.7,2.26,17,77,249,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Hawaii,0,0.2787188409755717,0.975515943414501,1.811672466341216,4,14,26,0.28,0.98,1.81,4,14,26,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Hawaii,1,0.20903913073167876,1.1148753639022868,2.1600710175606803,3,16,31,0.21,1.11,2.16,3,16,31,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Hawaii,2,0.13935942048778585,1.1148753639022868,2.5084695687801455,2,16,36,0.14,1.11,2.51,2,16,36,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Idaho,0,0.1526930472747854,0.763465236373927,1.7305212024475678,3,15,34,0.15,0.76,1.73,3,15,34,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Idaho,1,0.1526930472747854,0.9161582836487124,2.5957818036713514,3,18,51,0.15,0.92,2.6,3,18,51,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Idaho,2,0.1526930472747854,1.1197490133484262,3.511940087320064,3,22,69,0.15,1.12,3.51,3,22,69,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Illinois,0,0.07171492456904709,0.34263797294100273,0.8844840696849142,9,43,111,0.07,0.34,0.88,9,43,111,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Illinois,1,0.07171492456904709,0.4223212224621662,1.2271220426259168,9,53,154,0.07,0.42,1.23,9,53,154,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Illinois,2,0.07171492456904709,0.5418460967439113,1.856619713843108,9,68,233,0.07,0.54,1.86,9,68,233,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Indiana,0,0.20401623444613015,0.5683309388142197,1.2823877593756754,14,39,88,0.2,0.57,1.28,14,39,88,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Indiana,1,0.18944364627140658,0.7140568205614556,2.0110171681118545,13,49,138,0.19,0.71,2.01,13,49,138,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Indiana,2,0.16029846992195942,0.9035004668328621,3.045670928517229,11,62,209,0.16,0.9,3.05,11,62,209,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Iowa,0,0,0.21827225659837032,0.7483620226229839,0,7,24,0,0.22,0.75,0,7,24,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Iowa,1,0,0.280635758483619,1.1537247848771002,0,9,37,0,0.28,1.15,0,9,37,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Iowa,2,0.03118175094262433,0.43654451319674065,1.7149963018443382,1,14,55,0.03,0.44,1.71,1,14,55,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Kansas,0,0.13602915921056838,0.5101093470396314,1.1902551430924733,4,15,35,0.14,0.51,1.19,4,15,35,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Kansas,1,0.10202186940792629,0.6461385062501999,1.768379069737389,3,19,52,0.1,0.65,1.77,3,19,52,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Kansas,2,0.10202186940792629,0.7821676654607681,2.3805102861849465,3,23,70,0.1,0.78,2.38,3,23,70,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Kentucky,0,0.11046906490587814,0.5302515115482151,1.4581916567575917,5,24,66,0.11,0.53,1.46,5,24,66,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Kentucky,1,0.08837525192470251,0.7290958283787958,2.1210060461928606,4,33,96,0.09,0.73,2.12,4,33,96,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Kentucky,2,0.1325628778870538,0.9058463322282008,3.3140719471763442,6,41,150,0.13,0.91,3.31,6,41,150,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Louisiana,0,1.0494672969592342,2.033342887858516,3.498224323197447,48,93,160,1.05,2.03,3.5,48,93,160,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Louisiana,1,0.9838755908992819,2.3175736141183085,4.1541413837969685,45,106,190,0.98,2.32,4.15,45,106,190,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Louisiana,2,0.9182838848393298,2.448757026238213,4.9412418565163945,42,112,226,0.92,2.45,4.94,42,112,226,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Maine,0,0,0.14329501147076565,0.9314175745599769,0,2,13,0,0.14,0.93,0,2,13,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Maine,1,0,0.2865900229415313,1.647892631913805,0,4,23,0,0.29,1.65,0,4,23,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Maine,2,0,0.42988503441229703,2.3643676892676333,0,6,33,0,0.43,2.36,0,6,33,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Maryland,0,0.048541702095367296,0.2588890778419589,0.6472226946048972,3,16,40,0.05,0.26,0.65,3,16,40,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Maryland,1,0.032361134730244864,0.3397919146675711,1.051736878732958,2,21,65,0.03,0.34,1.05,2,21,65,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Maryland,2,0.048541702095367296,0.4045141841280608,1.5047927649563861,3,25,93,0.05,0.4,1.5,3,25,93,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Massachusetts,0,0.12854573778754788,0.4427686523793316,1.028365902300383,9,31,72,0.13,0.44,1.03,9,31,72,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Massachusetts,1,0.12854573778754788,0.6141629694293954,1.6568117314839506,9,43,116,0.13,0.61,1.66,9,43,116,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Massachusetts,2,0.15711145729589185,0.6855772682002554,2.242408981405002,11,48,157,0.16,0.69,2.24,11,48,157,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Michigan,0,0.3088491970070321,0.6874385352737166,1.5243202303895456,31,69,153,0.31,0.69,1.52,31,69,153,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Michigan,1,0.2391090557473797,0.8866960817298665,2.3213504162141443,24,89,233,0.24,0.89,2.32,24,89,233,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Michigan,2,0.3088491970070321,1.105879382831631,3.148269234007166,31,111,316,0.31,1.11,3.15,31,111,316,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Minnesota,0,0.12199553322069079,0.5751217994689708,1.3942346653793234,7,33,80,0.12,0.58,1.39,7,33,80,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Minnesota,1,0.08713966658620771,0.6971173326896617,1.9170726648965697,5,40,110,0.09,0.7,1.92,5,40,110,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Minnesota,2,0.12199553322069079,0.9585363324482848,2.6839017308551973,7,55,154,0.12,0.96,2.68,7,55,154,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Mississippi,0,0.4422234997567771,1.0885501532474513,2.1771003064949026,13,32,64,0.44,1.09,2.18,13,32,64,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Mississippi,1,0.37418911517881137,1.3266704992703313,3.2316332674533705,11,39,95,0.37,1.33,3.23,11,39,95,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Mississippi,2,0.37418911517881137,1.598808037582194,4.116080266966925,11,47,121,0.37,1.6,4.12,11,47,121,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Missouri,0,0.2420855769286635,0.7262567307859905,1.743016153886377,15,45,108,0.24,0.73,1.74,15,45,108,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Missouri,1,0.22594653846675264,0.968342307714654,2.4692728846723675,14,60,153,0.23,0.97,2.47,14,60,153,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Missouri,2,0.20980750000484172,1.2749840384909612,4.002481538553903,13,79,248,0.21,1.27,4,13,79,248,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Montana,0,0,0.4413795051606092,1.3241385154818275,0,5,15,0,0.44,1.32,0,5,15,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Montana,1,0,0.529655406192731,2.118621624770924,0,6,24,0,0.53,2.12,0,6,24,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Montana,2,0,0.7062072082569747,3.177932437156386,0,8,36,0,0.71,3.18,0,8,36,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Nebraska,0,0.050546432205356005,0.40437145764284804,1.061475076312476,1,8,21,0.05,0.4,1.06,1,8,21,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Nebraska,1,0.050546432205356005,0.5054643220535601,1.5163929661606799,1,10,30,0.05,0.51,1.52,1,10,30,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Nebraska,2,0.050546432205356005,0.6065571864642719,2.122950152624952,1,12,42,0.05,0.61,2.12,1,12,42,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Nevada,0,0.5635256166222525,1.4714279989581036,2.9115490192149713,18,47,93,0.56,1.47,2.91,18,47,93,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Nevada,1,0.5948325953234888,1.8471117433729387,3.882065358953295,19,59,124,0.59,1.85,3.88,19,59,124,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Nevada,2,0.5322186379210163,2.1288745516840653,5.040423570899036,17,68,161,0.53,2.13,5.04,17,68,161,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
New Hampshire,0,0.28529571614217425,0.9272110774620664,1.99707001299522,4,13,28,0.29,0.93,2,4,13,28,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
New Hampshire,1,0.28529571614217425,1.141182864568697,2.781633232386199,4,16,39,0.29,1.14,2.78,4,16,39,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
New Hampshire,2,0.21397178710663073,1.3551546516753277,3.4235485937060917,3,19,48,0.21,1.36,3.42,3,19,48,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
New Jersey,0,0.1506860358497148,0.5166378371990221,1.2377781516226574,14,48,115,0.15,0.52,1.24,14,48,115,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
New Jersey,1,0.1506860358497148,0.6780871613237166,1.786705853646618,14,63,166,0.15,0.68,1.79,14,63,166,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
New Jersey,2,0.18297590067465366,0.8072466206234721,2.5831891859951104,17,75,240,0.18,0.81,2.58,17,75,240,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
New Mexico,0,0.28377233702127014,1.0877939585815355,2.3647694751772512,6,23,50,0.28,1.09,2.36,6,23,50,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
New Mexico,1,0.3783631160283602,1.3715662956028056,3.357972654751697,8,29,71,0.38,1.37,3.36,8,29,71,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
New Mexico,2,0.3310677265248152,1.749929411631166,4.682243560850957,7,37,99,0.33,1.75,4.68,7,37,99,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
New York,0,0.13284815823401058,0.4087635637969557,0.9094989294482264,26,80,178,0.13,0.41,0.91,26,80,178,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
New York,1,0.1226290691390867,0.5569403556733521,1.4460011069317307,24,109,283,0.12,0.56,1.45,24,109,283,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
New York,2,0.12773861368654865,0.7000076030022866,2.1306800762916316,25,137,417,0.13,0.7,2.13,25,137,417,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
North Carolina,0,0.13843396667488347,0.46144655558294495,1.1074717333990678,15,50,120,0.14,0.46,1.11,15,50,120,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
North Carolina,1,0.1199761044515657,0.6460251778161229,1.9196176712250512,13,70,208,0.12,0.65,1.92,13,70,208,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
North Carolina,2,0.13843396667488347,0.8490616622726187,2.5287271245945386,15,92,274,0.14,0.85,2.53,15,92,274,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
North Dakota,0,0,0.2551261215982121,1.1480675471919544,0,2,9,0,0.26,1.15,0,2,9,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
North Dakota,1,0,0.5102522431964241,1.9134459119865905,0,4,15,0,0.51,1.91,0,4,15,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
North Dakota,2,0,0.6378153039955302,2.551261215982121,0,5,20,0,0.64,2.55,0,5,20,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Ohio,0,3.079942321080169,5.107783133031024,7.245924909648662,363,602,854,3.08,5.11,7.25,363,602,854,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Ohio,1,2.74903942707982,5.022936237133499,8.340449866726738,324,592,983,2.75,5.02,8.34,324,592,983,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Ohio,2,2.282381499643431,4.946574030825726,9.51982171970234,269,583,1122,2.28,4.95,9.52,269,583,1122,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Oklahoma,0,0.12334033248606747,0.4933613299442699,1.4800839898328098,5,20,60,0.12,0.49,1.48,5,20,60,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Oklahoma,1,0.12334033248606747,0.7153739284191913,2.1954579182520013,5,29,89,0.12,0.72,2.2,5,29,89,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Oklahoma,2,0.12334033248606747,0.9620545933913263,3.5522015755987435,5,39,144,0.12,0.96,3.55,5,39,144,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Oregon,0,0.2834629152554544,0.6850353785340149,1.6062898531142418,12,29,68,0.28,0.69,1.61,12,29,68,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Oregon,1,0.2598410056508332,0.8503887457663633,2.4094347796713627,11,36,102,0.26,0.85,2.41,11,36,102,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Oregon,2,0.2125971864415908,1.18109548023106,3.3543111638562104,9,50,142,0.21,1.18,3.35,9,50,142,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Pennsylvania,0,0.5477683723633728,1.1649721722094268,2.1679283469592643,71,151,281,0.55,1.16,2.17,71,151,281,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
Pennsylvania,1,0.5477683723633728,1.3347032171670916,2.9780083342572103,71,173,386,0.55,1.33,2.98,71,173,386,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024",2024-11-20,"November 20, 2024",FluSight-ensemble
