location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
Delaware,2,8.270614506657845,19.29810051553497,45.82110565757564,87,203,482,8.27,19.3,45.82,87,203,482,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
District of Columbia,0,6.692773228907084,14.097543609825559,23.353506585973655,47,99,164,6.69,14.1,23.35,47,99,164,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
District of Columbia,1,5.553577785688857,13.955144179423284,26.48629405482378,39,98,186,5.55,13.96,26.49,39,98,186,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
District of Columbia,2,4.1295834816660735,13.670345318618725,30.18867924528302,29,96,212,4.13,13.67,30.19,29,96,212,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Florida,0,6.191111967778835,9.678158445829803,13.73853526505725,1447,2262,3211,6.19,9.68,13.74,1447,2262,3211,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Florida,1,5.930118305004468,10.157359925022083,15.933449183143319,1386,2374,3724,5.93,10.16,15.93,1386,2374,3724,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Florida,2,4.235798789288905,10.110295494029984,17.199910235294343,990,2363,4020,4.24,10.11,17.2,990,2363,4020,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Georgia,0,7.4949391273207695,11.009868813522516,16.948579530158543,838,1231,1895,7.49,11.01,16.95,838,1231,1895,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Georgia,1,5.911879192313878,11.224521008099721,20.034204827205876,661,1255,2240,5.91,11.22,20.03,661,1255,2240,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Georgia,2,4.650797549172793,10.974093447759648,21.78719774958639,520,1227,2436,4.65,10.97,21.79,520,1227,2436,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Hawaii,0,3.6649135011264424,6.569184577490793,10.787292569353301,53,95,156,3.66,6.57,10.79,53,95,156,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Hawaii,1,3.042569699048367,6.776632511516818,11.478785682773385,44,98,166,3.04,6.78,11.48,44,98,166,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Hawaii,2,2.212777962944267,6.776632511516818,12.446876041561502,32,98,180,2.21,6.78,12.45,32,98,180,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Idaho,0,6.994338083321551,10.791264471410393,18.335157689850064,140,216,367,6.99,10.79,18.34,140,216,367,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Idaho,1,5.145834447015141,11.49069827974255,22.68163921305703,103,230,454,5.15,11.49,22.68,103,230,454,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Idaho,2,4.546319754159009,11.240900491052493,26.828282505311954,91,225,537,4.55,11.24,26.83,91,225,537,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Illinois,0,9.2681774687616,13.988811154039155,20.87306861173559,1178,1778,2653,9.27,13.99,20.87,1178,1778,2653,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Illinois,1,7.324849934989007,14.13829788740628,25.475686454881206,931,1797,3238,7.32,14.14,25.48,931,1797,3238,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Illinois,2,6.231236464566373,13.973075708421563,28.591304687164392,792,1776,3634,6.23,13.97,28.59,792,1776,3634,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Indiana,0,6.729946456488224,11.048088066981741,17.575847290871607,466,765,1217,6.73,11.05,17.58,466,765,1217,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Indiana,1,5.877871690537998,12.333421188499878,22.32724725693304,407,854,1546,5.88,12.33,22.33,407,854,1546,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Indiana,2,4.910261363102997,12.333421188499878,24.248025966617444,340,854,1679,4.91,12.33,24.25,340,854,1679,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Iowa,0,5.2445049927687535,9.409258957614528,15.918615154521628,170,305,516,5.24,9.41,15.92,170,305,516,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Iowa,1,5.090254845922614,10.365609868060595,22.79817170385946,165,336,739,5.09,10.37,22.8,165,336,739,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Iowa,2,3.979653788630407,10.674110161752873,24.37152320169009,129,346,790,3.98,10.67,24.37,129,346,790,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Kansas,0,5.857390714217908,11.58012876833885,18.78404608352639,174,344,558,5.86,11.58,18.78,174,344,558,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Kansas,1,5.453432733927017,11.58012876833885,23.698868177065556,162,344,704,5.45,11.58,23.7,162,344,704,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Kansas,2,4.679179938369478,10.940528632878275,24.506784137647333,139,325,728,4.68,10.94,24.51,139,325,728,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Kentucky,0,7.715154743338161,12.313735677926724,20.660922871990326,354,565,948,7.72,12.31,20.66,354,565,948,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Kentucky,1,6.669032066275359,13.643183246694033,27.656868274847813,306,626,1269,6.67,13.64,27.66,306,626,1269,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Kentucky,2,6.189559172621575,13.207298797917867,31.12214964261834,284,606,1428,6.19,13.21,31.12,284,606,1428,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Louisiana,0,6.503195048001844,10.570410680029752,16.334111976753796,299,486,751,6.5,10.57,16.33,299,486,751,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Louisiana,1,4.915458464375976,10.766159025956231,18.509093598159097,226,495,851,4.92,10.77,18.51,226,495,851,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Louisiana,2,4.023715999599803,10.157164171962746,20.031580733142803,185,467,921,4.02,10.16,20.03,185,467,921,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Maine,0,6.6903343174293175,12.384235864177672,20.426871798959723,94,174,287,6.69,12.38,20.43,94,174,287,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Maine,1,6.405639240091899,12.66893094151509,26.049599576373726,90,178,366,6.41,12.67,26.05,90,178,366,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Maine,2,5.053337622739165,12.313062094843318,28.68302904174484,71,173,403,5.05,12.31,28.68,71,173,403,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Maryland,0,7.312532531190026,11.20829222029563,16.01412691874148,458,702,1003,7.31,11.21,16.01,458,702,1003,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Maryland,1,5.73187593602013,11.048629937955237,17.69058088331561,359,692,1108,5.73,11.05,17.69,359,692,1108,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Maryland,2,4.48651013376506,10.058723787444796,18.76031817499625,281,630,1175,4.49,10.06,18.76,281,630,1175,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Massachusetts,0,9.598985226110752,14.377458163488516,22.00059387590348,685,1026,1570,9.6,14.38,22,685,1026,1570,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Massachusetts,1,8.351817802572276,15.89087481227678,27.56380137191219,596,1134,1967,8.35,15.89,27.56,596,1134,1967,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Massachusetts,2,6.93649297361288,15.078114019409009,30.04412310187074,495,1076,2144,6.94,15.08,30.04,495,1076,2144,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Michigan,0,6.064814225864923,9.77273316720673,15.393780498496174,615,991,1561,6.06,9.77,15.39,615,991,1561,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Michigan,1,5.404094627274762,10.719435875634428,19.081976466745736,548,1087,1935,5.4,10.72,19.08,548,1087,1935,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Michigan,2,4.950466246153157,11.025141958564202,21.567071076368435,502,1118,2187,4.95,11.03,21.57,502,1118,2187,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Minnesota,0,10.098131396885735,17.451642465387145,25.133127032248943,585,1011,1456,10.1,17.45,25.13,585,1011,1456,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Minnesota,1,8.00945806522219,16.329627865733173,29.500353089363628,464,946,1709,8.01,16.33,29.5,464,946,1709,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Minnesota,2,6.317805284205435,15.708204395155589,30.052729507654814,366,910,1741,6.32,15.71,30.05,366,910,1741,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Mississippi,0,5.334610921681455,9.004279581182075,14.33889050286353,157,265,422,5.33,9,14.34,157,265,422,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Mississippi,1,4.519128997347985,9.174171648751548,18.17845122993362,133,270,535,4.52,9.17,18.18,133,270,535,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Mississippi,2,4.04343120815346,9.242128475779337,21.032637965100772,119,272,619,4.04,9.24,21.03,119,272,619,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Missouri,0,7.845691578498706,12.50507167919896,20.222670333967073,490,781,1263,7.85,12.51,20.22,490,781,1263,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Missouri,1,7.045110805182512,12.537094910131607,27.139688215418996,440,783,1695,7.05,12.54,27.14,440,783,1695,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Missouri,2,5.748169952410277,11.960676753343945,30.069813845756265,359,747,1878,5.75,11.96,30.07,359,747,1878,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Montana,0,6.946685507719174,12.838178280088602,22.246980170290524,79,146,253,6.95,12.84,22.25,79,146,253,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Montana,1,5.803560044423614,12.926111008034413,27.522943847039265,66,147,313,5.8,12.93,27.52,66,147,313,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Montana,2,4.396636397290617,12.662312824196977,26.73154929552695,50,144,304,4.4,12.66,26.73,50,144,304,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Nebraska,0,4.537601005253146,8.277382053538705,13.961849246932758,91,166,280,4.54,8.28,13.96,91,166,280,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Nebraska,1,4.188554774079827,8.875747021264395,18.050676526391634,84,178,362,4.19,8.88,18.05,84,178,362,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Nebraska,2,3.3907348171122407,8.476837042780602,20.593727639225815,68,170,413,3.39,8.48,20.59,68,170,413,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Nevada,0,5.355830678626594,9.089609780297703,14.261811978514242,175,297,466,5.36,9.09,14.26,175,297,466,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Nevada,1,4.743735743926411,9.24263351397275,17.995591080185353,155,302,588,4.74,9.24,18,155,302,588,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Nevada,2,3.978617075551184,9.181424020502732,19.21978094958572,130,300,628,3.98,9.18,19.22,130,300,628,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
New Hampshire,0,10.290752800504176,15.968409518023723,25.904308773682928,145,225,365,10.29,15.97,25.9,145,225,365,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
New Hampshire,1,7.8777486955583695,16.323263062868694,30.020609893884597,111,230,423,7.88,16.32,30.02,111,230,423,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
New Hampshire,2,6.174451680302505,15.542585264209755,29.736727058008622,87,219,419,6.17,15.54,29.74,87,219,419,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
New Jersey,0,10.441169954144108,16.977426548421818,23.49263239682424,992,1613,2232,10.44,16.98,23.49,992,1613,2232,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
New Jersey,1,7.736149109169274,16.651139987354817,26.629193532242535,735,1582,2530,7.74,16.65,26.63,735,1582,2530,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
New Jersey,2,6.094190930896612,16.324853426287813,28.629014390395135,579,1551,2720,6.09,16.32,28.63,579,1551,2720,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
New Mexico,0,11.688736001682427,19.105684950541157,28.306457064315275,249,407,603,11.69,19.11,28.31,249,407,603,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
New Mexico,1,9.247714828640314,18.63625780187921,32.57824411713897,197,397,694,9.25,18.64,32.58,197,397,694,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
New Mexico,2,7.886376097520674,17.36880450049196,33.610983844195246,168,370,716,7.89,17.37,33.61,168,370,716,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
New York,0,10.635594824205144,17.62196757195561,24.40197051952037,2113,3501,4848,10.64,17.62,24.4,2113,3501,4848,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
New York,1,7.726283982562658,15.769672780044825,26.249231901670527,1535,3133,5215,7.73,15.77,26.25,1535,3133,5215,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
New York,2,5.4964834586048354,15.029761545232637,25.655289549916528,1092,2986,5097,5.5,15.03,25.66,1092,2986,5097,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
North Carolina,0,14.810759056833481,22.089396148333556,33.613904876542,1636,2440,3713,14.81,22.09,33.61,1636,2440,3713,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
North Carolina,1,10.266137390250103,21.18409302750021,35.85000358500036,1134,2340,3960,10.27,21.18,35.85,1134,2340,3960,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
North Carolina,2,7.957614432125079,20.133941407333534,38.59307204112539,879,2224,4263,7.96,20.13,38.59,879,2224,4263,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
North Dakota,0,7.155697944180535,12.428317481997771,21.341555272117386,57,99,170,7.16,12.43,21.34,57,99,170,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
North Dakota,1,6.025850900362555,12.553856042421991,26.990790491207278,48,100,215,6.03,12.55,26.99,48,100,215,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
North Dakota,2,5.021542416968796,12.553856042421991,26.86525193078306,40,100,214,5.02,12.55,26.87,40,100,214,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Ohio,0,9.382912361747204,15.854176582539669,23.537225000723705,1115,1884,2797,9.38,15.85,23.54,1115,1884,2797,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Ohio,1,8.07014614790634,17.158527628343094,31.10246106638356,959,2039,3696,8.07,17.16,31.1,959,2039,3696,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Ohio,2,6.614322077428971,16.224443976187093,35.80653999931332,786,1928,4255,6.61,16.22,35.81,786,1928,4255,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Oklahoma,0,2.392932741741757,4.90795388867442,8.59502372543978,98,201,352,2.39,4.91,8.6,98,201,352,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Oklahoma,1,2.3196796986272137,6.275344026812567,14.50410253667963,95,257,594,2.32,6.28,14.5,95,257,594,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Oklahoma,2,1.855743758901771,6.495103156156198,17.727236433719547,76,266,726,1.86,6.5,17.73,76,266,726,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Oregon,0,1.5682158688934085,3.0896193237899983,5.640895886616589,67,132,241,1.57,3.09,5.64,67,132,241,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Oregon,1,1.3341537989093175,3.440712428766135,8.496453140422497,57,147,363,1.33,3.44,8.5,57,147,363,2026-01-10,2026-01-03,"January 10, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Oregon,2,1.1703103499204541,3.979055189729544,10.720042805271358,50,170,458,1.17,3.98,10.72,50,170,458,2026-01-17,2026-01-03,"January 17, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
Pennsylvania,0,12.875847242599846,22.24218505268584,30.866861828014002,1684,2909,4037,12.88,22.24,30.87,1684,2909,4037,2026-01-03,2026-01-03,"January 03, 2026","January 03, 2026",2026-01-04,"January 04, 2026",FluSight-ensemble
