location,target,reference_date,target_end_date,horizon,output_type,output_type_id,value
02,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.9,38
02,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.95,51
02,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.975,66
02,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.99,86
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.01,0
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.025,0
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.05,1
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.1,3
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.15,5
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.2,7
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.25,9
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.3,11
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.35,13
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.4,14
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.45,16
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.5,18
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.55,19
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.6,21
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.65,23
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.7,26
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.75,29
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.8,33
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.85,40
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.9,51
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.95,72
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.975,92
02,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.99,126
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.01,0
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.025,0
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.05,0
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.1,3
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.15,5
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.2,8
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.25,10
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.3,12
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.35,13
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.4,15
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.45,17
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.5,19
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.55,21
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.6,24
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.65,27
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.7,30
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.75,34
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.8,40
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.85,49
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.9,63
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.95,89
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.975,115
02,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.99,155
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.01,5
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.025,8
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.05,14
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.1,49
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.15,64
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.2,71
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.25,76
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.3,81
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.35,85
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.4,89
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.45,94
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.5,98
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.55,104
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.6,115
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.65,135
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.7,164
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.75,197
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.8,236
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.85,290
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.9,365
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.95,500
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.975,652
04,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.99,850
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.01,5
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.025,7
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.05,10
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.1,44
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.15,63
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.2,74
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.25,81
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.3,87
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.35,94
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.4,100
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.45,107
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.5,116
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.55,130
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.6,176
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.65,256
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.7,344
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.75,449
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.8,560
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.85,730
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.9,940
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.95,1313
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.975,1683
04,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.99,2070
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.01,5
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.025,7
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.05,9
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.1,33
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.15,62
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.2,75
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.25,84
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.3,93
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.35,101
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.4,110
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.45,120
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.5,132
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.55,154
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.6,286
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.65,479
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.7,676
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.75,870
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.8,1095
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.85,1334
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.9,1638
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.95,2134
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.975,2583
04,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.99,3107
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.01,5
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.025,6
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.05,9
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.1,28
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.15,62
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.2,76
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.25,86
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.3,97
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.35,107
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.4,118
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.45,131
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.5,146
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.55,173
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.6,429
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.65,752
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.7,1020
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.75,1245
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.8,1439
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.85,1681
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.9,2047
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.95,2548
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.975,2955
04,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.99,3315
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.01,0
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.025,0
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.05,0
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.1,2
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.15,4
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.2,7
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.25,11
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.3,16
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.35,21
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.4,28
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.45,35
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.5,44
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.55,57
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.6,70
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.65,83
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.7,98
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.75,115
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.8,137
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.85,158
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.9,181
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.95,214
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.975,252
05,wk inc flu hosp,2025-12-20,2025-12-20,0,quantile,0.99,318
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.01,0
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.025,0
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.05,0
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.1,0
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.15,1
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.2,2
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.25,5
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.3,8
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.35,11
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.4,17
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.45,23
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.5,33
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.55,45
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.6,58
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.65,75
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.7,92
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.75,111
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.8,131
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.85,150
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.9,172
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.95,206
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.975,252
05,wk inc flu hosp,2025-12-20,2025-12-27,1,quantile,0.99,321
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.01,0
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.025,0
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.05,0
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.1,0
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.15,0
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.2,1
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.25,3
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.3,5
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.35,8
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.4,12
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.45,19
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.5,26
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.55,36
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.6,48
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.65,65
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.7,85
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.75,103
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.8,121
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.85,140
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.9,163
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.95,197
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.975,241
05,wk inc flu hosp,2025-12-20,2026-01-03,2,quantile,0.99,338
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.01,0
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.025,0
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.05,0
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.1,0
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.15,0
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.2,0
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.25,1
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.3,3
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.35,6
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.4,9
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.45,14
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.5,22
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.55,32
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.6,45
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.65,63
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.7,80
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.75,100
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.8,120
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.85,138
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.9,156
05,wk inc flu hosp,2025-12-20,2026-01-10,3,quantile,0.95,193
