,reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
23,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.01,0.0
24,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.025,0.0
25,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.05,63.0
26,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.1,77.0
27,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.15,85.0
28,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.2,91.0
29,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.25,96.0
30,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.3,99.0
31,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.35,103.0
32,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.4,106.0
33,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.45,109.0
34,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.5,112.0
35,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.55,114.0
36,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.6,117.0
37,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.65,120.0
38,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.7,123.0
39,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.75,126.0
40,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.8,130.0
41,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.85,134.0
42,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.9,139.0
43,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.95,146.0
44,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.975,153.0
45,2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.99,161.0
46,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.01,0.0
47,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.025,0.0
48,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.05,34.0
49,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.1,52.0
50,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.15,65.0
51,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.2,76.0
52,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.25,87.0
53,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.3,96.0
54,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.35,104.0
55,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.4,112.0
56,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.45,118.0
57,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.5,123.0
58,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.55,128.0
59,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.6,132.0
60,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.65,137.0
61,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.7,141.0
62,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.75,146.0
63,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.8,151.0
64,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.85,156.0
65,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.9,163.0
66,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.95,172.0
67,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.975,180.0
68,2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.99,192.0
69,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.01,0.0
70,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.025,0.0
71,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.05,16.0
72,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.1,29.0
73,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.15,40.0
74,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.2,51.0
75,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.25,65.0
76,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.3,87.0
77,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.35,106.0
78,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.4,118.0
79,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.45,129.0
80,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.5,137.0
81,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.55,144.0
82,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.6,151.0
83,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.65,157.0
84,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.7,164.0
85,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.75,170.0
86,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.8,175.0
87,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.85,183.0
88,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.9,191.0
89,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.95,205.0
90,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.975,216.0
91,2023-12-16,wk inc flu hosp,2,2023-12-30,01,quantile,0.99,232.0
92,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.01,0.0
93,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.025,0.0
94,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.05,6.0
95,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.1,14.0
96,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.15,21.0
97,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.2,30.0
98,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.25,42.0
99,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.3,78.0
100,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.35,106.0
101,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.4,125.0
102,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.45,139.0
103,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.5,152.0
104,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.55,162.0
105,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.6,171.0
106,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.65,179.0
107,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.7,188.0
108,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.75,196.0
109,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.8,205.0
110,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.85,215.0
111,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.9,227.0
112,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.95,246.0
113,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.975,264.0
114,2023-12-16,wk inc flu hosp,3,2024-01-06,01,quantile,0.99,289.0
115,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.01,0.0
116,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.025,0.0
117,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.05,0.0
118,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.1,0.0
119,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.15,5.0
120,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.2,6.0
121,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.25,8.0
122,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.3,9.0
123,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.35,10.0
124,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.4,11.0
125,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.45,12.0
126,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.5,13.0
127,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.55,14.0
128,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.6,15.0
129,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.65,17.0
130,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.7,18.0
131,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.75,20.0
132,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.8,22.0
133,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.85,25.0
134,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.9,29.0
135,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.95,36.0
136,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.975,42.0
137,2023-12-16,wk inc flu hosp,-1,2023-12-09,02,quantile,0.99,50.0
138,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.01,0.0
139,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.025,0.0
140,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.05,0.0
141,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.1,0.0
142,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.15,3.0
143,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.2,5.0
144,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.25,7.0
145,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.3,8.0
146,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.35,10.0
147,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.4,11.0
148,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.45,12.0
149,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.5,14.0
150,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.55,15.0
151,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.6,17.0
152,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.65,18.0
153,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.7,20.0
154,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.75,23.0
155,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.8,25.0
156,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.85,29.0
157,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.9,33.0
158,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.95,41.0
159,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.975,47.0
160,2023-12-16,wk inc flu hosp,0,2023-12-16,02,quantile,0.99,55.0
161,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.01,0.0
162,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.025,0.0
163,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.05,0.0
164,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.1,0.0
165,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.15,2.0
166,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.2,4.0
167,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.25,6.0
168,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.3,8.0
169,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.35,9.0
170,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.4,11.0
171,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.45,13.0
172,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.5,15.0
173,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.55,17.0
174,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.6,19.0
175,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.65,21.0
176,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.7,24.0
177,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.75,27.0
178,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.8,30.0
179,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.85,34.0
180,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.9,39.0
181,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.95,47.0
182,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.975,53.0
183,2023-12-16,wk inc flu hosp,1,2023-12-23,02,quantile,0.99,62.0
184,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.01,0.0
185,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.025,0.0
186,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.05,0.0
187,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.1,0.0
188,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.15,2.0
189,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.2,4.0
190,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.25,6.0
191,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.3,7.0
192,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.35,9.0
193,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.4,11.0
194,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.45,13.0
195,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.5,16.0
196,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.55,18.0
197,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.6,21.0
198,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.65,24.0
199,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.7,27.0
200,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.75,31.0
201,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.8,35.0
202,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.85,40.0
203,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.9,46.0
204,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.95,56.0
205,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.975,66.0
206,2023-12-16,wk inc flu hosp,2,2023-12-30,02,quantile,0.99,80.0
207,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.01,0.0
208,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.025,0.0
209,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.05,0.0
210,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.1,0.0
211,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.15,2.0
212,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.2,4.0
213,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.25,5.0
214,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.3,7.0
215,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.35,9.0
216,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.4,12.0
217,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.45,14.0
218,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.5,17.0
219,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.55,20.0
220,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.6,23.0
221,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.65,26.0
222,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.7,30.0
223,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.75,35.0
224,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.8,40.0
225,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.85,46.0
226,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.9,56.0
227,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.95,75.04999999999927
228,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.975,100.0
229,2023-12-16,wk inc flu hosp,3,2024-01-06,02,quantile,0.99,128.0099999999984
230,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.01,0.0
231,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.025,0.0
232,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.05,0.0
233,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.1,0.0
234,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.15,0.0
235,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.2,0.0
236,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.25,113.0
237,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.3,170.0
238,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.35,212.0
239,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.4,247.0
240,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.45,276.0
241,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.5,301.0
242,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.55,320.0
243,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.6,335.0
244,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.65,348.0
245,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.7,360.0
246,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.75,370.0
247,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.8,380.0
248,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.85,391.0
249,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.9,405.0
250,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.95,423.0
251,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.975,440.0
252,2023-12-16,wk inc flu hosp,-1,2023-12-09,04,quantile,0.99,462.0
253,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.01,0.0
254,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.025,0.0
255,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.05,0.0
256,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.1,0.0
257,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.15,0.0
258,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.2,0.0
259,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.25,132.0
260,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.3,197.0
261,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.35,242.0
262,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.4,286.0
263,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.45,324.0
264,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.5,360.0
265,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.55,392.0
266,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.6,418.0
267,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.65,441.0
268,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.7,459.0
269,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.75,476.0
270,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.8,494.0
271,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.85,512.0
272,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.9,532.0
273,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.95,559.0499999999993
274,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.975,580.0
275,2023-12-16,wk inc flu hosp,0,2023-12-16,04,quantile,0.99,606.0
276,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.01,0.0
277,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.025,0.0
278,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.05,0.0
279,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.1,0.0
280,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.15,0.0
281,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.2,0.0
282,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.25,148.75
283,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.3,222.0
284,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.35,279.64999999999964
285,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.4,329.0
286,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.45,378.0
287,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.5,426.0
288,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.55,470.0
289,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.6,508.0
290,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.65,541.0
291,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.7,569.0
292,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.75,598.0
293,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.8,626.0
294,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.85,654.0
295,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.9,685.1000000000022
296,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.95,727.0
297,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.975,767.0
298,2023-12-16,wk inc flu hosp,1,2023-12-23,04,quantile,0.99,818.0
299,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.01,0.0
300,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.025,0.0
301,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.05,0.0
302,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.1,0.0
303,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.15,0.0
304,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.2,0.0
305,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.25,173.0
306,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.3,256.0
307,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.35,315.0
308,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.4,372.6000000000004
309,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.45,428.0
310,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.5,489.0
311,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.55,546.0
312,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.6,599.0
313,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.65,643.0
314,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.7,685.0
315,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.75,723.0
316,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.8,760.0
317,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.85,802.0
318,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.9,852.0
319,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.95,930.0
320,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.975,1011.0
321,2023-12-16,wk inc flu hosp,2,2023-12-30,04,quantile,0.99,1119.0099999999984
322,2023-12-16,wk inc flu hosp,3,2024-01-06,04,quantile,0.01,0.0
323,2023-12-16,wk inc flu hosp,3,2024-01-06,04,quantile,0.025,0.0
324,2023-12-16,wk inc flu hosp,3,2024-01-06,04,quantile,0.05,0.0
325,2023-12-16,wk inc flu hosp,3,2024-01-06,04,quantile,0.1,0.0
326,2023-12-16,wk inc flu hosp,3,2024-01-06,04,quantile,0.15,0.0
327,2023-12-16,wk inc flu hosp,3,2024-01-06,04,quantile,0.2,0.0
328,2023-12-16,wk inc flu hosp,3,2024-01-06,04,quantile,0.25,198.0
