reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.025,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.05,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.1,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.15,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.2,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.25,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.3,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.35,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.4,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.45,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.5,0.3023982464074614,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.55,4.780192545438243,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.6,9.868442620196353,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.65,13.952831114106537,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.7,18.485308759619404,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.75,23.467261605719916,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.8,29.515148383577056,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.85,36.466496566502315,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.9,45.18423599693834,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.95,57.58985430693535,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.975,67.40303058165664,-1
2023-10-21,wk inc flu hosp,2023-10-14,04,quantile,0.99,80.03841518746594,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.01,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.025,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.05,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.1,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.15,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.2,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.25,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.3,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.35,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.4,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.45,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.5,0.14658422980682645,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.55,2.4023080667164205,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.6,5.077042207901661,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.65,7.596759163987588,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.7,10.703004260085406,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.75,13.38457440771292,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.8,16.600604967346413,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.85,20.31017928361253,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.9,25.84413899797429,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.95,33.79337176626544,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.975,39.84871421340504,-1
2023-10-21,wk inc flu hosp,2023-10-14,05,quantile,0.99,47.68922366992461,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.01,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.025,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.05,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.1,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.15,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.2,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.25,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.3,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.35,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.4,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.45,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.5,3.5667745374458706,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.55,14.25706962652924,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.6,24.773496276768604,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.65,37.52757068482713,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.7,48.97039055695844,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.75,62.01299796014162,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.8,77.39719041562056,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.85,95.28656665427752,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.9,116.31537374723716,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.95,148.8085204942324,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.975,174.29115435710628,-1
2023-10-21,wk inc flu hosp,2023-10-14,06,quantile,0.99,204.49627099525287,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.01,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.025,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.05,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.1,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.15,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.2,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.25,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.3,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.35,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.4,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.45,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.5,0.5442398780275822,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.55,3.1920751904660722,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.6,5.970832427422503,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.65,8.889663557943653,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.7,11.754376312042973,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.75,15.010809750669093,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.8,18.571179634464965,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.85,22.852346133161337,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.9,28.543189606762713,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.95,36.901811394591654,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.975,44.45682126552192,-1
2023-10-21,wk inc flu hosp,2023-10-14,08,quantile,0.99,52.21273723049282,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.01,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.025,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.05,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.1,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.15,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.2,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.25,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.3,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.35,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.4,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.45,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.5,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.55,2.3527647185971206,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.6,4.453600522964151,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.65,6.921912117619899,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.7,9.322160441753196,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.75,12.39920204002959,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.8,15.70267887020852,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.85,19.430778581842823,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.9,24.310959043619825,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.95,32.134266704119185,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.975,38.32015430621224,-1
2023-10-21,wk inc flu hosp,2023-10-14,09,quantile,0.99,45.56558426589659,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.01,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.025,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.05,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.1,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.15,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.2,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.25,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.3,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.35,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.4,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.45,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.5,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.55,0.5733682559215598,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.6,1.3145676156087505,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.65,2.0523116803152117,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.7,2.8045323785831746,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.75,3.5917794470620605,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.8,4.470385154353401,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.85,5.48338388612962,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.9,6.822875781118908,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.95,8.924628802182218,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.975,10.82927045888055,-1
2023-10-21,wk inc flu hosp,2023-10-14,10,quantile,0.99,12.925846204413997,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.01,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.025,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.05,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.1,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.15,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.2,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.25,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.3,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.35,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.4,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.45,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.5,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.55,0.6020483712019729,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.6,1.2425019652014153,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.65,1.8376094663392186,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.7,2.4963172053635927,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.75,3.262996823582062,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.8,4.083499210900841,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.85,5.0375328444302685,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.9,6.103254547343489,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.95,8.09547670879117,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.975,9.651210473769913,-1
2023-10-21,wk inc flu hosp,2023-10-14,11,quantile,0.99,11.434291361953505,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.01,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.025,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.05,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.1,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.15,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.2,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.25,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.3,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.35,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.4,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.45,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.5,7.885254109911129,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.55,15.888240683923382,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.6,24.268354450236775,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.65,34.04670862139171,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.7,43.629748715962386,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.75,54.02900933291939,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.8,65.75551905960391,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.85,81.32350391363802,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.9,99.12738858917108,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.95,126.91749285181815,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.975,150.07324677193958,-1
2023-10-21,wk inc flu hosp,2023-10-14,12,quantile,0.99,173.10348352597254,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.01,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.025,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.05,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.1,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.15,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.2,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.25,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.3,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.35,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.4,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.45,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.5,0.06209869882880473,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.55,2.6430202209263456,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.6,5.42385715901304,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.65,8.644222182382714,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.7,11.416311169009365,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.75,14.917442389070562,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.8,18.86634948224114,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.85,23.04876213252732,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.9,28.238261476673994,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.95,36.23076489241591,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.975,41.665904626770036,-1
2023-10-21,wk inc flu hosp,2023-10-14,13,quantile,0.99,49.241243394725984,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.01,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.025,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.05,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.1,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.15,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.2,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.25,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.3,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.35,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.4,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.45,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.5,0.049933702777078454,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.55,0.6636270839746524,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.6,1.332913369664481,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.65,2.0161514176949478,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.7,2.628322455448751,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.75,3.3967733426511932,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.8,4.186059682044495,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.85,5.187238610483984,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.9,6.447730724885881,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.95,8.331199574912132,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.975,9.870872462891889,-1
2023-10-21,wk inc flu hosp,2023-10-14,15,quantile,0.99,11.704360022636623,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.01,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.025,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.05,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.1,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.15,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.2,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.25,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.3,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.35,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.4,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.45,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.5,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.55,1.2281802665539776,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.6,2.711650038819905,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.65,4.026795346768521,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.7,5.69292780422276,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.75,7.187898234363991,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.8,8.833468034951435,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.85,11.032564377317145,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.9,13.382273435875799,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.95,17.340008471013775,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.975,20.52194296386524,-1
2023-10-21,wk inc flu hosp,2023-10-14,16,quantile,0.99,24.84712413569897,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.01,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.025,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.05,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.1,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.15,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.2,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.25,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.3,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.35,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.4,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.45,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.5,0.0,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.55,11.734110099098155,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.6,23.199368431622386,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.65,36.03726552063778,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.7,50.7321276331408,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.75,66.57488055404716,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.8,81.83539421011965,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.85,101.11849080171847,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.9,129.55060618637492,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.95,173.34250834339196,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.975,213.1609925059078,-1
2023-10-21,wk inc flu hosp,2023-10-14,17,quantile,0.99,258.15247634739785,-1
2023-10-21,wk inc flu hosp,2023-10-14,18,quantile,0.01,0.0,-1
