location,target,reference_date,target_end_date,horizon,output_type,output_type_id,value
01,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.8,261
01,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.85,308
01,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.9,412
01,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.95,612
01,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.975,709
01,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.99,787
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.01,0
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.025,1
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.05,3
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.1,6
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.15,10
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.2,16
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.25,21
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.3,24
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.35,26
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.4,29
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.45,31
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.5,33
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.55,35
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.6,38
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.65,41
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.7,44
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.75,47
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.8,51
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.85,57
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.9,64
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.95,80
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.975,96
02,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.99,115
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.01,0
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.025,0
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.05,1
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.1,5
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.15,9
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.2,16
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.25,21
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.3,24
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.35,27
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.4,30
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.45,32
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.5,35
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.55,38
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.6,41
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.65,45
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.7,49
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.75,54
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.8,60
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.85,70
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.9,83
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.95,107
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.975,130
02,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.99,157
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.01,0
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.025,0
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.05,1
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.1,5
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.15,10
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.2,16
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.25,20
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.3,23
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.35,26
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.4,29
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.45,32
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.5,35
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.55,38
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.6,42
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.65,47
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.7,52
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.75,59
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.8,67
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.85,76
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.9,92
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.95,124
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.975,148
02,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.99,174
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.01,0
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.025,0
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.05,1
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.1,4
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.15,8
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.2,14
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.25,18
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.3,21
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.35,24
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.4,27
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.45,30
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.5,33
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.55,38
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.6,43
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.65,49
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.7,55
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.75,63
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.8,73
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.85,85
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.9,104
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.95,130
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.975,160
02,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.99,201
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.01,2
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.025,7
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.05,13
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.1,40
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.15,58
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.2,71
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.25,82
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.3,91
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.35,98
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.4,106
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.45,113
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.5,120
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.55,126
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.6,131
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.65,137
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.7,144
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.75,151
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.8,160
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.85,169
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.9,181
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.95,267
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.975,440
04,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.99,662
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.01,0
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.025,5
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.05,9
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.1,23
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.15,39
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.2,54
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.25,65
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.3,75
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.35,87
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.4,95
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.45,104
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.5,112
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.55,121
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.6,131
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.65,141
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.7,153
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.75,166
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.8,181
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.85,199
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.9,219
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.95,306
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.975,585
04,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.99,861
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.01,0
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.025,4
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.05,7
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.1,14
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.15,27
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.2,40
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.25,51
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.3,62
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.35,75
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.4,87
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.45,96
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.5,106
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.55,117
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.6,129
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.65,142
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.7,161
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.75,180
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.8,204
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.85,226
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.9,254
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.95,337
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.975,670
04,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.99,1065
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.01,0
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.025,4
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.05,7
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.1,11
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.15,22
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.2,32
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.25,44
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.3,56
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.35,68
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.4,81
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.45,91
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.5,102
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.55,116
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.6,134
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.65,152
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.7,173
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.75,198
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.8,231
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.85,258
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.9,290
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.95,372
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.975,643
04,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.99,1004
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.01,0
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.025,1
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.05,4
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.1,12
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.15,19
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.2,26
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.25,34
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.3,45
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.35,57
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.4,69
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.45,82
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.5,93
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.55,106
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.6,119
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.65,129
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.7,139
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.75,147
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.8,158
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.85,168
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.9,181
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.95,200
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.975,219
05,wk inc flu hosp,2025-12-27,2025-12-27,0,quantile,0.99,255
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.01,0
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.025,0
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.05,0
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.1,2
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.15,5
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.2,10
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.25,16
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.3,22
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.35,29
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.4,40
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.45,51
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.5,62
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.55,79
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.6,91
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.65,109
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.7,121
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.75,133
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.8,144
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.85,156
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.9,174
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.95,197
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.975,223
05,wk inc flu hosp,2025-12-27,2026-01-03,1,quantile,0.99,268
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.01,0
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.025,0
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.05,0
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.1,0
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.15,2
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.2,5
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.25,9
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.3,13
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.35,18
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.4,25
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.45,33
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.5,46
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.55,57
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.6,72
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.65,92
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.7,105
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.75,119
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.8,134
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.85,150
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.9,170
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.95,212
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.975,255
05,wk inc flu hosp,2025-12-27,2026-01-10,2,quantile,0.99,351
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.01,0
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.025,0
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.05,0
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.1,0
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.15,0
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.2,2
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.25,4
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.3,8
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.35,13
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.4,19
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.45,28
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.5,38
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.55,51
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.6,65
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.65,79
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.7,96
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.75,113
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.8,125
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.85,139
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.9,158
05,wk inc flu hosp,2025-12-27,2026-01-17,3,quantile,0.95,228
