location,target,reference_date,target_end_date,horizon,output_type,output_type_id,value
01,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.25,13
01,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.3,14
01,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.35,15
01,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.4,17
01,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.45,18
01,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.5,20
01,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.55,21
01,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.6,23
01,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.65,25
01,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.7,27
01,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.75,30
01,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.8,33
01,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.85,38
01,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.9,44
01,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.95,58
01,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.975,74
01,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.99,100
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.01,0
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.025,0
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.05,0
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.1,0
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.15,1
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.2,1
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.25,2
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.3,2
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.35,2
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.4,3
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.45,3
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.5,4
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.55,4
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.6,5
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.65,5
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.7,6
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.75,7
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.8,8
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.85,9
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.9,12
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.95,16
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.975,20
02,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.99,28
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.01,0
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.025,0
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.05,0
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.1,1
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.15,1
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.2,2
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.25,3
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.3,3
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.35,4
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.4,4
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.45,5
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.5,6
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.55,7
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.6,8
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.65,9
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.7,11
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.75,12
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.8,15
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.85,18
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.9,23
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.95,35
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.975,50
02,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.99,83
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.01,0
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.025,0
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.05,0
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.1,1
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.15,2
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.2,3
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.25,4
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.3,4
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.35,5
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.4,7
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.45,8
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.5,10
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.55,11
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.6,13
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.65,16
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.7,18
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.75,22
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.8,26
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.85,33
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.9,44
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.95,68
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.975,100
02,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.99,160
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.01,0
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.025,0
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.05,1
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.1,2
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.15,2
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.2,4
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.25,5
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.3,6
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.35,8
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.4,10
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.45,12
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.5,14
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.55,17
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.6,20
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.65,24
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.7,29
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.75,36
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.8,44
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.85,55
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.9,74
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.95,116
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.975,179
02,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.99,297
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.01,6
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.025,7
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.05,9
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.1,11
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.15,12
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.2,13
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.25,15
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.3,16
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.35,17
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.4,18
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.45,19
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.5,20
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.55,21
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.6,22
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.65,24
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.7,25
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.75,27
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.8,29
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.85,31
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.9,34
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.95,39
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.975,45
04,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.99,53
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.01,7
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.025,9
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.05,11
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.1,13
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.15,15
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.2,17
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.25,19
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.3,20
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.35,22
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.4,23
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.45,25
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.5,27
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.55,28
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.6,30
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.65,32
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.7,34
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.75,37
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.8,40
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.85,44
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.9,50
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.95,61
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.975,73
04,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.99,91
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.01,8
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.025,11
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.05,13
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.1,16
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.15,19
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.2,22
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.25,24
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.3,26
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.35,29
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.4,31
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.45,33
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.5,36
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.55,39
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.6,42
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.65,45
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.7,49
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.75,53
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.8,59
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.85,65
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.9,76
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.95,94
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.975,114
04,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.99,149
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.01,10
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.025,13
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.05,17
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.1,22
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.15,26
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.2,29
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.25,33
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.3,37
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.35,40
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.4,44
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.45,48
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.5,52
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.55,56
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.6,61
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.65,66
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.7,72
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.75,78
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.8,87
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.85,99
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.9,118
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.95,151
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.975,184
04,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.99,244
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.01,2
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.025,3
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.05,3
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.1,4
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.15,5
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.2,6
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.25,6
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.3,7
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.35,7
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.4,7
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.45,8
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.5,8
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.55,9
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.6,10
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.65,10
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.7,11
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.75,11
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.8,12
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.85,13
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.9,14
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.95,16
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.975,18
05,wk inc flu hosp,2025-11-22,2025-11-22,0,quantile,0.99,20
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.01,2
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.025,3
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.05,4
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.1,5
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.15,6
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.2,6
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.25,7
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.3,8
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.35,8
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.4,9
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.45,9
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.5,10
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.55,10
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.6,11
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.65,12
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.7,12
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.75,13
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.8,14
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.85,15
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.9,16
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.95,19
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.975,21
05,wk inc flu hosp,2025-11-22,2025-11-29,1,quantile,0.99,24
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.01,2
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.025,3
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.05,5
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.1,6
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.15,7
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.2,8
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.25,9
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.3,9
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.35,10
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.4,11
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.45,11
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.5,12
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.55,13
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.6,14
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.65,14
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.7,15
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.75,16
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.8,18
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.85,19
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.9,21
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.95,25
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.975,28
05,wk inc flu hosp,2025-11-22,2025-12-06,2,quantile,0.99,33
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.01,2
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.025,4
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.05,6
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.1,8
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.15,9
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.2,10
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.25,12
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.3,13
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.35,13
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.4,15
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.45,15
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.5,17
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.55,18
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.6,19
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.65,20
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.7,21
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.75,23
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.8,25
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.85,27
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.9,31
05,wk inc flu hosp,2025-11-22,2025-12-13,3,quantile,0.95,37
