location,target,reference_date,target_end_date,horizon,output_type,output_type_id,value
01,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.75,50
01,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.8,53
01,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.85,56
01,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.9,62
01,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.95,71
01,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.975,79
01,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.99,89
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.01,12
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.025,16
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.05,20
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.1,24
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.15,28
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.2,31
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.25,34
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.3,36
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.35,39
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.4,42
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.45,45
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.5,48
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.55,51
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.6,54
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.65,58
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.7,61
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.75,66
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.8,71
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.85,78
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.9,88
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.95,107
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.975,125
01,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.99,150
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.01,13
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.025,17
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.05,20
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.1,26
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.15,30
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.2,34
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.25,39
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.3,42
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.35,46
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.4,50
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.45,54
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.5,58
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.55,62
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.6,67
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.65,73
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.7,79
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.75,86
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.8,95
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.85,107
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.9,123
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.95,156
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.975,186
01,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.99,240
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.01,0
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.025,0
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.05,1
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.1,1
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.15,2
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.2,2
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.25,3
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.3,3
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.35,3
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.4,4
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.45,4
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.5,4
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.55,5
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.6,5
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.65,5
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.7,6
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.75,6
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.8,7
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.85,8
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.9,9
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.95,10
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.975,12
02,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.99,14
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.01,0
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.025,0
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.05,1
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.1,2
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.15,2
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.2,3
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.25,4
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.3,4
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.35,5
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.4,5
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.45,6
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.5,7
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.55,7
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.6,8
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.65,9
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.7,11
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.75,12
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.8,14
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.85,16
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.9,19
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.95,26
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.975,34
02,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.99,46
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.01,0
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.025,0
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.05,1
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.1,2
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.15,3
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.2,4
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.25,5
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.3,6
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.35,7
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.4,8
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.45,9
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.5,10
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.55,12
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.6,13
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.65,15
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.7,17
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.75,20
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.8,23
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.85,28
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.9,36
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.95,52
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.975,74
02,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.99,117
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.01,0
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.025,1
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.05,1
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.1,2
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.15,4
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.2,5
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.25,6
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.3,7
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.35,8
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.4,10
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.45,11
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.5,13
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.55,16
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.6,18
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.65,21
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.7,24
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.75,29
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.8,34
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.85,43
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.9,56
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.95,83
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.975,116
02,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.99,207
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.01,22
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.025,26
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.05,29
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.1,32
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.15,35
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.2,37
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.25,39
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.3,41
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.35,42
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.4,44
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.45,45
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.5,47
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.55,49
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.6,50
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.65,52
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.7,54
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.75,56
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.8,59
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.85,62
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.9,65
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.95,71
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.975,77
04,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.99,85
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.01,24
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.025,29
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.05,34
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.1,39
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.15,44
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.2,47
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.25,50
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.3,53
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.35,56
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.4,59
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.45,62
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.5,65
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.55,68
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.6,71
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.65,74
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.7,78
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.75,82
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.8,87
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.85,94
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.9,102
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.95,116
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.975,131
04,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.99,151
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.01,27
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.025,34
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.05,42
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.1,51
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.15,57
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.2,63
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.25,68
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.3,73
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.35,78
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.4,83
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.45,88
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.5,93
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.55,98
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.6,104
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.65,110
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.7,116
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.75,124
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.8,133
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.85,145
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.9,163
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.95,191
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.975,219
04,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.99,261
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.01,33
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.025,43
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.05,55
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.1,68
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.15,78
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.2,86
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.25,94
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.3,101
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.35,108
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.4,115
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.45,123
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.5,130
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.55,138
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.6,147
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.65,157
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.7,168
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.75,181
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.8,199
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.85,217
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.9,247
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.95,298
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.975,351
04,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.99,427
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.01,32
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.025,37
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.05,41
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.1,46
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.15,49
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.2,52
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.25,54
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.3,56
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.35,59
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.4,61
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.45,63
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.5,65
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.55,67
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.6,69
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.65,72
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.7,74
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.75,77
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.8,80
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.85,84
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.9,90
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.95,97
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.975,104
05,wk inc flu hosp,2025-11-29,2025-11-29,0,quantile,0.99,114
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.01,49
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.025,57
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.05,64
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.1,72
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.15,78
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.2,83
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.25,88
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.3,92
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.35,96
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.4,100
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.45,103
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.5,107
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.55,111
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.6,116
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.65,120
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.7,125
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.75,131
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.8,137
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.85,144
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.9,155
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.95,174
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.975,191
05,wk inc flu hosp,2025-11-29,2025-12-06,1,quantile,0.99,213
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.01,67
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.025,86
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.05,101
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.1,118
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.15,130
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.2,140
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.25,150
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.3,158
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.35,167
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.4,176
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.45,184
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.5,192
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.55,200
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.6,209
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.65,219
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.7,230
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.75,242
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.8,257
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.85,274
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.9,298
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.95,337
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.975,372
05,wk inc flu hosp,2025-11-29,2025-12-13,2,quantile,0.99,424
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.01,5
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.025,89
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.05,139
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.1,181
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.15,207
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.2,229
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.25,247
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.3,263
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.35,279
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.4,296
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.45,313
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.5,331
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.55,350
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.6,369
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.65,388
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.7,409
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.75,434
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.8,462
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.85,499
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.9,547
05,wk inc flu hosp,2025-11-29,2025-12-20,3,quantile,0.95,618
