output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.25,3,2025-05-31,wk inc flu hosp,1,2025-06-07,05
quantile,0.3,3,2025-05-31,wk inc flu hosp,1,2025-06-07,05
quantile,0.35,4,2025-05-31,wk inc flu hosp,1,2025-06-07,05
quantile,0.4,4,2025-05-31,wk inc flu hosp,1,2025-06-07,05
quantile,0.45,5,2025-05-31,wk inc flu hosp,1,2025-06-07,05
quantile,0.5,5,2025-05-31,wk inc flu hosp,1,2025-06-07,05
quantile,0.55,6,2025-05-31,wk inc flu hosp,1,2025-06-07,05
quantile,0.6,7,2025-05-31,wk inc flu hosp,1,2025-06-07,05
quantile,0.65,8,2025-05-31,wk inc flu hosp,1,2025-06-07,05
quantile,0.7,9,2025-05-31,wk inc flu hosp,1,2025-06-07,05
quantile,0.75,10,2025-05-31,wk inc flu hosp,1,2025-06-07,05
quantile,0.8,12,2025-05-31,wk inc flu hosp,1,2025-06-07,05
quantile,0.85,14,2025-05-31,wk inc flu hosp,1,2025-06-07,05
quantile,0.9,18,2025-05-31,wk inc flu hosp,1,2025-06-07,05
quantile,0.95,26,2025-05-31,wk inc flu hosp,1,2025-06-07,05
quantile,0.975,33,2025-05-31,wk inc flu hosp,1,2025-06-07,05
quantile,0.99,49.01999999999998,2025-05-31,wk inc flu hosp,1,2025-06-07,05
quantile,0.01,20,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.025,26,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.05,32,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.1,42,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.15,49,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.2,54,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.25,59,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.3,63,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.35,68,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.4,72,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.45,76,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.5,80,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.55,84.45000000000005,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.6,90,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.65,94,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.7,100,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.75,106,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.8,113,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.85,122,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.9,137,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.95,157,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.975,177.02499999999986,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.99,211.01999999999998,2025-05-31,wk inc flu hosp,0,2025-05-31,04
quantile,0.01,19,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.025,25,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.05,31,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.1,38,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.15,43,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.2,48,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.25,53,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.3,56,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.35,60,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.4,65,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.45,69,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.5,73,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.55,77.45000000000005,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.6,82,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.65,88,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.7,93,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.75,100,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.8,109,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.85,119,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.9,134,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.95,159,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.975,176.02499999999986,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.99,206.02999999999997,2025-05-31,wk inc flu hosp,1,2025-06-07,04
quantile,0.01,109,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.025,118.97500000000001,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.05,131,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.1,144,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.15,152,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.2,159,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.25,167,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.3,174,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.35,179.64999999999998,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.4,186,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.45,192,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.5,198,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.55,205,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.6,211,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.65,218,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.7,224,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.75,233.25,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.8,244,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.85,257,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.9,273,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.95,306.04999999999995,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.975,337.02499999999986,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.99,376,2025-05-31,wk inc flu hosp,0,2025-05-31,06
quantile,0.01,76.99000000000001,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.025,88.975,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.05,104,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.1,123.9,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.15,141.84999999999997,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.2,157,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.25,168,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.3,178,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.35,190.64999999999998,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.4,203.60000000000002,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.45,218,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.5,232,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.55,250,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.6,265,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.65,285,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.7,308,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.75,331,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.8,365,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.85,402.14999999999986,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.9,457,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.95,556,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.975,663.5749999999969,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.99,911.03,2025-05-31,wk inc flu hosp,1,2025-06-07,06
quantile,0.01,15,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.025,18,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.05,20,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.1,22,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.15,24,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.2,26,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.25,27,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.3,29,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.35,30,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.4,31,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.45,32,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.5,33,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.55,34,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.6,35,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.65,37,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.7,38,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.75,39,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.8,41,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.85,43,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.9,45,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.95,50,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.975,55,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.99,62,2025-05-31,wk inc flu hosp,0,2025-05-31,08
quantile,0.01,11,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.025,13,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.05,16,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.1,19,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.15,22,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.2,23,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.25,25,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.3,26,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.35,28,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.4,29,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.45,30,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.5,32,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.55,33,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.6,35,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.65,36,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.7,38,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.75,40,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.8,43,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.85,46,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.9,50,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.95,58,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.975,63.024999999999864,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.99,75,2025-05-31,wk inc flu hosp,1,2025-06-07,08
quantile,0.01,0,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.025,1,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.05,2,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.1,2,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.15,3,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.2,4,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.25,4,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.3,4,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.35,5,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.4,5,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.45,5,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.5,6,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.55,6,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.6,7,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.65,7,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.7,8,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.75,8,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.8,9,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.85,10,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.9,11,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.95,13,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.975,14,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.99,16,2025-05-31,wk inc flu hosp,0,2025-05-31,09
quantile,0.01,0,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.025,0,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.05,1,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.1,1,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.15,1,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.2,2,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.25,2,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.3,2,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.35,3,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.4,3,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.45,3,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.5,4,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.55,4,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.6,5,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.65,5,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.7,5,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.75,6,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.8,7,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.85,8,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.9,9,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.95,11,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.975,12,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.99,16,2025-05-31,wk inc flu hosp,1,2025-06-07,09
quantile,0.01,0,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.025,0,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.05,1,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.1,1,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.15,2,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.2,2,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.25,2,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.3,3,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.35,3,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.4,3,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.45,4,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.5,4,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.55,4,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.6,5,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.65,5,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.7,6,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.75,6,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.8,7,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.85,8,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.9,9,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.95,11,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.975,14,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.99,17,2025-05-31,wk inc flu hosp,0,2025-05-31,11
quantile,0.01,0,2025-05-31,wk inc flu hosp,1,2025-06-07,11
quantile,0.025,0,2025-05-31,wk inc flu hosp,1,2025-06-07,11
quantile,0.05,0,2025-05-31,wk inc flu hosp,1,2025-06-07,11
quantile,0.1,1,2025-05-31,wk inc flu hosp,1,2025-06-07,11
quantile,0.15,1,2025-05-31,wk inc flu hosp,1,2025-06-07,11
quantile,0.2,1,2025-05-31,wk inc flu hosp,1,2025-06-07,11
quantile,0.25,2,2025-05-31,wk inc flu hosp,1,2025-06-07,11
quantile,0.3,2,2025-05-31,wk inc flu hosp,1,2025-06-07,11
quantile,0.35,3,2025-05-31,wk inc flu hosp,1,2025-06-07,11
quantile,0.4,3,2025-05-31,wk inc flu hosp,1,2025-06-07,11
quantile,0.45,3,2025-05-31,wk inc flu hosp,1,2025-06-07,11
quantile,0.5,4,2025-05-31,wk inc flu hosp,1,2025-06-07,11
quantile,0.55,4,2025-05-31,wk inc flu hosp,1,2025-06-07,11
quantile,0.6,5,2025-05-31,wk inc flu hosp,1,2025-06-07,11
quantile,0.65,5,2025-05-31,wk inc flu hosp,1,2025-06-07,11
quantile,0.7,6,2025-05-31,wk inc flu hosp,1,2025-06-07,11
quantile,0.75,7,2025-05-31,wk inc flu hosp,1,2025-06-07,11
quantile,0.8,8,2025-05-31,wk inc flu hosp,1,2025-06-07,11
