"date","location","location_name","value","weekly_rate"
"2025-12-27","53","Washington",160,2.01050994071509
"2025-12-27","55","Wisconsin",757,12.6992648014796
"2025-12-27","54","West Virginia",186,10.5085992545674
"2025-12-27","56","Wyoming",50,8.50892927037633
"2025-12-20","02","Alaska",39,5.26932321623276
"2025-12-20","01","Alabama",275,5.33183499075848
"2025-12-20","05","Arkansas",144,4.66267791839925
"2025-12-20","04","Arizona",133,1.75406573974623
"2025-12-20","06","California",694,1.76002478033737
"2025-12-20","08","Colorado",517,8.67814699908166
"2025-12-20","09","Connecticut",447,12.1630369388983
"2025-12-20","11","District of Columbia",47,6.69277322890708
"2025-12-20","10","Delaware",99,9.41138892136927
"2025-12-20","12","Florida",1498,6.40931978419675
"2025-12-20","13","Georgia",662,5.92082303375459
"2025-12-20","15","Hawaii",83,5.73939284138669
"2025-12-20","19","Iowa",89,2.74565261386129
"2025-12-20","16","Idaho",97,4.84607710058707
"2025-12-20","17","Illinois",581,4.57114695191043
"2025-12-20","18","Indiana",351,5.06912276014456
"2025-12-20","20","Kansas",100,3.36631650242408
"2025-12-20","21","Kentucky",231,5.03446538336473
"2025-12-20","22","Louisiana",433,9.41767042068495
"2025-12-20","25","Massachusetts",455,6.37596828887649
"2025-12-20","24","Maryland",400,6.38649129361574
"2025-12-20","23","Maine",75,5.33803270007658
"2025-12-20","26","Michigan",426,4.2009932686479
"2025-12-20","27","Minnesota",540,9.32135205866376
"2025-12-20","29","Missouri",226,3.6186250953892
"2025-12-20","28","Mississippi",145,4.92686995951472
"2025-12-20","30","Montana",37,3.25351093399506
"2025-12-20","37","North Carolina",1201,10.8726904812084
"2025-12-20","38","North Dakota",55,6.90462082333209
"2025-12-20","31","Nebraska",72,3.59018980635414
"2025-12-20","33","New Hampshire",95,6.74221735205446
"2025-12-20","34","New Jersey",1044,10.9884893469017
"2025-12-20","35","New Mexico",161,7.55777709345731
"2025-12-20","32","Nevada",128,3.91740758208117
"2025-12-20","36","New York",3132,15.7646393702842
"2025-12-20","39","Ohio",745,6.26930018789387
"2025-12-20","40","Oklahoma",86,2.09992056928358
"2025-12-20","41","Oregon",47,1.10009172892523
"2025-12-20","42","Pennsylvania",1255,9.59571751155749
"2025-12-20","72","Puerto Rico",216,6.74305675874373
"2025-12-20","44","Rhode Island",127,11.4177008526415
"2025-12-20","45","South Carolina",391,7.13655887542434
"2025-12-20","46","South Dakota",21,2.27108294968254
"2025-12-20","47","Tennessee",346,4.78710525405555
"2025-12-20","48","Texas",1598,5.10692732960656
"2025-12-20","US","US",20564,6.04626158094016
"2025-12-20","49","Utah",130,3.71045546411661
"2025-12-20","51","Virginia",349,3.96087023383321
"2025-12-20","50","Vermont",13,2.00464769858734
"2025-12-20","53","Washington",113,1.41992264563003
"2025-12-20","55","Wisconsin",322,5.40180087988962
"2025-12-20","54","West Virginia",65,3.67235995455313
"2025-12-20","56","Wyoming",28,4.76500039141075
"2025-12-13","02","Alaska",12,1.62133022037931
"2025-12-13","01","Alabama",104,2.01640305105048
"2025-12-13","05","Arkansas",85,2.75227516016622
"2025-12-13","04","Arizona",80,1.05507713668946
"2025-12-13","06","California",414,1.04992832717532
"2025-12-13","08","Colorado",282,4.73353472677181
"2025-12-13","09","Connecticut",206,5.60533693380995
"2025-12-13","11","District of Columbia",31,4.41438234247063
"2025-12-13","10","Delaware",39,3.70751684781214
"2025-12-13","12","Florida",904,3.8678405106234
"2025-12-13","13","Georgia",320,2.86202926102941
"2025-12-13","15","Hawaii",71,4.90960110528259
"2025-12-13","19","Iowa",30,0.925500881076839
"2025-12-13","16","Idaho",35,1.74858452083039
"2025-12-13","17","Illinois",250,1.96693070219898
"2025-12-13","18","Indiana",163,2.35403706525232
"2025-12-13","20","Kansas",30,1.00989495072723
"2025-12-13","21","Kentucky",104,2.26659913363607
"2025-12-13","22","Louisiana",248,5.39395442108514
"2025-12-13","25","Massachusetts",220,3.08288576605017
"2025-12-13","24","Maryland",238,3.79996231970137
"2025-12-13","23","Maine",29,2.06403931069628
"2025-12-13","26","Michigan",199,1.96243582267824
"2025-12-13","27","Minnesota",257,4.43627310940108
"2025-12-13","29","Missouri",102,1.63318477756504
"2025-12-13","28","Mississippi",64,2.17461846488926
"2025-12-13","30","Montana",24,2.1103854706995
"2025-12-13","37","North Carolina",525,4.75284138437505
"2025-12-13","38","North Dakota",22,2.76184832933284
"2025-12-13","31","Nebraska",28,1.39618492469328
"2025-12-13","33","New Hampshire",46,3.26465261257374
"2025-12-13","34","New Jersey",568,5.97841182858251
"2025-12-13","35","New Mexico",67,3.14516189603503
"2025-12-13","32","Nevada",53,1.62205157695548
"2025-12-13","36","New York",1933,9.72958106729226
"2025-12-13","39","Ohio",329,2.76859028431823
"2025-12-13","40","Oklahoma",53,1.2941370950236
"2025-12-13","41","Oregon",33,0.7724048309475
"2025-12-13","42","Pennsylvania",699,5.3445470442858
"2025-12-13","72","Puerto Rico",198,6.18113536218175
"2025-12-13","44","Rhode Island",70,6.29322094240085
"2025-12-13","45","South Carolina",123,2.24500445441737
"2025-12-13","46","South Dakota",10,1.0814680712774
"2025-12-13","47","Tennessee",166,2.29670367680122
"2025-12-13","48","Texas",915,2.92417929073216
"2025-12-13","US","US",10906,3.20660031130779
"2025-12-13","49","Utah",64,1.82668576694972
"2025-12-13","51","Virginia",190,2.15634769177166
"2025-12-13","50","Vermont",9,1.38783302209893
"2025-12-13","53","Washington",58,0.728809853509219
"2025-12-13","55","Wisconsin",161,2.70090043994481
"2025-12-13","54","West Virginia",26,1.46894398182125
"2025-12-13","56","Wyoming",17,2.89303595192795
"2025-12-06","02","Alaska",13,1.75644107207759
"2025-12-06","01","Alabama",67,1.29902888865752
"2025-12-06","05","Arkansas",56,1.81326363493304
"2025-12-06","04","Arizona",41,0.54072703255335
"2025-12-06","06","California",259,0.656839219174897
"2025-12-06","08","Colorado",222,3.72639967852249
"2025-12-06","09","Connecticut",125,3.40129668313711
"2025-12-06","11","District of Columbia",26,3.70238519045924
"2025-12-06","10","Delaware",17,1.61609708750785
"2025-12-06","12","Florida",881,3.76943306400356
"2025-12-06","13","Georgia",170,1.52045304492187
"2025-12-06","15","Hawaii",40,2.76597245368033
"2025-12-06","19","Iowa",21,0.647850616753787
"2025-12-06","16","Idaho",45,2.2481800982105
"2025-12-06","17","Illinois",196,1.542073670524
"2025-12-06","18","Indiana",118,1.70414953190045
"2025-12-06","20","Kansas",22,0.740589630533299
"2025-12-06","21","Kentucky",67,1.46021290340016
"2025-12-06","22","Louisiana",179,3.89321710231549
"2025-12-06","25","Massachusetts",129,1.80769210827487
"2025-12-06","24","Maryland",138,2.20333949629743
"2025-12-06","23","Maine",20,1.42347538668709
"2025-12-06","26","Michigan",85,0.838226356420355
"2025-12-06","27","Minnesota",100,1.72617630715995
"2025-12-06","29","Missouri",70,1.12081308264267
"2025-12-06","28","Mississippi",32,1.08730923244463
"2025-12-06","30","Montana",16,1.406923647133
"2025-12-06","37","North Carolina",305,2.76117451854169
"2025-12-06","38","North Dakota",9,1.12984704381798
"2025-12-06","31","Nebraska",14,0.698092462346638
"2025-12-06","33","New Hampshire",25,1.77426772422486
"2025-12-06","34","New Jersey",277,2.91552830372774
"2025-12-06","35","New Mexico",35,1.64299502031681
"2025-12-06","32","Nevada",32,0.979351895520291
"2025-12-06","36","New York",1174,5.90922305897626
"2025-12-06","39","Ohio",176,1.48106957458969
"2025-12-06","40","Oklahoma",25,0.61044202595453
"2025-12-06","41","Oregon",38,0.889435865939545
"2025-12-06","42","Pennsylvania",512,3.91474690511349
"2025-12-06","72","Puerto Rico",256,7.9917709733259
"2025-12-06","44","Rhode Island",27,2.42738522064033
"2025-12-06","45","South Carolina",86,1.56967791121865
"2025-12-06","46","South Dakota",5,0.540734035638699
"2025-12-06","47","Tennessee",104,1.43889868908028
"2025-12-06","48","Texas",666,2.12841902472964
"2025-12-06","US","US",7316,2.15106252315494
"2025-12-06","49","Utah",47,1.3414723601037
"2025-12-06","51","Virginia",165,1.87261773232802
"2025-12-06","50","Vermont",5,0.771018345610515
"2025-12-06","53","Washington",61,0.766506914897627
"2025-12-06","55","Wisconsin",84,1.40916544692773
"2025-12-06","54","West Virginia",19,1.07345906363861
"2025-12-06","56","Wyoming",10,1.70178585407527
"2025-11-29","02","Alaska",8,1.08088681358621
"2025-11-29","01","Alabama",46,0.891870580272327
"2025-11-29","05","Arkansas",78,2.52561720579959
"2025-11-29","04","Arizona",47,0.61985781780506
"2025-11-29","06","California",217,0.550324751200589
"2025-11-29","08","Colorado",149,2.50105203648582
"2025-11-29","09","Connecticut",74,2.01356763641717
"2025-11-29","11","District of Columbia",14,1.9935920256319
"2025-11-29","10","Delaware",13,1.23583894927071
"2025-11-29","12","Florida",723,3.09341669157159
"2025-11-29","13","Georgia",159,1.42207078907399
"2025-11-29","15","Hawaii",29,2.00533002891824
"2025-11-29","19","Iowa",19,0.586150558015331
"2025-11-29","16","Idaho",29,1.44882717440232
"2025-11-29","17","Illinois",132,1.03853941076106
"2025-11-29","18","Indiana",86,1.24200728596135
"2025-11-29","20","Kansas",13,0.437621145315131
"2025-11-29","21","Kentucky",49,1.06791689950161
"2025-11-29","22","Louisiana",113,2.45772923218799
"2025-11-29","25","Massachusetts",72,1.00894443252551
"2025-11-29","24","Maryland",91,1.45292676929758
"2025-11-29","23","Maine",13,0.925259001346608
"2025-11-29","26","Michigan",70,0.690304058228528
"2025-11-29","27","Minnesota",74,1.27737046729837
"2025-11-29","29","Missouri",41,0.656476234119279
"2025-11-29","28","Mississippi",23,0.781503510819576
"2025-11-29","30","Montana",13,1.14312546329556
"2025-11-29","37","North Carolina",159,1.43943196212501
"2025-11-29","38","North Dakota",10,1.2553856042422
"2025-11-29","31","Nebraska",13,0.648228715036164
"2025-11-29","33","New Hampshire",11,0.780677798658937
"2025-11-29","34","New Jersey",154,1.62090743239737
"2025-11-29","35","New Mexico",39,1.83076587978158
"2025-11-29","32","Nevada",13,0.397861707555118
"2025-11-29","36","New York",683,3.43781886650834
"2025-11-29","39","Ohio",125,1.05189600468018
"2025-11-29","40","Oklahoma",21,0.512771301801805
"2025-11-29","41","Oregon",29,0.678780002953863
"2025-11-29","42","Pennsylvania",327,2.50023874603928
"2025-11-29","72","Puerto Rico",173,5.4006889780679
"2025-11-29","44","Rhode Island",13,1.16874103216016
"2025-11-29","45","South Carolina",52,0.949107574225232
"2025-11-29","46","South Dakota",1,0.10814680712774
"2025-11-29","47","Tennessee",61,0.843969423402857
"2025-11-29","48","Texas",563,1.79924911549968
"2025-11-29","US","US",5079,1.49333605181847
"2025-11-29","49","Utah",32,0.913342883474859
"2025-11-29","51","Virginia",91,1.03277705237485
"2025-11-29","50","Vermont",0,0
"2025-11-29","53","Washington",36,0.452364736660895
"2025-11-29","55","Wisconsin",51,0.855564735634691
"2025-11-29","54","West Virginia",10,0.564978454546636
"2025-11-29","56","Wyoming",10,1.70178585407527
"2025-11-22","02","Alaska",3,0.405332555094828
"2025-11-22","01","Alabama",37,0.717374162392959
"2025-11-22","05","Arkansas",17,0.550455032033245
"2025-11-22","04","Arizona",47,0.61985781780506
"2025-11-22","06","California",148,0.37533669667137
"2025-11-22","08","Colorado",97,1.6282016613364
"2025-11-22","09","Connecticut",30,0.816311203952905
"2025-11-22","11","District of Columbia",13,1.85119259522962
"2025-11-22","10","Delaware",13,1.23583894927071
"2025-11-22","12","Florida",613,2.62277238165061
"2025-11-22","13","Georgia",104,0.930159509834559
"2025-11-22","15","Hawaii",42,2.90427107636435
"2025-11-22","19","Iowa",5,0.15425014684614
"2025-11-22","16","Idaho",27,1.3489080589263
"2025-11-22","17","Illinois",86,0.67662416155645
"2025-11-22","18","Indiana",59,0.852074765950226
"2025-11-22","20","Kansas",8,0.269305320193927
"2025-11-22","21","Kentucky",28,0.610238228286634
"2025-11-22","22","Louisiana",116,2.52297868083015
"2025-11-22","25","Massachusetts",50,0.700655855920493
"2025-11-22","24","Maryland",66,1.0537710634466
"2025-11-22","23","Maine",8,0.569390154674836
"2025-11-22","26","Michigan",53,0.522658786944457
"2025-11-22","27","Minnesota",34,0.586899944434385
"2025-11-22","29","Missouri",29,0.464336848523393
"2025-11-22","28","Mississippi",23,0.781503510819576
"2025-11-22","30","Montana",4,0.351730911783249
"2025-11-22","37","North Carolina",115,1.04109858895834
"2025-11-22","38","North Dakota",2,0.25107712084844
"2025-11-22","31","Nebraska",2,0.0997274946209483
"2025-11-22","33","New Hampshire",12,0.851648507627932
"2025-11-22","34","New Jersey",73,0.768352224448105
"2025-11-22","35","New Mexico",17,0.798026152725306
"2025-11-22","32","Nevada",11,0.3366522140851
"2025-11-22","36","New York",351,1.76672682598013
"2025-11-22","39","Ohio",90,0.757365123369729
"2025-11-22","40","Oklahoma",14,0.341847534534537
"2025-11-22","41","Oregon",20,0.468124139968182
"2025-11-22","42","Pennsylvania",193,1.47567607946661
"2025-11-22","72","Puerto Rico",154,4.80754972614136
"2025-11-22","44","Rhode Island",4,0.359612625280048
"2025-11-22","45","South Carolina",41,0.748334818139125
"2025-11-22","46","South Dakota",3,0.324440421383219
"2025-11-22","47","Tennessee",57,0.788627166130539
"2025-11-22","48","Texas",425,1.35822535361876
"2025-11-22","US","US",3492,1.02672366468795
"2025-11-22","49","Utah",15,0.42812947662884
"2025-11-22","51","Virginia",62,0.703650299420226
"2025-11-22","50","Vermont",0,0
"2025-11-22","53","Washington",37,0.464930423790364
"2025-11-22","55","Wisconsin",19,0.318739803471748
"2025-11-22","54","West Virginia",2,0.112995690909327
"2025-11-22","56","Wyoming",2,0.340357170815053
"2025-11-15","02","Alaska",0,0
"2025-11-15","01","Alabama",31,0.601043217140046
"2025-11-15","05","Arkansas",13,0.420936200966599
"2025-11-15","04","Arizona",18,0.237392355755129
"2025-11-15","06","California",149,0.377872755432663
"2025-11-15","08","Colorado",46,0.77213687032448
"2025-11-15","09","Connecticut",11,0.299314108116065
"2025-11-15","11","District of Columbia",7,0.996796012815949
"2025-11-15","10","Delaware",7,0.665451741914999
"2025-11-15","12","Florida",378,1.61730499227395
"2025-11-15","13","Georgia",62,0.554518169324448
"2025-11-15","15","Hawaii",16,1.10638898147213
"2025-11-15","19","Iowa",8,0.246800234953824
"2025-11-15","16","Idaho",11,0.549555135118122
"2025-11-15","17","Illinois",46,0.361915249204613
"2025-11-15","18","Indiana",41,0.592119752609479
"2025-11-15","20","Kansas",10,0.336631650242408
"2025-11-15","21","Kentucky",25,0.544855560970209
"2025-11-15","22","Louisiana",107,2.32723033490367
"2025-11-15","25","Massachusetts",36,0.504472216262755
"2025-11-15","24","Maryland",33,0.526885531723299
"2025-11-15","23","Maine",4,0.284695077337418
"2025-11-15","26","Michigan",44,0.43390540802936
"2025-11-15","27","Minnesota",17,0.293449972217192
"2025-11-15","29","Missouri",27,0.432313617590745
"2025-11-15","28","Mississippi",21,0.713546683791787
"2025-11-15","30","Montana",7,0.615529095620686
"2025-11-15","37","North Carolina",174,1.57522743025002
"2025-11-15","38","North Dakota",1,0.12553856042422
"2025-11-15","31","Nebraska",1,0.0498637473104741
"2025-11-15","33","New Hampshire",5,0.354853544844972
"2025-11-15","34","New Jersey",56,0.589420884508135
"2025-11-15","35","New Mexico",14,0.657198008126723
"2025-11-15","32","Nevada",17,0.520280694495155
"2025-11-15","36","New York",182,0.916080576434139
"2025-11-15","39","Ohio",47,0.395512897759748
"2025-11-15","40","Oklahoma",9,0.219759129343631
"2025-11-15","41","Oregon",12,0.280874483980909
"2025-11-15","42","Pennsylvania",128,0.978686726278373
"2025-11-15","72","Puerto Rico",118,3.68370693301741
"2025-11-15","44","Rhode Island",6,0.539418937920072
"2025-11-15","45","South Carolina",20,0.365041374702012
"2025-11-15","46","South Dakota",1,0.10814680712774
"2025-11-15","47","Tennessee",39,0.539587008405105
"2025-11-15","48","Texas",288,0.920397416099304
"2025-11-15","US","US",2389,0.702417764873859
"2025-11-15","49","Utah",11,0.313961616194483
"2025-11-15","51","Virginia",32,0.363174348087859
"2025-11-15","50","Vermont",3,0.462611007366309
"2025-11-15","53","Washington",19,0.238748055459917
"2025-11-15","55","Wisconsin",7,0.117430453910644
"2025-11-15","54","West Virginia",0,0
"2025-11-15","56","Wyoming",6,1.02107151244516
"2025-11-08","02","Alaska",3,0.405332555094828
"2025-11-08","01","Alabama",18,0.348992835758737
"2025-11-08","05","Arkansas",9,0.291417369899953
"2025-11-08","04","Arizona",17,0.224203891546511
"2025-11-08","06","California",148,0.37533669667137
"2025-11-08","08","Colorado",28,0.469996355849684
"2025-11-08","09","Connecticut",16,0.43536597544155
"2025-11-08","11","District of Columbia",0,0
"2025-11-08","10","Delaware",4,0.380258138237142
"2025-11-08","12","Florida",300,1.28357539069361
"2025-11-08","13","Georgia",47,0.420360547713695
"2025-11-08","15","Hawaii",5,0.345746556710042
"2025-11-08","19","Iowa",9,0.277650264323052
"2025-11-08","16","Idaho",20,0.999191154760222
"2025-11-08","17","Illinois",29,0.228163961455082
"2025-11-08","18","Indiana",22,0.317722794083135
"2025-11-08","20","Kansas",6,0.201978990145445
"2025-11-08","21","Kentucky",22,0.479472893653784
"2025-11-08","22","Louisiana",82,1.78348492955235
"2025-11-08","25","Massachusetts",20,0.280262342368197
"2025-11-08","24","Maryland",20,0.319324564680787
"2025-11-08","23","Maine",3,0.213521308003063
"2025-11-08","26","Michigan",27,0.266260136745289
"2025-11-08","27","Minnesota",9,0.155355867644396
"2025-11-08","29","Missouri",28,0.448325233057069
"2025-11-08","28","Mississippi",17,0.577633029736209
"2025-11-08","30","Montana",1,0.0879327279458123
"2025-11-08","37","North Carolina",43,0.389280341958337
"2025-11-08","38","North Dakota",5,0.6276928021211
"2025-11-08","31","Nebraska",2,0.0997274946209483
"2025-11-08","33","New Hampshire",0,0
"2025-11-08","34","New Jersey",47,0.494692528069328
"2025-11-08","35","New Mexico",7,0.328599004063361
"2025-11-08","32","Nevada",13,0.397861707555118
"2025-11-08","36","New York",78,0.392605961328917
"2025-11-08","39","Ohio",42,0.35343705757254
"2025-11-08","40","Oklahoma",18,0.439518258687262
"2025-11-08","41","Oregon",9,0.210655862985682
"2025-11-08","42","Pennsylvania",113,0.863996875542626
"2025-11-08","72","Puerto Rico",90,2.80960698280989
"2025-11-08","44","Rhode Island",4,0.359612625280048
"2025-11-08","45","South Carolina",16,0.29203309976161
"2025-11-08","46","South Dakota",0,0
"2025-11-08","47","Tennessee",56,0.774791601812459
"2025-11-08","48","Texas",222,0.709473008243213
"2025-11-08","US","US",1758,0.516890092360086
"2025-11-08","49","Utah",2,0.0570839302171787
"2025-11-08","51","Virginia",29,0.329126752954622
"2025-11-08","50","Vermont",4,0.616814676488412
"2025-11-08","53","Washington",13,0.163353932683101
"2025-11-08","55","Wisconsin",6,0.100654674780552
"2025-11-08","54","West Virginia",2,0.112995690909327
"2025-11-08","56","Wyoming",2,0.340357170815053
"2025-11-01","02","Alaska",0,0
"2025-11-01","01","Alabama",15,0.290827363132281
"2025-11-01","05","Arkansas",9,0.291417369899953
"2025-11-01","04","Arizona",11,0.145073106294801
"2025-11-01","06","California",139,0.352512167819732
"2025-11-01","08","Colorado",18,0.302140514474797
"2025-11-01","09","Connecticut",8,0.217682987720775
"2025-11-01","11","District of Columbia",0,0
"2025-11-01","10","Delaware",3,0.285193603677857
"2025-11-01","12","Florida",235,1.00546738937666
"2025-11-01","13","Georgia",28,0.250427560340073
"2025-11-01","15","Hawaii",7,0.484045179394058
"2025-11-01","19","Iowa",3,0.0925500881076839
"2025-11-01","16","Idaho",8,0.399676461904089
"2025-11-01","17","Illinois",37,0.291105743925449
"2025-11-01","18","Indiana",19,0.274396958526344
"2025-11-01","20","Kansas",10,0.336631650242408
"2025-11-01","21","Kentucky",12,0.2615306692657
"2025-11-01","22","Louisiana",43,0.935242097204279
"2025-11-01","25","Massachusetts",18,0.252236108131377
"2025-11-01","24","Maryland",14,0.223527195276551
"2025-11-01","23","Maine",2,0.142347538668709
"2025-11-01","26","Michigan",12,0.118337838553462
"2025-11-01","27","Minnesota",4,0.0690470522863982
"2025-11-01","29","Missouri",25,0.400290386658097
"2025-11-01","28","Mississippi",16,0.543654616222314
"2025-11-01","30","Montana",1,0.0879327279458123
"2025-11-01","37","North Carolina",27,0.244431842625002
"2025-11-01","38","North Dakota",2,0.25107712084844
"2025-11-01","31","Nebraska",1,0.0498637473104741
"2025-11-01","33","New Hampshire",2,0.141941417937989
"2025-11-01","34","New Jersey",35,0.368388052817584
"2025-11-01","35","New Mexico",6,0.281656289197167
"2025-11-01","32","Nevada",6,0.183628480410055
"2025-11-01","36","New York",58,0.291937766116374
"2025-11-01","39","Ohio",22,0.185133696823712
"2025-11-01","40","Oklahoma",13,0.317429853496356
"2025-11-01","41","Oregon",4,0.0936248279936363
"2025-11-01","42","Pennsylvania",117,0.894580835738826
"2025-11-01","72","Puerto Rico",61,1.90428917723781
"2025-11-01","44","Rhode Island",1,0.0899031563200121
"2025-11-01","45","South Carolina",12,0.219024824821207
"2025-11-01","46","South Dakota",0,0
"2025-11-01","47","Tennessee",34,0.470409186814707
"2025-11-01","48","Texas",160,0.511331897832947
"2025-11-01","US","US",1328,0.390460775116151
"2025-11-01","49","Utah",1,0.0285419651085893
"2025-11-01","51","Virginia",15,0.170237975666184
"2025-11-01","50","Vermont",0,0
"2025-11-01","53","Washington",16,0.201050994071509
"2025-11-01","55","Wisconsin",6,0.100654674780552
"2025-11-01","54","West Virginia",1,0.0564978454546636
"2025-11-01","56","Wyoming",5,0.850892927037633
"2025-10-25","02","Alaska",1,0.135110851698276
"2025-10-25","01","Alabama",11,0.213273399630339
"2025-10-25","05","Arkansas",3,0.0971391232999844
"2025-10-25","04","Arizona",15,0.197826963129274
"2025-10-25","06","California",102,0.25867799365189
"2025-10-25","08","Colorado",9,0.151070257237398
"2025-10-25","09","Connecticut",10,0.272103734650968
"2025-10-25","11","District of Columbia",3,0.427198291206835
"2025-10-25","10","Delaware",0,0
"2025-10-25","12","Florida",215,0.919895696663752
"2025-10-25","13","Georgia",30,0.268315243221507
"2025-10-25","15","Hawaii",10,0.691493113420083
"2025-10-25","19","Iowa",1,0.030850029369228
"2025-10-25","16","Idaho",4,0.199838230952044
"2025-10-25","17","Illinois",21,0.165222178984714
"2025-10-25","18","Indiana",17,0.24551306815515
"2025-10-25","20","Kansas",16,0.538610640387854
"2025-10-25","21","Kentucky",14,0.305119114143317
"2025-10-25","22","Louisiana",53,1.15274025934481
"2025-10-25","25","Massachusetts",11,0.154144288302508
