"X","date","location","location_name","value","weekly_rate"
127,"2024-04-06","24","Maryland",88,1.4348301764352
128,"2024-04-06","23","Maine",24,1.73342395288554
129,"2024-04-06","26","Michigan",412,4.1068273512708
130,"2024-04-06","27","Minnesota",112,1.95922434308257
131,"2024-04-06","29","Missouri",148,2.40082912958427
132,"2024-04-06","28","Mississippi",60,2.04966684373511
133,"2024-04-06","30","Montana",7,0.625243956793856
134,"2024-04-06","37","North Carolina",77,0.726650775978096
135,"2024-04-06","38","North Dakota",19,2.46094544342999
136,"2024-04-06","31","Nebraska",55,2.80396940104665
137,"2024-04-06","33","New Hampshire",16,1.14720669509827
138,"2024-04-06","34","New Jersey",168,1.81540428891424
139,"2024-04-06","35","New Mexico",41,1.95230750843183
140,"2024-04-06","32","Nevada",35,1.10565688813185
141,"2024-04-06","36","New York",411,2.0908380088914
142,"2024-04-06","39","Ohio",270,2.29800865634327
143,"2024-04-06","40","Oklahoma",63,1.57450167022137
144,"2024-04-06","41","Oregon",51,1.20320902925803
145,"2024-04-06","42","Pennsylvania",258,1.98931690558517
146,"2024-04-06","72","Puerto Rico",39,1.21050757824302
147,"2024-04-06","44","Rhode Island",16,1.46736488779244
148,"2024-04-06","45","South Carolina",44,0.838728038430519
149,"2024-04-06","46","South Dakota",37,4.08182177221669
150,"2024-04-06","47","Tennessee",103,1.46502286360196
151,"2024-04-06","48","Texas",247,0.825683807427938
152,"2024-04-06","US","US",4952,1.49066797596603
153,"2024-04-06","49","Utah",5,0.148093825139105
154,"2024-04-06","51","Virginia",157,1.82901270825989
155,"2024-04-06","50","Vermont",9,1.39122907359602
156,"2024-04-06","53","Washington",43,0.555854740419714
157,"2024-04-06","55","Wisconsin",125,2.12187291101612
158,"2024-04-06","54","West Virginia",68,3.83103555708046
159,"2024-04-06","56","Wyoming",7,1.20985234616295
160,"2024-03-30","02","Alaska",8,1.12450205643314
161,"2024-03-30","01","Alabama",61,1.20463416840154
162,"2024-03-30","05","Arkansas",82,2.69570311498357
163,"2024-03-30","04","Arizona",97,1.32134262577751
164,"2024-03-30","06","California",181,0.465456553346683
165,"2024-03-30","08","Colorado",68,1.17165666048905
166,"2024-03-30","09","Connecticut",89,2.45782415179522
167,"2024-03-30","11","District of Columbia",18,2.69228928349208
168,"2024-03-30","10","Delaware",15,1.47801890287642
169,"2024-03-30","12","Florida",404,1.82114449735781
170,"2024-03-30","13","Georgia",64,0.589565392658842
171,"2024-03-30","15","Hawaii",7,0.500365624309764
172,"2024-03-30","19","Iowa",90,2.81230313878029
173,"2024-03-30","16","Idaho",45,2.32495539960558
174,"2024-03-30","17","Illinois",204,1.62380355925004
175,"2024-03-30","18","Indiana",156,2.2833920843286
176,"2024-03-30","20","Kansas",70,2.40017747598022
177,"2024-03-30","21","Kentucky",120,2.67000179557621
178,"2024-03-30","22","Louisiana",48,1.04916335779487
179,"2024-03-30","25","Massachusetts",200,2.86587887477571
180,"2024-03-30","24","Maryland",76,1.23917151601222
181,"2024-03-30","23","Maine",23,1.66119795484864
182,"2024-03-30","26","Michigan",480,4.78465322478151
183,"2024-03-30","27","Minnesota",124,2.16914123698428
184,"2024-03-30","29","Missouri",193,3.13081095952543
185,"2024-03-30","28","Mississippi",51,1.74221681717484
186,"2024-03-30","30","Montana",29,2.59029639243169
187,"2024-03-30","37","North Carolina",88,0.830458029689252
188,"2024-03-30","38","North Dakota",31,4.01522677612261
189,"2024-03-30","31","Nebraska",51,2.6000443536978
190,"2024-03-30","33","New Hampshire",17,1.21890711354191
191,"2024-03-30","34","New Jersey",188,2.03152384711832
192,"2024-03-30","35","New Mexico",36,1.71422122691575
193,"2024-03-30","32","Nevada",26,0.821345116897944
194,"2024-03-30","36","New York",392,1.99418126395482
195,"2024-03-30","39","Ohio",244,2.07671893388059
196,"2024-03-30","40","Oklahoma",91,2.27428019031976
197,"2024-03-30","41","Oregon",64,1.5099093700493
198,"2024-03-30","42","Pennsylvania",268,2.0664222120032
199,"2024-03-30","72","Puerto Rico",48,1.48985548091449
200,"2024-03-30","44","Rhode Island",14,1.28394427681839
201,"2024-03-30","45","South Carolina",63,1.20090605502552
202,"2024-03-30","46","South Dakota",33,3.64054374278786
203,"2024-03-30","47","Tennessee",86,1.2232229734929
204,"2024-03-30","48","Texas",301,1.00619767625834
205,"2024-03-30","US","US",5445,1.63907252203857
206,"2024-03-30","49","Utah",11,0.32580641530603
207,"2024-03-30","51","Virginia",111,1.29312363450222
208,"2024-03-30","50","Vermont",15,2.31871512266003
209,"2024-03-30","53","Washington",56,0.723903847988465
210,"2024-03-30","55","Wisconsin",126,2.13884789430425
211,"2024-03-30","54","West Virginia",71,4.00005183165754
212,"2024-03-30","56","Wyoming",11,1.90119654397036
213,"2024-03-23","02","Alaska",10,1.40562757054142
214,"2024-03-23","01","Alabama",59,1.16513796615886
215,"2024-03-23","05","Arkansas",105,3.45181496430823
216,"2024-03-23","04","Arizona",106,1.44394142610739
217,"2024-03-23","06","California",175,0.450027054340715
218,"2024-03-23","08","Colorado",97,1.67133376569761
219,"2024-03-23","09","Connecticut",83,2.29212814156183
220,"2024-03-23","11","District of Columbia",20,2.99143253721342
221,"2024-03-23","10","Delaware",16,1.57655349640152
222,"2024-03-23","12","Florida",428,1.92933129918104
223,"2024-03-23","13","Georgia",82,0.755380659344142
224,"2024-03-23","15","Hawaii",6,0.42888482083694
225,"2024-03-23","19","Iowa",94,2.93729438939274
226,"2024-03-23","16","Idaho",55,2.84161215507349
227,"2024-03-23","17","Illinois",216,1.71932141567652
228,"2024-03-23","18","Indiana",149,2.18093218310872
229,"2024-03-23","20","Kansas",66,2.26302447735278
230,"2024-03-23","21","Kentucky",129,2.87025193024442
231,"2024-03-23","22","Louisiana",33,0.721299808483972
232,"2024-03-23","25","Massachusetts",236,3.38173707223534
233,"2024-03-23","24","Maryland",75,1.22286662764363
234,"2024-03-23","23","Maine",26,1.87787594895933
235,"2024-03-23","26","Michigan",495,4.93417363805594
236,"2024-03-23","27","Minnesota",133,2.32657890741056
237,"2024-03-23","29","Missouri",192,3.11458914108229
238,"2024-03-23","28","Mississippi",48,1.63973347498809
239,"2024-03-23","30","Montana",21,1.87573187038157
240,"2024-03-23","37","North Carolina",83,0.783272914365999
241,"2024-03-23","38","North Dakota",20,2.59046888782104
242,"2024-03-23","31","Nebraska",61,3.10985697206992
243,"2024-03-23","33","New Hampshire",25,1.79251046109105
244,"2024-03-23","34","New Jersey",181,1.95588200174689
245,"2024-03-23","35","New Mexico",57,2.71418360928327
246,"2024-03-23","32","Nevada",41,1.29519806895445
247,"2024-03-23","36","New York",357,1.81612936538742
248,"2024-03-23","39","Ohio",266,2.26396408365671
249,"2024-03-23","40","Oklahoma",94,2.34925646033031
250,"2024-03-23","41","Oregon",97,2.28845638898096
251,"2024-03-23","42","Pennsylvania",347,2.67555413270563
252,"2024-03-23","72","Puerto Rico",50,1.55193279261926
253,"2024-03-23","44","Rhode Island",14,1.28394427681839
254,"2024-03-23","45","South Carolina",67,1.2771540585192
255,"2024-03-23","46","South Dakota",59,6.50885093407527
256,"2024-03-23","47","Tennessee",128,1.82061093729176
257,"2024-03-23","48","Texas",339,1.13322595432417
258,"2024-03-23","US","US",5911,1.77934943577043
259,"2024-03-23","49","Utah",12,0.355425180333851
260,"2024-03-23","51","Virginia",141,1.642616508692
261,"2024-03-23","50","Vermont",18,2.78245814719204
262,"2024-03-23","53","Washington",81,1.0470752086976
263,"2024-03-23","55","Wisconsin",133,2.25767277732115
264,"2024-03-23","54","West Virginia",80,4.50710065538877
265,"2024-03-23","56","Wyoming",5,0.864180247259252
266,"2024-03-16","02","Alaska",9,1.26506481348728
267,"2024-03-16","01","Alabama",81,1.59959619082827
268,"2024-03-16","05","Arkansas",198,6.50913678983838
269,"2024-03-16","04","Arizona",134,1.82535991602255
270,"2024-03-16","06","California",189,0.486029218687973
271,"2024-03-16","08","Colorado",96,1.65410352069042
272,"2024-03-16","09","Connecticut",100,2.76160017055643
273,"2024-03-16","11","District of Columbia",14,2.09400277604939
274,"2024-03-16","10","Delaware",18,1.77362268345171
275,"2024-03-16","12","Florida",532,2.3981407737484
276,"2024-03-16","13","Georgia",106,0.976467681591208
277,"2024-03-16","15","Hawaii",18,1.28665446251082
278,"2024-03-16","19","Iowa",115,3.59349845510814
279,"2024-03-16","16","Idaho",68,3.51326593718177
280,"2024-03-16","17","Illinois",258,2.05363391316917
281,"2024-03-16","18","Indiana",255,3.73246783015251
282,"2024-03-16","20","Kansas",103,3.53168971465662
283,"2024-03-16","21","Kentucky",142,3.15950212476518
284,"2024-03-16","22","Louisiana",40,0.87430279816239
285,"2024-03-16","25","Massachusetts",302,4.32747710091132
286,"2024-03-16","24","Maryland",114,1.85875727401832
287,"2024-03-16","23","Maine",33,2.38345793521761
288,"2024-03-16","26","Michigan",537,5.35283079522432
289,"2024-03-16","27","Minnesota",164,2.86886421665663
290,"2024-03-16","29","Missouri",281,4.55833098252148
291,"2024-03-16","28","Mississippi",60,2.04966684373511
292,"2024-03-16","30","Montana",36,3.21554034922555
293,"2024-03-16","37","North Carolina",94,0.887080168077156
294,"2024-03-16","38","North Dakota",29,3.75617988734051
295,"2024-03-16","31","Nebraska",69,3.51770706676761
296,"2024-03-16","33","New Hampshire",38,2.7246159008584
297,"2024-03-16","34","New Jersey",222,2.39892709606525
298,"2024-03-16","35","New Mexico",45,2.14277653364469
299,"2024-03-16","32","Nevada",38,1.20042747854315
300,"2024-03-16","36","New York",414,2.10609960019718
301,"2024-03-16","39","Ohio",357,3.03847811227611
302,"2024-03-16","40","Oklahoma",139,3.47390051048843
303,"2024-03-16","41","Oregon",68,1.60427870567738
304,"2024-03-16","42","Pennsylvania",369,2.8451858068253
305,"2024-03-16","72","Puerto Rico",64,1.98647397455265
306,"2024-03-16","44","Rhode Island",22,2.01762672071461
307,"2024-03-16","45","South Carolina",78,1.48683606812683
308,"2024-03-16","46","South Dakota",43,4.74373881635994
309,"2024-03-16","47","Tennessee",132,1.87750502908213
310,"2024-03-16","48","Texas",462,1.54439643332675
311,"2024-03-16","US","US",7268,2.18783821674497
312,"2024-03-16","49","Utah",17,0.503519005472955
313,"2024-03-16","51","Virginia",159,1.85231223320588
314,"2024-03-16","50","Vermont",24,3.70994419625605
315,"2024-03-16","53","Washington",85,1.09878262641106
316,"2024-03-16","55","Wisconsin",185,3.14037190830386
317,"2024-03-16","54","West Virginia",101,5.69021457742833
318,"2024-03-16","56","Wyoming",11,1.90119654397036
319,"2024-03-09","02","Alaska",5,0.70281378527071
320,"2024-03-09","01","Alabama",78,1.54035188746426
321,"2024-03-09","05","Arkansas",247,8.11998377318223
322,"2024-03-09","04","Arizona",126,1.71638320461822
323,"2024-03-09","06","California",207,0.532317715705875
324,"2024-03-09","08","Colorado",81,1.39564984558254
325,"2024-03-09","09","Connecticut",165,4.5566402814181
326,"2024-03-09","11","District of Columbia",36,5.38457856698416
327,"2024-03-09","10","Delaware",26,2.56189943165246
328,"2024-03-09","12","Florida",536,2.41617190738561
329,"2024-03-09","13","Georgia",156,1.43706564460593
330,"2024-03-09","15","Hawaii",9,0.64332723125541
331,"2024-03-09","19","Iowa",178,5.56211065225434
332,"2024-03-09","16","Idaho",70,3.61659728827535
333,"2024-03-09","17","Illinois",269,2.14119194822677
334,"2024-03-09","18","Indiana",338,4.94734951604529
335,"2024-03-09","20","Kansas",92,3.15451896843115
336,"2024-03-09","21","Kentucky",194,4.3165029028482
337,"2024-03-09","22","Louisiana",55,1.20216634747329
338,"2024-03-09","25","Massachusetts",367,5.25888773521343
339,"2024-03-09","24","Maryland",175,2.85335546450181
340,"2024-03-09","23","Maine",50,3.61129990184487
341,"2024-03-09","26","Michigan",781,7.78502951782159
342,"2024-03-09","27","Minnesota",174,3.04379496157471
343,"2024-03-09","29","Missouri",408,6.61850192479987
344,"2024-03-09","28","Mississippi",63,2.15215018592186
345,"2024-03-09","30","Montana",28,2.50097582717542
346,"2024-03-09","37","North Carolina",132,1.24568704453388
347,"2024-03-09","38","North Dakota",21,2.71999233221209
348,"2024-03-09","31","Nebraska",90,4.58831356534906
349,"2024-03-09","33","New Hampshire",33,2.36611380864019
350,"2024-03-09","34","New Jersey",272,2.93922599157544
351,"2024-03-09","35","New Mexico",77,3.66652873534757
352,"2024-03-09","32","Nevada",43,1.35837846256198
353,"2024-03-09","36","New York",596,3.03196947274763
354,"2024-03-09","39","Ohio",623,5.30244219593281
355,"2024-03-09","40","Oklahoma",181,4.52356829063601
356,"2024-03-09","41","Oregon",79,1.8637943786546
357,"2024-03-09","42","Pennsylvania",511,3.94008115796132
358,"2024-03-09","72","Puerto Rico",52,1.61401010432403
359,"2024-03-09","44","Rhode Island",24,2.20104733168866
360,"2024-03-09","45","South Carolina",97,1.84901408472183
361,"2024-03-09","46","South Dakota",37,4.08182177221669
362,"2024-03-09","47","Tennessee",188,2.67402231414727
363,"2024-03-09","48","Texas",487,1.62796766889638
364,"2024-03-09","US","US",9113,2.74322642669192
365,"2024-03-09","49","Utah",14,0.414662710389493
366,"2024-03-09","51","Virginia",201,2.34160225707158
367,"2024-03-09","50","Vermont",29,4.48284923714272
368,"2024-03-09","53","Washington",56,0.723903847988465
369,"2024-03-09","55","Wisconsin",198,3.36104669104953
370,"2024-03-09","54","West Virginia",143,8.05644242150743
371,"2024-03-09","56","Wyoming",15,2.59254074177776
372,"2024-03-02","02","Alaska",11,1.54619032759556
373,"2024-03-02","01","Alabama",85,1.67858859531362
374,"2024-03-02","05","Arkansas",278,9.13909104835894
375,"2024-03-02","04","Arizona",182,2.47922018444853
376,"2024-03-02","06","California",269,0.691755872100871
377,"2024-03-02","08","Colorado",93,1.60241278566885
378,"2024-03-02","09","Connecticut",213,5.88220836328519
379,"2024-03-02","11","District of Columbia",15,2.24357440291007
380,"2024-03-02","10","Delaware",33,3.25164158632813
381,"2024-03-02","12","Florida",538,2.42518747420421
382,"2024-03-02","13","Georgia",202,1.86081577057947
383,"2024-03-02","15","Hawaii",16,1.14369285556517
384,"2024-03-02","19","Iowa",180,5.62460627756057
385,"2024-03-02","16","Idaho",61,3.15160620835424
386,"2024-03-02","17","Illinois",331,2.63470087309689
387,"2024-03-02","18","Indiana",323,4.72779258485985
388,"2024-03-02","20","Kansas",88,3.01736596980371
389,"2024-03-02","21","Kentucky",297,6.60825444405111
390,"2024-03-02","22","Louisiana",78,1.70489045641666
391,"2024-03-02","25","Massachusetts",499,7.15036779256539
392,"2024-03-02","24","Maryland",176,2.86966035287039
393,"2024-03-02","23","Maine",64,4.62246387436143
394,"2024-03-02","26","Michigan",901,8.98119282401696
395,"2024-03-02","27","Minnesota",182,3.18373955750918
396,"2024-03-02","29","Missouri",444,7.2024873887528
397,"2024-03-02","28","Mississippi",74,2.52792244060663
398,"2024-03-02","30","Montana",27,2.41165526191916
399,"2024-03-02","37","North Carolina",160,1.50992369034409
400,"2024-03-02","38","North Dakota",22,2.84951577660314
401,"2024-03-02","31","Nebraska",96,4.89420113637233
402,"2024-03-02","33","New Hampshire",39,2.79631631930204
403,"2024-03-02","34","New Jersey",343,3.70645042319992
404,"2024-03-02","35","New Mexico",61,2.90465263449613
405,"2024-03-02","32","Nevada",49,1.54791964338459
406,"2024-03-02","36","New York",773,3.93240335978845
407,"2024-03-02","39","Ohio",639,5.43862048667908
408,"2024-03-02","40","Oklahoma",179,4.47358411062899
409,"2024-03-02","41","Oregon",76,1.79301737693354
410,"2024-03-02","42","Pennsylvania",544,4.19452866914082
411,"2024-03-02","72","Puerto Rico",43,1.33466220165256
412,"2024-03-02","44","Rhode Island",27,2.47617824814974
413,"2024-03-02","45","South Carolina",107,2.03963409345603
414,"2024-03-02","46","South Dakota",46,5.07469733843157
415,"2024-03-02","47","Tennessee",237,3.37097493857927
416,"2024-03-02","48","Texas",655,2.18956637192429
417,"2024-03-02","US","US",10500,3.16074591026722
418,"2024-03-02","49","Utah",17,0.503519005472955
419,"2024-03-02","51","Virginia",215,2.50469893169348
420,"2024-03-02","50","Vermont",30,4.63743024532006
421,"2024-03-02","53","Washington",76,0.982440936555774
422,"2024-03-02","55","Wisconsin",200,3.39499665762579
423,"2024-03-02","54","West Virginia",181,10.1973152328171
424,"2024-03-02","56","Wyoming",25,4.32090123629626
425,"2024-02-24","02","Alaska",4,0.562251028216568
426,"2024-02-24","01","Alabama",89,1.75758099979896
427,"2024-02-24","05","Arkansas",275,9.04046776366442
428,"2024-02-24","04","Arizona",204,2.77890614081044
429,"2024-02-24","06","California",300,0.771474950298369
430,"2024-02-24","08","Colorado",129,2.22270160592776
431,"2024-02-24","09","Connecticut",173,4.77756829506262
432,"2024-02-24","11","District of Columbia",18,2.69228928349208
433,"2024-02-24","10","Delaware",24,2.36483024460227
434,"2024-02-24","12","Florida",625,2.81736463081344
435,"2024-02-24","13","Georgia",188,1.73184834093535
436,"2024-02-24","15","Hawaii",14,1.00073124861953
437,"2024-02-24","19","Iowa",157,4.90590658653894
438,"2024-02-24","16","Idaho",90,4.64991079921117
439,"2024-02-24","17","Illinois",299,2.37998658929296
440,"2024-02-24","18","Indiana",346,5.06444654601086
441,"2024-02-24","20","Kansas",86,2.94878947048999
442,"2024-02-24","21","Kentucky",281,6.25225420464095
443,"2024-02-24","22","Louisiana",95,2.07646914563568
444,"2024-02-24","25","Massachusetts",438,6.2762747357588
445,"2024-02-24","24","Maryland",118,1.92397682749265
446,"2024-02-24","23","Maine",69,4.98359386454592
447,"2024-02-24","26","Michigan",841,8.38311117091928
448,"2024-02-24","27","Minnesota",159,2.78139884419758
449,"2024-02-24","29","Missouri",454,7.36470557318417
450,"2024-02-24","28","Mississippi",57,1.94718350154835
451,"2024-02-24","30","Montana",22,1.96505243563783
452,"2024-02-24","37","North Carolina",160,1.50992369034409
453,"2024-02-24","38","North Dakota",25,3.2380861097763
454,"2024-02-24","31","Nebraska",86,4.38438851800021
455,"2024-02-24","33","New Hampshire",33,2.36611380864019
456,"2024-02-24","34","New Jersey",297,3.20937543933054
457,"2024-02-24","35","New Mexico",60,2.85703537819292
458,"2024-02-24","32","Nevada",43,1.35837846256198
459,"2024-02-24","36","New York",798,4.05958328733659
460,"2024-02-24","39","Ohio",662,5.63437677962684
461,"2024-02-24","40","Oklahoma",170,4.24865530059736
462,"2024-02-24","41","Oregon",89,2.0997177177248
463,"2024-02-24","42","Pennsylvania",500,3.85526532090149
464,"2024-02-24","72","Puerto Rico",52,1.61401010432403
465,"2024-02-24","44","Rhode Island",35,3.20986069204597
466,"2024-02-24","45","South Carolina",111,2.11588209694972
467,"2024-02-24","46","South Dakota",42,4.63341930900273
468,"2024-02-24","47","Tennessee",203,2.88737515836115
469,"2024-02-24","48","Texas",788,2.63416534515472
470,"2024-02-24","US","US",10454,3.14689883294605
471,"2024-02-24","49","Utah",9,0.266568885250388
472,"2024-02-24","51","Virginia",208,2.42315059438253
473,"2024-02-24","50","Vermont",26,4.01910621261072
474,"2024-02-24","53","Washington",99,1.27975858840818
475,"2024-02-24","55","Wisconsin",213,3.61567144037147
476,"2024-02-24","54","West Virginia",163,9.18321758535463
477,"2024-02-24","56","Wyoming",27,4.66657333519996
478,"2024-02-17","02","Alaska",2,0.281125514108284
479,"2024-02-17","01","Alabama",122,2.40926833680307
480,"2024-02-17","05","Arkansas",258,8.4816024837288
481,"2024-02-17","04","Arizona",204,2.77890614081044
482,"2024-02-17","06","California",328,0.843479278992884
483,"2024-02-17","08","Colorado",137,2.36054356598529
484,"2024-02-17","09","Connecticut",119,3.28630420296215
485,"2024-02-17","11","District of Columbia",19,2.84186091035275
486,"2024-02-17","10","Delaware",36,3.54724536690341
487,"2024-02-17","12","Florida",678,3.05627715150642
488,"2024-02-17","13","Georgia",259,2.38589744841625
489,"2024-02-17","15","Hawaii",10,0.714808034728234
490,"2024-02-17","19","Iowa",124,3.87472876898617
491,"2024-02-17","16","Idaho",59,3.04827485726066
492,"2024-02-17","17","Illinois",262,2.08547319864467
493,"2024-02-17","18","Indiana",349,5.10835793224795
494,"2024-02-17","20","Kansas",175,6.00044368995056
495,"2024-02-17","21","Kentucky",282,6.27450421960409
496,"2024-02-17","22","Louisiana",85,1.85789344609508
497,"2024-02-17","25","Massachusetts",500,7.16469718693927
498,"2024-02-17","24","Maryland",123,2.00550126933556
499,"2024-02-17","23","Maine",86,6.21143583117317
500,"2024-02-17","26","Michigan",671,6.68854648714249
501,"2024-02-17","27","Minnesota",173,3.0263018870829
502,"2024-02-17","29","Missouri",354,5.74252372887047
503,"2024-02-17","28","Mississippi",97,3.31362806403842
504,"2024-02-17","30","Montana",24,2.14369356615036
505,"2024-02-17","37","North Carolina",179,1.68922712857246
506,"2024-02-17","38","North Dakota",29,3.75617988734051
507,"2024-02-17","31","Nebraska",56,2.85495066288386
508,"2024-02-17","33","New Hampshire",41,2.93971715618932
509,"2024-02-17","34","New Jersey",370,3.99821182677542
