"X","date","location","location_name","value","weekly_rate"
96,"2024-03-23","46","South Dakota",59,6.50885093407527
97,"2024-03-23","47","Tennessee",128,1.82061093729176
98,"2024-03-23","48","Texas",339,1.13322595432417
99,"2024-03-23","US","US",5903,1.77694124841023
100,"2024-03-23","49","Utah",12,0.355425180333851
101,"2024-03-23","51","Virginia",141,1.642616508692
102,"2024-03-23","50","Vermont",18,2.78245814719204
103,"2024-03-23","53","Washington",81,1.0470752086976
104,"2024-03-23","55","Wisconsin",133,2.25767277732115
105,"2024-03-23","54","West Virginia",80,4.50710065538877
106,"2024-03-23","56","Wyoming",5,0.864180247259252
107,"2024-03-16","02","Alaska",9,1.26506481348728
108,"2024-03-16","01","Alabama",81,1.59959619082827
109,"2024-03-16","05","Arkansas",198,6.50913678983838
110,"2024-03-16","04","Arizona",134,1.82535991602255
111,"2024-03-16","06","California",189,0.486029218687973
112,"2024-03-16","08","Colorado",96,1.65410352069042
113,"2024-03-16","09","Connecticut",99,2.73398416885086
114,"2024-03-16","11","District of Columbia",14,2.09400277604939
115,"2024-03-16","10","Delaware",18,1.77362268345171
116,"2024-03-16","12","Florida",533,2.4026485571577
117,"2024-03-16","13","Georgia",104,0.958043763070619
118,"2024-03-16","15","Hawaii",18,1.28665446251082
119,"2024-03-16","19","Iowa",115,3.59349845510814
120,"2024-03-16","16","Idaho",68,3.51326593718177
121,"2024-03-16","17","Illinois",258,2.05363391316917
122,"2024-03-16","18","Indiana",255,3.73246783015251
123,"2024-03-16","20","Kansas",103,3.53168971465662
124,"2024-03-16","21","Kentucky",142,3.15950212476518
125,"2024-03-16","22","Louisiana",40,0.87430279816239
126,"2024-03-16","25","Massachusetts",302,4.32747710091132
127,"2024-03-16","24","Maryland",114,1.85875727401832
128,"2024-03-16","23","Maine",33,2.38345793521761
129,"2024-03-16","26","Michigan",536,5.34286276767269
130,"2024-03-16","27","Minnesota",164,2.86886421665663
131,"2024-03-16","29","Missouri",288,4.67188371162344
132,"2024-03-16","28","Mississippi",60,2.04966684373511
133,"2024-03-16","30","Montana",36,3.21554034922555
134,"2024-03-16","37","North Carolina",94,0.887080168077156
135,"2024-03-16","38","North Dakota",29,3.75617988734051
136,"2024-03-16","31","Nebraska",69,3.51770706676761
137,"2024-03-16","33","New Hampshire",38,2.7246159008584
138,"2024-03-16","34","New Jersey",222,2.39892709606525
139,"2024-03-16","35","New Mexico",45,2.14277653364469
140,"2024-03-16","32","Nevada",38,1.20042747854315
141,"2024-03-16","36","New York",414,2.10609960019718
142,"2024-03-16","39","Ohio",357,3.03847811227611
143,"2024-03-16","40","Oklahoma",140,3.49889260049194
144,"2024-03-16","41","Oregon",68,1.60427870567738
145,"2024-03-16","42","Pennsylvania",369,2.8451858068253
146,"2024-03-16","72","Puerto Rico",64,1.98647397455265
147,"2024-03-16","44","Rhode Island",22,2.01762672071461
148,"2024-03-16","45","South Carolina",78,1.48683606812683
149,"2024-03-16","46","South Dakota",43,4.74373881635994
150,"2024-03-16","47","Tennessee",132,1.87750502908213
151,"2024-03-16","48","Texas",462,1.54439643332675
152,"2024-03-16","US","US",7272,2.18904231042507
153,"2024-03-16","49","Utah",17,0.503519005472955
154,"2024-03-16","51","Virginia",159,1.85231223320588
155,"2024-03-16","50","Vermont",24,3.70994419625605
156,"2024-03-16","53","Washington",85,1.09878262641106
157,"2024-03-16","55","Wisconsin",184,3.12339692501573
158,"2024-03-16","54","West Virginia",101,5.69021457742833
159,"2024-03-16","56","Wyoming",11,1.90119654397036
160,"2024-03-09","02","Alaska",5,0.70281378527071
161,"2024-03-09","01","Alabama",78,1.54035188746426
162,"2024-03-09","05","Arkansas",247,8.11998377318223
163,"2024-03-09","04","Arizona",126,1.71638320461822
164,"2024-03-09","06","California",207,0.532317715705875
165,"2024-03-09","08","Colorado",81,1.39564984558254
166,"2024-03-09","09","Connecticut",165,4.5566402814181
167,"2024-03-09","11","District of Columbia",36,5.38457856698416
168,"2024-03-09","10","Delaware",26,2.56189943165246
169,"2024-03-09","12","Florida",536,2.41617190738561
170,"2024-03-09","13","Georgia",155,1.42785368534563
171,"2024-03-09","15","Hawaii",9,0.64332723125541
172,"2024-03-09","19","Iowa",178,5.56211065225434
173,"2024-03-09","16","Idaho",70,3.61659728827535
174,"2024-03-09","17","Illinois",269,2.14119194822677
175,"2024-03-09","18","Indiana",338,4.94734951604529
176,"2024-03-09","20","Kansas",92,3.15451896843115
177,"2024-03-09","21","Kentucky",194,4.3165029028482
178,"2024-03-09","22","Louisiana",55,1.20216634747329
179,"2024-03-09","25","Massachusetts",367,5.25888773521343
180,"2024-03-09","24","Maryland",175,2.85335546450181
181,"2024-03-09","23","Maine",50,3.61129990184487
182,"2024-03-09","26","Michigan",782,7.79499754537322
183,"2024-03-09","27","Minnesota",174,3.04379496157471
184,"2024-03-09","29","Missouri",410,6.65094556168614
185,"2024-03-09","28","Mississippi",63,2.15215018592186
186,"2024-03-09","30","Montana",28,2.50097582717542
187,"2024-03-09","37","North Carolina",132,1.24568704453388
188,"2024-03-09","38","North Dakota",21,2.71999233221209
189,"2024-03-09","31","Nebraska",90,4.58831356534906
190,"2024-03-09","33","New Hampshire",33,2.36611380864019
191,"2024-03-09","34","New Jersey",272,2.93922599157544
192,"2024-03-09","35","New Mexico",77,3.66652873534757
193,"2024-03-09","32","Nevada",43,1.35837846256198
194,"2024-03-09","36","New York",596,3.03196947274763
195,"2024-03-09","39","Ohio",623,5.30244219593281
196,"2024-03-09","40","Oklahoma",184,4.59854456064656
197,"2024-03-09","41","Oregon",79,1.8637943786546
198,"2024-03-09","42","Pennsylvania",511,3.94008115796132
199,"2024-03-09","72","Puerto Rico",52,1.61401010432403
200,"2024-03-09","44","Rhode Island",24,2.20104733168866
201,"2024-03-09","45","South Carolina",97,1.84901408472183
202,"2024-03-09","46","South Dakota",37,4.08182177221669
203,"2024-03-09","47","Tennessee",188,2.67402231414727
204,"2024-03-09","48","Texas",485,1.62128197005081
205,"2024-03-09","US","US",9116,2.744129496952
206,"2024-03-09","49","Utah",14,0.414662710389493
207,"2024-03-09","51","Virginia",201,2.34160225707158
208,"2024-03-09","50","Vermont",29,4.48284923714272
209,"2024-03-09","53","Washington",56,0.723903847988465
210,"2024-03-09","55","Wisconsin",198,3.36104669104953
211,"2024-03-09","54","West Virginia",143,8.05644242150743
212,"2024-03-09","56","Wyoming",15,2.59254074177776
213,"2024-03-02","02","Alaska",11,1.54619032759556
214,"2024-03-02","01","Alabama",85,1.67858859531362
215,"2024-03-02","05","Arkansas",278,9.13909104835894
216,"2024-03-02","04","Arizona",182,2.47922018444853
217,"2024-03-02","06","California",269,0.691755872100871
218,"2024-03-02","08","Colorado",93,1.60241278566885
219,"2024-03-02","09","Connecticut",213,5.88220836328519
220,"2024-03-02","11","District of Columbia",15,2.24357440291007
221,"2024-03-02","10","Delaware",33,3.25164158632813
222,"2024-03-02","12","Florida",538,2.42518747420421
223,"2024-03-02","13","Georgia",200,1.84239185205888
224,"2024-03-02","15","Hawaii",16,1.14369285556517
225,"2024-03-02","19","Iowa",180,5.62460627756057
226,"2024-03-02","16","Idaho",61,3.15160620835424
227,"2024-03-02","17","Illinois",331,2.63470087309689
228,"2024-03-02","18","Indiana",323,4.72779258485985
229,"2024-03-02","20","Kansas",88,3.01736596980371
230,"2024-03-02","21","Kentucky",297,6.60825444405111
231,"2024-03-02","22","Louisiana",78,1.70489045641666
232,"2024-03-02","25","Massachusetts",499,7.15036779256539
233,"2024-03-02","24","Maryland",176,2.86966035287039
234,"2024-03-02","23","Maine",64,4.62246387436143
235,"2024-03-02","26","Michigan",901,8.98119282401696
236,"2024-03-02","27","Minnesota",182,3.18373955750918
237,"2024-03-02","29","Missouri",443,7.18626557030966
238,"2024-03-02","28","Mississippi",74,2.52792244060663
239,"2024-03-02","30","Montana",27,2.41165526191916
240,"2024-03-02","37","North Carolina",160,1.50992369034409
241,"2024-03-02","38","North Dakota",22,2.84951577660314
242,"2024-03-02","31","Nebraska",96,4.89420113637233
243,"2024-03-02","33","New Hampshire",39,2.79631631930204
244,"2024-03-02","34","New Jersey",343,3.70645042319992
245,"2024-03-02","35","New Mexico",61,2.90465263449613
246,"2024-03-02","32","Nevada",49,1.54791964338459
247,"2024-03-02","36","New York",773,3.93240335978845
248,"2024-03-02","39","Ohio",639,5.43862048667908
249,"2024-03-02","40","Oklahoma",180,4.4985762006325
250,"2024-03-02","41","Oregon",76,1.79301737693354
251,"2024-03-02","42","Pennsylvania",544,4.19452866914082
252,"2024-03-02","72","Puerto Rico",43,1.33466220165256
253,"2024-03-02","44","Rhode Island",27,2.47617824814974
254,"2024-03-02","45","South Carolina",107,2.03963409345603
255,"2024-03-02","46","South Dakota",46,5.07469733843157
256,"2024-03-02","47","Tennessee",237,3.37097493857927
257,"2024-03-02","48","Texas",629,2.10265228693188
258,"2024-03-02","US","US",10472,3.15231725450651
259,"2024-03-02","49","Utah",17,0.503519005472955
260,"2024-03-02","51","Virginia",215,2.50469893169348
261,"2024-03-02","50","Vermont",30,4.63743024532006
262,"2024-03-02","53","Washington",76,0.982440936555774
263,"2024-03-02","55","Wisconsin",200,3.39499665762579
264,"2024-03-02","54","West Virginia",181,10.1973152328171
265,"2024-03-02","56","Wyoming",25,4.32090123629626
266,"2024-02-24","02","Alaska",4,0.562251028216568
267,"2024-02-24","01","Alabama",89,1.75758099979896
268,"2024-02-24","05","Arkansas",275,9.04046776366442
269,"2024-02-24","04","Arizona",204,2.77890614081044
270,"2024-02-24","06","California",300,0.771474950298369
271,"2024-02-24","08","Colorado",129,2.22270160592776
272,"2024-02-24","09","Connecticut",173,4.77756829506262
273,"2024-02-24","11","District of Columbia",18,2.69228928349208
274,"2024-02-24","10","Delaware",24,2.36483024460227
275,"2024-02-24","12","Florida",625,2.81736463081344
276,"2024-02-24","13","Georgia",188,1.73184834093535
277,"2024-02-24","15","Hawaii",14,1.00073124861953
278,"2024-02-24","19","Iowa",157,4.90590658653894
279,"2024-02-24","16","Idaho",90,4.64991079921117
280,"2024-02-24","17","Illinois",299,2.37998658929296
281,"2024-02-24","18","Indiana",346,5.06444654601086
282,"2024-02-24","20","Kansas",86,2.94878947048999
283,"2024-02-24","21","Kentucky",281,6.25225420464095
284,"2024-02-24","22","Louisiana",95,2.07646914563568
285,"2024-02-24","25","Massachusetts",438,6.2762747357588
286,"2024-02-24","24","Maryland",118,1.92397682749265
287,"2024-02-24","23","Maine",69,4.98359386454592
288,"2024-02-24","26","Michigan",841,8.38311117091928
289,"2024-02-24","27","Minnesota",159,2.78139884419758
290,"2024-02-24","29","Missouri",451,7.31604011785476
291,"2024-02-24","28","Mississippi",59,2.01550572967286
292,"2024-02-24","30","Montana",22,1.96505243563783
293,"2024-02-24","37","North Carolina",160,1.50992369034409
294,"2024-02-24","38","North Dakota",25,3.2380861097763
295,"2024-02-24","31","Nebraska",86,4.38438851800021
296,"2024-02-24","33","New Hampshire",33,2.36611380864019
297,"2024-02-24","34","New Jersey",297,3.20937543933054
298,"2024-02-24","35","New Mexico",60,2.85703537819292
299,"2024-02-24","32","Nevada",43,1.35837846256198
300,"2024-02-24","36","New York",798,4.05958328733659
301,"2024-02-24","39","Ohio",662,5.63437677962684
302,"2024-02-24","40","Oklahoma",170,4.24865530059736
303,"2024-02-24","41","Oregon",89,2.0997177177248
304,"2024-02-24","42","Pennsylvania",487,3.75502842255805
305,"2024-02-24","72","Puerto Rico",52,1.61401010432403
306,"2024-02-24","44","Rhode Island",35,3.20986069204597
307,"2024-02-24","45","South Carolina",111,2.11588209694972
308,"2024-02-24","46","South Dakota",42,4.63341930900273
309,"2024-02-24","47","Tennessee",203,2.88737515836115
310,"2024-02-24","48","Texas",788,2.63416534515472
311,"2024-02-24","US","US",10440,3.14268450506569
312,"2024-02-24","49","Utah",9,0.266568885250388
313,"2024-02-24","51","Virginia",208,2.42315059438253
314,"2024-02-24","50","Vermont",26,4.01910621261072
315,"2024-02-24","53","Washington",99,1.27975858840818
316,"2024-02-24","55","Wisconsin",213,3.61567144037147
317,"2024-02-24","54","West Virginia",163,9.18321758535463
318,"2024-02-24","56","Wyoming",27,4.66657333519996
319,"2024-02-17","02","Alaska",2,0.281125514108284
320,"2024-02-17","01","Alabama",122,2.40926833680307
321,"2024-02-17","05","Arkansas",258,8.4816024837288
322,"2024-02-17","04","Arizona",204,2.77890614081044
323,"2024-02-17","06","California",328,0.843479278992884
324,"2024-02-17","08","Colorado",137,2.36054356598529
325,"2024-02-17","09","Connecticut",119,3.28630420296215
326,"2024-02-17","11","District of Columbia",19,2.84186091035275
327,"2024-02-17","10","Delaware",36,3.54724536690341
328,"2024-02-17","12","Florida",678,3.05627715150642
329,"2024-02-17","13","Georgia",259,2.38589744841625
330,"2024-02-17","15","Hawaii",10,0.714808034728234
331,"2024-02-17","19","Iowa",124,3.87472876898617
332,"2024-02-17","16","Idaho",59,3.04827485726066
333,"2024-02-17","17","Illinois",262,2.08547319864467
334,"2024-02-17","18","Indiana",349,5.10835793224795
335,"2024-02-17","20","Kansas",175,6.00044368995056
336,"2024-02-17","21","Kentucky",282,6.27450421960409
337,"2024-02-17","22","Louisiana",85,1.85789344609508
338,"2024-02-17","25","Massachusetts",500,7.16469718693927
339,"2024-02-17","24","Maryland",123,2.00550126933556
340,"2024-02-17","23","Maine",86,6.21143583117317
341,"2024-02-17","26","Michigan",671,6.68854648714249
342,"2024-02-17","27","Minnesota",173,3.0263018870829
343,"2024-02-17","29","Missouri",349,5.66141463665479
344,"2024-02-17","28","Mississippi",97,3.31362806403842
345,"2024-02-17","30","Montana",24,2.14369356615036
346,"2024-02-17","37","North Carolina",179,1.68922712857246
347,"2024-02-17","38","North Dakota",29,3.75617988734051
348,"2024-02-17","31","Nebraska",56,2.85495066288386
349,"2024-02-17","33","New Hampshire",41,2.93971715618932
350,"2024-02-17","34","New Jersey",370,3.99821182677542
351,"2024-02-17","35","New Mexico",73,3.47605971013471
352,"2024-02-17","32","Nevada",51,1.61110003699212
353,"2024-02-17","36","New York",790,4.01888571052119
354,"2024-02-17","39","Ohio",610,5.19179733470147
355,"2024-02-17","40","Oklahoma",391,9.77190719137393
356,"2024-02-17","41","Oregon",65,1.53350170395632
357,"2024-02-17","42","Pennsylvania",492,3.79358107576707
358,"2024-02-17","72","Puerto Rico",52,1.61401010432403
359,"2024-02-17","44","Rhode Island",30,2.75130916461083
360,"2024-02-17","45","South Carolina",130,2.47806011354471
361,"2024-02-17","46","South Dakota",26,2.86830719128741
362,"2024-02-17","47","Tennessee",195,2.77358697478041
363,"2024-02-17","48","Texas",892,2.98182168512438
364,"2024-02-17","US","US",10755,3.23750688237371
365,"2024-02-17","49","Utah",19,0.562756535528597
366,"2024-02-17","51","Virginia",202,2.35325201954457
367,"2024-02-17","50","Vermont",21,3.24620117172404
368,"2024-02-17","53","Washington",73,0.943660373270678
369,"2024-02-17","55","Wisconsin",209,3.54777150721895
370,"2024-02-17","54","West Virginia",184,10.3663315073942
371,"2024-02-17","56","Wyoming",44,7.60478617588142
372,"2024-02-10","02","Alaska",11,1.54619032759556
373,"2024-02-10","01","Alabama",112,2.21178732558971
374,"2024-02-10","05","Arkansas",292,9.59933304360004
375,"2024-02-10","04","Arizona",188,2.56095271800178
376,"2024-02-10","06","California",411,1.05692068190877
377,"2024-02-10","08","Colorado",196,3.37712802140961
378,"2024-02-10","09","Connecticut",142,3.92147224219013
379,"2024-02-10","11","District of Columbia",14,2.09400277604939
380,"2024-02-10","10","Delaware",25,2.46336483812737
381,"2024-02-10","12","Florida",828,3.73244466290165
382,"2024-02-10","13","Georgia",308,2.83728345217068
383,"2024-02-10","15","Hawaii",17,1.215173659038
384,"2024-02-10","19","Iowa",112,3.4997550171488
385,"2024-02-10","16","Idaho",61,3.15160620835424
386,"2024-02-10","17","Illinois",250,1.98995534221819
387,"2024-02-10","18","Indiana",371,5.43037476465327
388,"2024-02-10","20","Kansas",175,6.00044368995056
389,"2024-02-10","21","Kentucky",284,6.31900424953036
390,"2024-02-10","22","Louisiana",97,2.1201842855438
391,"2024-02-10","25","Massachusetts",379,5.43084046769997
392,"2024-02-10","24","Maryland",111,1.80984260891258
393,"2024-02-10","23","Maine",77,5.5614018488411
394,"2024-02-10","26","Michigan",590,5.88113625546061
395,"2024-02-10","27","Minnesota",164,2.86886421665663
396,"2024-02-10","29","Missouri",344,5.5803055444391
397,"2024-02-10","28","Mississippi",89,3.04033915154041
398,"2024-02-10","30","Montana",82,7.32428635101374
399,"2024-02-10","37","North Carolina",174,1.6420420132492
400,"2024-02-10","38","North Dakota",31,4.01522677612261
401,"2024-02-10","31","Nebraska",56,2.85495066288386
402,"2024-02-10","33","New Hampshire",45,3.22651882996389
403,"2024-02-10","34","New Jersey",323,3.49033086499584
404,"2024-02-10","35","New Mexico",78,3.71414599165079
405,"2024-02-10","32","Nevada",35,1.10565688813185
406,"2024-02-10","36","New York",703,3.57629956265367
407,"2024-02-10","39","Ohio",608,5.17477504835819
408,"2024-02-10","40","Oklahoma",469,11.721290211648
409,"2024-02-10","41","Oregon",87,2.05253304991076
410,"2024-02-10","42","Pennsylvania",428,3.30010711469168
411,"2024-02-10","72","Puerto Rico",68,2.11062859796219
412,"2024-02-10","44","Rhode Island",21,1.92591641522758
413,"2024-02-10","45","South Carolina",132,2.51618411529156
414,"2024-02-10","46","South Dakota",18,1.98575113242974
415,"2024-02-10","47","Tennessee",197,2.8020340206756
416,"2024-02-10","48","Texas",1176,3.93119092119537
417,"2024-02-10","US","US",11016,3.31607399500035
418,"2024-02-10","49","Utah",16,0.473900240445135
419,"2024-02-10","51","Virginia",179,2.08530748266574
420,"2024-02-10","50","Vermont",20,3.09162016354671
421,"2024-02-10","53","Washington",80,1.03414835426924
422,"2024-02-10","55","Wisconsin",178,3.02154702528695
423,"2024-02-10","54","West Virginia",131,7.38037732319912
424,"2024-02-10","56","Wyoming",33,5.70358963191107
425,"2024-02-03","02","Alaska",8,1.12450205643314
426,"2024-02-03","01","Alabama",103,2.03405441549768
427,"2024-02-03","05","Arkansas",245,8.05423491671921
428,"2024-02-03","04","Arizona",360,4.9039520131949
429,"2024-02-03","06","California",517,1.32950849768086
430,"2024-02-03","08","Colorado",196,3.37712802140961
431,"2024-02-03","09","Connecticut",111,3.06537618931763
432,"2024-02-03","11","District of Columbia",20,2.99143253721342
433,"2024-02-03","10","Delaware",25,2.46336483812737
434,"2024-02-03","12","Florida",711,3.20503400401337
435,"2024-02-03","13","Georgia",354,3.26103357814422
436,"2024-02-03","15","Hawaii",5,0.357404017364117
437,"2024-02-03","19","Iowa",107,3.34351595388323
438,"2024-02-03","16","Idaho",71,3.66826296382214
439,"2024-02-03","17","Illinois",272,2.16507141233339
440,"2024-02-03","18","Indiana",367,5.37182624967048
441,"2024-02-03","20","Kansas",157,5.38325519612707
442,"2024-02-03","21","Kentucky",226,5.02850338166852
443,"2024-02-03","22","Louisiana",121,2.64476596444123
444,"2024-02-03","25","Massachusetts",415,5.9466986651596
445,"2024-02-03","24","Maryland",113,1.84245238564974
446,"2024-02-03","23","Maine",65,4.69468987239833
447,"2024-02-03","26","Michigan",421,4.19653959923545
448,"2024-02-03","27","Minnesota",150,2.6239611737713
449,"2024-02-03","29","Missouri",303,4.91521098827049
450,"2024-02-03","28","Mississippi",116,3.96268923122121
451,"2024-02-03","30","Montana",86,7.6815686120388
452,"2024-02-03","37","North Carolina",255,2.4064408814859
453,"2024-02-03","38","North Dakota",40,5.18093777564208
454,"2024-02-03","31","Nebraska",47,2.39611930634895
455,"2024-02-03","33","New Hampshire",37,2.65291548241476
456,"2024-02-03","34","New Jersey",331,3.57677868827747
457,"2024-02-03","35","New Mexico",77,3.66652873534757
458,"2024-02-03","32","Nevada",58,1.83223141461849
459,"2024-02-03","36","New York",770,3.91714176848268
460,"2024-02-03","39","Ohio",591,5.03008561444028
461,"2024-02-03","40","Oklahoma",421,10.5216698914793
462,"2024-02-03","41","Oregon",84,1.9817560481897
463,"2024-02-03","42","Pennsylvania",456,3.51600197266216
464,"2024-02-03","72","Puerto Rico",34,1.05531429898109
465,"2024-02-03","44","Rhode Island",17,1.55907519327947
466,"2024-02-03","45","South Carolina",175,3.33585015284865
467,"2024-02-03","46","South Dakota",23,2.53734866921578
468,"2024-02-03","47","Tennessee",223,3.17184561731299
469,"2024-02-03","48","Texas",1350,4.51284672075999
470,"2024-02-03","US","US",11317,3.40668204442801
471,"2024-02-03","49","Utah",28,0.829325420778985
472,"2024-02-03","51","Virginia",190,2.21345486986866
473,"2024-02-03","50","Vermont",18,2.78245814719204
474,"2024-02-03","53","Washington",105,1.35731971497837
475,"2024-02-03","55","Wisconsin",175,2.97062207542257
476,"2024-02-03","54","West Virginia",127,7.15502229042968
477,"2024-02-03","56","Wyoming",40,6.91344197807402
478,"2024-01-27","02","Alaska",7,0.983939299378994
479,"2024-01-27","01","Alabama",143,2.82397846035115
480,"2024-01-27","05","Arkansas",276,9.07334219189593
481,"2024-01-27","04","Arizona",649,8.84073571267636
482,"2024-01-27","06","California",706,1.81553771636883
483,"2024-01-27","08","Colorado",229,3.94572610664695
484,"2024-01-27","09","Connecticut",156,4.30809626606803
485,"2024-01-27","11","District of Columbia",21,3.14100416407409
486,"2024-01-27","10","Delaware",28,2.75896861870265
487,"2024-01-27","12","Florida",836,3.76850693017606
488,"2024-01-27","13","Georgia",459,4.22828930047513
489,"2024-01-27","15","Hawaii",30,2.1444241041847
490,"2024-01-27","19","Iowa",76,2.37483376163669
491,"2024-01-27","16","Idaho",69,3.56493161272856
492,"2024-01-27","17","Illinois",275,2.18895087644001
493,"2024-01-27","18","Indiana",335,4.90343812980821
494,"2024-01-27","20","Kansas",68,2.3316009766665
495,"2024-01-27","21","Kentucky",255,5.67375381559944
496,"2024-01-27","22","Louisiana",130,2.84148409402777
497,"2024-01-27","25","Massachusetts",356,5.10126439710076
498,"2024-01-27","24","Maryland",171,2.78813591102749
499,"2024-01-27","23","Maine",34,2.45568393325451
500,"2024-01-27","26","Michigan",342,3.40906542265683
501,"2024-01-27","27","Minnesota",144,2.51900272682045
502,"2024-01-27","29","Missouri",272,4.41233461653325
503,"2024-01-27","28","Mississippi",164,5.6024227062093
504,"2024-01-27","30","Montana",106,9.46797991716411
505,"2024-01-27","37","North Carolina",308,2.90660310391238
506,"2024-01-27","38","North Dakota",48,6.2171253307705
507,"2024-01-27","31","Nebraska",47,2.39611930634895
508,"2024-01-27","33","New Hampshire",24,1.72081004264741
509,"2024-01-27","34","New Jersey",346,3.73886835693053
