"X","date","location","location_name","value","weekly_rate"
139,"2023-11-18","35","New Mexico",12,0.571407075638583
140,"2023-11-18","32","Nevada",30,0.947705904113012
141,"2023-11-18","36","New York",123,0.625725243536843
142,"2023-11-18","39","Ohio",56,0.476624017611938
143,"2023-11-18","40","Oklahoma",38,0.949699420133528
144,"2023-11-18","41","Oregon",17,0.401069676419344
145,"2023-11-18","42","Pennsylvania",89,0.686237227120465
146,"2023-11-18","72","Puerto Rico",113,3.50736811131952
147,"2023-11-18","44","Rhode Island",0,0
148,"2023-11-18","45","South Carolina",64,1.21996805589894
149,"2023-11-18","46","South Dakota",1,0.110319507357208
150,"2023-11-18","47","Tennessee",60,0.853411376855512
151,"2023-11-18","48","Texas",433,1.44745380006598
152,"2023-11-18","US","US",3486,1.04936764220872
153,"2023-11-18","49","Utah",7,0.207331355194746
154,"2023-11-18","51","Virginia",100,1.16497624729929
155,"2023-11-18","50","Vermont",5,0.772905040886677
156,"2023-11-18","53","Washington",33,0.42658619613606
157,"2023-11-18","55","Wisconsin",15,0.254624749321934
158,"2023-11-18","54","West Virginia",8,0.450710065538877
159,"2023-11-18","56","Wyoming",9,1.55552444506665
160,"2023-11-11","02","Alaska",39,5.48194752511154
161,"2023-11-11","01","Alabama",60,1.1848860672802
162,"2023-11-11","05","Arkansas",24,0.788986277556168
163,"2023-11-11","04","Arizona",132,1.79811573817146
164,"2023-11-11","06","California",221,0.568319880053132
165,"2023-11-11","08","Colorado",52,0.895972740373979
166,"2023-11-11","09","Connecticut",5,0.138080008527821
167,"2023-11-11","11","District of Columbia",0,0
168,"2023-11-11","10","Delaware",1,0.0985345935250948
169,"2023-11-11","12","Florida",462,2.0825959350973
170,"2023-11-11","13","Georgia",114,1.05016335567356
171,"2023-11-11","15","Hawaii",16,1.14369285556517
172,"2023-11-11","19","Iowa",13,0.406221564490486
173,"2023-11-11","16","Idaho",4,0.206662702187163
174,"2023-11-11","17","Illinois",54,0.429830353919129
175,"2023-11-11","18","Indiana",58,0.848953467250376
176,"2023-11-11","20","Kansas",10,0.342882496568603
177,"2023-11-11","21","Kentucky",33,0.734250493783457
178,"2023-11-11","22","Louisiana",65,1.42074204701388
179,"2023-11-11","25","Massachusetts",32,0.458540619964113
180,"2023-11-11","24","Maryland",19,0.309792879003054
181,"2023-11-11","23","Maine",4,0.288903992147589
182,"2023-11-11","26","Michigan",30,0.299040826548845
183,"2023-11-11","27","Minnesota",18,0.314875340852556
184,"2023-11-11","29","Missouri",41,0.665094556168614
185,"2023-11-11","28","Mississippi",38,1.29812233436557
186,"2023-11-11","30","Montana",5,0.446602826281326
187,"2023-11-11","37","North Carolina",49,0.462414130167879
188,"2023-11-11","38","North Dakota",2,0.259046888782104
189,"2023-11-11","31","Nebraska",5,0.254906309186059
190,"2023-11-11","33","New Hampshire",2,0.143400836887284
191,"2023-11-11","34","New Jersey",46,0.497074983869376
192,"2023-11-11","35","New Mexico",9,0.428555306728937
193,"2023-11-11","32","Nevada",23,0.726574526486643
194,"2023-11-11","36","New York",88,0.447673344969449
195,"2023-11-11","39","Ohio",26,0.221289722462686
196,"2023-11-11","40","Oklahoma",34,0.849731060119472
197,"2023-11-11","41","Oregon",11,0.259515672977223
198,"2023-11-11","42","Pennsylvania",82,0.632263512627844
199,"2023-11-11","72","Puerto Rico",148,4.593721066153
200,"2023-11-11","44","Rhode Island",2,0.183420610974055
201,"2023-11-11","45","South Carolina",52,0.991224045417886
202,"2023-11-11","46","South Dakota",2,0.220639014714416
203,"2023-11-11","47","Tennessee",47,0.668505578536818
204,"2023-11-11","48","Texas",429,1.43408240237484
205,"2023-11-11","US","US",2762,0.831426686110291
206,"2023-11-11","49","Utah",5,0.148093825139105
207,"2023-11-11","51","Virginia",92,1.07177814751535
208,"2023-11-11","50","Vermont",2,0.309162016354671
209,"2023-11-11","53","Washington",17,0.219756525282213
210,"2023-11-11","55","Wisconsin",20,0.339499665762579
211,"2023-11-11","54","West Virginia",14,0.788742614693035
212,"2023-11-11","56","Wyoming",5,0.864180247259252
213,"2023-11-04","02","Alaska",33,4.63857098278668
214,"2023-11-04","01","Alabama",37,0.730679741489457
215,"2023-11-04","05","Arkansas",18,0.591739708167126
216,"2023-11-04","04","Arizona",51,0.694726535202611
217,"2023-11-04","06","California",97,0.249443567263139
218,"2023-11-04","08","Colorado",31,0.534137595222949
219,"2023-11-04","09","Connecticut",12,0.331392020466771
220,"2023-11-04","11","District of Columbia",0,0
221,"2023-11-04","10","Delaware",1,0.0985345935250948
222,"2023-11-04","12","Florida",444,2.00145583372987
223,"2023-11-04","13","Georgia",58,0.534293637097076
224,"2023-11-04","15","Hawaii",14,1.00073124861953
225,"2023-11-04","19","Iowa",10,0.312478126531143
226,"2023-11-04","16","Idaho",5,0.258328377733954
227,"2023-11-04","17","Illinois",34,0.270633926541674
228,"2023-11-04","18","Indiana",43,0.629396536064934
229,"2023-11-04","20","Kansas",6,0.205729497941162
230,"2023-11-04","21","Kentucky",21,0.467250314225836
231,"2023-11-04","22","Louisiana",40,0.87430279816239
232,"2023-11-04","25","Massachusetts",33,0.472870014337992
233,"2023-11-04","24","Maryland",15,0.244573325528727
234,"2023-11-04","23","Maine",1,0.0722259980368974
235,"2023-11-04","26","Michigan",34,0.338912936755357
236,"2023-11-04","27","Minnesota",9,0.157437670426278
237,"2023-11-04","29","Missouri",27,0.437989097964697
238,"2023-11-04","28","Mississippi",30,1.02483342186755
239,"2023-11-04","30","Montana",1,0.0893205652562652
240,"2023-11-04","37","North Carolina",40,0.377480922586024
241,"2023-11-04","38","North Dakota",0,0
242,"2023-11-04","31","Nebraska",5,0.254906309186059
243,"2023-11-04","33","New Hampshire",2,0.143400836887284
244,"2023-11-04","34","New Jersey",26,0.2809554256653
245,"2023-11-04","35","New Mexico",10,0.476172563032153
246,"2023-11-04","32","Nevada",13,0.410672558448972
247,"2023-11-04","36","New York",57,0.289970234809757
248,"2023-11-04","39","Ohio",21,0.178734006604477
249,"2023-11-04","40","Oklahoma",18,0.44985762006325
250,"2023-11-04","41","Oregon",6,0.141554003442122
251,"2023-11-04","42","Pennsylvania",39,0.300710695030316
252,"2023-11-04","72","Puerto Rico",144,4.46956644274346
253,"2023-11-04","44","Rhode Island",0,0
254,"2023-11-04","45","South Carolina",45,0.85779003930394
255,"2023-11-04","46","South Dakota",1,0.110319507357208
256,"2023-11-04","47","Tennessee",44,0.625835009694042
257,"2023-11-04","48","Texas",337,1.1265402554786
258,"2023-11-04","US","US",2014,0.606261167931255
259,"2023-11-04","49","Utah",9,0.266568885250388
260,"2023-11-04","51","Virginia",51,0.59413788612264
261,"2023-11-04","50","Vermont",0,0
262,"2023-11-04","53","Washington",17,0.219756525282213
263,"2023-11-04","55","Wisconsin",16,0.271599732610063
264,"2023-11-04","54","West Virginia",7,0.394371307346518
265,"2023-11-04","56","Wyoming",1,0.17283604945185
266,"2023-10-28","02","Alaska",30,4.21688271162426
267,"2023-10-28","01","Alabama",32,0.631939235882774
268,"2023-10-28","05","Arkansas",12,0.394493138778084
269,"2023-10-28","04","Arizona",49,0.667482357351528
270,"2023-10-28","06","California",76,0.195440320742254
271,"2023-10-28","08","Colorado",19,0.327374655136646
272,"2023-10-28","09","Connecticut",7,0.19331201193895
273,"2023-10-28","11","District of Columbia",1,0.149571626860671
274,"2023-10-28","10","Delaware",1,0.0985345935250948
275,"2023-10-28","12","Florida",313,1.41093620711137
276,"2023-10-28","13","Georgia",36,0.331630533370599
277,"2023-10-28","15","Hawaii",13,0.929250445146704
278,"2023-10-28","19","Iowa",4,0.124991250612457
279,"2023-10-28","16","Idaho",4,0.206662702187163
280,"2023-10-28","17","Illinois",20,0.159196427377455
281,"2023-10-28","18","Indiana",33,0.483025248607972
282,"2023-10-28","20","Kansas",5,0.171441248284302
283,"2023-10-28","21","Kentucky",23,0.511750344152106
284,"2023-10-28","22","Louisiana",46,1.00544821788675
285,"2023-10-28","25","Massachusetts",28,0.401223042468599
286,"2023-10-28","24","Maryland",10,0.163048883685818
287,"2023-10-28","23","Maine",4,0.288903992147589
288,"2023-10-28","26","Michigan",12,0.119616330619538
289,"2023-10-28","27","Minnesota",4,0.0699722979672348
290,"2023-10-28","29","Missouri",17,0.275770913533328
291,"2023-10-28","28","Mississippi",18,0.614900053120532
292,"2023-10-28","30","Montana",0,0
293,"2023-10-28","37","North Carolina",20,0.188740461293012
294,"2023-10-28","38","North Dakota",1,0.129523444391052
295,"2023-10-28","31","Nebraska",7,0.356868832860482
296,"2023-10-28","33","New Hampshire",2,0.143400836887284
297,"2023-10-28","34","New Jersey",44,0.475463028048969
298,"2023-10-28","35","New Mexico",2,0.0952345126064305
299,"2023-10-28","32","Nevada",8,0.252721574430137
300,"2023-10-28","36","New York",48,0.244185460892427
301,"2023-10-28","39","Ohio",17,0.14468943391791
302,"2023-10-28","40","Oklahoma",10,0.249920900035139
303,"2023-10-28","41","Oregon",14,0.330292674698284
304,"2023-10-28","42","Pennsylvania",50,0.385526532090149
305,"2023-10-28","72","Puerto Rico",164,5.09033955979116
306,"2023-10-28","44","Rhode Island",1,0.0917103054870276
307,"2023-10-28","45","South Carolina",21,0.400302018341838
308,"2023-10-28","46","South Dakota",3,0.330958522071624
309,"2023-10-28","47","Tennessee",44,0.625835009694042
310,"2023-10-28","48","Texas",246,0.822340958005153
311,"2023-10-28","US","US",1604,0.482841565720821
312,"2023-10-28","49","Utah",5,0.148093825139105
313,"2023-10-28","51","Virginia",61,0.710635510852569
314,"2023-10-28","50","Vermont",0,0
315,"2023-10-28","53","Washington",8,0.103414835426924
316,"2023-10-28","55","Wisconsin",7,0.118824883016903
317,"2023-10-28","54","West Virginia",4,0.225355032769439
318,"2023-10-28","56","Wyoming",0,0
319,"2023-10-21","02","Alaska",21,2.95181789813698
320,"2023-10-21","01","Alabama",30,0.5924430336401
321,"2023-10-21","05","Arkansas",18,0.591739708167126
322,"2023-10-21","04","Arizona",52,0.708348624128152
323,"2023-10-21","06","California",51,0.131150741550723
324,"2023-10-21","08","Colorado",16,0.27568392011507
325,"2023-10-21","09","Connecticut",1,0.0276160017055643
326,"2023-10-21","11","District of Columbia",4,0.598286507442684
327,"2023-10-21","10","Delaware",1,0.0985345935250948
328,"2023-10-21","12","Florida",292,1.31627275551604
329,"2023-10-21","13","Georgia",30,0.276358777808832
330,"2023-10-21","15","Hawaii",13,0.929250445146704
331,"2023-10-21","19","Iowa",4,0.124991250612457
332,"2023-10-21","16","Idaho",2,0.103331351093582
333,"2023-10-21","17","Illinois",27,0.214915176959565
334,"2023-10-21","18","Indiana",25,0.365928218642403
335,"2023-10-21","20","Kansas",7,0.240017747598022
336,"2023-10-21","21","Kentucky",20,0.445000299262701
337,"2023-10-21","22","Louisiana",31,0.677584668575853
338,"2023-10-21","25","Massachusetts",14,0.2006115212343
339,"2023-10-21","24","Maryland",9,0.146743995317236
340,"2023-10-21","23","Maine",2,0.144451996073795
341,"2023-10-21","26","Michigan",21,0.209328578584191
342,"2023-10-21","27","Minnesota",4,0.0699722979672348
343,"2023-10-21","29","Missouri",17,0.275770913533328
344,"2023-10-21","28","Mississippi",20,0.683222281245036
345,"2023-10-21","30","Montana",1,0.0893205652562652
346,"2023-10-21","37","North Carolina",17,0.16042939209906
347,"2023-10-21","38","North Dakota",1,0.129523444391052
348,"2023-10-21","31","Nebraska",8,0.407850094697694
349,"2023-10-21","33","New Hampshire",0,0
350,"2023-10-21","34","New Jersey",33,0.356597271036727
351,"2023-10-21","35","New Mexico",2,0.0952345126064305
352,"2023-10-21","32","Nevada",7,0.221131377626369
353,"2023-10-21","36","New York",37,0.188226292771246
354,"2023-10-21","39","Ohio",25,0.212778579291044
355,"2023-10-21","40","Oklahoma",22,0.549825980077306
356,"2023-10-21","41","Oregon",8,0.188738671256162
357,"2023-10-21","42","Pennsylvania",43,0.331552817597528
358,"2023-10-21","72","Puerto Rico",112,3.47632945546713
359,"2023-10-21","44","Rhode Island",0,0
360,"2023-10-21","45","South Carolina",32,0.609984027949468
361,"2023-10-21","46","South Dakota",2,0.220639014714416
362,"2023-10-21","47","Tennessee",43,0.61161148674645
363,"2023-10-21","48","Texas",242,0.808969560314013
364,"2023-10-21","US","US",1473,0.443407497697487
365,"2023-10-21","49","Utah",9,0.266568885250388
366,"2023-10-21","51","Virginia",72,0.838782898055492
367,"2023-10-21","50","Vermont",2,0.309162016354671
368,"2023-10-21","53","Washington",11,0.14219539871202
369,"2023-10-21","55","Wisconsin",4,0.0678999331525158
370,"2023-10-21","54","West Virginia",3,0.169016274577079
371,"2023-10-21","56","Wyoming",5,0.864180247259252
372,"2023-10-14","02","Alaska",14,1.96787859875799
373,"2023-10-14","01","Alabama",26,0.513450629154754
374,"2023-10-14","05","Arkansas",15,0.493116423472605
375,"2023-10-14","04","Arizona",21,0.286063867436369
376,"2023-10-14","06","California",61,0.156866573227335
377,"2023-10-14","08","Colorado",15,0.258453675107879
378,"2023-10-14","09","Connecticut",3,0.0828480051166928
379,"2023-10-14","11","District of Columbia",2,0.299143253721342
380,"2023-10-14","10","Delaware",0,0
381,"2023-10-14","12","Florida",215,0.969173432999824
382,"2023-10-14","13","Georgia",35,0.322418574110304
383,"2023-10-14","15","Hawaii",15,1.07221205209235
384,"2023-10-14","19","Iowa",1,0.0312478126531143
385,"2023-10-14","16","Idaho",2,0.103331351093582
386,"2023-10-14","17","Illinois",18,0.14327678463971
387,"2023-10-14","18","Indiana",23,0.336653961151011
388,"2023-10-14","20","Kansas",4,0.137152998627441
389,"2023-10-14","21","Kentucky",23,0.511750344152106
390,"2023-10-14","22","Louisiana",28,0.612011958713673
391,"2023-10-14","25","Massachusetts",16,0.229270309982057
392,"2023-10-14","24","Maryland",3,0.0489146651057454
393,"2023-10-14","23","Maine",4,0.288903992147589
394,"2023-10-14","26","Michigan",20,0.199360551032563
395,"2023-10-14","27","Minnesota",6,0.104958446950852
396,"2023-10-14","29","Missouri",25,0.405545461078423
397,"2023-10-14","28","Mississippi",22,0.75154450936954
398,"2023-10-14","30","Montana",0,0
399,"2023-10-14","37","North Carolina",20,0.188740461293012
400,"2023-10-14","38","North Dakota",1,0.129523444391052
401,"2023-10-14","31","Nebraska",9,0.458831356534906
402,"2023-10-14","33","New Hampshire",0,0
403,"2023-10-14","34","New Jersey",13,0.14047771283265
404,"2023-10-14","35","New Mexico",4,0.190469025212861
405,"2023-10-14","32","Nevada",6,0.189541180822602
406,"2023-10-14","36","New York",26,0.132267124650064
407,"2023-10-14","39","Ohio",21,0.178734006604477
408,"2023-10-14","40","Oklahoma",39,0.974691510137042
409,"2023-10-14","41","Oregon",6,0.141554003442122
410,"2023-10-14","42","Pennsylvania",42,0.323842286955725
411,"2023-10-14","72","Puerto Rico",103,3.19698155279567
412,"2023-10-14","44","Rhode Island",1,0.0917103054870276
413,"2023-10-14","45","South Carolina",26,0.495612022708943
414,"2023-10-14","46","South Dakota",0,0
415,"2023-10-14","47","Tennessee",32,0.45515273432294
416,"2023-10-14","48","Texas",168,0.56159870302791
417,"2023-10-14","US","US",1214,0.365442431910896
418,"2023-10-14","49","Utah",3,0.0888562950834627
419,"2023-10-14","51","Virginia",54,0.629087173541619
420,"2023-10-14","50","Vermont",0,0
421,"2023-10-14","53","Washington",13,0.168049107568751
422,"2023-10-14","55","Wisconsin",3,0.0509249498643869
423,"2023-10-14","54","West Virginia",3,0.169016274577079
424,"2023-10-14","56","Wyoming",4,0.691344197807402
425,"2023-10-07","02","Alaska",10,1.40562757054142
426,"2023-10-07","01","Alabama",20,0.394962022426734
427,"2023-10-07","05","Arkansas",17,0.558865279935619
428,"2023-10-07","04","Arizona",16,0.217953422808662
429,"2023-10-07","06","California",45,0.115721242544755
430,"2023-10-07","08","Colorado",10,0.172302450071919
431,"2023-10-07","09","Connecticut",4,0.110464006822257
432,"2023-10-07","11","District of Columbia",2,0.299143253721342
433,"2023-10-07","10","Delaware",2,0.19706918705019
434,"2023-10-07","12","Florida",230,1.03679018413935
435,"2023-10-07","13","Georgia",31,0.285570737069127
436,"2023-10-07","15","Hawaii",10,0.714808034728234
437,"2023-10-07","19","Iowa",3,0.0937434379593428
438,"2023-10-07","16","Idaho",4,0.206662702187163
439,"2023-10-07","17","Illinois",21,0.167156248746328
440,"2023-10-07","18","Indiana",8,0.117097029965569
441,"2023-10-07","20","Kansas",10,0.342882496568603
442,"2023-10-07","21","Kentucky",12,0.267000179557621
443,"2023-10-07","22","Louisiana",19,0.415293829127135
444,"2023-10-07","25","Massachusetts",14,0.2006115212343
445,"2023-10-07","24","Maryland",3,0.0489146651057454
446,"2023-10-07","23","Maine",5,0.361129990184487
447,"2023-10-07","26","Michigan",17,0.169456468377679
448,"2023-10-07","27","Minnesota",3,0.0524792234754261
449,"2023-10-07","29","Missouri",24,0.389323642635286
450,"2023-10-07","28","Mississippi",29,0.990672307805302
451,"2023-10-07","30","Montana",0,0
452,"2023-10-07","37","North Carolina",37,0.349169853392072
453,"2023-10-07","38","North Dakota",0,0
454,"2023-10-07","31","Nebraska",5,0.254906309186059
455,"2023-10-07","33","New Hampshire",2,0.143400836887284
456,"2023-10-07","34","New Jersey",17,0.183701624473465
457,"2023-10-07","35","New Mexico",6,0.285703537819292
458,"2023-10-07","32","Nevada",5,0.157950984018835
459,"2023-10-07","36","New York",37,0.188226292771246
460,"2023-10-07","39","Ohio",18,0.153200577089552
461,"2023-10-07","40","Oklahoma",15,0.374881350052708
462,"2023-10-07","41","Oregon",6,0.141554003442122
463,"2023-10-07","42","Pennsylvania",41,0.316131756313922
464,"2023-10-07","72","Puerto Rico",109,3.38321348790998
465,"2023-10-07","44","Rhode Island",1,0.0917103054870276
466,"2023-10-07","45","South Carolina",22,0.419364019215259
467,"2023-10-07","46","South Dakota",0,0
468,"2023-10-07","47","Tennessee",29,0.412482165480164
469,"2023-10-07","48","Texas",112,0.37439913535194
470,"2023-10-07","US","US",1107,0.333232925968172
471,"2023-10-07","49","Utah",4,0.118475060111284
472,"2023-10-07","51","Virginia",50,0.582488123649647
473,"2023-10-07","50","Vermont",0,0
474,"2023-10-07","53","Washington",4,0.0517074177134618
475,"2023-10-07","55","Wisconsin",10,0.16974983288129
476,"2023-10-07","54","West Virginia",2,0.112677516384719
477,"2023-10-07","56","Wyoming",6,1.0370162967111
478,"2023-09-30","02","Alaska",7,0.983939299378994
479,"2023-09-30","01","Alabama",23,0.454206325790744
480,"2023-09-30","05","Arkansas",10,0.32874428231507
481,"2023-09-30","04","Arizona",21,0.286063867436369
482,"2023-09-30","06","California",47,0.120864408880078
483,"2023-09-30","08","Colorado",12,0.206762940086303
484,"2023-09-30","09","Connecticut",8,0.220928013644514
485,"2023-09-30","11","District of Columbia",0,0
486,"2023-09-30","10","Delaware",0,0
487,"2023-09-30","12","Florida",178,0.802385446855668
488,"2023-09-30","13","Georgia",36,0.331630533370599
489,"2023-09-30","15","Hawaii",10,0.714808034728234
490,"2023-09-30","19","Iowa",4,0.124991250612457
491,"2023-09-30","16","Idaho",2,0.103331351093582
492,"2023-09-30","17","Illinois",18,0.14327678463971
493,"2023-09-30","18","Indiana",13,0.19028267369405
494,"2023-09-30","20","Kansas",6,0.205729497941162
495,"2023-09-30","21","Kentucky",14,0.311500209483891
496,"2023-09-30","22","Louisiana",16,0.349721119264956
497,"2023-09-30","25","Massachusetts",16,0.229270309982057
498,"2023-09-30","24","Maryland",4,0.0652195534743271
499,"2023-09-30","23","Maine",0,0
500,"2023-09-30","26","Michigan",12,0.119616330619538
501,"2023-09-30","27","Minnesota",2,0.0349861489836174
502,"2023-09-30","29","Missouri",12,0.194661821317643
503,"2023-09-30","28","Mississippi",20,0.683222281245036
504,"2023-09-30","30","Montana",4,0.357282261025061
505,"2023-09-30","37","North Carolina",14,0.132118322905108
506,"2023-09-30","38","North Dakota",3,0.388570333173156
507,"2023-09-30","31","Nebraska",1,0.0509812618372117
508,"2023-09-30","33","New Hampshire",1,0.071700418443642
509,"2023-09-30","34","New Jersey",11,0.118865757012242
510,"2023-09-30","35","New Mexico",6,0.285703537819292
511,"2023-09-30","32","Nevada",7,0.221131377626369
512,"2023-09-30","36","New York",48,0.244185460892427
513,"2023-09-30","39","Ohio",16,0.136178290746268
