location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
Delaware,1,0.02302773284252153,0.04850154793119109,0.08652957760736979,0.023,0.0485,0.0865,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Delaware,2,0.01243770374580544,0.04696051154148996,0.10141230414274574,0.0124,0.047,0.1014,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
District of Columbia,0,0.02242115557409403,0.04412698085570472,0.0733746980153346,0.0224,0.0441,0.0734,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
District of Columbia,1,0.01171904665097781,0.04107625056020587,0.0712714241872415,0.0117,0.0411,0.0713,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
District of Columbia,2,0.00802255842215439,0.03918465833982352,0.08710912553806564,0.008,0.0392,0.0871,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Florida,0,0.02916773577004295,0.04417363813872504,0.0641507489131359,0.0292,0.0442,0.0642,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Florida,1,0.02045022635959136,0.04274828652051601,0.07278073909804986,0.0205,0.0427,0.0728,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Florida,2,0.01649522367886385,0.04116469963364401,0.09299794596715136,0.0165,0.0412,0.093,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Georgia,0,0.01258835326597133,0.03045024287689494,0.0450716545064421,0.0126,0.0305,0.0451,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Georgia,1,0.00504724044409624,0.02838976640169207,0.04996963609436322,0.005,0.0284,0.05,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Georgia,2,0.00437290572938194,0.02800243612726157,0.06407792542905594,0.0044,0.028,0.0641,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Hawaii,0,0.0312442360125363,0.0508611356353896,0.0819560021041921,0.0312,0.0509,0.082,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Hawaii,1,0.02293796283380929,0.04636312665964304,0.08640042877832999,0.0229,0.0464,0.0864,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Hawaii,2,0.01477649894836483,0.04454245059274303,0.10745082043033465,0.0148,0.0445,0.1075,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Idaho,0,0.01933869940575604,0.03547550224023484,0.0568298385249835,0.0193,0.0355,0.0568,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Idaho,1,0.00978459678502995,0.03316650687749535,0.0567697430813464,0.0098,0.0332,0.0568,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Idaho,2,0.00579752953685821,0.0315476171663781,0.06759010234135371,0.0058,0.0315,0.0676,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Illinois,0,0.01970083075955615,0.03934096360837601,0.05731917463180985,0.0197,0.0393,0.0573,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Illinois,1,0.00697416187028842,0.03703394825830497,0.06304172775974075,0.007,0.037,0.063,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Illinois,2,0.00625385536741261,0.03554611421673665,0.08106981553962975,0.0063,0.0355,0.0811,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Indiana,0,0.01913076850688719,0.03724819500377591,0.05516483375082138,0.0191,0.0372,0.0552,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Indiana,1,0.00791975148243498,0.03485161055867499,0.0625746098959395,0.0079,0.0349,0.0626,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Indiana,2,0.00545091935120168,0.03352188050425617,0.08673522091251415,0.0055,0.0335,0.0867,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Iowa,0,0.02759585988716115,0.04864091469250955,0.07794521572766269,0.0276,0.0486,0.0779,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Iowa,1,0.02140075419800712,0.0469015235897603,0.099406562135216,0.0214,0.0469,0.0994,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Iowa,2,0.01210713439095193,0.04334911200566207,0.10540643514944024,0.0121,0.0433,0.1054,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Kansas,0,0.02302186419735419,0.04057761881549931,0.0651022534171069,0.023,0.0406,0.0651,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Kansas,1,0.01723211860192872,0.03874523519276549,0.07466852906048749,0.0172,0.0387,0.0747,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Kansas,2,0.00781708313284513,0.03604303115870919,0.08368760637681628,0.0078,0.036,0.0837,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Kentucky,0,0.02224758735730961,0.03718230225621654,0.05336298277684465,0.0222,0.0372,0.0534,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Kentucky,1,0.01510937195230708,0.03558090938191855,0.06676712097512462,0.0151,0.0356,0.0668,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Kentucky,2,0.00570166743310262,0.03346646682083357,0.07611160987842774,0.0057,0.0335,0.0761,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Louisiana,0,0.02172354874292622,0.04172383751189276,0.06094444565722555,0.0217,0.0417,0.0609,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Louisiana,1,0.00932564437078297,0.0380485053585229,0.06762936935007934,0.0093,0.038,0.0676,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Louisiana,2,0.00800431344946733,0.03425687843224986,0.0929348446901073,0.008,0.0343,0.0929,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Maine,0,0.02151837860760565,0.03907888112169976,0.06949513273247737,0.0215,0.0391,0.0695,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Maine,1,0.01596416060267209,0.03613716654966706,0.07737085040151052,0.016,0.0361,0.0774,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Maine,2,0.00536857127807213,0.03417636059396538,0.08704141757876484,0.0054,0.0342,0.087,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Maryland,0,0.02412992506467725,0.04951236304251649,0.07004654063653146,0.0241,0.0495,0.07,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Maryland,1,0.00888382635327254,0.04628968891153294,0.07701842219973651,0.0089,0.0463,0.077,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Maryland,2,0.0096575561352051,0.0442643283415106,0.092893823734003,0.0097,0.0443,0.0929,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Massachusetts,0,0.0302930441225602,0.05167525321984185,0.0730639495659924,0.0303,0.0517,0.0731,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Massachusetts,1,0.02042941022681647,0.04780343855968501,0.08044913495399975,0.0204,0.0478,0.0804,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Massachusetts,2,0.01002081130837763,0.04376311443608666,0.09457831628791448,0.01,0.0438,0.0946,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Michigan,0,0.02207299183405432,0.03850572059263089,0.05632997207429126,0.0221,0.0385,0.0563,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Michigan,1,0.01391255029125429,0.03612636105609811,0.0625821237717868,0.0139,0.0361,0.0626,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Michigan,2,0.00534950220908215,0.03411303254563594,0.08051915936356152,0.0053,0.0341,0.0805,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Minnesota,0,0.03074269704388309,0.05813569034375951,0.08302088262576399,0.0307,0.0581,0.083,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Minnesota,1,0.01390091041107828,0.05424224509488697,0.09065096070963344,0.0139,0.0542,0.0907,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Minnesota,2,0.01269201316288469,0.05155886796163622,0.10838753143235004,0.0127,0.0516,0.1084,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Mississippi,0,0.01126890993807094,0.02249270177006718,0.0385252727543187,0.0113,0.0225,0.0385,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Mississippi,1,0.00575493293158803,0.02117001749044189,0.04505115646302306,0.0058,0.0212,0.0451,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Mississippi,2,0.00449810848048471,0.02207643601995694,0.06181559534236654,0.0045,0.0221,0.0618,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Missouri,0,0.03590037292067228,0.04826443737912807,0.06371858796596466,0.0359,0.0483,0.0637,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Missouri,1,0.02051904380170945,0.04491183707151819,0.0901348071957424,0.0205,0.0449,0.0901,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Montana,0,0.01788982845590607,0.02940254654376282,0.04867458173814068,0.0179,0.0294,0.0487,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Montana,1,0.00917508934948862,0.02750037495627827,0.05379979002164474,0.0092,0.0275,0.0538,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Montana,2,0.00396656444800268,0.026249079807482,0.06366651397555835,0.004,0.0262,0.0637,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Nebraska,0,0.01421625039963149,0.02476905829743856,0.04196732116768612,0.0142,0.0248,0.042,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Nebraska,1,0.00895206663691462,0.02322786196233103,0.04625001108942264,0.009,0.0232,0.0463,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Nebraska,2,0.00345922123586476,0.02249196456230592,0.05668927016988254,0.0035,0.0225,0.0567,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Nevada,0,0.01296500587600602,0.02497009462214128,0.0421109604189184,0.013,0.025,0.0421,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Nevada,1,0.0060746069943054,0.02361868047827831,0.04892500170577843,0.0061,0.0236,0.0489,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Nevada,2,0.00474186361692605,0.02332517213552438,0.05361598111549298,0.0047,0.0233,0.0536,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
New Hampshire,0,0.03078097077145527,0.05907002746889983,0.09733429425826157,0.0308,0.0591,0.0973,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
New Hampshire,1,0.01634374076890668,0.05496621618183993,0.10756894138353548,0.0163,0.055,0.1076,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
New Hampshire,2,0.01549716380319344,0.053087246089232,0.1180934586347766,0.0155,0.0531,0.1181,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
New Jersey,0,0.02877181559472343,0.04875789665069041,0.07109389663823983,0.0288,0.0488,0.0711,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
New Jersey,1,0.0134261884736461,0.04537050462487332,0.07845281587088991,0.0134,0.0454,0.0785,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
New Jersey,2,0.00985862061243568,0.04377991355558084,0.09770014242389544,0.0099,0.0438,0.0977,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
New Mexico,0,0.01672208147973305,0.04203001699706096,0.06145316587462575,0.0167,0.042,0.0615,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
New Mexico,1,0.00620152245224582,0.03961083067036486,0.06752499573610173,0.0062,0.0396,0.0675,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
New Mexico,2,0.00670095321736002,0.03755773795781162,0.08739318006241872,0.0067,0.0376,0.0874,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
New York,0,0.01449965804456355,0.0284829958774614,0.04420688889895988,0.0145,0.0285,0.0442,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
New York,1,0.00520941259112426,0.0217615036117653,0.04720262296590886,0.0052,0.0218,0.0472,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
New York,2,0.00384701765256092,0.01992710402500375,0.05902442910016348,0.0038,0.0199,0.059,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
North Carolina,0,0.03651493485157829,0.07026710394509011,0.1085984658169918,0.0365,0.0703,0.1086,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
North Carolina,1,0.02360862472229268,0.06767747226243666,0.12367028615737286,0.0236,0.0677,0.1237,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
North Carolina,2,0.01839462202496004,0.06510318101927726,0.13649546695050052,0.0184,0.0651,0.1365,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
North Dakota,0,0.02545107286902944,0.04432137756845675,0.07557656707480453,0.0255,0.0443,0.0756,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
North Dakota,1,0.0132375631692493,0.04063101498050951,0.0708093483866191,0.0132,0.0406,0.0708,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
North Dakota,2,0.00761555958624009,0.03872682285122374,0.08096052304876403,0.0076,0.0387,0.081,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Ohio,0,0.02253867705997983,0.04167988068511578,0.06119627665955866,0.0225,0.0417,0.0612,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Ohio,1,0.01027818136404704,0.03888390849108487,0.06846077553668381,0.0103,0.0389,0.0685,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Ohio,2,0.0068978310484957,0.03656949305791346,0.08327121759878348,0.0069,0.0366,0.0833,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Oklahoma,0,0.01192979718217789,0.02138978725928122,0.03584970937028971,0.0119,0.0214,0.0358,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Oklahoma,1,0.00489143313490671,0.0204815476695659,0.0469615047047924,0.0049,0.0205,0.047,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Oklahoma,2,0.00320679826023923,0.01968137082821602,0.05815067815709254,0.0032,0.0197,0.0582,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Oregon,0,0.01357837719937721,0.02481744492215133,0.03733686012755334,0.0136,0.0248,0.0373,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Oregon,1,0.01068280900276156,0.02458412830507157,0.05663057749488038,0.0107,0.0246,0.0566,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Oregon,2,0.00905206054176399,0.02299978174786569,0.06990702331898077,0.0091,0.023,0.0699,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Pennsylvania,0,0.01994655986901,0.03934255183274442,0.06158677487550192,0.0199,0.0393,0.0616,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Pennsylvania,1,0.01193493214215406,0.03419056580479125,0.06835295141196461,0.0119,0.0342,0.0684,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Pennsylvania,2,0.00672369929605809,0.03019734665060681,0.07352197488902781,0.0067,0.0302,0.0735,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Rhode Island,0,0.02324487115991097,0.03907069997945378,0.0644799502763693,0.0232,0.0391,0.0645,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Rhode Island,1,0.01390175037748873,0.03592634294116438,0.06242948215677578,0.0139,0.0359,0.0624,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Rhode Island,2,0.00562744232517607,0.03375022773198964,0.07375756456733754,0.0056,0.0338,0.0738,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
South Carolina,0,0.01768972237772878,0.04086025337745853,0.06071257689242133,0.0177,0.0409,0.0607,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
South Carolina,1,0.00730051216934044,0.03885436188045092,0.06821862385468205,0.0073,0.0389,0.0682,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
South Carolina,2,0.00674247820309028,0.0379880221387134,0.09267978575205196,0.0067,0.038,0.0927,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
South Dakota,0,0.02144185379833441,0.0388133747186336,0.06488899290198437,0.0214,0.0388,0.0649,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
South Dakota,1,0.01552001146487345,0.037398430766656,0.07182838718500117,0.0155,0.0374,0.0718,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
South Dakota,2,0.01153307132009487,0.03602429373543079,0.09558348668610817,0.0115,0.036,0.0956,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Tennessee,0,0.01951149210968686,0.03359417192575155,0.05006766063573233,0.0195,0.0336,0.0501,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
