location,target,reference_date,target_end_date,horizon,output_type,output_type_id,value
01,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.25,0
01,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.3,1
01,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.35,5
01,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.4,8
01,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.45,10
01,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.5,13
01,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.55,16
01,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.6,20
01,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.65,23
01,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.7,26
01,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.75,29
01,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.8,33
01,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.85,39
01,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.9,46
01,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.95,56
01,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.975,65
01,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.99,72
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.01,0
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.025,0
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.05,0
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.1,0
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.15,0
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.2,0
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.25,0
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.3,0
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.35,2
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.4,6
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.45,9
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.5,12
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.55,16
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.6,19
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.65,22
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.7,25
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.75,29
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.8,33
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.85,37
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.9,45
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.95,55
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.975,61
01,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.99,70
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.01,0
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.025,0
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.05,0
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.1,0
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.15,0
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.2,0
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.25,0
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.3,0
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.35,2
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.4,5
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.45,9
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.5,11
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.55,14
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.6,18
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.65,20
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.7,24
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.75,27
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.8,30
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.85,35
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.9,42
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.95,50
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.975,58
01,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.99,68
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.01,0
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.025,0
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.05,0
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.1,0
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.15,0
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.2,0
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.25,0
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.3,0
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.35,0
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.4,0
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.45,1
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.5,1
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.55,2
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.6,2
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.65,3
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.7,4
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.75,4
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.8,5
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.85,6
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.9,7
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.95,8
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.975,10
02,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.99,11
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.01,0
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.025,0
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.05,0
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.1,0
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.15,0
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.2,0
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.25,0
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.3,0
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.35,0
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.4,1
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.45,1
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.5,1
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.55,2
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.6,3
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.65,3
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.7,4
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.75,4
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.8,5
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.85,6
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.9,7
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.95,9
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.975,10
02,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.99,12
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.01,0
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.025,0
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.05,0
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.1,0
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.15,0
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.2,0
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.25,0
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.3,0
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.35,0
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.4,0
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.45,1
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.5,1
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.55,2
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.6,2
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.65,3
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.7,3
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.75,4
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.8,5
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.85,6
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.9,7
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.95,9
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.975,10
02,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.99,12
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.01,0
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.025,0
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.05,0
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.1,0
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.15,0
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.2,0
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.25,0
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.3,0
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.35,0
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.4,0
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.45,1
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.5,1
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.55,2
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.6,2
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.65,3
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.7,3
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.75,4
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.8,5
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.85,5
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.9,6
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.95,8
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.975,9
02,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.99,11
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.01,0
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.025,0
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.05,0
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.1,0
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.15,0
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.2,0
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.25,0
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.3,0
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.35,8
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.4,16
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.45,24
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.5,31
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.55,39
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.6,47
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.65,57
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.7,63
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.75,71
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.8,79
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.85,93
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.9,111
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.95,129
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.975,150
04,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.99,179
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.01,0
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.025,0
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.05,0
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.1,0
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.15,0
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.2,0
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.25,0
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.3,2
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.35,8
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.4,16
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.45,25
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.5,32
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.55,40
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.6,47
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.65,55
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.7,64
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.75,73
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.8,84
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.85,96
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.9,113
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.95,133
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.975,160
04,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.99,194
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.01,0
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.025,0
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.05,0
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.1,0
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.15,0
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.2,0
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.25,0
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.3,0
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.35,8
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.4,15
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.45,22
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.5,31
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.55,38
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.6,47
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.65,55
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.7,65
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.75,72
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.8,81
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.85,97
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.9,113
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.95,135
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.975,151
04,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.99,175
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.01,0
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.025,0
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.05,0
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.1,0
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.15,0
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.2,0
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.25,0
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.3,0
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.35,7
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.4,15
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.45,24
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.5,31
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.55,40
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.6,48
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.65,54
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.7,63
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.75,70
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.8,78
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.85,88
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.9,105
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.95,126
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.975,150
04,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.99,165
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.01,0
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.025,0
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.05,0
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.1,0
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.15,0
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.2,0
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.25,0
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.3,0
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.35,0
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.4,0
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.45,0
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.5,1
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.55,4
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.6,6
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.65,11
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.7,14
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.75,18
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.8,22
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.85,26
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.9,32
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.95,41
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.975,50
05,wk inc flu hosp,2026-05-30,2026-05-30,0,quantile,0.99,58
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.01,0
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.025,0
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.05,0
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.1,0
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.15,0
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.2,0
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.25,0
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.3,0
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.35,0
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.4,0
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.45,0
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.5,3
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.55,5
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.6,8
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.65,11
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.7,15
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.75,19
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.8,22
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.85,27
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.9,32
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.95,43
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.975,50
05,wk inc flu hosp,2026-05-30,2026-06-06,1,quantile,0.99,59
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.01,0
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.025,0
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.05,0
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.1,0
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.15,0
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.2,0
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.25,0
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.3,0
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.35,0
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.4,0
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.45,0
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.5,1
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.55,4
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.6,7
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.65,10
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.7,14
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.75,18
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.8,21
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.85,26
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.9,32
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.95,40
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.975,47
05,wk inc flu hosp,2026-05-30,2026-06-13,2,quantile,0.99,57
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.01,0
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.025,0
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.05,0
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.1,0
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.15,0
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.2,0
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.25,0
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.3,0
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.35,0
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.4,0
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.45,0
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.5,1
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.55,4
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.6,7
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.65,10
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.7,12
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.75,15
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.8,19
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.85,24
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.9,29
05,wk inc flu hosp,2026-05-30,2026-06-20,3,quantile,0.95,37
