location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
Arizona,1,0.00221488106198622,0.0051,0.00974476629824629,0.0022,0.0051,0.0097,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Arizona,2,0.00148390076625003,0.00460241276060818,0.0094766947654828,0.0015,0.0046,0.0095,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Arkansas,0,3.887180003526011e-4,0.00148288281633933,0.00374276168616913,4e-4,0.0015,0.0037,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Arkansas,1,3e-4,0.0012722870086269,0.004,3e-4,0.0013,0.004,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Arkansas,2,1.085177989428862e-4,0.001,0.00450832940712681,1e-4,0.001,0.0045,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
California,0,0.00158091033852724,0.0034,0.00601947737234216,0.0016,0.0034,0.006,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
California,1,0.00113860780983809,0.0029,0.0067,0.0011,0.0029,0.0067,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
California,2,6.300084232457432e-4,0.00246730598035916,0.0061137416536113,6e-4,0.0025,0.0061,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Colorado,0,0.001,0.0031,0.00668991804210466,0.001,0.0031,0.0067,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Colorado,1,7e-4,0.00246913413159634,0.00695936571601848,7e-4,0.0025,0.007,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Colorado,2,4.760725808588785e-4,0.0023978067889823,0.00715,5e-4,0.0024,0.0072,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Connecticut,0,5.89007051415745e-4,0.002250683888449,0.00652640944446582,6e-4,0.0023,0.0065,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Connecticut,1,4.6080064709922103e-4,0.00201190647277061,0.00732232751717708,5e-4,0.002,0.0073,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Connecticut,2,2.7949699357932695e-4,0.0014038310909169,0.00780291553007669,3e-4,0.0014,0.0078,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Delaware,0,2.7990516544020526e-4,0.0012231816148606,0.00423405533112239,3e-4,0.0012,0.0042,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Delaware,1,9.537012278004112e-5,0.001,0.00506270981901679,1e-4,0.001,0.0051,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Delaware,2,6.401128200903419e-5,9.432756466164736e-4,0.00578834745207125,1e-4,9e-4,0.0058,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
District of Columbia,0,4.071037010702936e-4,0.00161828628211559,0.00522238382001257,4e-4,0.0016,0.0052,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
District of Columbia,1,1.741333062553498e-4,0.00141096093096194,0.00611495141354753,2e-4,0.0014,0.0061,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
District of Columbia,2,9.53254837958286e-5,0.00114199814489186,0.00617011785740821,1e-4,0.0011,0.0062,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Florida,0,0.0018,0.00357133012801462,0.00652407496910894,0.0018,0.0036,0.0065,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Florida,1,0.0015,0.0033224337629569,0.00667628383005965,0.0015,0.0033,0.0067,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Florida,2,9.850861499932782e-4,0.00300319011197717,0.00652204431521786,0.001,0.003,0.0065,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Georgia,0,5e-4,0.0015735523795937,0.00323857932722359,5e-4,0.0016,0.0032,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Georgia,1,3e-4,0.00143665745872431,0.004058839169779,3e-4,0.0014,0.0041,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Georgia,2,1.8507171986851577e-4,0.00121156224662388,0.00443647616252982,2e-4,0.0012,0.0044,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Hawaii,0,0.01299914921328238,0.01920375395032622,0.02712947961638791,0.013,0.0192,0.0271,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Hawaii,1,0.00995107044308884,0.0187114349662719,0.03216923351085864,0.01,0.0187,0.0322,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Hawaii,2,0.00987253725256422,0.01897521982562099,0.03242695411322587,0.0099,0.019,0.0324,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Idaho,0,5.1065606156547e-4,0.00206341782850212,0.00493491701656861,5e-4,0.0021,0.0049,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Idaho,1,5e-4,0.00167165706248901,0.006,5e-4,0.0017,0.006,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Idaho,2,1.2443469680005964e-4,0.00126441135042768,0.00604190845530333,1e-4,0.0013,0.006,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Illinois,0,2.7748945432522166e-4,9.96936200597e-4,0.00348513101842927,3e-4,0.001,0.0035,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Illinois,1,1.631602523187729e-4,7.684241132261188e-4,0.0038066960169852,2e-4,8e-4,0.0038,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Illinois,2,1.1379649342094116e-4,6.276042263110139e-4,0.0049080741817733,1e-4,6e-4,0.0049,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Indiana,0,1.8200873608031215e-4,6e-4,0.00344715071737435,2e-4,6e-4,0.0034,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Indiana,1,8.597186757231502e-5,5.24461577033e-4,0.00329822711283621,1e-4,5e-4,0.0033,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Indiana,2,4.564338954370662e-5,4.8097337405450497e-4,0.00396627671849781,0,5e-4,0.004,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Iowa,0,2.353552326953065e-4,7.069128047729e-4,0.00283825666121743,2e-4,7e-4,0.0028,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Iowa,1,0,5.34143331698575e-4,0.00377091788010508,0,5e-4,0.0038,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Iowa,2,5.773320263861736e-5,4.7746768334769546e-4,0.00399806401879587,1e-4,5e-4,0.004,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Kansas,0,1.2780456133629225e-4,5.5643841744748e-4,0.00196963585536434,1e-4,6e-4,0.002,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Kansas,1,3.967377899919185e-5,4.586175054587265e-4,0.00235165052745283,0,5e-4,0.0024,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Kansas,2,3.0692033820215105e-5,4.682878054785815e-4,0.00350247680022588,0,5e-4,0.0035,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Kentucky,0,2.9233659671205864e-4,0.0012524359629395,0.00394541391777772,3e-4,0.0013,0.0039,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Kentucky,1,2.0696782031183803e-4,0.0010331753157149,0.00520180988550271,2e-4,0.001,0.0052,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Kentucky,2,7.413124903353227e-5,8.9740098575594e-4,0.0050506878125842,1e-4,9e-4,0.0051,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Louisiana,0,4.153030975573048e-4,0.00151993966426812,0.00328154854532196,4e-4,0.0015,0.0033,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Louisiana,1,2.3217631830581444e-4,0.00142784847334389,0.00453275051852071,2e-4,0.0014,0.0045,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Louisiana,2,1.858035398070416e-4,0.00121576604385659,0.00432050136909206,2e-4,0.0012,0.0043,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Maine,0,7.86744840927e-4,0.00262836699167091,0.00679370674163864,8e-4,0.0026,0.0068,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Maine,1,4.698588325928655e-4,0.00207531038978548,0.007,5e-4,0.0021,0.007,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Maine,2,3.426264609409588e-4,0.00194739183186009,0.00711830413952599,3e-4,0.0019,0.0071,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Maryland,0,5e-4,0.00173139801112195,0.00423619513126075,5e-4,0.0017,0.0042,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Maryland,1,3.61299564511343e-4,0.00141607667410606,0.00479276491076501,4e-4,0.0014,0.0048,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Maryland,2,2.4935803652251947e-4,0.00122700670103939,0.00556423621661806,2e-4,0.0012,0.0056,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Massachusetts,0,9e-4,0.002,0.00578764392713602,9e-4,0.002,0.0058,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Massachusetts,1,4.13172797487798e-4,0.00172601566068995,0.00659105933673332,4e-4,0.0017,0.0066,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Massachusetts,2,3.776779395202521e-4,0.0016065357857701,0.00737240228231661,4e-4,0.0016,0.0074,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Michigan,0,1.1976427114333316e-4,4.954217298445057e-4,0.00300500823425156,1e-4,5e-4,0.003,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Michigan,1,7.967478394252672e-5,4.233314547057225e-4,0.00311666666666666,1e-4,4e-4,0.0031,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Michigan,2,2.7250108917008057e-5,3.732542437111e-4,0.00407833028082132,0,4e-4,0.0041,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Minnesota,0,9e-4,0.00295795043016608,0.00662473182567341,9e-4,0.003,0.0066,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Minnesota,1,6.918146566566e-4,0.0023,0.00714725512152191,7e-4,0.0023,0.0071,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Minnesota,2,4.2696205394547257e-4,0.00195142154086534,0.00682975833648904,4e-4,0.002,0.0068,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Mississippi,0,7e-4,0.00253629658655083,0.00543763459902758,7e-4,0.0025,0.0054,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Mississippi,1,4.886978978568184e-4,0.00208466549421896,0.0060682732565651,5e-4,0.0021,0.0061,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Mississippi,2,5.215385218906756e-4,0.00187836002107251,0.00579032347871889,5e-4,0.0019,0.0058,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Missouri,0,3.735344896269131e-4,7.684507239402584e-4,0.00147400748140215,4e-4,8e-4,0.0015,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Missouri,1,1.5579255227805752e-4,6.570704873390791e-4,0.0025278870582233102,2e-4,7e-4,0.0025,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Montana,0,3.8943516295364086e-4,0.00161562509316287,0.00382242942230435,4e-4,0.0016,0.0038,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Montana,1,2.204117348609475e-4,0.00136811463826104,0.00517467190638377,2e-4,0.0014,0.0052,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Montana,2,9.310511536043316e-5,0.00107243787191644,0.00473384702797405,1e-4,0.0011,0.0047,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Nebraska,0,7.338018836911676e-5,7.800253665858601e-4,0.00284563457146353,1e-4,8e-4,0.0028,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Nebraska,1,0,5.134219458453838e-4,0.00331738144369996,0,5e-4,0.0033,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Nebraska,2,3.039710216373592e-5,4.389088337767772e-4,0.00422566104745407,0,4e-4,0.0042,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Nevada,0,0.00462099954041777,0.00741775651002919,0.011962107901020331,0.0046,0.0074,0.012,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Nevada,1,0.00306063036977708,0.00651425184672064,0.01207572856139901,0.0031,0.0065,0.0121,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Nevada,2,0.00167312091868419,0.0056,0.0119,0.0017,0.0056,0.0119,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
New Hampshire,0,5.243863958122e-4,0.0021,0.00540113211777172,5e-4,0.0021,0.0054,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
New Hampshire,1,3.771404193999351e-4,0.00194233745887903,0.00651456064250702,4e-4,0.0019,0.0065,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
New Hampshire,2,3.412679469112239e-4,0.00165913252295374,0.00635520846174717,3e-4,0.0017,0.0064,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
New Jersey,0,5.41591587399395e-4,0.00209374552065275,0.00588871045755942,5e-4,0.0021,0.0059,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
New Jersey,1,3.810830762841686e-4,0.00202989040420652,0.00656179595252096,4e-4,0.002,0.0066,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
New Jersey,2,1.8104498668827627e-4,0.00171400942294226,0.0064563610666941,2e-4,0.0017,0.0065,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
New Mexico,0,0.0011562506693205,0.00392190619623648,0.0076,0.0012,0.0039,0.0076,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
New Mexico,1,6.86447804706325e-4,0.00336995110315291,0.00754430573318094,7e-4,0.0034,0.0075,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
New Mexico,2,4.802219535057554e-4,0.00277216772426115,0.00753583708796315,5e-4,0.0028,0.0075,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
New York,0,8.57193543097767e-4,0.0022,0.0049,9e-4,0.0022,0.0049,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
New York,1,4.24423743950286e-4,0.00193153087854351,0.00556617450598009,4e-4,0.0019,0.0056,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
New York,2,2.1006927984631052e-4,0.00170386811638512,0.00561626806537669,2e-4,0.0017,0.0056,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
North Carolina,0,0.00293199817823789,0.00596066923326281,0.00935792467685804,0.0029,0.006,0.0094,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
North Carolina,1,0.00207582670628865,0.00544659480429068,0.0104859253183724,0.0021,0.0054,0.0105,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
North Carolina,2,0.00111956032817494,0.0047061760754009,0.00997256651350183,0.0011,0.0047,0.01,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
North Dakota,0,6.41553276441895e-4,0.00214937337263217,0.00824356946963526,6e-4,0.0021,0.0082,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
North Dakota,1,4.292953172428619e-4,0.00199990524107363,0.00870836305372783,4e-4,0.002,0.0087,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
North Dakota,2,6.125218349685e-5,0.00125636870322654,0.00786499157491547,1e-4,0.0013,0.0079,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Ohio,0,1.351784146101371e-4,5.225402118479861e-4,0.00275898478318971,1e-4,5e-4,0.0028,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Ohio,1,9.118825119935732e-5,4.304557661729e-4,0.00331787113211993,1e-4,4e-4,0.0033,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Ohio,2,2.3254477701797767e-5,3.687169628435389e-4,0.00401656825130436,0,4e-4,0.004,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Oklahoma,0,3.163305648105938e-4,0.00122450439180624,0.00304637859955443,3e-4,0.0012,0.003,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Oklahoma,1,2e-4,0.00100438264898179,0.00417106914009886,2e-4,0.001,0.0042,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Oklahoma,2,5.270510748595612e-5,8.680262579439227e-4,0.0039055139195521,1e-4,9e-4,0.0039,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Oregon,0,9.965670968587e-4,0.00299159223347278,0.00546220103678765,0.001,0.003,0.0055,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Oregon,1,7e-4,0.00259449911507199,0.00550998798382853,7e-4,0.0026,0.0055,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Oregon,2,4.7657925154505e-4,0.00220282983146128,0.00601501968663003,5e-4,0.0022,0.006,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Pennsylvania,0,3.121850908432664e-4,0.00128095132635081,0.00404153390663747,3e-4,0.0013,0.004,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Pennsylvania,1,2.1541515653458675e-4,0.00114845722671654,0.00492746042339515,2e-4,0.0011,0.0049,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Pennsylvania,2,1.2019931276358168e-4,9e-4,0.00576949374114527,1e-4,9e-4,0.0058,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Rhode Island,0,3.202513450581e-4,0.0013567455395073,0.0046,3e-4,0.0014,0.0046,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Rhode Island,1,1.0996344369435784e-4,0.00105374223513719,0.00567829743006889,1e-4,0.0011,0.0057,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Rhode Island,2,1.0415619058102916e-4,9.5e-4,0.0066472595193159,1e-4,0.001,0.0066,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
South Carolina,0,4e-4,0.00179869249634976,0.00430422980334654,4e-4,0.0018,0.0043,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
South Carolina,1,2.7103748797281506e-4,0.00158092279526944,0.00560444017007964,3e-4,0.0016,0.0056,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
South Carolina,2,1.9005079191553297e-4,0.00123636613935574,0.00560509960725446,2e-4,0.0012,0.0056,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
South Dakota,0,3.213737961574e-4,0.00117179322536059,0.00424222227058612,3e-4,0.0012,0.0042,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
South Dakota,1,1.642566816297514e-4,0.001,0.00560242221057587,2e-4,0.001,0.0056,2026-05-23,2026-05-16,"May 23, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
South Dakota,2,7.721451476894673e-5,7.400100208472489e-4,0.00519836242192676,1e-4,7e-4,0.0052,2026-05-30,2026-05-16,"May 30, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
Tennessee,0,0.00106301274280275,0.0024061170907952,0.00446643945973565,0.0011,0.0024,0.0045,2026-05-16,2026-05-16,"May 16, 2026","May 16, 2026",2026-05-13,"May 13, 2026",FluSight-ensemble
