location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
US,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.45,57890.0
US,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.5,20090.0
US,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.5,31456.0
US,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.5,45060.0
US,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.5,56341.0
US,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.5,60866.0
US,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.55,20350.0
US,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.55,32115.0
US,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.55,46200.0
US,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.55,58216.0
US,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.55,62681.0
US,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.6,20598.0
US,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.6,32644.0
US,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.6,47439.0
US,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.6,60408.0
US,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.6,64351.0
US,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.65,20840.0
US,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.65,33435.0
US,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.65,48363.0
US,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.65,61686.0
US,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.65,67119.0
US,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.7,21066.0
US,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.7,34239.0
US,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.7,50019.0
US,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.7,63905.0
US,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.7,68864.0
US,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.75,21348.0
US,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.75,34792.0
US,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.75,52233.0
US,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.75,66844.0
US,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.75,71008.0
US,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.8,21577.0
US,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.8,35378.0
US,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.8,53751.0
US,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.8,70238.0
US,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.8,74856.0
US,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.85,21847.0
US,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.85,36288.0
US,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.85,55011.0
US,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.85,72912.0
US,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.85,77876.0
US,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.9,22142.0
US,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.9,37240.0
US,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.9,57418.0
US,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.9,76219.0
US,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.9,82028.0
US,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.95,22504.0
US,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.95,38722.0
US,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.95,60712.0
US,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.95,78917.0
US,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.95,86866.0
US,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.975,22747.0
US,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.975,39508.0
US,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.975,61979.0
US,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.975,83939.0
US,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.975,91095.0
US,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.99,22898.0
US,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.99,40102.0
US,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.99,64437.0
US,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.99,90342.0
US,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.99,102756.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.01,187.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.01,291.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.01,398.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.01,486.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.01,550.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.025,193.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.025,315.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.025,442.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.025,529.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.025,582.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.05,200.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.05,336.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.05,501.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.05,665.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.05,765.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.1,211.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.1,361.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.1,553.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.1,760.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.1,888.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.15,219.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.15,377.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.15,589.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.15,815.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.15,952.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.2,224.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.2,389.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.2,617.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.2,860.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.2,1018.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.25,230.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.25,404.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.25,640.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.25,910.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.25,1074.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.3,235.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.3,418.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.3,684.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.3,969.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.3,1138.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.35,239.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.35,432.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.35,716.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.35,1017.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.35,1186.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.4,245.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.4,447.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.4,745.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.4,1074.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.4,1250.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.45,250.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.45,463.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.45,785.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.45,1124.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.45,1300.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.5,254.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.5,476.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.5,816.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.5,1196.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.5,1362.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.55,257.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.55,488.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.55,846.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.55,1234.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.55,1419.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.6,262.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.6,507.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.6,885.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.6,1290.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.6,1490.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.65,266.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.65,522.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.65,922.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.65,1351.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.65,1543.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.7,273.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.7,539.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.7,964.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.7,1414.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.7,1598.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.75,279.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.75,558.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.75,1000.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.75,1479.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.75,1662.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.8,284.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.8,577.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.8,1049.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.8,1562.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.8,1760.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.85,294.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.85,598.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.85,1124.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.85,1705.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.85,1878.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.9,302.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.9,631.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.9,1201.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.9,1847.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.9,2023.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.95,318.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.95,671.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.95,1336.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.95,2033.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.95,2233.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.975,328.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.975,703.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.975,1434.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.975,2197.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.975,2374.0
01,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.99,345.0
01,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.99,739.0
01,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.99,1526.0
01,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.99,2388.0
01,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.99,2501.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.01,82.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.01,113.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.01,158.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.01,209.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.01,260.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.025,88.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.025,127.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.025,175.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.025,234.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.025,297.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.05,96.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.05,135.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.05,187.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.05,248.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.05,322.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.1,103.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.1,149.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.1,204.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.1,275.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.1,359.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.15,109.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.15,157.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.15,217.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.15,298.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.15,387.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.2,112.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.2,163.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.2,229.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.2,317.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.2,411.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.25,115.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.25,168.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.25,237.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.25,331.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.25,433.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.3,119.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.3,173.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.3,245.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.3,343.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.3,454.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.35,121.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.35,179.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.35,253.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.35,359.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.35,479.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.4,124.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.4,185.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.4,266.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.4,375.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.4,501.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.45,127.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.45,191.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.45,279.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.45,396.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.45,535.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.5,130.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.5,197.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.5,288.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.5,416.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.5,570.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.55,133.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.55,205.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.55,302.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.55,439.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.55,606.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.6,136.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.6,211.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.6,318.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.6,468.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.6,652.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.65,140.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.65,217.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.65,333.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.65,495.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.65,685.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.7,143.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.7,225.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.7,348.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.7,517.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.7,725.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.75,146.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.75,233.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.75,362.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.75,542.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.75,758.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.8,151.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.8,241.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.8,381.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.8,568.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.8,815.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.85,155.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.85,251.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.85,401.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.85,611.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.85,872.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.9,163.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.9,262.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.9,430.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.9,679.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.9,982.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.95,171.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.95,281.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.95,479.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.95,774.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.95,1161.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.975,181.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.975,304.0
04,2025-12-27,1,2026-01-03,wk inc flu hosp,quantile,0.975,516.0
04,2025-12-27,2,2026-01-10,wk inc flu hosp,quantile,0.975,863.0
04,2025-12-27,3,2026-01-17,wk inc flu hosp,quantile,0.975,1294.0
04,2025-12-27,-1,2025-12-20,wk inc flu hosp,quantile,0.99,186.0
04,2025-12-27,0,2025-12-27,wk inc flu hosp,quantile,0.99,325.0
