location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.01,0.0
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.01,0.0
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.01,0.0
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.025,0.0035174483435415
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.025,0.0009458057527709
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.025,0.0
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.025,0.0
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.025,0.0
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.05,0.0045911966925948
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.05,0.0014977874399588
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.05,0.0
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.05,0.0
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.05,0.0
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.1,0.0063819487111763
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.1,0.0024586726646903
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.1,0.0008404028431116
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.1,0.0
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.1,0.0
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.15,0.007756921929574
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.15,0.0033866538197418
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.15,0.0012887199022653
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.15,0.0
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.15,0.0
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.2,0.0094489223779895
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.2,0.004001847567277
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.2,0.0016809731258591
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.2,0.0
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.2,0.0
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.25,0.0107331137904893
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.25,0.0050520865489133
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.25,0.0022762616039431
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.25,0.0008340276755827
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.25,0.0
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.3,0.0118533706193649
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.3,0.0060119485518958
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.3,0.0028106370190645
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.3,0.001107525112648
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.3,0.0
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.35,0.0133927920896846
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.35,0.0070009343875953
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.35,0.0034324220087257
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.35,0.0014024629818339
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.35,0.0
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.4,0.0145912042580572
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.4,0.0079563462470973
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.4,0.004206708177939
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.4,0.0016489518186449
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.4,0.0005965526859736
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.45,0.015991969337181
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.45,0.0093615684080923
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.45,0.0050157905376347
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.45,0.0019185414263779
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.45,0.0009059545487201
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.5,0.0176011400656767
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.5,0.0104907315505608
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.5,0.0057694867392231
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.5,0.0025276548561639
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.5,0.0012098707082114
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.55,0.019201243708011
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.55,0.0119722833440598
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.55,0.0066919705826695
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.55,0.0031124529392959
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.55,0.0014932896016064
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.6,0.0206967782421425
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.6,0.013388443785286
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.6,0.0077371634198195
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.6,0.0037667657473621
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.6,0.0017449594647666
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.65,0.0225220117754913
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.65,0.0146967755488523
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.65,0.0086131998807247
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.65,0.0043801769778801
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.65,0.0020017429857944
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.7,0.0252280414521218
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.7,0.0165803570676471
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.7,0.0100331561266778
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.7,0.0052118060668555
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.7,0.002710705789486
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.75,0.0277403279378659
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.75,0.0190126304300278
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.75,0.0122085206654764
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.75,0.006234672433243
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.75,0.0033787290157003
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.8,0.0310158010593975
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.8,0.0216550305899196
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.8,0.0144417256993799
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.8,0.0077056100375453
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.8,0.0038528050187726
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.85,0.034246712075423
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.85,0.0247915268617473
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.85,0.0173598510015004
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.85,0.0096257833552796
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.85,0.0051163143611645
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.9,0.0397035011078955
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.9,0.0300231042795409
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.9,0.0203757049829111
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.9,0.0125990357431137
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.9,0.0068551140796382
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.95,0.0460932116343706
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.95,0.0363217813059524
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.95,0.0263521539204651
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.95,0.0161391450984554
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.95,0.0100036599146751
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.975,0.0533412011448885
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.975,0.0409698164646621
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.975,0.0322384457310186
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.975,0.0217997351108714
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.975,0.0134867113919634
02,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.99,0.0643883325909886
02,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.99,0.0462605818712589
02,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.99,0.0384174161960273
02,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.99,0.0250700301097799
02,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.99,0.0175138431168373
01,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.01,0.0246579882599194
01,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.01,0.0163183025465926
01,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.01,0.0083463068629996
01,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.01,0.0033349131348843
01,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.01,0.0011126372766494
01,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.025,0.0261553954591256
01,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.025,0.0182368611013064
01,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.025,0.0094222172565741
01,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.025,0.0036977189147676
01,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.025,0.0014826663627804
01,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.05,0.0290325408354991
01,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.05,0.0199489269297979
01,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.05,0.011255743576107
01,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.05,0.0049014367726851
01,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.05,0.0021234722081497
01,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.1,0.0325101483974272
01,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.1,0.0225202159164535
01,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.1,0.0140029040721773
01,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.1,0.0067822230852642
01,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.1,0.0029847284558784
01,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.15,0.0353560209701372
01,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.15,0.0257669256663155
01,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.15,0.015522045738253
01,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.15,0.0081950473129114
01,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.15,0.0035796542869037
01,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.2,0.0388829411712246
01,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.2,0.0285314291021098
01,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.2,0.017921979612009
01,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.2,0.0093883427289274
01,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.2,0.0041913749931344
01,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.25,0.0411117927455747
01,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.25,0.0304841105910766
01,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.25,0.020209798313852
01,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.25,0.0102875892413961
01,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.25,0.0048910889041069
01,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.3,0.0437558514762579
01,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.3,0.0328610465080651
01,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.3,0.0218422393381193
01,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.3,0.0117854893259877
01,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.3,0.0058720966589963
01,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.35,0.0460896577862521
01,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.35,0.0354460115203367
01,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.35,0.0237591761580826
01,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.35,0.013096935343664
01,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.35,0.0070270810196722
01,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.4,0.04825652570398
01,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.4,0.0384610932797071
01,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.4,0.0254614335143966
01,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.4,0.0144779958247783
01,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.4,0.0077703047759189
01,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.45,0.0503069967599109
01,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.45,0.0415002653302132
01,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.45,0.0283186761247524
01,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.45,0.0162670155181707
01,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.45,0.008911157399705
01,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.5,0.0528247657015759
01,2026-02-14,0,2026-02-14,wk inc flu prop ed visits,quantile,0.5,0.0439235738865629
01,2026-02-14,1,2026-02-21,wk inc flu prop ed visits,quantile,0.5,0.0318916703551193
01,2026-02-14,2,2026-02-28,wk inc flu prop ed visits,quantile,0.5,0.0179285928406485
01,2026-02-14,3,2026-03-07,wk inc flu prop ed visits,quantile,0.5,0.0103866723357258
01,2026-02-14,-1,2026-02-07,wk inc flu prop ed visits,quantile,0.55,0.0552964633128993
