location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
Connecticut,2,0.001852636468969,0.00812594277187187,0.02406137414814862,0.0019,0.0081,0.0241,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Delaware,0,0.01041461396507573,0.0207270305702092,0.0353591252617893,0.0104,0.0207,0.0354,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Delaware,1,0.0048541222871264,0.01685881302612355,0.03903751200401074,0.0049,0.0169,0.039,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Delaware,2,0.00252064707115082,0.0116022029290064,0.04079272433053184,0.0025,0.0116,0.0408,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
District of Columbia,0,0.002723415327808,0.00774268710273809,0.0160968820988333,0.0027,0.0077,0.0161,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
District of Columbia,1,0.00156822468422678,0.00563097840013581,0.01793520271098963,0.0016,0.0056,0.0179,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
District of Columbia,2,0.0013786518158304,0.0046358708234374,0.01801474135971121,0.0014,0.0046,0.018,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Florida,0,0.03591634842935219,0.05047666207037012,0.07468179337395564,0.0359,0.0505,0.0747,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Florida,1,0.02905576305824008,0.04843195804356202,0.0869144995756925,0.0291,0.0484,0.0869,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Florida,2,0.02290407848078736,0.04390312922615788,0.08352846491823275,0.0229,0.0439,0.0835,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Georgia,0,0.01367876195574985,0.02345471679464076,0.03770891656090046,0.0137,0.0235,0.0377,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Georgia,1,0.00960450117983118,0.02158618354466602,0.04487027248715766,0.0096,0.0216,0.0449,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Georgia,2,0.00698464069825957,0.01870110370545936,0.04219416560362636,0.007,0.0187,0.0422,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Hawaii,0,0.01261669042995552,0.02233385518104769,0.03622500672208129,0.0126,0.0223,0.0362,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Hawaii,1,0.00891122160106633,0.02089551533028823,0.04567485475152655,0.0089,0.0209,0.0457,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Hawaii,2,0.00713817432637979,0.01937613476623061,0.05168161173441069,0.0071,0.0194,0.0517,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Idaho,0,0.01765649818349012,0.03029880678164381,0.04625542168293403,0.0177,0.0303,0.0463,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Idaho,1,0.01360208980486479,0.02688763950145938,0.05261957072203314,0.0136,0.0269,0.0526,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Idaho,2,0.00886603606130385,0.02370000772415546,0.05121009447799054,0.0089,0.0237,0.0512,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Illinois,0,0.01419415629128197,0.02441145460663272,0.0390517655322237,0.0142,0.0244,0.0391,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Illinois,1,0.00810315061678649,0.02187779028005193,0.0459541056930365,0.0081,0.0219,0.046,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Illinois,2,0.00440285697013302,0.019077696494929,0.04271781512842877,0.0044,0.0191,0.0427,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Indiana,0,0.01347154248967001,0.02465128706960702,0.04137776144756944,0.0135,0.0247,0.0414,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Indiana,1,0.00781395750234917,0.02176598867191061,0.04479269930688685,0.0078,0.0218,0.0448,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Indiana,2,0.00368863386986308,0.01838507806718647,0.04641701509694065,0.0037,0.0184,0.0464,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Iowa,0,0.02953686531751885,0.04541386453029304,0.06718428711718147,0.0295,0.0454,0.0672,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Iowa,1,0.02055998918896155,0.03998434961081784,0.07481185155495264,0.0206,0.04,0.0748,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Iowa,2,0.01406611678538556,0.03419547456207596,0.07478003491823908,0.0141,0.0342,0.0748,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Kansas,0,0.03212153981843763,0.05053329510991945,0.07700105965365249,0.0321,0.0505,0.077,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Kansas,1,0.02451747111400325,0.04541106430546002,0.08103153741367879,0.0245,0.0454,0.081,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Kansas,2,0.01681993780868967,0.03563329861467798,0.0796240330817417,0.0168,0.0356,0.0796,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Kentucky,0,0.01193198985110039,0.0226945844071377,0.03836510562293997,0.0119,0.0227,0.0384,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Kentucky,1,0.00565419041921056,0.01959267549775006,0.03970105583192825,0.0057,0.0196,0.0397,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Kentucky,2,0.00272053531584241,0.0155879453376222,0.03593380825925384,0.0027,0.0156,0.0359,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Louisiana,0,0.02780906012862266,0.04637078234244085,0.07172509510518466,0.0278,0.0464,0.0717,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Louisiana,1,0.02181650280444945,0.04233286066934186,0.0852598420993061,0.0218,0.0423,0.0853,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Louisiana,2,0.01551878885838607,0.03671175601959012,0.08568647302219277,0.0155,0.0367,0.0857,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Maine,0,0.00991398225766569,0.01851065926309354,0.0341419503024429,0.0099,0.0185,0.0341,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Maine,1,0.0045500582387704,0.01529506025391816,0.03503561326897081,0.0046,0.0153,0.035,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Maine,2,0.0027890530011754,0.01289848250333846,0.03899347839583219,0.0028,0.0129,0.039,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Maryland,0,0.0031003329833363,0.00674427110564126,0.01270236823829244,0.0031,0.0067,0.0127,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Maryland,1,0.00203620220202785,0.00519151952430811,0.01589572815529895,0.002,0.0052,0.0159,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Maryland,2,0.00123402496734209,0.00382307448955065,0.01697457109030608,0.0012,0.0038,0.017,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Massachusetts,0,0.00527297284649039,0.0120716443093459,0.01988067053901312,0.0053,0.0121,0.0199,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Massachusetts,1,0.00308197808206846,0.01009139835645593,0.02534088268977305,0.0031,0.0101,0.0253,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Massachusetts,2,0.0018412461932828,0.00793574934176367,0.02566109364657983,0.0018,0.0079,0.0257,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Michigan,0,0.01194120165919234,0.02118141284864717,0.03330402268627328,0.0119,0.0212,0.0333,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Michigan,1,0.0066573025227824,0.01903434429064039,0.0425010553903938,0.0067,0.019,0.0425,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Michigan,2,0.00442562094002153,0.01609237265462249,0.03957613269637074,0.0044,0.0161,0.0396,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Minnesota,0,0.01099484872015857,0.02027659241721392,0.03379752035189019,0.011,0.0203,0.0338,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Minnesota,1,0.00616520206907665,0.01748427709539814,0.04086322242709383,0.0062,0.0175,0.0409,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Minnesota,2,0.00362490743575551,0.01497219466586116,0.03944886697717714,0.0036,0.015,0.0394,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Mississippi,0,0.03217714668695808,0.05021230014688656,0.08068649424646107,0.0322,0.0502,0.0807,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Mississippi,1,0.02465256710533767,0.04768274621153019,0.09057794016895654,0.0247,0.0477,0.0906,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Mississippi,2,0.0166621135544325,0.04057239354652092,0.08857839976851589,0.0167,0.0406,0.0886,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Missouri,0,0.04737434982539056,0.06059958960858226,0.07730167482462053,0.0474,0.0606,0.0773,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Missouri,1,0.04028655134523736,0.070590324988777,0.12144355343786475,0.0403,0.0706,0.1214,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Montana,0,0.01998391152583597,0.034031396167545,0.05313054071350624,0.02,0.034,0.0531,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Montana,1,0.01472108334304652,0.03071376006508919,0.05715790991610996,0.0147,0.0307,0.0572,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Montana,2,0.01028406601279125,0.0242413221502721,0.05272086370606124,0.0103,0.0242,0.0527,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Nebraska,0,0.0197537695989256,0.03241727642701739,0.05059898352529764,0.0198,0.0324,0.0506,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Nebraska,1,0.01582962023605428,0.02869889480530825,0.05196171810176828,0.0158,0.0287,0.052,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Nebraska,2,0.00936283544284639,0.02481620162859954,0.05016798405417203,0.0094,0.0248,0.0502,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Nevada,0,0.012107687733942,0.02109728324850721,0.03421322246041093,0.0121,0.0211,0.0342,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Nevada,1,0.00904615053149584,0.01951762808273793,0.03781846214303433,0.009,0.0195,0.0378,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Nevada,2,0.00668722539134586,0.01690697193838783,0.03767774076665407,0.0067,0.0169,0.0377,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
New Hampshire,0,0.01440389420631776,0.02514839720557612,0.04282812155261244,0.0144,0.0251,0.0428,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
New Hampshire,1,0.00769031797914871,0.0215637324428265,0.0483694127357572,0.0077,0.0216,0.0484,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
New Hampshire,2,0.00434508585299057,0.01834263875600944,0.04454242403313167,0.0043,0.0183,0.0445,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
New Jersey,0,0.00561018167507717,0.01202445940688595,0.01951403749842435,0.0056,0.012,0.0195,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
New Jersey,1,0.00329274417668971,0.01022634539519335,0.02533854141189342,0.0033,0.0102,0.0253,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
New Jersey,2,0.0022040186323109,0.0087536933960942,0.02737123185472855,0.0022,0.0088,0.0274,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
New Mexico,0,0.01693053664251577,0.0310172712091813,0.0517241432548111,0.0169,0.031,0.0517,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
New Mexico,1,0.01216396250947831,0.02848757302305656,0.06214071012919744,0.0122,0.0285,0.0621,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
New Mexico,2,0.0080676766763625,0.0242521234155729,0.05675806992250241,0.0081,0.0243,0.0568,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
New York,0,0.00247782650574682,0.00607796153344634,0.01074758990413157,0.0025,0.0061,0.0107,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
New York,1,0.00167024863221301,0.0051008157843068,0.01401409578958504,0.0017,0.0051,0.014,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
New York,2,9.979987001378e-4,0.00333948347108399,0.01473960302747655,0.001,0.0033,0.0147,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
North Carolina,0,0.01619977470068194,0.02507777310385904,0.04063191535700571,0.0162,0.0251,0.0406,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
North Carolina,1,0.00931232530216598,0.02087891820174686,0.04284348082099139,0.0093,0.0209,0.0428,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
North Carolina,2,0.00553224252419642,0.0183200882332648,0.05192925656228511,0.0055,0.0183,0.0519,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
North Dakota,0,0.01088005508680291,0.0197884065030394,0.0364657374911692,0.0109,0.0198,0.0365,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
North Dakota,1,0.00509259139812339,0.01566695464459591,0.03896352376224939,0.0051,0.0157,0.039,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
North Dakota,2,0.00277654245442944,0.0128056187879588,0.0391735443035941,0.0028,0.0128,0.0392,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Ohio,0,0.01206692681788255,0.02201937538199567,0.03599179553248766,0.0121,0.022,0.036,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Ohio,1,0.00582805729750325,0.01869558685301681,0.04067692737594453,0.0058,0.0187,0.0407,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Ohio,2,0.00275190052662008,0.0140902158518236,0.04245358838887871,0.0028,0.0141,0.0425,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Oklahoma,0,0.01895360584219958,0.03362336610245584,0.05288044009966516,0.019,0.0336,0.0529,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Oklahoma,1,0.01141301085415598,0.02985332406560485,0.05781831257327451,0.0114,0.0299,0.0578,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Oklahoma,2,0.00489076912416446,0.02491080753708328,0.0559835578307326,0.0049,0.0249,0.056,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Oregon,0,0.0404081341069098,0.06728004701092799,0.1072892683933246,0.0404,0.0673,0.1073,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Oregon,1,0.02793438830245614,0.0592640899522797,0.11646292343248224,0.0279,0.0593,0.1165,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Oregon,2,0.02095273145605347,0.0539688575981091,0.10096108458300944,0.021,0.054,0.101,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Pennsylvania,0,0.00623784071422726,0.01256880742072603,0.02103604032108704,0.0062,0.0126,0.021,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Pennsylvania,1,0.00350790793476938,0.01015830770652494,0.0258675118702425,0.0035,0.0102,0.0259,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Pennsylvania,2,0.0021661658122169,0.00744401026765844,0.02813573965125826,0.0022,0.0074,0.0281,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Rhode Island,0,0.00404682668542532,0.01029567586095764,0.01781787570488254,0.004,0.0103,0.0178,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Rhode Island,1,0.00229023238279177,0.00880697048059875,0.02081478797802217,0.0023,0.0088,0.0208,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Rhode Island,2,0.0015443662711498,0.0067427834152853,0.02116514015032262,0.0015,0.0067,0.0212,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
South Carolina,0,0.01996715923165858,0.03475691265459317,0.05180369894644732,0.02,0.0348,0.0518,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
South Carolina,1,0.01388254315244789,0.03154587266261186,0.05976381532444785,0.0139,0.0315,0.0598,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
South Carolina,2,0.01037932556228316,0.02738677530773646,0.06522800265021991,0.0104,0.0274,0.0652,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
South Dakota,0,0.02109757889340206,0.03480709702444921,0.05864705054781474,0.0211,0.0348,0.0586,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
South Dakota,1,0.0134290034398563,0.02922278527726914,0.06335737480173788,0.0134,0.0292,0.0634,2026-02-21,2026-02-14,"February 21, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
South Dakota,2,0.00601936537923356,0.02380653901636299,0.06131677205238305,0.006,0.0238,0.0613,2026-02-28,2026-02-14,"February 28, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
Tennessee,0,0.01443813800920399,0.02484049359238304,0.04031619505663165,0.0144,0.0248,0.0403,2026-02-14,2026-02-14,"February 14, 2026","February 14, 2026",2026-02-11,"February 11, 2026",FluSight-ensemble
