model_id,reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.2,839.8121993550524
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.25,881.766264406872
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.3,920.8833326535797
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.35,964.5286125296545
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.4,1006.7899545528306
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.45,1047.6708741797813
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.5,1090.9698178984406
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.55,1136.7970445212652
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.6,1182.5294450556269
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.65,1234.076410563041
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.7,1298.8032004250585
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.75,1371.3302736138244
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.8,1458.235005716237
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.85,1574.3483033239822
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.9,1744.7638064142118
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.95,2041.9337021473036
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.975,2406.2069876184305
FluSight-trained_mean,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.99,2942.219497693057
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.01,549.7660634789004
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.025,707.5321357892469
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.05,802.2189051696577
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.1,931.7283337549037
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.15,1023.3519057273238
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.2,1100.6878333988254
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.25,1164.775354204879
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.3,1223.9274488734302
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.35,1284.5358026794675
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.4,1353.7227789982328
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.45,1416.7825370438495
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.5,1486.7767506492341
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.55,1558.3082813066953
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.6,1632.8004344946569
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.65,1731.458888867424
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.7,1836.4402791452576
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.75,1966.429075994838
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.8,2125.662812715452
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.85,2340.153916431102
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.9,2685.188190263972
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.95,3354.376773441983
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.975,4224.7565458547115
FluSight-trained_mean,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.99,5582.141610141243
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.01,5.443855286575219
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.025,6.068033868378207
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.05,7.530224435292165
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.1,11.140768743077194
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.15,13.6924100884393
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.2,15.953183280090533
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.25,17.903643850723693
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.3,19.437193602851014
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.35,21.154830523992093
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.4,22.54781639303348
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.45,24.252825850356505
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.5,25.979317006031
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.55,27.464009993939086
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.6,29.422465341812522
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.65,31.078857335701617
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.7,33.213711645322974
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.75,35.58140009861641
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.8,38.310624914088535
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.85,41.75997936282659
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.9,46.42421902763379
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.95,54.41380676652622
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.975,61.794549088163414
FluSight-trained_mean,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.99,72.1288657390884
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.01,3.889107039659697
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.025,4.777666121756794
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.05,5.648636015218336
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.1,9.655299941931458
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.15,14.09234318119836
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.2,17.11882292387934
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.25,19.841324659148505
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.3,22.470105678714027
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.35,24.94515748989928
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.4,27.216631842519245
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.45,29.578460081813464
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.5,32.13019449208524
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.55,34.43367707130213
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.6,36.859712467014276
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.65,39.66880897114729
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.7,42.79574332404476
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.75,46.15600701256904
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.8,50.25135199758011
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.85,55.32624382639017
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.9,62.3040350468281
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.95,73.88196434470751
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.975,86.32073674450554
FluSight-trained_mean,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.99,102.89223772961616
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.01,2.8208364485829325
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.025,3.5164239247241724
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.05,4.574954696708018
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.1,9.759321620143611
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.15,15.701712334922117
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.2,20.347089623060132
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.25,24.40042106862377
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.3,27.620788319977024
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.35,30.79333679375898
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.4,33.828998872337635
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.45,36.93848274967538
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.5,40.183785552595424
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.55,43.498115426072914
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.6,46.66564187102388
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.65,50.2956534360697
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.7,54.159674525404355
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.75,58.61233110384728
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.8,64.07012198036118
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.85,71.22309151983463
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.9,80.38357519678344
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.95,96.70851829510524
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.975,113.51272129907458
FluSight-trained_mean,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.99,136.9064787869228
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.01,2.2074552005613413
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.025,2.8542573533750795
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.05,3.8476514916602658
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.1,10.155917743026887
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.15,19.715011328829878
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.2,26.4708111634873
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.25,32.36009838795834
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.3,37.18192903996477
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.35,41.67105575841257
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.4,45.83138613660821
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.45,50.02043674142172
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.5,54.21266564146939
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.55,58.700672768915915
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.6,63.0619309924513
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.65,67.84601782166068
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.7,73.0112200318336
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.75,78.90287886772317
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.8,86.86553024409986
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.85,95.551514326835715
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.9,108.92931278807097
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.95,132.29908128106246
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.975,155.8894088554909
FluSight-trained_mean,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.99,191.87310272130003
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.01,1423.4418007671588
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.025,1556.8461221232676
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.05,1670.513252205561
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.1,1798.1481971398905
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.15,1888.363213973215
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.2,1962.5103442946026
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.25,2026.394966232779
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.3,2087.9948273708096
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.35,2148.8873557028874
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.4,2210.149035315356
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.45,2276.9990968347724
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.5,2349.591036054224
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.55,2402.3953779589383
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.6,2453.225567267315
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.65,2505.9843014785806
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.7,2562.256234039294
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.75,2627.9017712736013
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.8,2701.128256085388
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.85,2789.180146703713
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.9,2905.589274168813
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.95,3079.389816320082
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.975,3260.9812202559388
FluSight-trained_mean,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.99,3473.0961231623496
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.01,1556.9311352383
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.025,1733.354076018738
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.05,1878.8847577381807
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.1,2057.092078999758
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.15,2186.477201659349
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.2,2295.64098603986
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.25,2394.376017401151
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.3,2488.210147743894
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.35,2579.737655389646
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.4,2673.412820598412
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.45,2770.160982749549
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.5,2889.3844212200197
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.55,2988.3649540792508
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.6,3073.3179389816414
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.65,3167.8346123775204
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.7,3269.8187690846985
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.75,3388.6054120587914
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.8,3527.4321713767094
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.85,3696.5718590334577
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.9,3923.789278339012
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.95,4308.802649535404
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.975,4701.187139995974
FluSight-trained_mean,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.99,5179.909705781315
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.01,1708.3659728123152
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.025,2074.6839300941806
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.05,2264.1989343890264
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.1,2526.6378753402564
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.15,2706.857715326129
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.2,2867.120413899689
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.25,3010.2959307649144
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.3,3141.8204494073343
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.35,3280.0528552633677
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.4,3418.2196680043744
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.45,3564.2921401745953
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.5,3755.430119284834
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.55,3909.972913561598
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.6,4063.531772083471
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.65,4208.530672685954
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.7,4385.09482295981
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.75,4588.1144675886935
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.8,4843.276772386615
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.85,5144.990641585878
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.9,5573.40425599655
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.95,6426.973523769991
FluSight-trained_mean,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.975,7221.7299940339735
