output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.9,384.10000000000014,2026-02-21,wk inc flu hosp,1,2026-02-28,05
quantile,0.95,497.04999999999995,2026-02-21,wk inc flu hosp,1,2026-02-28,05
quantile,0.975,597,2026-02-21,wk inc flu hosp,1,2026-02-28,05
quantile,0.99,770,2026-02-21,wk inc flu hosp,1,2026-02-28,05
quantile,0.01,247,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.025,284.95,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.05,315,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.1,338,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.15,354.84999999999997,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.2,367,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.25,378,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.3,385,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.35,393,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.4,401,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.45,408,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.5,414,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.55,422,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.6,430,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.65,437,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.7,445,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.75,455,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.8,466,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.85,481,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.9,504.10000000000014,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.95,546,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.975,588.0499999999997,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.99,648.03,2026-02-21,wk inc flu hosp,-1,2026-02-14,04
quantile,0.01,209.98000000000002,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.025,249,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.05,284,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.1,316,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.15,345,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.2,366,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.25,387,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.3,406,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.35,423,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.4,443.6,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.45,461,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.5,483,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.55,502,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.6,521.3999999999999,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.65,545,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.7,566,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.75,592,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.8,622,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.85,658.1499999999999,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.9,720,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.95,820.1499999999999,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.975,958.1999999999989,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.99,1157.07,2026-02-21,wk inc flu hosp,0,2026-02-21,04
quantile,0.01,114.99,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.025,150,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.05,193.9,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.1,240.9,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.15,285,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.2,322,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.25,356,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.3,383.69999999999993,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.35,421.65,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.4,460,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.45,495.55000000000007,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.5,537,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.55,579,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.6,625,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.65,678,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.7,736.3,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.75,795.25,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.8,879,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.85,994.2999999999997,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.9,1167.5000000000007,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.95,1430.8999999999992,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.975,1814.1249999999993,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.99,2439.15,2026-02-21,wk inc flu hosp,1,2026-02-28,04
quantile,0.01,1369.98,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.025,1414.9750000000001,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.05,1468,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.1,1523,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.15,1553,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.2,1576,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.25,1595,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.3,1614,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.35,1633,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.4,1651,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.45,1669.5500000000002,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.5,1685,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.55,1702,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.6,1718.3999999999999,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.65,1739.3500000000001,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.7,1764,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.75,1787.25,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.8,1815.2,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.85,1850,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.9,1891,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.95,1971.05,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.975,2050.0249999999996,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.99,2132.12,2026-02-21,wk inc flu hosp,-1,2026-02-14,06
quantile,0.01,839.9200000000001,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.025,912.975,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.05,982,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.1,1044,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.15,1086.85,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.2,1131.8,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.25,1167.75,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.3,1206,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.35,1254.65,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.4,1293.6,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.45,1336,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.5,1375.5,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.55,1417,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.6,1452.3999999999999,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.65,1502,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.7,1547.3,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.75,1597,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.8,1658.4,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.85,1740.2999999999997,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.9,1846.1000000000001,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.95,1992.1499999999999,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.975,2155.0499999999993,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.99,2434.1099999999997,2026-02-21,wk inc flu hosp,0,2026-02-21,06
quantile,0.01,408.89000000000004,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.025,460.9,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.05,510.95000000000005,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.1,585.8,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.15,686.7,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.2,754,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.25,819,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.3,873.3999999999999,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.35,934,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.4,990.6,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.45,1054.5500000000002,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.5,1139,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.55,1211,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.6,1287.3999999999999,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.65,1374,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.7,1463.3,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.75,1566.25,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.8,1667,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.85,1819.1499999999999,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.9,2040.1000000000001,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.95,2395.3,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.975,2729.05,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.99,3367.13,2026-02-21,wk inc flu hosp,1,2026-02-28,06
quantile,0.01,83.99000000000001,2026-02-21,wk inc flu hosp,-1,2026-02-14,08
quantile,0.025,88,2026-02-21,wk inc flu hosp,-1,2026-02-14,08
quantile,0.05,94,2026-02-21,wk inc flu hosp,-1,2026-02-14,08
quantile,0.1,99,2026-02-21,wk inc flu hosp,-1,2026-02-14,08
quantile,0.15,104,2026-02-21,wk inc flu hosp,-1,2026-02-14,08
