location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
Arizona,1,0.01613650257203644,0.03289619627124336,0.06194275053982501,0.0161,0.0329,0.0619,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Arizona,2,0.01202263736541852,0.02835496967010972,0.06023014990057872,0.012,0.0284,0.0602,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Arkansas,0,0.03375219454431719,0.05108590466654227,0.07738794625824799,0.0338,0.0511,0.0774,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Arkansas,1,0.02348158293135815,0.04815952730970438,0.08929888800148097,0.0235,0.0482,0.0893,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Arkansas,2,0.01653712675610249,0.04164389673465758,0.08216233051404405,0.0165,0.0416,0.0822,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
California,0,0.02310523712320016,0.03538844796749695,0.0540430251387761,0.0231,0.0354,0.054,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
California,1,0.01436174895243738,0.03055562369787774,0.05707743157328556,0.0144,0.0306,0.0571,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
California,2,0.00912784187479574,0.02669616424119666,0.06149862706808483,0.0091,0.0267,0.0615,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Colorado,0,0.0103066928762294,0.01820340436307212,0.02763611104630275,0.0103,0.0182,0.0276,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Colorado,1,0.00586136893817882,0.0162422264019038,0.0325714303630983,0.0059,0.0162,0.0326,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Colorado,2,0.00321190845204761,0.01405868312177004,0.03051232582654742,0.0032,0.0141,0.0305,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Connecticut,0,0.0062526939053868,0.01374405072804895,0.02330198120151238,0.0063,0.0137,0.0233,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Connecticut,1,0.00280405796521222,0.01236445907328763,0.02521046225342063,0.0028,0.0124,0.0252,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Connecticut,2,0.00221864119838812,0.0108554808991343,0.02574412129800113,0.0022,0.0109,0.0257,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Delaware,0,0.0129731072799362,0.02464949241561571,0.04220505074636743,0.013,0.0246,0.0422,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Delaware,1,0.00787540061110182,0.02198146855727045,0.04555625813454248,0.0079,0.022,0.0456,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Delaware,2,0.0045822271837875,0.01855047162057965,0.04279791920821774,0.0046,0.0186,0.0428,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
District of Columbia,0,0,3.557651264711612e-4,0.00528790760131898,0,4e-4,0.0053,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
District of Columbia,1,0,7.60284252695155e-8,0.00389142238178705,0,0,0.0039,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
District of Columbia,2,0,1.1742702911431245e-7,0.00357189935930908,0,0,0.0036,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Florida,0,0.04095785263924863,0.05870802794297652,0.08231772397049124,0.041,0.0587,0.0823,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Florida,1,0.02997110012285533,0.05413903130240587,0.09228176838908364,0.03,0.0541,0.0923,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Florida,2,0.02316800374502511,0.04947903769523795,0.1010815893642824,0.0232,0.0495,0.1011,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Georgia,0,0.01568324456727038,0.02575203182473016,0.04152880592997559,0.0157,0.0258,0.0415,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Georgia,1,0.01141232549219441,0.02322788567647694,0.04604031721291242,0.0114,0.0232,0.046,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Georgia,2,0.0086775036801781,0.02066278847958645,0.04563856405160791,0.0087,0.0207,0.0456,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Hawaii,0,0.01300100853402497,0.02411879328593649,0.03708711848308552,0.013,0.0241,0.0371,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Hawaii,1,0.00937216536582077,0.02246293358809589,0.03960740283001267,0.0094,0.0225,0.0396,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Hawaii,2,0.007052908807462,0.02089910183700449,0.04258332658855763,0.0071,0.0209,0.0426,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Idaho,0,0.01959838652462289,0.02962461898499437,0.04277724740641198,0.0196,0.0296,0.0428,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Idaho,1,0.01329331715184727,0.02579879994335566,0.04659577144838219,0.0133,0.0258,0.0466,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Idaho,2,0.00970046937186653,0.02172793233293879,0.04336888147216967,0.0097,0.0217,0.0434,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Illinois,0,0.01707301916921862,0.02765504249398721,0.0407590657498379,0.0171,0.0277,0.0408,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Illinois,1,0.01105832867690464,0.02412716418561113,0.04609581952512306,0.0111,0.0241,0.0461,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Illinois,2,0.00780877196965307,0.02082245080816031,0.04581146468272729,0.0078,0.0208,0.0458,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Indiana,0,0.02123097145870274,0.0325804914143871,0.05217346870996371,0.0212,0.0326,0.0522,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Indiana,1,0.01461899986930573,0.03008218959548297,0.05558519700284699,0.0146,0.0301,0.0556,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Indiana,2,0.0098661740657902,0.02607682659786432,0.05492615551288266,0.0099,0.0261,0.0549,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Iowa,0,0.02597365216906354,0.03969843549262505,0.05745314237822302,0.026,0.0397,0.0575,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Iowa,1,0.01624991681077933,0.0337229155433813,0.05976040499269491,0.0162,0.0337,0.0598,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Iowa,2,0.01257964074911537,0.02985739478124715,0.06069814183196683,0.0126,0.0299,0.0607,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Kansas,0,0.03479858594082481,0.04978351730133008,0.07183726016444117,0.0348,0.0498,0.0718,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Kansas,1,0.02353844191013781,0.04269151328917599,0.07493243191024328,0.0235,0.0427,0.0749,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Kansas,2,0.0168552498408312,0.03483302305597213,0.07669476545730237,0.0169,0.0348,0.0767,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Kentucky,0,0.01539466102861988,0.0254214385706775,0.04116970197880247,0.0154,0.0254,0.0412,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Kentucky,1,0.00913363841067812,0.02247691379670392,0.04622727827956081,0.0091,0.0225,0.0462,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Kentucky,2,0.00627006332994376,0.01958764327997935,0.04132992770790444,0.0063,0.0196,0.0413,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Louisiana,0,0.029295991967713,0.04811430784330099,0.06833344023972682,0.0293,0.0481,0.0683,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Louisiana,1,0.01993540559416903,0.04145804371380476,0.0766193476120569,0.0199,0.0415,0.0766,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Louisiana,2,0.01535474472556994,0.03655466986220971,0.08432721238220836,0.0154,0.0366,0.0843,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Maine,0,0.00970620259172208,0.01843728009206739,0.02961594161495816,0.0097,0.0184,0.0296,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Maine,1,0.0043348424890978,0.01563762884619349,0.03430616028372375,0.0043,0.0156,0.0343,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Maine,2,0.00271320900117106,0.01229620596800788,0.03465708531463152,0.0027,0.0123,0.0347,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Maryland,0,0.00353776714801297,0.00850532790546628,0.01665705067680908,0.0035,0.0085,0.0167,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Maryland,1,0.0024884242961373,0.00768642761904404,0.0191643818279663,0.0025,0.0077,0.0192,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Maryland,2,0.00151943854953998,0.00609760012996361,0.01779132095017291,0.0015,0.0061,0.0178,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Massachusetts,0,0.00522633613258938,0.01198253866408078,0.02105955165429928,0.0052,0.012,0.0211,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Massachusetts,1,0.00304468552449096,0.01022678286685224,0.02436529850158204,0.003,0.0102,0.0244,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Massachusetts,2,0.0019956796186289,0.0087980135799489,0.02342731445987992,0.002,0.0088,0.0234,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Michigan,0,0.01430666032152611,0.02363585503064075,0.03472333320933429,0.0143,0.0236,0.0347,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Michigan,1,0.00921721110938665,0.0205070706503582,0.04036996356450932,0.0092,0.0205,0.0404,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Michigan,2,0.0065215070831057,0.01770038889222541,0.04041362151318089,0.0065,0.0177,0.0404,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Minnesota,0,0.01177485013335196,0.02088622674592506,0.03459986681264613,0.0118,0.0209,0.0346,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Minnesota,1,0.00715944466847032,0.01866868203222912,0.04092506552439923,0.0072,0.0187,0.0409,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Minnesota,2,0.00351411774940965,0.01627619883901941,0.03672159768340652,0.0035,0.0163,0.0367,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Mississippi,0,0.03752571006412145,0.05592821170996657,0.0850134953783016,0.0375,0.0559,0.085,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Mississippi,1,0.02572138273462058,0.04994580491688764,0.09347672208806326,0.0257,0.0499,0.0935,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Mississippi,2,0.01817681742538359,0.04261991734802622,0.099365229500044,0.0182,0.0426,0.0994,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Missouri,0,0.02575784319240471,0.0335696794274421,0.04491349636714005,0.0258,0.0336,0.0449,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Missouri,1,0.00910535477888329,0.01908362100931082,0.04293076857670534,0.0091,0.0191,0.0429,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Montana,0,0.01922646952820005,0.02905666566181159,0.04364022738292938,0.0192,0.0291,0.0436,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Montana,1,0.01171558468656047,0.02469022616992559,0.04715314619264093,0.0117,0.0247,0.0472,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Montana,2,0.00894895639723198,0.02138716023653381,0.04588707950384432,0.0089,0.0214,0.0459,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Nebraska,0,0.02806954504370931,0.04079413597535722,0.05895199422484245,0.0281,0.0408,0.059,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Nebraska,1,0.01950730172141125,0.03516968613494021,0.06149167136392096,0.0195,0.0352,0.0615,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Nebraska,2,0.0122483742986311,0.02910670821270182,0.05727292158290496,0.0122,0.0291,0.0573,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Nevada,0,0.01386596894852339,0.02165836429677914,0.03143614318808568,0.0139,0.0217,0.0314,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Nevada,1,0.00932285268890721,0.0193063743133951,0.03275926736824074,0.0093,0.0193,0.0328,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Nevada,2,0.00767241241874284,0.01711546270075351,0.03234073505016286,0.0077,0.0171,0.0323,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
New Hampshire,0,0.01220566556969633,0.02458436333361977,0.03889076491884864,0.0122,0.0246,0.0389,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
New Hampshire,1,0.00705528135713836,0.02116912168813477,0.03956648454441615,0.0071,0.0212,0.0396,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
New Hampshire,2,0.00524771400070243,0.0183750976463901,0.04304127681722652,0.0052,0.0184,0.043,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
New Jersey,0,0.00856968324007914,0.01610379015403371,0.02833184537518516,0.0086,0.0161,0.0283,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
New Jersey,1,0.00476222681015639,0.01501532648930291,0.03296811733910692,0.0048,0.015,0.033,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
New Jersey,2,0.00259805969178654,0.01297720989547652,0.03088583205317906,0.0026,0.013,0.0309,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
New Mexico,0,0.016763612678476172,0.02860396416722412,0.04463376572946946,0.0168,0.0286,0.0446,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
New Mexico,1,0.01150550095345755,0.02521193764286483,0.05106783084880469,0.0115,0.0252,0.0511,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
New Mexico,2,0.0062769561215187,0.02166292196563384,0.05159153415816609,0.0063,0.0217,0.0516,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
New York,0,0.00294235330936526,0.0075086627997367,0.01371080807300384,0.0029,0.0075,0.0137,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
New York,1,0.00184305064470856,0.00709702840841252,0.01600131802259042,0.0018,0.0071,0.016,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
New York,2,0.0012538725791674,0.00597536635196729,0.01498734256492356,0.0013,0.006,0.015,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
North Carolina,0,0.01323626034859099,0.02212492164434641,0.03711584306285852,0.0132,0.0221,0.0371,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
North Carolina,1,0.00874244383687575,0.01965383208270804,0.04073393808352248,0.0087,0.0197,0.0407,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
North Carolina,2,0.00446385092174961,0.01649039244740537,0.04231872119387307,0.0045,0.0165,0.0423,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
North Dakota,0,0.00704296291848988,0.01408313806941044,0.02660470452867745,0.007,0.0141,0.0266,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
North Dakota,1,0.00357421613600686,0.01120877455816535,0.0290268358043698,0.0036,0.0112,0.029,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
North Dakota,2,0.00198297969038401,0.008816264399821,0.02864508866352366,0.002,0.0088,0.0286,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Ohio,0,0.01760487675084035,0.0290719013762687,0.04904540287799466,0.0176,0.0291,0.049,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Ohio,1,0.01192993294207558,0.02659465352276978,0.05431481544080424,0.0119,0.0266,0.0543,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Ohio,2,0.00690256472411721,0.02215319593398851,0.04884040630289044,0.0069,0.0222,0.0488,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Oklahoma,0,0.02568475769501073,0.03877418180770169,0.05884367152713873,0.0257,0.0388,0.0588,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Oklahoma,1,0.01713197473178288,0.03528407179797181,0.06438068091312216,0.0171,0.0353,0.0644,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Oklahoma,2,0.01169343958196487,0.02997445928640028,0.05913480940345499,0.0117,0.03,0.0591,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Oregon,0,0.03105055433783256,0.0492941974046902,0.08236870474090535,0.0311,0.0493,0.0824,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Oregon,1,0.01442644492660912,0.04320745732313355,0.08453329240676385,0.0144,0.0432,0.0845,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Oregon,2,0.00709242403001541,0.03255618609302038,0.0920030989881677,0.0071,0.0326,0.092,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Pennsylvania,0,0.00841231873920011,0.01614067970753575,0.02749361597781006,0.0084,0.0161,0.0275,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Pennsylvania,1,0.00492805379475643,0.01451619896296465,0.03157486460509198,0.0049,0.0145,0.0316,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Pennsylvania,2,0.0030802440947614,0.01244853127668369,0.02928969485151155,0.0031,0.0124,0.0293,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Rhode Island,0,0.00264444099743893,0.00765860845927545,0.0146504556774605,0.0026,0.0077,0.0147,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Rhode Island,1,0.00163099433567949,0.00632167789407752,0.01621052101494517,0.0016,0.0063,0.0162,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Rhode Island,2,7.006553269563e-4,0.00514811228730479,0.01708449223845745,7e-4,0.0051,0.0171,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
South Carolina,0,0.01883122120684445,0.03106347555183569,0.04773396265058308,0.0188,0.0311,0.0477,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
South Carolina,1,0.01346462833716321,0.0279713110880966,0.05700493600958825,0.0135,0.028,0.057,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
South Carolina,2,0.00792916863789908,0.02447702959720735,0.05437544335827381,0.0079,0.0245,0.0544,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
South Dakota,0,0.0220215851739301,0.03531286019706232,0.0514898500032604,0.022,0.0353,0.0515,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
South Dakota,1,0.01441775461014714,0.0299347098104195,0.05992908997488551,0.0144,0.0299,0.0599,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
South Dakota,2,0.009872156941754,0.02479572456421944,0.05874899545600717,0.0099,0.0248,0.0587,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Tennessee,0,0.01609977427298477,0.0263064134235936,0.04010791140898324,0.0161,0.0263,0.0401,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
