horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
3,01,quantile,0.75,2025-04-12,wk inc flu hosp,2025-05-03,68.0
3,01,quantile,0.8,2025-04-12,wk inc flu hosp,2025-05-03,74.0
3,01,quantile,0.85,2025-04-12,wk inc flu hosp,2025-05-03,81.0
3,01,quantile,0.9,2025-04-12,wk inc flu hosp,2025-05-03,91.0
3,01,quantile,0.95,2025-04-12,wk inc flu hosp,2025-05-03,106.0
3,01,quantile,0.975,2025-04-12,wk inc flu hosp,2025-05-03,118.0
3,01,quantile,0.99,2025-04-12,wk inc flu hosp,2025-05-03,131.0
0,02,quantile,0.01,2025-04-12,wk inc flu hosp,2025-04-12,1.0
0,02,quantile,0.025,2025-04-12,wk inc flu hosp,2025-04-12,1.0
0,02,quantile,0.05,2025-04-12,wk inc flu hosp,2025-04-12,1.0
0,02,quantile,0.1,2025-04-12,wk inc flu hosp,2025-04-12,1.0
0,02,quantile,0.15,2025-04-12,wk inc flu hosp,2025-04-12,1.0
0,02,quantile,0.2,2025-04-12,wk inc flu hosp,2025-04-12,2.0
0,02,quantile,0.25,2025-04-12,wk inc flu hosp,2025-04-12,2.0
0,02,quantile,0.3,2025-04-12,wk inc flu hosp,2025-04-12,3.0
0,02,quantile,0.35,2025-04-12,wk inc flu hosp,2025-04-12,3.0
0,02,quantile,0.4,2025-04-12,wk inc flu hosp,2025-04-12,3.0
0,02,quantile,0.45,2025-04-12,wk inc flu hosp,2025-04-12,4.0
0,02,quantile,0.5,2025-04-12,wk inc flu hosp,2025-04-12,4.0
0,02,quantile,0.55,2025-04-12,wk inc flu hosp,2025-04-12,5.0
0,02,quantile,0.6,2025-04-12,wk inc flu hosp,2025-04-12,7.0
0,02,quantile,0.65,2025-04-12,wk inc flu hosp,2025-04-12,10.0
0,02,quantile,0.7,2025-04-12,wk inc flu hosp,2025-04-12,12.0
0,02,quantile,0.75,2025-04-12,wk inc flu hosp,2025-04-12,15.0
0,02,quantile,0.8,2025-04-12,wk inc flu hosp,2025-04-12,17.0
0,02,quantile,0.85,2025-04-12,wk inc flu hosp,2025-04-12,21.0
0,02,quantile,0.9,2025-04-12,wk inc flu hosp,2025-04-12,26.0
0,02,quantile,0.95,2025-04-12,wk inc flu hosp,2025-04-12,33.0
0,02,quantile,0.975,2025-04-12,wk inc flu hosp,2025-04-12,40.0
0,02,quantile,0.99,2025-04-12,wk inc flu hosp,2025-04-12,49.0
1,02,quantile,0.01,2025-04-12,wk inc flu hosp,2025-04-19,0.0
1,02,quantile,0.025,2025-04-12,wk inc flu hosp,2025-04-19,1.0
1,02,quantile,0.05,2025-04-12,wk inc flu hosp,2025-04-19,1.0
1,02,quantile,0.1,2025-04-12,wk inc flu hosp,2025-04-19,1.0
1,02,quantile,0.15,2025-04-12,wk inc flu hosp,2025-04-19,1.0
1,02,quantile,0.2,2025-04-12,wk inc flu hosp,2025-04-19,1.0
1,02,quantile,0.25,2025-04-12,wk inc flu hosp,2025-04-19,2.0
1,02,quantile,0.3,2025-04-12,wk inc flu hosp,2025-04-19,3.0
1,02,quantile,0.35,2025-04-12,wk inc flu hosp,2025-04-19,3.0
1,02,quantile,0.4,2025-04-12,wk inc flu hosp,2025-04-19,4.0
1,02,quantile,0.45,2025-04-12,wk inc flu hosp,2025-04-19,4.0
1,02,quantile,0.5,2025-04-12,wk inc flu hosp,2025-04-19,5.0
1,02,quantile,0.55,2025-04-12,wk inc flu hosp,2025-04-19,5.0
1,02,quantile,0.6,2025-04-12,wk inc flu hosp,2025-04-19,6.0
1,02,quantile,0.65,2025-04-12,wk inc flu hosp,2025-04-19,7.0
1,02,quantile,0.7,2025-04-12,wk inc flu hosp,2025-04-19,8.0
1,02,quantile,0.75,2025-04-12,wk inc flu hosp,2025-04-19,9.0
1,02,quantile,0.8,2025-04-12,wk inc flu hosp,2025-04-19,10.0
1,02,quantile,0.85,2025-04-12,wk inc flu hosp,2025-04-19,12.0
1,02,quantile,0.9,2025-04-12,wk inc flu hosp,2025-04-19,13.0
1,02,quantile,0.95,2025-04-12,wk inc flu hosp,2025-04-19,16.0
1,02,quantile,0.975,2025-04-12,wk inc flu hosp,2025-04-19,19.0
1,02,quantile,0.99,2025-04-12,wk inc flu hosp,2025-04-19,22.0
2,02,quantile,0.01,2025-04-12,wk inc flu hosp,2025-04-26,1.0
2,02,quantile,0.025,2025-04-12,wk inc flu hosp,2025-04-26,1.0
2,02,quantile,0.05,2025-04-12,wk inc flu hosp,2025-04-26,1.0
2,02,quantile,0.1,2025-04-12,wk inc flu hosp,2025-04-26,1.0
2,02,quantile,0.15,2025-04-12,wk inc flu hosp,2025-04-26,1.0
2,02,quantile,0.2,2025-04-12,wk inc flu hosp,2025-04-26,1.0
2,02,quantile,0.25,2025-04-12,wk inc flu hosp,2025-04-26,2.0
2,02,quantile,0.3,2025-04-12,wk inc flu hosp,2025-04-26,2.0
2,02,quantile,0.35,2025-04-12,wk inc flu hosp,2025-04-26,3.0
2,02,quantile,0.4,2025-04-12,wk inc flu hosp,2025-04-26,4.0
2,02,quantile,0.45,2025-04-12,wk inc flu hosp,2025-04-26,4.0
2,02,quantile,0.5,2025-04-12,wk inc flu hosp,2025-04-26,5.0
2,02,quantile,0.55,2025-04-12,wk inc flu hosp,2025-04-26,5.0
2,02,quantile,0.6,2025-04-12,wk inc flu hosp,2025-04-26,7.0
2,02,quantile,0.65,2025-04-12,wk inc flu hosp,2025-04-26,8.0
2,02,quantile,0.7,2025-04-12,wk inc flu hosp,2025-04-26,10.0
2,02,quantile,0.75,2025-04-12,wk inc flu hosp,2025-04-26,12.0
2,02,quantile,0.8,2025-04-12,wk inc flu hosp,2025-04-26,13.0
2,02,quantile,0.85,2025-04-12,wk inc flu hosp,2025-04-26,16.0
2,02,quantile,0.9,2025-04-12,wk inc flu hosp,2025-04-26,19.0
2,02,quantile,0.95,2025-04-12,wk inc flu hosp,2025-04-26,24.0
2,02,quantile,0.975,2025-04-12,wk inc flu hosp,2025-04-26,28.0
2,02,quantile,0.99,2025-04-12,wk inc flu hosp,2025-04-26,33.0
3,02,quantile,0.01,2025-04-12,wk inc flu hosp,2025-05-03,1.0
3,02,quantile,0.025,2025-04-12,wk inc flu hosp,2025-05-03,1.0
3,02,quantile,0.05,2025-04-12,wk inc flu hosp,2025-05-03,1.0
3,02,quantile,0.1,2025-04-12,wk inc flu hosp,2025-05-03,1.0
3,02,quantile,0.15,2025-04-12,wk inc flu hosp,2025-05-03,1.0
3,02,quantile,0.2,2025-04-12,wk inc flu hosp,2025-05-03,2.0
3,02,quantile,0.25,2025-04-12,wk inc flu hosp,2025-05-03,2.0
3,02,quantile,0.3,2025-04-12,wk inc flu hosp,2025-05-03,3.0
3,02,quantile,0.35,2025-04-12,wk inc flu hosp,2025-05-03,3.0
3,02,quantile,0.4,2025-04-12,wk inc flu hosp,2025-05-03,4.0
3,02,quantile,0.45,2025-04-12,wk inc flu hosp,2025-05-03,5.0
3,02,quantile,0.5,2025-04-12,wk inc flu hosp,2025-05-03,6.0
3,02,quantile,0.55,2025-04-12,wk inc flu hosp,2025-05-03,6.0
3,02,quantile,0.6,2025-04-12,wk inc flu hosp,2025-05-03,8.0
3,02,quantile,0.65,2025-04-12,wk inc flu hosp,2025-05-03,10.0
3,02,quantile,0.7,2025-04-12,wk inc flu hosp,2025-05-03,12.0
3,02,quantile,0.75,2025-04-12,wk inc flu hosp,2025-05-03,15.0
3,02,quantile,0.8,2025-04-12,wk inc flu hosp,2025-05-03,17.0
3,02,quantile,0.85,2025-04-12,wk inc flu hosp,2025-05-03,21.0
3,02,quantile,0.9,2025-04-12,wk inc flu hosp,2025-05-03,25.0
3,02,quantile,0.95,2025-04-12,wk inc flu hosp,2025-05-03,32.0
3,02,quantile,0.975,2025-04-12,wk inc flu hosp,2025-05-03,37.0
3,02,quantile,0.99,2025-04-12,wk inc flu hosp,2025-05-03,45.0
0,04,quantile,0.01,2025-04-12,wk inc flu hosp,2025-04-12,0.0
0,04,quantile,0.025,2025-04-12,wk inc flu hosp,2025-04-12,7.0
0,04,quantile,0.05,2025-04-12,wk inc flu hosp,2025-04-12,10.0
0,04,quantile,0.1,2025-04-12,wk inc flu hosp,2025-04-12,15.0
0,04,quantile,0.15,2025-04-12,wk inc flu hosp,2025-04-12,19.0
0,04,quantile,0.2,2025-04-12,wk inc flu hosp,2025-04-12,22.0
0,04,quantile,0.25,2025-04-12,wk inc flu hosp,2025-04-12,25.0
0,04,quantile,0.3,2025-04-12,wk inc flu hosp,2025-04-12,27.0
0,04,quantile,0.35,2025-04-12,wk inc flu hosp,2025-04-12,30.0
0,04,quantile,0.4,2025-04-12,wk inc flu hosp,2025-04-12,34.0
0,04,quantile,0.45,2025-04-12,wk inc flu hosp,2025-04-12,37.0
0,04,quantile,0.5,2025-04-12,wk inc flu hosp,2025-04-12,40.0
0,04,quantile,0.55,2025-04-12,wk inc flu hosp,2025-04-12,43.0
0,04,quantile,0.6,2025-04-12,wk inc flu hosp,2025-04-12,46.0
0,04,quantile,0.65,2025-04-12,wk inc flu hosp,2025-04-12,49.0
0,04,quantile,0.7,2025-04-12,wk inc flu hosp,2025-04-12,53.0
0,04,quantile,0.75,2025-04-12,wk inc flu hosp,2025-04-12,57.0
0,04,quantile,0.8,2025-04-12,wk inc flu hosp,2025-04-12,60.0
0,04,quantile,0.85,2025-04-12,wk inc flu hosp,2025-04-12,64.0
0,04,quantile,0.9,2025-04-12,wk inc flu hosp,2025-04-12,70.0
0,04,quantile,0.95,2025-04-12,wk inc flu hosp,2025-04-12,79.0
0,04,quantile,0.975,2025-04-12,wk inc flu hosp,2025-04-12,87.0
0,04,quantile,0.99,2025-04-12,wk inc flu hosp,2025-04-12,95.0
1,04,quantile,0.01,2025-04-12,wk inc flu hosp,2025-04-19,0.0
1,04,quantile,0.025,2025-04-12,wk inc flu hosp,2025-04-19,0.0
1,04,quantile,0.05,2025-04-12,wk inc flu hosp,2025-04-19,0.0
1,04,quantile,0.1,2025-04-12,wk inc flu hosp,2025-04-19,5.0
1,04,quantile,0.15,2025-04-12,wk inc flu hosp,2025-04-19,9.0
1,04,quantile,0.2,2025-04-12,wk inc flu hosp,2025-04-19,13.0
1,04,quantile,0.25,2025-04-12,wk inc flu hosp,2025-04-19,15.0
1,04,quantile,0.3,2025-04-12,wk inc flu hosp,2025-04-19,18.0
1,04,quantile,0.35,2025-04-12,wk inc flu hosp,2025-04-19,21.0
1,04,quantile,0.4,2025-04-12,wk inc flu hosp,2025-04-19,24.0
1,04,quantile,0.45,2025-04-12,wk inc flu hosp,2025-04-19,26.0
1,04,quantile,0.5,2025-04-12,wk inc flu hosp,2025-04-19,28.0
1,04,quantile,0.55,2025-04-12,wk inc flu hosp,2025-04-19,31.0
1,04,quantile,0.6,2025-04-12,wk inc flu hosp,2025-04-19,34.0
1,04,quantile,0.65,2025-04-12,wk inc flu hosp,2025-04-19,37.0
1,04,quantile,0.7,2025-04-12,wk inc flu hosp,2025-04-19,40.0
1,04,quantile,0.75,2025-04-12,wk inc flu hosp,2025-04-19,44.0
1,04,quantile,0.8,2025-04-12,wk inc flu hosp,2025-04-19,48.0
1,04,quantile,0.85,2025-04-12,wk inc flu hosp,2025-04-19,53.0
1,04,quantile,0.9,2025-04-12,wk inc flu hosp,2025-04-19,59.0
1,04,quantile,0.95,2025-04-12,wk inc flu hosp,2025-04-19,68.0
1,04,quantile,0.975,2025-04-12,wk inc flu hosp,2025-04-19,76.0
1,04,quantile,0.99,2025-04-12,wk inc flu hosp,2025-04-19,86.0
2,04,quantile,0.01,2025-04-12,wk inc flu hosp,2025-04-26,0.0
2,04,quantile,0.025,2025-04-12,wk inc flu hosp,2025-04-26,0.0
2,04,quantile,0.05,2025-04-12,wk inc flu hosp,2025-04-26,0.0
2,04,quantile,0.1,2025-04-12,wk inc flu hosp,2025-04-26,2.0
2,04,quantile,0.15,2025-04-12,wk inc flu hosp,2025-04-26,6.0
2,04,quantile,0.2,2025-04-12,wk inc flu hosp,2025-04-26,10.0
2,04,quantile,0.25,2025-04-12,wk inc flu hosp,2025-04-26,15.0
2,04,quantile,0.3,2025-04-12,wk inc flu hosp,2025-04-26,20.0
2,04,quantile,0.35,2025-04-12,wk inc flu hosp,2025-04-26,25.0
2,04,quantile,0.4,2025-04-12,wk inc flu hosp,2025-04-26,29.0
2,04,quantile,0.45,2025-04-12,wk inc flu hosp,2025-04-26,36.0
2,04,quantile,0.5,2025-04-12,wk inc flu hosp,2025-04-26,42.0
2,04,quantile,0.55,2025-04-12,wk inc flu hosp,2025-04-26,47.0
2,04,quantile,0.6,2025-04-12,wk inc flu hosp,2025-04-26,53.0
2,04,quantile,0.65,2025-04-12,wk inc flu hosp,2025-04-26,59.0
2,04,quantile,0.7,2025-04-12,wk inc flu hosp,2025-04-26,65.0
2,04,quantile,0.75,2025-04-12,wk inc flu hosp,2025-04-26,73.0
2,04,quantile,0.8,2025-04-12,wk inc flu hosp,2025-04-26,81.0
2,04,quantile,0.85,2025-04-12,wk inc flu hosp,2025-04-26,91.0
2,04,quantile,0.9,2025-04-12,wk inc flu hosp,2025-04-26,103.0
2,04,quantile,0.95,2025-04-12,wk inc flu hosp,2025-04-26,121.0
2,04,quantile,0.975,2025-04-12,wk inc flu hosp,2025-04-26,137.0
2,04,quantile,0.99,2025-04-12,wk inc flu hosp,2025-04-26,154.0
3,04,quantile,0.01,2025-04-12,wk inc flu hosp,2025-05-03,0.0
3,04,quantile,0.025,2025-04-12,wk inc flu hosp,2025-05-03,0.0
3,04,quantile,0.05,2025-04-12,wk inc flu hosp,2025-05-03,0.0
3,04,quantile,0.1,2025-04-12,wk inc flu hosp,2025-05-03,4.0
3,04,quantile,0.15,2025-04-12,wk inc flu hosp,2025-05-03,8.0
3,04,quantile,0.2,2025-04-12,wk inc flu hosp,2025-05-03,11.0
3,04,quantile,0.25,2025-04-12,wk inc flu hosp,2025-05-03,14.0
3,04,quantile,0.3,2025-04-12,wk inc flu hosp,2025-05-03,21.0
3,04,quantile,0.35,2025-04-12,wk inc flu hosp,2025-05-03,28.0
3,04,quantile,0.4,2025-04-12,wk inc flu hosp,2025-05-03,33.0
3,04,quantile,0.45,2025-04-12,wk inc flu hosp,2025-05-03,43.0
3,04,quantile,0.5,2025-04-12,wk inc flu hosp,2025-05-03,51.0
3,04,quantile,0.55,2025-04-12,wk inc flu hosp,2025-05-03,59.0
3,04,quantile,0.6,2025-04-12,wk inc flu hosp,2025-05-03,70.0
3,04,quantile,0.65,2025-04-12,wk inc flu hosp,2025-05-03,81.0
3,04,quantile,0.7,2025-04-12,wk inc flu hosp,2025-05-03,90.0
3,04,quantile,0.75,2025-04-12,wk inc flu hosp,2025-05-03,101.0
3,04,quantile,0.8,2025-04-12,wk inc flu hosp,2025-05-03,114.0
3,04,quantile,0.85,2025-04-12,wk inc flu hosp,2025-05-03,127.0
3,04,quantile,0.9,2025-04-12,wk inc flu hosp,2025-05-03,145.0
3,04,quantile,0.95,2025-04-12,wk inc flu hosp,2025-05-03,172.0
3,04,quantile,0.975,2025-04-12,wk inc flu hosp,2025-05-03,194.0
3,04,quantile,0.99,2025-04-12,wk inc flu hosp,2025-05-03,216.0
0,05,quantile,0.01,2025-04-12,wk inc flu hosp,2025-04-12,0.0
0,05,quantile,0.025,2025-04-12,wk inc flu hosp,2025-04-12,3.0
0,05,quantile,0.05,2025-04-12,wk inc flu hosp,2025-04-12,8.0
0,05,quantile,0.1,2025-04-12,wk inc flu hosp,2025-04-12,13.0
0,05,quantile,0.15,2025-04-12,wk inc flu hosp,2025-04-12,20.0
0,05,quantile,0.2,2025-04-12,wk inc flu hosp,2025-04-12,26.0
0,05,quantile,0.25,2025-04-12,wk inc flu hosp,2025-04-12,30.0
0,05,quantile,0.3,2025-04-12,wk inc flu hosp,2025-04-12,35.0
0,05,quantile,0.35,2025-04-12,wk inc flu hosp,2025-04-12,38.0
0,05,quantile,0.4,2025-04-12,wk inc flu hosp,2025-04-12,42.0
0,05,quantile,0.45,2025-04-12,wk inc flu hosp,2025-04-12,46.0
0,05,quantile,0.5,2025-04-12,wk inc flu hosp,2025-04-12,50.0
0,05,quantile,0.55,2025-04-12,wk inc flu hosp,2025-04-12,54.0
0,05,quantile,0.6,2025-04-12,wk inc flu hosp,2025-04-12,58.0
0,05,quantile,0.65,2025-04-12,wk inc flu hosp,2025-04-12,62.0
0,05,quantile,0.7,2025-04-12,wk inc flu hosp,2025-04-12,66.0
0,05,quantile,0.75,2025-04-12,wk inc flu hosp,2025-04-12,71.0
0,05,quantile,0.8,2025-04-12,wk inc flu hosp,2025-04-12,77.0
0,05,quantile,0.85,2025-04-12,wk inc flu hosp,2025-04-12,83.0
0,05,quantile,0.9,2025-04-12,wk inc flu hosp,2025-04-12,91.0
0,05,quantile,0.95,2025-04-12,wk inc flu hosp,2025-04-12,103.0
0,05,quantile,0.975,2025-04-12,wk inc flu hosp,2025-04-12,112.0
0,05,quantile,0.99,2025-04-12,wk inc flu hosp,2025-04-12,122.0
1,05,quantile,0.01,2025-04-12,wk inc flu hosp,2025-04-19,0.0
1,05,quantile,0.025,2025-04-12,wk inc flu hosp,2025-04-19,0.0
1,05,quantile,0.05,2025-04-12,wk inc flu hosp,2025-04-19,0.0
1,05,quantile,0.1,2025-04-12,wk inc flu hosp,2025-04-19,1.0
1,05,quantile,0.15,2025-04-12,wk inc flu hosp,2025-04-19,3.0
1,05,quantile,0.2,2025-04-12,wk inc flu hosp,2025-04-19,6.0
1,05,quantile,0.25,2025-04-12,wk inc flu hosp,2025-04-19,9.0
1,05,quantile,0.3,2025-04-12,wk inc flu hosp,2025-04-19,14.0
1,05,quantile,0.35,2025-04-12,wk inc flu hosp,2025-04-19,18.0
1,05,quantile,0.4,2025-04-12,wk inc flu hosp,2025-04-19,22.0
1,05,quantile,0.45,2025-04-12,wk inc flu hosp,2025-04-19,26.0
1,05,quantile,0.5,2025-04-12,wk inc flu hosp,2025-04-19,31.0
1,05,quantile,0.55,2025-04-12,wk inc flu hosp,2025-04-19,34.0
1,05,quantile,0.6,2025-04-12,wk inc flu hosp,2025-04-19,38.0
1,05,quantile,0.65,2025-04-12,wk inc flu hosp,2025-04-19,42.0
1,05,quantile,0.7,2025-04-12,wk inc flu hosp,2025-04-19,47.0
1,05,quantile,0.75,2025-04-12,wk inc flu hosp,2025-04-19,53.0
1,05,quantile,0.8,2025-04-12,wk inc flu hosp,2025-04-19,60.0
1,05,quantile,0.85,2025-04-12,wk inc flu hosp,2025-04-19,67.0
1,05,quantile,0.9,2025-04-12,wk inc flu hosp,2025-04-19,75.0
1,05,quantile,0.95,2025-04-12,wk inc flu hosp,2025-04-19,86.0
1,05,quantile,0.975,2025-04-12,wk inc flu hosp,2025-04-19,98.0
1,05,quantile,0.99,2025-04-12,wk inc flu hosp,2025-04-19,112.0
2,05,quantile,0.01,2025-04-12,wk inc flu hosp,2025-04-26,0.0
2,05,quantile,0.025,2025-04-12,wk inc flu hosp,2025-04-26,0.0
2,05,quantile,0.05,2025-04-12,wk inc flu hosp,2025-04-26,0.0
2,05,quantile,0.1,2025-04-12,wk inc flu hosp,2025-04-26,0.0
2,05,quantile,0.15,2025-04-12,wk inc flu hosp,2025-04-26,4.0
2,05,quantile,0.2,2025-04-12,wk inc flu hosp,2025-04-26,9.0
2,05,quantile,0.25,2025-04-12,wk inc flu hosp,2025-04-26,13.0
2,05,quantile,0.3,2025-04-12,wk inc flu hosp,2025-04-26,18.0
2,05,quantile,0.35,2025-04-12,wk inc flu hosp,2025-04-26,21.0
2,05,quantile,0.4,2025-04-12,wk inc flu hosp,2025-04-26,25.0
2,05,quantile,0.45,2025-04-12,wk inc flu hosp,2025-04-26,28.0
2,05,quantile,0.5,2025-04-12,wk inc flu hosp,2025-04-26,32.0
2,05,quantile,0.55,2025-04-12,wk inc flu hosp,2025-04-26,36.0
2,05,quantile,0.6,2025-04-12,wk inc flu hosp,2025-04-26,40.0
2,05,quantile,0.65,2025-04-12,wk inc flu hosp,2025-04-26,44.0
2,05,quantile,0.7,2025-04-12,wk inc flu hosp,2025-04-26,49.0
2,05,quantile,0.75,2025-04-12,wk inc flu hosp,2025-04-26,54.0
2,05,quantile,0.8,2025-04-12,wk inc flu hosp,2025-04-26,59.0
2,05,quantile,0.85,2025-04-12,wk inc flu hosp,2025-04-26,65.0
2,05,quantile,0.9,2025-04-12,wk inc flu hosp,2025-04-26,73.0
2,05,quantile,0.95,2025-04-12,wk inc flu hosp,2025-04-26,85.0
2,05,quantile,0.975,2025-04-12,wk inc flu hosp,2025-04-26,96.0
2,05,quantile,0.99,2025-04-12,wk inc flu hosp,2025-04-26,109.0
3,05,quantile,0.01,2025-04-12,wk inc flu hosp,2025-05-03,0.0
3,05,quantile,0.025,2025-04-12,wk inc flu hosp,2025-05-03,0.0
3,05,quantile,0.05,2025-04-12,wk inc flu hosp,2025-05-03,0.0
