horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
0,02,quantile,0.05,2025-04-26,wk inc flu hosp,2025-04-26,2.0
0,02,quantile,0.1,2025-04-26,wk inc flu hosp,2025-04-26,2.0
0,02,quantile,0.15,2025-04-26,wk inc flu hosp,2025-04-26,2.0
0,02,quantile,0.2,2025-04-26,wk inc flu hosp,2025-04-26,3.0
0,02,quantile,0.25,2025-04-26,wk inc flu hosp,2025-04-26,3.0
0,02,quantile,0.3,2025-04-26,wk inc flu hosp,2025-04-26,3.0
0,02,quantile,0.35,2025-04-26,wk inc flu hosp,2025-04-26,3.0
0,02,quantile,0.4,2025-04-26,wk inc flu hosp,2025-04-26,3.0
0,02,quantile,0.45,2025-04-26,wk inc flu hosp,2025-04-26,3.0
0,02,quantile,0.5,2025-04-26,wk inc flu hosp,2025-04-26,3.0
0,02,quantile,0.55,2025-04-26,wk inc flu hosp,2025-04-26,5.0
0,02,quantile,0.6,2025-04-26,wk inc flu hosp,2025-04-26,7.0
0,02,quantile,0.65,2025-04-26,wk inc flu hosp,2025-04-26,9.0
0,02,quantile,0.7,2025-04-26,wk inc flu hosp,2025-04-26,12.0
0,02,quantile,0.75,2025-04-26,wk inc flu hosp,2025-04-26,14.0
0,02,quantile,0.8,2025-04-26,wk inc flu hosp,2025-04-26,17.0
0,02,quantile,0.85,2025-04-26,wk inc flu hosp,2025-04-26,21.0
0,02,quantile,0.9,2025-04-26,wk inc flu hosp,2025-04-26,25.0
0,02,quantile,0.95,2025-04-26,wk inc flu hosp,2025-04-26,33.0
0,02,quantile,0.975,2025-04-26,wk inc flu hosp,2025-04-26,39.0
0,02,quantile,0.99,2025-04-26,wk inc flu hosp,2025-04-26,47.0
1,02,quantile,0.01,2025-04-26,wk inc flu hosp,2025-05-03,1.0
1,02,quantile,0.025,2025-04-26,wk inc flu hosp,2025-05-03,1.0
1,02,quantile,0.05,2025-04-26,wk inc flu hosp,2025-05-03,1.0
1,02,quantile,0.1,2025-04-26,wk inc flu hosp,2025-05-03,1.0
1,02,quantile,0.15,2025-04-26,wk inc flu hosp,2025-05-03,1.0
1,02,quantile,0.2,2025-04-26,wk inc flu hosp,2025-05-03,1.0
1,02,quantile,0.25,2025-04-26,wk inc flu hosp,2025-05-03,1.0
1,02,quantile,0.3,2025-04-26,wk inc flu hosp,2025-05-03,1.0
1,02,quantile,0.35,2025-04-26,wk inc flu hosp,2025-05-03,2.0
1,02,quantile,0.4,2025-04-26,wk inc flu hosp,2025-05-03,2.0
1,02,quantile,0.45,2025-04-26,wk inc flu hosp,2025-05-03,2.0
1,02,quantile,0.5,2025-04-26,wk inc flu hosp,2025-05-03,2.0
1,02,quantile,0.55,2025-04-26,wk inc flu hosp,2025-05-03,3.0
1,02,quantile,0.6,2025-04-26,wk inc flu hosp,2025-05-03,3.0
1,02,quantile,0.65,2025-04-26,wk inc flu hosp,2025-05-03,4.0
1,02,quantile,0.7,2025-04-26,wk inc flu hosp,2025-05-03,5.0
1,02,quantile,0.75,2025-04-26,wk inc flu hosp,2025-05-03,5.0
1,02,quantile,0.8,2025-04-26,wk inc flu hosp,2025-05-03,6.0
1,02,quantile,0.85,2025-04-26,wk inc flu hosp,2025-05-03,7.0
1,02,quantile,0.9,2025-04-26,wk inc flu hosp,2025-05-03,8.0
1,02,quantile,0.95,2025-04-26,wk inc flu hosp,2025-05-03,10.0
1,02,quantile,0.975,2025-04-26,wk inc flu hosp,2025-05-03,12.0
1,02,quantile,0.99,2025-04-26,wk inc flu hosp,2025-05-03,14.0
2,02,quantile,0.01,2025-04-26,wk inc flu hosp,2025-05-10,1.0
2,02,quantile,0.025,2025-04-26,wk inc flu hosp,2025-05-10,1.0
2,02,quantile,0.05,2025-04-26,wk inc flu hosp,2025-05-10,1.0
2,02,quantile,0.1,2025-04-26,wk inc flu hosp,2025-05-10,1.0
2,02,quantile,0.15,2025-04-26,wk inc flu hosp,2025-05-10,2.0
2,02,quantile,0.2,2025-04-26,wk inc flu hosp,2025-05-10,2.0
2,02,quantile,0.25,2025-04-26,wk inc flu hosp,2025-05-10,2.0
2,02,quantile,0.3,2025-04-26,wk inc flu hosp,2025-05-10,2.0
2,02,quantile,0.35,2025-04-26,wk inc flu hosp,2025-05-10,2.0
2,02,quantile,0.4,2025-04-26,wk inc flu hosp,2025-05-10,2.0
2,02,quantile,0.45,2025-04-26,wk inc flu hosp,2025-05-10,2.0
2,02,quantile,0.5,2025-04-26,wk inc flu hosp,2025-05-10,2.0
2,02,quantile,0.55,2025-04-26,wk inc flu hosp,2025-05-10,3.0
2,02,quantile,0.6,2025-04-26,wk inc flu hosp,2025-05-10,4.0
2,02,quantile,0.65,2025-04-26,wk inc flu hosp,2025-05-10,6.0
2,02,quantile,0.7,2025-04-26,wk inc flu hosp,2025-05-10,8.0
2,02,quantile,0.75,2025-04-26,wk inc flu hosp,2025-05-10,11.0
2,02,quantile,0.8,2025-04-26,wk inc flu hosp,2025-05-10,13.0
2,02,quantile,0.85,2025-04-26,wk inc flu hosp,2025-05-10,16.0
2,02,quantile,0.9,2025-04-26,wk inc flu hosp,2025-05-10,21.0
2,02,quantile,0.95,2025-04-26,wk inc flu hosp,2025-05-10,27.0
2,02,quantile,0.975,2025-04-26,wk inc flu hosp,2025-05-10,32.0
2,02,quantile,0.99,2025-04-26,wk inc flu hosp,2025-05-10,40.0
3,02,quantile,0.01,2025-04-26,wk inc flu hosp,2025-05-17,1.0
3,02,quantile,0.025,2025-04-26,wk inc flu hosp,2025-05-17,1.0
3,02,quantile,0.05,2025-04-26,wk inc flu hosp,2025-05-17,1.0
3,02,quantile,0.1,2025-04-26,wk inc flu hosp,2025-05-17,1.0
3,02,quantile,0.15,2025-04-26,wk inc flu hosp,2025-05-17,2.0
3,02,quantile,0.2,2025-04-26,wk inc flu hosp,2025-05-17,2.0
3,02,quantile,0.25,2025-04-26,wk inc flu hosp,2025-05-17,2.0
3,02,quantile,0.3,2025-04-26,wk inc flu hosp,2025-05-17,2.0
3,02,quantile,0.35,2025-04-26,wk inc flu hosp,2025-05-17,2.0
3,02,quantile,0.4,2025-04-26,wk inc flu hosp,2025-05-17,2.0
3,02,quantile,0.45,2025-04-26,wk inc flu hosp,2025-05-17,2.0
3,02,quantile,0.5,2025-04-26,wk inc flu hosp,2025-05-17,3.0
3,02,quantile,0.55,2025-04-26,wk inc flu hosp,2025-05-17,4.0
3,02,quantile,0.6,2025-04-26,wk inc flu hosp,2025-05-17,4.0
3,02,quantile,0.65,2025-04-26,wk inc flu hosp,2025-05-17,6.0
3,02,quantile,0.7,2025-04-26,wk inc flu hosp,2025-05-17,7.0
3,02,quantile,0.75,2025-04-26,wk inc flu hosp,2025-05-17,8.0
3,02,quantile,0.8,2025-04-26,wk inc flu hosp,2025-05-17,10.0
3,02,quantile,0.85,2025-04-26,wk inc flu hosp,2025-05-17,11.0
3,02,quantile,0.9,2025-04-26,wk inc flu hosp,2025-05-17,14.0
3,02,quantile,0.95,2025-04-26,wk inc flu hosp,2025-05-17,17.0
3,02,quantile,0.975,2025-04-26,wk inc flu hosp,2025-05-17,20.0
3,02,quantile,0.99,2025-04-26,wk inc flu hosp,2025-05-17,24.0
0,04,quantile,0.01,2025-04-26,wk inc flu hosp,2025-04-26,16.0
0,04,quantile,0.025,2025-04-26,wk inc flu hosp,2025-04-26,18.0
0,04,quantile,0.05,2025-04-26,wk inc flu hosp,2025-04-26,20.0
0,04,quantile,0.1,2025-04-26,wk inc flu hosp,2025-04-26,23.0
0,04,quantile,0.15,2025-04-26,wk inc flu hosp,2025-04-26,25.0
0,04,quantile,0.2,2025-04-26,wk inc flu hosp,2025-04-26,27.0
0,04,quantile,0.25,2025-04-26,wk inc flu hosp,2025-04-26,30.0
0,04,quantile,0.3,2025-04-26,wk inc flu hosp,2025-04-26,33.0
0,04,quantile,0.35,2025-04-26,wk inc flu hosp,2025-04-26,35.0
0,04,quantile,0.4,2025-04-26,wk inc flu hosp,2025-04-26,38.0
0,04,quantile,0.45,2025-04-26,wk inc flu hosp,2025-04-26,40.0
0,04,quantile,0.5,2025-04-26,wk inc flu hosp,2025-04-26,43.0
0,04,quantile,0.55,2025-04-26,wk inc flu hosp,2025-04-26,47.0
0,04,quantile,0.6,2025-04-26,wk inc flu hosp,2025-04-26,51.0
0,04,quantile,0.65,2025-04-26,wk inc flu hosp,2025-04-26,53.0
0,04,quantile,0.7,2025-04-26,wk inc flu hosp,2025-04-26,57.0
0,04,quantile,0.75,2025-04-26,wk inc flu hosp,2025-04-26,61.0
0,04,quantile,0.8,2025-04-26,wk inc flu hosp,2025-04-26,65.0
0,04,quantile,0.85,2025-04-26,wk inc flu hosp,2025-04-26,70.0
0,04,quantile,0.9,2025-04-26,wk inc flu hosp,2025-04-26,77.0
0,04,quantile,0.95,2025-04-26,wk inc flu hosp,2025-04-26,86.0
0,04,quantile,0.975,2025-04-26,wk inc flu hosp,2025-04-26,95.0
0,04,quantile,0.99,2025-04-26,wk inc flu hosp,2025-04-26,104.0
1,04,quantile,0.01,2025-04-26,wk inc flu hosp,2025-05-03,14.0
1,04,quantile,0.025,2025-04-26,wk inc flu hosp,2025-05-03,17.0
1,04,quantile,0.05,2025-04-26,wk inc flu hosp,2025-05-03,19.0
1,04,quantile,0.1,2025-04-26,wk inc flu hosp,2025-05-03,21.0
1,04,quantile,0.15,2025-04-26,wk inc flu hosp,2025-05-03,23.0
1,04,quantile,0.2,2025-04-26,wk inc flu hosp,2025-05-03,24.0
1,04,quantile,0.25,2025-04-26,wk inc flu hosp,2025-05-03,25.0
1,04,quantile,0.3,2025-04-26,wk inc flu hosp,2025-05-03,26.0
1,04,quantile,0.35,2025-04-26,wk inc flu hosp,2025-05-03,27.0
1,04,quantile,0.4,2025-04-26,wk inc flu hosp,2025-05-03,28.0
1,04,quantile,0.45,2025-04-26,wk inc flu hosp,2025-05-03,30.0
1,04,quantile,0.5,2025-04-26,wk inc flu hosp,2025-05-03,32.0
1,04,quantile,0.55,2025-04-26,wk inc flu hosp,2025-05-03,35.0
1,04,quantile,0.6,2025-04-26,wk inc flu hosp,2025-05-03,37.0
1,04,quantile,0.65,2025-04-26,wk inc flu hosp,2025-05-03,39.0
1,04,quantile,0.7,2025-04-26,wk inc flu hosp,2025-05-03,41.0
1,04,quantile,0.75,2025-04-26,wk inc flu hosp,2025-05-03,44.0
1,04,quantile,0.8,2025-04-26,wk inc flu hosp,2025-05-03,47.0
1,04,quantile,0.85,2025-04-26,wk inc flu hosp,2025-05-03,51.0
1,04,quantile,0.9,2025-04-26,wk inc flu hosp,2025-05-03,56.0
1,04,quantile,0.95,2025-04-26,wk inc flu hosp,2025-05-03,63.0
1,04,quantile,0.975,2025-04-26,wk inc flu hosp,2025-05-03,68.0
1,04,quantile,0.99,2025-04-26,wk inc flu hosp,2025-05-03,75.0
2,04,quantile,0.01,2025-04-26,wk inc flu hosp,2025-05-10,14.0
2,04,quantile,0.025,2025-04-26,wk inc flu hosp,2025-05-10,18.0
2,04,quantile,0.05,2025-04-26,wk inc flu hosp,2025-05-10,21.0
2,04,quantile,0.1,2025-04-26,wk inc flu hosp,2025-05-10,25.0
2,04,quantile,0.15,2025-04-26,wk inc flu hosp,2025-05-10,27.0
2,04,quantile,0.2,2025-04-26,wk inc flu hosp,2025-05-10,30.0
2,04,quantile,0.25,2025-04-26,wk inc flu hosp,2025-05-10,31.0
2,04,quantile,0.3,2025-04-26,wk inc flu hosp,2025-05-10,33.0
2,04,quantile,0.35,2025-04-26,wk inc flu hosp,2025-05-10,34.0
2,04,quantile,0.4,2025-04-26,wk inc flu hosp,2025-05-10,36.0
2,04,quantile,0.45,2025-04-26,wk inc flu hosp,2025-05-10,39.0
2,04,quantile,0.5,2025-04-26,wk inc flu hosp,2025-05-10,42.0
2,04,quantile,0.55,2025-04-26,wk inc flu hosp,2025-05-10,45.0
2,04,quantile,0.6,2025-04-26,wk inc flu hosp,2025-05-10,49.0
2,04,quantile,0.65,2025-04-26,wk inc flu hosp,2025-05-10,52.0
2,04,quantile,0.7,2025-04-26,wk inc flu hosp,2025-05-10,55.0
2,04,quantile,0.75,2025-04-26,wk inc flu hosp,2025-05-10,60.0
2,04,quantile,0.8,2025-04-26,wk inc flu hosp,2025-05-10,64.0
2,04,quantile,0.85,2025-04-26,wk inc flu hosp,2025-05-10,68.0
2,04,quantile,0.9,2025-04-26,wk inc flu hosp,2025-05-10,76.0
2,04,quantile,0.95,2025-04-26,wk inc flu hosp,2025-05-10,85.0
2,04,quantile,0.975,2025-04-26,wk inc flu hosp,2025-05-10,93.0
2,04,quantile,0.99,2025-04-26,wk inc flu hosp,2025-05-10,106.0
3,04,quantile,0.01,2025-04-26,wk inc flu hosp,2025-05-17,14.0
3,04,quantile,0.025,2025-04-26,wk inc flu hosp,2025-05-17,18.0
3,04,quantile,0.05,2025-04-26,wk inc flu hosp,2025-05-17,21.0
3,04,quantile,0.1,2025-04-26,wk inc flu hosp,2025-05-17,24.0
3,04,quantile,0.15,2025-04-26,wk inc flu hosp,2025-05-17,26.0
3,04,quantile,0.2,2025-04-26,wk inc flu hosp,2025-05-17,29.0
3,04,quantile,0.25,2025-04-26,wk inc flu hosp,2025-05-17,31.0
3,04,quantile,0.3,2025-04-26,wk inc flu hosp,2025-05-17,32.0
3,04,quantile,0.35,2025-04-26,wk inc flu hosp,2025-05-17,34.0
3,04,quantile,0.4,2025-04-26,wk inc flu hosp,2025-05-17,36.0
3,04,quantile,0.45,2025-04-26,wk inc flu hosp,2025-05-17,41.0
3,04,quantile,0.5,2025-04-26,wk inc flu hosp,2025-05-17,45.0
3,04,quantile,0.55,2025-04-26,wk inc flu hosp,2025-05-17,50.0
3,04,quantile,0.6,2025-04-26,wk inc flu hosp,2025-05-17,55.0
3,04,quantile,0.65,2025-04-26,wk inc flu hosp,2025-05-17,60.0
3,04,quantile,0.7,2025-04-26,wk inc flu hosp,2025-05-17,66.0
3,04,quantile,0.75,2025-04-26,wk inc flu hosp,2025-05-17,72.0
3,04,quantile,0.8,2025-04-26,wk inc flu hosp,2025-05-17,80.0
3,04,quantile,0.85,2025-04-26,wk inc flu hosp,2025-05-17,88.0
3,04,quantile,0.9,2025-04-26,wk inc flu hosp,2025-05-17,97.0
3,04,quantile,0.95,2025-04-26,wk inc flu hosp,2025-05-17,112.0
3,04,quantile,0.975,2025-04-26,wk inc flu hosp,2025-05-17,125.0
3,04,quantile,0.99,2025-04-26,wk inc flu hosp,2025-05-17,139.0
0,05,quantile,0.01,2025-04-26,wk inc flu hosp,2025-04-26,5.0
0,05,quantile,0.025,2025-04-26,wk inc flu hosp,2025-04-26,5.0
0,05,quantile,0.05,2025-04-26,wk inc flu hosp,2025-04-26,5.0
0,05,quantile,0.1,2025-04-26,wk inc flu hosp,2025-04-26,7.0
0,05,quantile,0.15,2025-04-26,wk inc flu hosp,2025-04-26,10.0
0,05,quantile,0.2,2025-04-26,wk inc flu hosp,2025-04-26,13.0
0,05,quantile,0.25,2025-04-26,wk inc flu hosp,2025-04-26,16.0
0,05,quantile,0.3,2025-04-26,wk inc flu hosp,2025-04-26,19.0
0,05,quantile,0.35,2025-04-26,wk inc flu hosp,2025-04-26,21.0
0,05,quantile,0.4,2025-04-26,wk inc flu hosp,2025-04-26,23.0
0,05,quantile,0.45,2025-04-26,wk inc flu hosp,2025-04-26,25.0
0,05,quantile,0.5,2025-04-26,wk inc flu hosp,2025-04-26,28.0
0,05,quantile,0.55,2025-04-26,wk inc flu hosp,2025-04-26,31.0
0,05,quantile,0.6,2025-04-26,wk inc flu hosp,2025-04-26,33.0
0,05,quantile,0.65,2025-04-26,wk inc flu hosp,2025-04-26,35.0
0,05,quantile,0.7,2025-04-26,wk inc flu hosp,2025-04-26,38.0
0,05,quantile,0.75,2025-04-26,wk inc flu hosp,2025-04-26,40.0
0,05,quantile,0.8,2025-04-26,wk inc flu hosp,2025-04-26,43.0
0,05,quantile,0.85,2025-04-26,wk inc flu hosp,2025-04-26,47.0
0,05,quantile,0.9,2025-04-26,wk inc flu hosp,2025-04-26,51.0
0,05,quantile,0.95,2025-04-26,wk inc flu hosp,2025-04-26,59.0
0,05,quantile,0.975,2025-04-26,wk inc flu hosp,2025-04-26,65.0
0,05,quantile,0.99,2025-04-26,wk inc flu hosp,2025-04-26,72.0
1,05,quantile,0.01,2025-04-26,wk inc flu hosp,2025-05-03,5.0
1,05,quantile,0.025,2025-04-26,wk inc flu hosp,2025-05-03,5.0
1,05,quantile,0.05,2025-04-26,wk inc flu hosp,2025-05-03,5.0
1,05,quantile,0.1,2025-04-26,wk inc flu hosp,2025-05-03,5.0
1,05,quantile,0.15,2025-04-26,wk inc flu hosp,2025-05-03,6.0
1,05,quantile,0.2,2025-04-26,wk inc flu hosp,2025-05-03,7.0
1,05,quantile,0.25,2025-04-26,wk inc flu hosp,2025-05-03,8.0
1,05,quantile,0.3,2025-04-26,wk inc flu hosp,2025-05-03,9.0
1,05,quantile,0.35,2025-04-26,wk inc flu hosp,2025-05-03,11.0
1,05,quantile,0.4,2025-04-26,wk inc flu hosp,2025-05-03,13.0
1,05,quantile,0.45,2025-04-26,wk inc flu hosp,2025-05-03,15.0
1,05,quantile,0.5,2025-04-26,wk inc flu hosp,2025-05-03,17.0
1,05,quantile,0.55,2025-04-26,wk inc flu hosp,2025-05-03,19.0
1,05,quantile,0.6,2025-04-26,wk inc flu hosp,2025-05-03,22.0
1,05,quantile,0.65,2025-04-26,wk inc flu hosp,2025-05-03,24.0
1,05,quantile,0.7,2025-04-26,wk inc flu hosp,2025-05-03,26.0
1,05,quantile,0.75,2025-04-26,wk inc flu hosp,2025-05-03,29.0
1,05,quantile,0.8,2025-04-26,wk inc flu hosp,2025-05-03,32.0
1,05,quantile,0.85,2025-04-26,wk inc flu hosp,2025-05-03,35.0
1,05,quantile,0.9,2025-04-26,wk inc flu hosp,2025-05-03,39.0
1,05,quantile,0.95,2025-04-26,wk inc flu hosp,2025-05-03,46.0
1,05,quantile,0.975,2025-04-26,wk inc flu hosp,2025-05-03,50.0
1,05,quantile,0.99,2025-04-26,wk inc flu hosp,2025-05-03,57.0
2,05,quantile,0.01,2025-04-26,wk inc flu hosp,2025-05-10,6.0
2,05,quantile,0.025,2025-04-26,wk inc flu hosp,2025-05-10,6.0
2,05,quantile,0.05,2025-04-26,wk inc flu hosp,2025-05-10,6.0
2,05,quantile,0.1,2025-04-26,wk inc flu hosp,2025-05-10,6.0
2,05,quantile,0.15,2025-04-26,wk inc flu hosp,2025-05-10,8.0
2,05,quantile,0.2,2025-04-26,wk inc flu hosp,2025-05-10,9.0
2,05,quantile,0.25,2025-04-26,wk inc flu hosp,2025-05-10,11.0
2,05,quantile,0.3,2025-04-26,wk inc flu hosp,2025-05-10,13.0
2,05,quantile,0.35,2025-04-26,wk inc flu hosp,2025-05-10,15.0
2,05,quantile,0.4,2025-04-26,wk inc flu hosp,2025-05-10,17.0
2,05,quantile,0.45,2025-04-26,wk inc flu hosp,2025-05-10,19.0
2,05,quantile,0.5,2025-04-26,wk inc flu hosp,2025-05-10,21.0
2,05,quantile,0.55,2025-04-26,wk inc flu hosp,2025-05-10,24.0
2,05,quantile,0.6,2025-04-26,wk inc flu hosp,2025-05-10,25.0
2,05,quantile,0.65,2025-04-26,wk inc flu hosp,2025-05-10,28.0
2,05,quantile,0.7,2025-04-26,wk inc flu hosp,2025-05-10,30.0
2,05,quantile,0.75,2025-04-26,wk inc flu hosp,2025-05-10,32.0
2,05,quantile,0.8,2025-04-26,wk inc flu hosp,2025-05-10,35.0
2,05,quantile,0.85,2025-04-26,wk inc flu hosp,2025-05-10,38.0
2,05,quantile,0.9,2025-04-26,wk inc flu hosp,2025-05-10,41.0
2,05,quantile,0.95,2025-04-26,wk inc flu hosp,2025-05-10,48.0
2,05,quantile,0.975,2025-04-26,wk inc flu hosp,2025-05-10,52.0
2,05,quantile,0.99,2025-04-26,wk inc flu hosp,2025-05-10,58.0
3,05,quantile,0.01,2025-04-26,wk inc flu hosp,2025-05-17,6.0
3,05,quantile,0.025,2025-04-26,wk inc flu hosp,2025-05-17,6.0
3,05,quantile,0.05,2025-04-26,wk inc flu hosp,2025-05-17,6.0
