horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
1,02,quantile,0.15,2025-05-03,wk inc flu hosp,2025-05-10,1.0
1,02,quantile,0.2,2025-05-03,wk inc flu hosp,2025-05-10,1.0
1,02,quantile,0.25,2025-05-03,wk inc flu hosp,2025-05-10,1.0
1,02,quantile,0.3,2025-05-03,wk inc flu hosp,2025-05-10,1.0
1,02,quantile,0.35,2025-05-03,wk inc flu hosp,2025-05-10,1.0
1,02,quantile,0.4,2025-05-03,wk inc flu hosp,2025-05-10,1.0
1,02,quantile,0.45,2025-05-03,wk inc flu hosp,2025-05-10,2.0
1,02,quantile,0.5,2025-05-03,wk inc flu hosp,2025-05-10,2.0
1,02,quantile,0.55,2025-05-03,wk inc flu hosp,2025-05-10,3.0
1,02,quantile,0.6,2025-05-03,wk inc flu hosp,2025-05-10,3.0
1,02,quantile,0.65,2025-05-03,wk inc flu hosp,2025-05-10,4.0
1,02,quantile,0.7,2025-05-03,wk inc flu hosp,2025-05-10,4.0
1,02,quantile,0.75,2025-05-03,wk inc flu hosp,2025-05-10,5.0
1,02,quantile,0.8,2025-05-03,wk inc flu hosp,2025-05-10,6.0
1,02,quantile,0.85,2025-05-03,wk inc flu hosp,2025-05-10,7.0
1,02,quantile,0.9,2025-05-03,wk inc flu hosp,2025-05-10,8.0
1,02,quantile,0.95,2025-05-03,wk inc flu hosp,2025-05-10,10.0
1,02,quantile,0.975,2025-05-03,wk inc flu hosp,2025-05-10,12.0
1,02,quantile,0.99,2025-05-03,wk inc flu hosp,2025-05-10,14.0
2,02,quantile,0.01,2025-05-03,wk inc flu hosp,2025-05-17,0.0
2,02,quantile,0.025,2025-05-03,wk inc flu hosp,2025-05-17,0.0
2,02,quantile,0.05,2025-05-03,wk inc flu hosp,2025-05-17,0.0
2,02,quantile,0.1,2025-05-03,wk inc flu hosp,2025-05-17,1.0
2,02,quantile,0.15,2025-05-03,wk inc flu hosp,2025-05-17,1.0
2,02,quantile,0.2,2025-05-03,wk inc flu hosp,2025-05-17,1.0
2,02,quantile,0.25,2025-05-03,wk inc flu hosp,2025-05-17,1.0
2,02,quantile,0.3,2025-05-03,wk inc flu hosp,2025-05-17,1.0
2,02,quantile,0.35,2025-05-03,wk inc flu hosp,2025-05-17,1.0
2,02,quantile,0.4,2025-05-03,wk inc flu hosp,2025-05-17,2.0
2,02,quantile,0.45,2025-05-03,wk inc flu hosp,2025-05-17,2.0
2,02,quantile,0.5,2025-05-03,wk inc flu hosp,2025-05-17,3.0
2,02,quantile,0.55,2025-05-03,wk inc flu hosp,2025-05-17,3.0
2,02,quantile,0.6,2025-05-03,wk inc flu hosp,2025-05-17,4.0
2,02,quantile,0.65,2025-05-03,wk inc flu hosp,2025-05-17,6.0
2,02,quantile,0.7,2025-05-03,wk inc flu hosp,2025-05-17,8.0
2,02,quantile,0.75,2025-05-03,wk inc flu hosp,2025-05-17,10.0
2,02,quantile,0.8,2025-05-03,wk inc flu hosp,2025-05-17,12.0
2,02,quantile,0.85,2025-05-03,wk inc flu hosp,2025-05-17,15.0
2,02,quantile,0.9,2025-05-03,wk inc flu hosp,2025-05-17,19.0
2,02,quantile,0.95,2025-05-03,wk inc flu hosp,2025-05-17,25.0
2,02,quantile,0.975,2025-05-03,wk inc flu hosp,2025-05-17,30.0
2,02,quantile,0.99,2025-05-03,wk inc flu hosp,2025-05-17,36.0
3,02,quantile,0.01,2025-05-03,wk inc flu hosp,2025-05-24,0.0
3,02,quantile,0.025,2025-05-03,wk inc flu hosp,2025-05-24,0.0
3,02,quantile,0.05,2025-05-03,wk inc flu hosp,2025-05-24,1.0
3,02,quantile,0.1,2025-05-03,wk inc flu hosp,2025-05-24,1.0
3,02,quantile,0.15,2025-05-03,wk inc flu hosp,2025-05-24,1.0
3,02,quantile,0.2,2025-05-03,wk inc flu hosp,2025-05-24,1.0
3,02,quantile,0.25,2025-05-03,wk inc flu hosp,2025-05-24,1.0
3,02,quantile,0.3,2025-05-03,wk inc flu hosp,2025-05-24,1.0
3,02,quantile,0.35,2025-05-03,wk inc flu hosp,2025-05-24,1.0
3,02,quantile,0.4,2025-05-03,wk inc flu hosp,2025-05-24,1.0
3,02,quantile,0.45,2025-05-03,wk inc flu hosp,2025-05-24,2.0
3,02,quantile,0.5,2025-05-03,wk inc flu hosp,2025-05-24,2.0
3,02,quantile,0.55,2025-05-03,wk inc flu hosp,2025-05-24,3.0
3,02,quantile,0.6,2025-05-03,wk inc flu hosp,2025-05-24,3.0
3,02,quantile,0.65,2025-05-03,wk inc flu hosp,2025-05-24,4.0
3,02,quantile,0.7,2025-05-03,wk inc flu hosp,2025-05-24,5.0
3,02,quantile,0.75,2025-05-03,wk inc flu hosp,2025-05-24,7.0
3,02,quantile,0.8,2025-05-03,wk inc flu hosp,2025-05-24,8.0
3,02,quantile,0.85,2025-05-03,wk inc flu hosp,2025-05-24,10.0
3,02,quantile,0.9,2025-05-03,wk inc flu hosp,2025-05-24,12.0
3,02,quantile,0.95,2025-05-03,wk inc flu hosp,2025-05-24,15.0
3,02,quantile,0.975,2025-05-03,wk inc flu hosp,2025-05-24,18.0
3,02,quantile,0.99,2025-05-03,wk inc flu hosp,2025-05-24,22.0
0,04,quantile,0.01,2025-05-03,wk inc flu hosp,2025-05-03,11.0
0,04,quantile,0.025,2025-05-03,wk inc flu hosp,2025-05-03,12.0
0,04,quantile,0.05,2025-05-03,wk inc flu hosp,2025-05-03,18.0
0,04,quantile,0.1,2025-05-03,wk inc flu hosp,2025-05-03,24.0
0,04,quantile,0.15,2025-05-03,wk inc flu hosp,2025-05-03,28.0
0,04,quantile,0.2,2025-05-03,wk inc flu hosp,2025-05-03,31.0
0,04,quantile,0.25,2025-05-03,wk inc flu hosp,2025-05-03,34.0
0,04,quantile,0.3,2025-05-03,wk inc flu hosp,2025-05-03,38.0
0,04,quantile,0.35,2025-05-03,wk inc flu hosp,2025-05-03,41.0
0,04,quantile,0.4,2025-05-03,wk inc flu hosp,2025-05-03,46.0
0,04,quantile,0.45,2025-05-03,wk inc flu hosp,2025-05-03,52.0
0,04,quantile,0.5,2025-05-03,wk inc flu hosp,2025-05-03,57.0
0,04,quantile,0.55,2025-05-03,wk inc flu hosp,2025-05-03,62.0
0,04,quantile,0.6,2025-05-03,wk inc flu hosp,2025-05-03,68.0
0,04,quantile,0.65,2025-05-03,wk inc flu hosp,2025-05-03,73.0
0,04,quantile,0.7,2025-05-03,wk inc flu hosp,2025-05-03,79.0
0,04,quantile,0.75,2025-05-03,wk inc flu hosp,2025-05-03,86.0
0,04,quantile,0.8,2025-05-03,wk inc flu hosp,2025-05-03,93.0
0,04,quantile,0.85,2025-05-03,wk inc flu hosp,2025-05-03,102.0
0,04,quantile,0.9,2025-05-03,wk inc flu hosp,2025-05-03,112.0
0,04,quantile,0.95,2025-05-03,wk inc flu hosp,2025-05-03,129.0
0,04,quantile,0.975,2025-05-03,wk inc flu hosp,2025-05-03,143.0
0,04,quantile,0.99,2025-05-03,wk inc flu hosp,2025-05-03,160.0
1,04,quantile,0.01,2025-05-03,wk inc flu hosp,2025-05-10,10.0
1,04,quantile,0.025,2025-05-03,wk inc flu hosp,2025-05-10,15.0
1,04,quantile,0.05,2025-05-03,wk inc flu hosp,2025-05-10,21.0
1,04,quantile,0.1,2025-05-03,wk inc flu hosp,2025-05-10,27.0
1,04,quantile,0.15,2025-05-03,wk inc flu hosp,2025-05-10,31.0
1,04,quantile,0.2,2025-05-03,wk inc flu hosp,2025-05-10,33.0
1,04,quantile,0.25,2025-05-03,wk inc flu hosp,2025-05-10,35.0
1,04,quantile,0.3,2025-05-03,wk inc flu hosp,2025-05-10,38.0
1,04,quantile,0.35,2025-05-03,wk inc flu hosp,2025-05-10,41.0
1,04,quantile,0.4,2025-05-03,wk inc flu hosp,2025-05-10,45.0
1,04,quantile,0.45,2025-05-03,wk inc flu hosp,2025-05-10,51.0
1,04,quantile,0.5,2025-05-03,wk inc flu hosp,2025-05-10,56.0
1,04,quantile,0.55,2025-05-03,wk inc flu hosp,2025-05-10,62.0
1,04,quantile,0.6,2025-05-03,wk inc flu hosp,2025-05-10,68.0
1,04,quantile,0.65,2025-05-03,wk inc flu hosp,2025-05-10,74.0
1,04,quantile,0.7,2025-05-03,wk inc flu hosp,2025-05-10,81.0
1,04,quantile,0.75,2025-05-03,wk inc flu hosp,2025-05-10,89.0
1,04,quantile,0.8,2025-05-03,wk inc flu hosp,2025-05-10,98.0
1,04,quantile,0.85,2025-05-03,wk inc flu hosp,2025-05-10,108.0
1,04,quantile,0.9,2025-05-03,wk inc flu hosp,2025-05-10,119.0
1,04,quantile,0.95,2025-05-03,wk inc flu hosp,2025-05-10,137.0
1,04,quantile,0.975,2025-05-03,wk inc flu hosp,2025-05-10,152.0
1,04,quantile,0.99,2025-05-03,wk inc flu hosp,2025-05-10,167.0
2,04,quantile,0.01,2025-05-03,wk inc flu hosp,2025-05-17,11.0
2,04,quantile,0.025,2025-05-03,wk inc flu hosp,2025-05-17,18.0
2,04,quantile,0.05,2025-05-03,wk inc flu hosp,2025-05-17,22.0
2,04,quantile,0.1,2025-05-03,wk inc flu hosp,2025-05-17,29.0
2,04,quantile,0.15,2025-05-03,wk inc flu hosp,2025-05-17,34.0
2,04,quantile,0.2,2025-05-03,wk inc flu hosp,2025-05-17,38.0
2,04,quantile,0.25,2025-05-03,wk inc flu hosp,2025-05-17,42.0
2,04,quantile,0.3,2025-05-03,wk inc flu hosp,2025-05-17,45.0
2,04,quantile,0.35,2025-05-03,wk inc flu hosp,2025-05-17,48.0
2,04,quantile,0.4,2025-05-03,wk inc flu hosp,2025-05-17,52.0
2,04,quantile,0.45,2025-05-03,wk inc flu hosp,2025-05-17,56.0
2,04,quantile,0.5,2025-05-03,wk inc flu hosp,2025-05-17,61.0
2,04,quantile,0.55,2025-05-03,wk inc flu hosp,2025-05-17,66.0
2,04,quantile,0.6,2025-05-03,wk inc flu hosp,2025-05-17,71.0
2,04,quantile,0.65,2025-05-03,wk inc flu hosp,2025-05-17,76.0
2,04,quantile,0.7,2025-05-03,wk inc flu hosp,2025-05-17,81.0
2,04,quantile,0.75,2025-05-03,wk inc flu hosp,2025-05-17,87.0
2,04,quantile,0.8,2025-05-03,wk inc flu hosp,2025-05-17,94.0
2,04,quantile,0.85,2025-05-03,wk inc flu hosp,2025-05-17,103.0
2,04,quantile,0.9,2025-05-03,wk inc flu hosp,2025-05-17,112.0
2,04,quantile,0.95,2025-05-03,wk inc flu hosp,2025-05-17,128.0
2,04,quantile,0.975,2025-05-03,wk inc flu hosp,2025-05-17,140.0
2,04,quantile,0.99,2025-05-03,wk inc flu hosp,2025-05-17,156.0
3,04,quantile,0.01,2025-05-03,wk inc flu hosp,2025-05-24,9.0
3,04,quantile,0.025,2025-05-03,wk inc flu hosp,2025-05-24,15.0
3,04,quantile,0.05,2025-05-03,wk inc flu hosp,2025-05-24,20.0
3,04,quantile,0.1,2025-05-03,wk inc flu hosp,2025-05-24,28.0
3,04,quantile,0.15,2025-05-03,wk inc flu hosp,2025-05-24,33.0
3,04,quantile,0.2,2025-05-03,wk inc flu hosp,2025-05-24,36.0
3,04,quantile,0.25,2025-05-03,wk inc flu hosp,2025-05-24,39.0
3,04,quantile,0.3,2025-05-03,wk inc flu hosp,2025-05-24,41.0
3,04,quantile,0.35,2025-05-03,wk inc flu hosp,2025-05-24,45.0
3,04,quantile,0.4,2025-05-03,wk inc flu hosp,2025-05-24,48.0
3,04,quantile,0.45,2025-05-03,wk inc flu hosp,2025-05-24,53.0
3,04,quantile,0.5,2025-05-03,wk inc flu hosp,2025-05-24,57.0
3,04,quantile,0.55,2025-05-03,wk inc flu hosp,2025-05-24,64.0
3,04,quantile,0.6,2025-05-03,wk inc flu hosp,2025-05-24,70.0
3,04,quantile,0.65,2025-05-03,wk inc flu hosp,2025-05-24,76.0
3,04,quantile,0.7,2025-05-03,wk inc flu hosp,2025-05-24,81.0
3,04,quantile,0.75,2025-05-03,wk inc flu hosp,2025-05-24,87.0
3,04,quantile,0.8,2025-05-03,wk inc flu hosp,2025-05-24,94.0
3,04,quantile,0.85,2025-05-03,wk inc flu hosp,2025-05-24,102.0
3,04,quantile,0.9,2025-05-03,wk inc flu hosp,2025-05-24,114.0
3,04,quantile,0.95,2025-05-03,wk inc flu hosp,2025-05-24,130.0
3,04,quantile,0.975,2025-05-03,wk inc flu hosp,2025-05-24,143.0
3,04,quantile,0.99,2025-05-03,wk inc flu hosp,2025-05-24,158.0
0,05,quantile,0.01,2025-05-03,wk inc flu hosp,2025-05-03,3.0
0,05,quantile,0.025,2025-05-03,wk inc flu hosp,2025-05-03,3.0
0,05,quantile,0.05,2025-05-03,wk inc flu hosp,2025-05-03,3.0
0,05,quantile,0.1,2025-05-03,wk inc flu hosp,2025-05-03,3.0
0,05,quantile,0.15,2025-05-03,wk inc flu hosp,2025-05-03,3.0
0,05,quantile,0.2,2025-05-03,wk inc flu hosp,2025-05-03,3.0
0,05,quantile,0.25,2025-05-03,wk inc flu hosp,2025-05-03,4.0
0,05,quantile,0.3,2025-05-03,wk inc flu hosp,2025-05-03,4.0
0,05,quantile,0.35,2025-05-03,wk inc flu hosp,2025-05-03,5.0
0,05,quantile,0.4,2025-05-03,wk inc flu hosp,2025-05-03,6.0
0,05,quantile,0.45,2025-05-03,wk inc flu hosp,2025-05-03,7.0
0,05,quantile,0.5,2025-05-03,wk inc flu hosp,2025-05-03,8.0
0,05,quantile,0.55,2025-05-03,wk inc flu hosp,2025-05-03,9.0
0,05,quantile,0.6,2025-05-03,wk inc flu hosp,2025-05-03,11.0
0,05,quantile,0.65,2025-05-03,wk inc flu hosp,2025-05-03,12.0
0,05,quantile,0.7,2025-05-03,wk inc flu hosp,2025-05-03,13.0
0,05,quantile,0.75,2025-05-03,wk inc flu hosp,2025-05-03,15.0
0,05,quantile,0.8,2025-05-03,wk inc flu hosp,2025-05-03,17.0
0,05,quantile,0.85,2025-05-03,wk inc flu hosp,2025-05-03,20.0
0,05,quantile,0.9,2025-05-03,wk inc flu hosp,2025-05-03,26.0
0,05,quantile,0.95,2025-05-03,wk inc flu hosp,2025-05-03,33.0
0,05,quantile,0.975,2025-05-03,wk inc flu hosp,2025-05-03,40.0
0,05,quantile,0.99,2025-05-03,wk inc flu hosp,2025-05-03,46.0
1,05,quantile,0.01,2025-05-03,wk inc flu hosp,2025-05-10,4.0
1,05,quantile,0.025,2025-05-03,wk inc flu hosp,2025-05-10,4.0
1,05,quantile,0.05,2025-05-03,wk inc flu hosp,2025-05-10,4.0
1,05,quantile,0.1,2025-05-03,wk inc flu hosp,2025-05-10,4.0
1,05,quantile,0.15,2025-05-03,wk inc flu hosp,2025-05-10,4.0
1,05,quantile,0.2,2025-05-03,wk inc flu hosp,2025-05-10,4.0
1,05,quantile,0.25,2025-05-03,wk inc flu hosp,2025-05-10,5.0
1,05,quantile,0.3,2025-05-03,wk inc flu hosp,2025-05-10,6.0
1,05,quantile,0.35,2025-05-03,wk inc flu hosp,2025-05-10,6.0
1,05,quantile,0.4,2025-05-03,wk inc flu hosp,2025-05-10,7.0
1,05,quantile,0.45,2025-05-03,wk inc flu hosp,2025-05-10,8.0
1,05,quantile,0.5,2025-05-03,wk inc flu hosp,2025-05-10,9.0
1,05,quantile,0.55,2025-05-03,wk inc flu hosp,2025-05-10,10.0
1,05,quantile,0.6,2025-05-03,wk inc flu hosp,2025-05-10,12.0
1,05,quantile,0.65,2025-05-03,wk inc flu hosp,2025-05-10,13.0
1,05,quantile,0.7,2025-05-03,wk inc flu hosp,2025-05-10,15.0
1,05,quantile,0.75,2025-05-03,wk inc flu hosp,2025-05-10,17.0
1,05,quantile,0.8,2025-05-03,wk inc flu hosp,2025-05-10,19.0
1,05,quantile,0.85,2025-05-03,wk inc flu hosp,2025-05-10,22.0
1,05,quantile,0.9,2025-05-03,wk inc flu hosp,2025-05-10,25.0
1,05,quantile,0.95,2025-05-03,wk inc flu hosp,2025-05-10,30.0
1,05,quantile,0.975,2025-05-03,wk inc flu hosp,2025-05-10,36.0
1,05,quantile,0.99,2025-05-03,wk inc flu hosp,2025-05-10,44.0
2,05,quantile,0.01,2025-05-03,wk inc flu hosp,2025-05-17,4.0
2,05,quantile,0.025,2025-05-03,wk inc flu hosp,2025-05-17,4.0
2,05,quantile,0.05,2025-05-03,wk inc flu hosp,2025-05-17,4.0
2,05,quantile,0.1,2025-05-03,wk inc flu hosp,2025-05-17,4.0
2,05,quantile,0.15,2025-05-03,wk inc flu hosp,2025-05-17,4.0
2,05,quantile,0.2,2025-05-03,wk inc flu hosp,2025-05-17,4.0
2,05,quantile,0.25,2025-05-03,wk inc flu hosp,2025-05-17,5.0
2,05,quantile,0.3,2025-05-03,wk inc flu hosp,2025-05-17,5.0
2,05,quantile,0.35,2025-05-03,wk inc flu hosp,2025-05-17,6.0
2,05,quantile,0.4,2025-05-03,wk inc flu hosp,2025-05-17,7.0
2,05,quantile,0.45,2025-05-03,wk inc flu hosp,2025-05-17,7.0
2,05,quantile,0.5,2025-05-03,wk inc flu hosp,2025-05-17,8.0
2,05,quantile,0.55,2025-05-03,wk inc flu hosp,2025-05-17,8.0
2,05,quantile,0.6,2025-05-03,wk inc flu hosp,2025-05-17,9.0
2,05,quantile,0.65,2025-05-03,wk inc flu hosp,2025-05-17,9.0
2,05,quantile,0.7,2025-05-03,wk inc flu hosp,2025-05-17,10.0
2,05,quantile,0.75,2025-05-03,wk inc flu hosp,2025-05-17,11.0
2,05,quantile,0.8,2025-05-03,wk inc flu hosp,2025-05-17,12.0
2,05,quantile,0.85,2025-05-03,wk inc flu hosp,2025-05-17,14.0
2,05,quantile,0.9,2025-05-03,wk inc flu hosp,2025-05-17,17.0
2,05,quantile,0.95,2025-05-03,wk inc flu hosp,2025-05-17,21.0
2,05,quantile,0.975,2025-05-03,wk inc flu hosp,2025-05-17,25.0
2,05,quantile,0.99,2025-05-03,wk inc flu hosp,2025-05-17,29.0
3,05,quantile,0.01,2025-05-03,wk inc flu hosp,2025-05-24,3.0
3,05,quantile,0.025,2025-05-03,wk inc flu hosp,2025-05-24,3.0
3,05,quantile,0.05,2025-05-03,wk inc flu hosp,2025-05-24,3.0
