"location_name","horizon","quantile_0.025_per100k","quantile_0.5_per100k","quantile_0.975_per100k","quantile_0.025_count","quantile_0.5_count","quantile_0.975_count","quantile_0.025_per100k_rounded","quantile_0.5_per100k_rounded","quantile_0.975_per100k_rounded","quantile_0.025_count_rounded","quantile_0.5_count_rounded","quantile_0.975_count_rounded","target_end_date","reference_date","target_end_date_formatted","reference_date_formatted","forecast_due_date","forecast_due_date_formatted","model"
"Connecticut",0,0.0552917524610359,0.304104638535697,0.774084534454503,2,11,28,0.06,0.3,0.77,2,11,28,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Connecticut",1,0.0276458762305179,0.27645876230518,0.801730410685021,1,10,29,0.03,0.28,0.8,1,10,29,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Connecticut",2,0,0.248812886074662,0.912313915607092,0,9,33,0,0.25,0.91,0,9,33,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Delaware",0,0,0.0969095543129597,0.678366880190718,0,1,7,0,0.1,0.68,0,1,7,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Delaware",1,0,0.0969095543129597,0.775276434503678,0,1,8,0,0.1,0.78,0,1,8,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Delaware",2,0,0.0969095543129597,0.678366880190718,0,1,7,0,0.1,0.68,0,1,7,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"District of Columbia",0,0,0.294562956940787,1.32553330623354,0,2,9,0,0.29,1.33,0,2,9,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"District of Columbia",1,0,0.294562956940787,1.47281478470393,0,2,10,0,0.29,1.47,0,2,10,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"District of Columbia",2,0,0.147281478470393,1.62009626317433,0,1,11,0,0.15,1.62,0,1,11,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Florida",0,0.420154576195386,0.703206080158594,1.19412353234478,95,159,270,0.42,0.7,1.19,95,159,270,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Florida",1,0.296319543211483,0.645711243416067,1.32238124507811,67,146,299,0.3,0.65,1.32,67,146,299,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Florida",2,0.212288627972406,0.574948367425265,1.21623693109191,48,130,275,0.21,0.57,1.22,48,130,275,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Georgia",0,0.0453340927700554,0.1632027339722,0.444274109146543,5,18,49,0.05,0.16,0.44,5,18,49,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Georgia",1,0.00906681855401108,0.145069096864177,0.489608201916598,1,16,54,0.01,0.15,0.49,1,16,54,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Georgia",2,0,0.136002278310166,0.507741839024621,0,15,56,0,0.14,0.51,0,15,56,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Hawaii",0,0.348398551219465,1.11487536390229,2.09039130731679,5,16,30,0.35,1.11,2.09,5,16,30,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Hawaii",1,0.209039130731679,0.975515943414501,2.09039130731679,3,14,30,0.21,0.98,2.09,3,14,30,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Hawaii",2,0.0696797102438929,0.836156522926715,2.16007101756068,1,12,31,0.07,0.84,2.16,1,12,31,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Idaho",0,0.0508976824249285,0.407181459399428,0.967055966073641,1,8,19,0.05,0.41,0.97,1,8,19,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Idaho",1,0.0508976824249285,0.356283776974499,1.01795364849857,1,7,20,0.05,0.36,1.02,1,7,20,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Idaho",2,0,0.305386094549571,1.11974901334843,0,6,22,0,0.31,1.12,0,6,22,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Illinois",0,0.143429849138094,0.406384572557933,0.868547419780681,18,51,109,0.14,0.41,0.87,18,51,109,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Illinois",1,0.0637465996169307,0.390447922653701,1.03588224377512,8,49,130,0.06,0.39,1.04,8,49,130,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Illinois",2,0.0318732998084654,0.342637972941003,1.13947046815264,4,43,143,0.03,0.34,1.14,4,43,143,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Indiana",0,0.0728629408736179,0.233161410795577,0.655766467862561,5,16,45,0.07,0.23,0.66,5,16,45,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Indiana",1,0.0145725881747236,0.218588822620854,0.728629408736179,1,15,50,0.01,0.22,0.73,1,15,50,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Indiana",2,0,0.174871058096683,0.728629408736179,0,12,50,0,0.17,0.73,0,12,50,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Iowa",0,0,0.155908754713122,0.436544513196741,0,5,14,0,0.16,0.44,0,5,14,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Iowa",1,0,0.124727003770497,0.467726264139365,0,4,15,0,0.12,0.47,0,4,15,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Iowa",2,0,0.124727003770497,0.685998520737735,0,4,22,0,0.12,0.69,0,4,22,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Kansas",0,0.0340072898026421,0.306065608223779,0.748160375658126,1,9,22,0.03,0.31,0.75,1,9,22,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Kansas",1,0.0340072898026421,0.340072898026421,0.81617495526341,1,10,24,0.03,0.34,0.82,1,10,24,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Kansas",2,0,0.272058318421137,0.986211404276621,0,8,29,0,0.27,0.99,0,8,29,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Kentucky",0,0,0.176750503849405,0.662814389435269,0,8,30,0,0.18,0.66,0,8,30,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Kentucky",1,0,0.154656690868229,0.684908202416444,0,7,31,0,0.15,0.68,0,7,31,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Kentucky",2,0,0.110469064905878,0.972127771171728,0,5,44,0,0.11,0.97,0,5,44,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Louisiana",0,0.196775118179856,0.634053158579537,1.28997021917906,9,29,59,0.2,0.63,1.29,9,29,59,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Louisiana",1,0.153047314139888,0.546597550499601,1.33369802321903,7,25,61,0.15,0.55,1.33,7,25,61,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Louisiana",2,0.0437278040399681,0.502869746459633,1.31183412119904,2,23,60,0.04,0.5,1.31,2,23,60,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Maine",0,0,0.143295011470766,0.644827551618446,0,2,9,0,0.14,0.64,0,2,9,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Maine",1,0,0.143295011470766,0.788122563089211,0,2,11,0,0.14,0.79,0,2,11,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Maine",2,0,0.143295011470766,0.788122563089211,0,2,11,0,0.14,0.79,0,2,11,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Maryland",0,0.0647222694604897,0.275069645207081,0.631042127239775,4,17,39,0.06,0.28,0.63,4,17,39,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Maryland",1,0.0161805673651224,0.258889077841959,0.857570070351489,1,16,53,0.02,0.26,0.86,1,16,53,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Maryland",2,0,0.258889077841959,0.922292339811979,0,16,57,0,0.26,0.92,0,16,57,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Massachusetts",0,0.114262878033376,0.3570714938543,0.828405865741975,8,25,58,0.11,0.36,0.83,8,25,58,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Massachusetts",1,0.042848579262516,0.328505774345956,1.02836590230038,3,23,72,0.04,0.33,1.03,3,23,72,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Massachusetts",2,0,0.271374335329268,0.999800182792039,0,19,70,0,0.27,1,0,19,70,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Michigan",0,0.0996287732280749,0.35866358362107,0.846844572438636,10,36,85,0.1,0.36,0.85,10,36,85,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Michigan",1,0.0398515092912299,0.288923442361417,0.926547591021096,4,29,93,0.04,0.29,0.93,4,29,93,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Michigan",2,0.00996287732280749,0.219183301101765,1.05606499621759,1,22,106,0.01,0.22,1.06,1,22,106,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Minnesota",0,0,0.139423466537932,0.575121799468971,0,8,33,0,0.14,0.58,0,8,33,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Minnesota",1,0,0.139423466537932,0.662261466055179,0,8,38,0,0.14,0.66,0,8,38,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Minnesota",2,0,0.104567599903449,0.714545266006903,0,6,41,0,0.1,0.71,0,6,41,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Mississippi",0,0.0340171922889829,0.272137538311863,0.782395422646606,1,8,23,0.03,0.27,0.78,1,8,23,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Mississippi",1,0.0340171922889829,0.23812034602288,0.850429807224571,1,7,25,0.03,0.24,0.85,1,7,25,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Mississippi",2,0,0.204103153733897,0.95248138409152,0,6,28,0,0.2,0.95,0,6,28,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Missouri",0,0.0484171153857327,0.258224615390574,0.823090961557456,3,16,51,0.05,0.26,0.82,3,16,51,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Missouri",1,0.0161390384619109,0.225946538466753,0.855369038481278,1,14,53,0.02,0.23,0.86,1,14,53,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Missouri",2,0.0161390384619109,0.145251346157198,0.839230000019367,1,9,52,0.02,0.15,0.84,1,9,52,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Montana",0,0,0.0882759010321218,0.617931307224853,0,1,7,0,0.09,0.62,0,1,7,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Montana",1,0,0.0882759010321218,0.706207208256975,0,1,8,0,0.09,0.71,0,1,8,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Montana",2,0,0.0882759010321218,0.794483109289096,0,1,9,0,0.09,0.79,0,1,9,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Nebraska",0,0,0.151639296616068,0.556010754258916,0,3,11,0,0.15,0.56,0,3,11,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Nebraska",1,0,0.101092864410712,0.606557186464272,0,2,12,0,0.1,0.61,0,2,12,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Nebraska",2,0,0.050546432205356,0.606557186464272,0,1,12,0,0.05,0.61,0,1,12,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Nevada",0,0.25045582960989,0.688753531427198,1.22097216934821,8,22,39,0.25,0.69,1.22,8,22,39,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Nevada",1,0.156534893506181,0.626139574024725,1.3775070628544,5,20,44,0.16,0.63,1.38,5,20,44,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Nevada",2,0.0313069787012362,0.563525616622253,1.75319080726923,1,18,56,0.03,0.56,1.75,1,18,56,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"New Hampshire",0,0,0.142647858071087,0.570591432284348,0,2,8,0,0.14,0.57,0,2,8,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"New Hampshire",1,0,0.142647858071087,0.641915361319892,0,2,9,0,0.14,0.64,0,2,9,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"New Hampshire",2,0,0.0713239290355436,0.784563219390979,0,1,11,0,0.07,0.78,0,1,11,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"New Jersey",0,0.0538164413748981,0.226029053774572,0.699613737873676,5,21,65,0.05,0.23,0.7,5,21,65,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"New Jersey",1,0.0215265765499593,0.204502477224613,0.742666890973594,2,19,69,0.02,0.2,0.74,2,19,69,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"New Jersey",2,0.0107632882749796,0.182975900674654,0.807246620623472,1,17,75,0.01,0.18,0.81,1,17,75,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"New Mexico",0,0.141886168510635,0.520249284538995,1.18238473758863,3,11,25,0.14,0.52,1.18,3,11,25,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"New Mexico",1,0.047295389503545,0.425658505531905,1.22968012709217,1,9,26,0.05,0.43,1.23,1,9,26,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"New Mexico",2,0,0.37836311602836,1.18238473758863,0,8,25,0,0.38,1.18,0,8,25,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"New York",0,0.0510954454746195,0.173724514613706,0.567159444768276,10,34,111,0.05,0.17,0.57,10,34,111,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"New York",1,0.0204381781898478,0.132848158234011,0.628473979337819,4,26,123,0.02,0.13,0.63,4,26,123,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"New York",2,0.0102190890949239,0.112409980044163,0.562049900220814,2,22,110,0.01,0.11,0.56,2,22,110,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"North Carolina",0,0.0369157244466356,0.129205035563225,0.442988693359627,4,14,48,0.04,0.13,0.44,4,14,48,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"North Carolina",1,0.0092289311116589,0.119976104451566,0.507591211141239,1,13,55,0.01,0.12,0.51,1,13,55,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"North Carolina",2,0,0.092289311116589,0.498362280029581,0,10,54,0,0.09,0.5,0,10,54,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"North Dakota",0,0,0.382689182397318,1.27563060799106,0,3,10,0,0.38,1.28,0,3,10,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"North Dakota",1,0,0.382689182397318,1.27563060799106,0,3,10,0,0.38,1.28,0,3,10,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"North Dakota",2,0,0.255126121598212,1.27563060799106,0,2,10,0,0.26,1.28,0,2,10,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Ohio",0,0.195147860564308,0.721198615128965,1.55269819492471,23,85,183,0.2,0.72,1.55,23,85,183,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Ohio",1,0.144239723025793,0.687259856769955,1.59512164287348,17,81,188,0.14,0.69,1.6,17,81,188,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Ohio",2,0.0678775167180203,0.610897650462182,1.79875419302754,8,72,212,0.07,0.61,1.8,8,72,212,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Oklahoma",0,0,0.148008398983281,0.616701662430337,0,6,25,0,0.15,0.62,0,6,25,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Oklahoma",1,0,0.098672265988854,0.641369728927551,0,4,26,0,0.1,0.64,0,4,26,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Oklahoma",2,0,0.098672265988854,0.715373928419191,0,4,29,0,0.1,0.72,0,4,29,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Oregon",0,0.0944876384184848,0.307084824860076,0.7795230169525,4,13,33,0.09,0.31,0.78,4,13,33,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Oregon",1,0.0472438192092424,0.259841005650833,0.850388745766363,2,11,36,0.05,0.26,0.85,2,11,36,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Oregon",2,0.0236219096046212,0.18897527683697,0.850388745766363,1,8,36,0.02,0.19,0.85,1,8,36,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Pennsylvania",0,0.393467422401859,1.08010664973059,1.82075120954586,51,140,236,0.39,1.08,1.82,51,140,236,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Pennsylvania",1,0.2854567574288,0.902660557274854,1.98276720700545,37,117,257,0.29,0.9,1.98,37,117,257,2025-10-25,2025-10-18,"October 25, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Pennsylvania",2,0.177446092455741,0.80236493979987,2.01362739699775,23,104,261,0.18,0.8,2.01,23,104,261,2025-11-01,2025-10-18,"November 1, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
"Puerto Rico",0,1.93406039446721,4.6479838512196,7.11235112804073,62,149,228,1.93,4.65,7.11,62,149,228,2025-10-18,2025-10-18,"October 18, 2025","October 18, 2025",2025-10-15,"October 15, 2025","FluSight-ensemble"
