location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
Oklahoma,1,0.01934132698484532,0.04219741165729962,0.09022763124281036,0.0193,0.0422,0.0902,2026-02-07,2026-01-31,"February 07, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Oklahoma,2,0.01426774987327757,0.03934129041594318,0.08995411501148268,0.0143,0.0393,0.09,2026-02-14,2026-01-31,"February 14, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Oregon,0,0.02952921094945951,0.04306037255614328,0.07060024342898251,0.0295,0.0431,0.0706,2026-01-31,2026-01-31,"January 31, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Oregon,1,0.02303734260196579,0.04354942895844589,0.08040073853458352,0.023,0.0435,0.0804,2026-02-07,2026-01-31,"February 07, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Oregon,2,0.01527568293886646,0.04184477521341845,0.08293831556072029,0.0153,0.0418,0.0829,2026-02-14,2026-01-31,"February 14, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Pennsylvania,0,0.01200478241068664,0.02158869468543609,0.03714001615827057,0.012,0.0216,0.0371,2026-01-31,2026-01-31,"January 31, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Pennsylvania,1,0.00581975361029646,0.01887130256933377,0.04653358329605005,0.0058,0.0189,0.0465,2026-02-07,2026-01-31,"February 07, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Pennsylvania,2,0.0028019011206158,0.01750407087524609,0.05499691046572669,0.0028,0.0175,0.055,2026-02-14,2026-01-31,"February 14, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Rhode Island,0,0.00472047760031847,0.0100296166777319,0.02537522397261368,0.0047,0.01,0.0254,2026-01-31,2026-01-31,"January 31, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Rhode Island,1,0.00171245228320038,0.00592290036578275,0.02595608624363489,0.0017,0.0059,0.026,2026-02-07,2026-01-31,"February 07, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Rhode Island,2,0.0013253056355897,0.00433829152645328,0.03455439038434632,0.0013,0.0043,0.0346,2026-02-14,2026-01-31,"February 14, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
South Carolina,0,0.01854222162917058,0.03319591775844149,0.05484086930585806,0.0185,0.0332,0.0548,2026-01-31,2026-01-31,"January 31, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
South Carolina,1,0.01208167735286056,0.03160271695102751,0.08130960428562435,0.0121,0.0316,0.0813,2026-02-07,2026-01-31,"February 07, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
South Carolina,2,0.0072297041005636,0.02958843751408969,0.07546223081442681,0.0072,0.0296,0.0755,2026-02-14,2026-01-31,"February 14, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
South Dakota,0,0.02837616205618546,0.04996482296757897,0.08283057733814686,0.0284,0.05,0.0828,2026-01-31,2026-01-31,"January 31, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
South Dakota,1,0.02118888973101283,0.04592706996830137,0.09005387724968833,0.0212,0.0459,0.0901,2026-02-07,2026-01-31,"February 07, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
South Dakota,2,0.0144381130560957,0.04019243435942137,0.0882724777817693,0.0144,0.0402,0.0883,2026-02-14,2026-01-31,"February 14, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
Tennessee,0,0.02158221443586735,0.03508326992179073,0.06055817073241845,0.0216,0.0351,0.0606,2026-01-31,2026-01-31,"January 31, 2026","January 31, 2026",2026-01-28,"January 28, 2026",FluSight-ensemble
