location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
Florida,2,4.703443813557818e-4,0.00254140665995099,0.00538813249499338,5e-4,0.0025,0.0054,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Georgia,0,3.7692845564669464e-4,9.833723283849817e-4,0.00229094078716745,4e-4,0.001,0.0023,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Georgia,1,2.513763927517882e-4,8.305916863909461e-4,0.00232139535594357,3e-4,8e-4,0.0023,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Georgia,2,1.4354928141443863e-4,7.392424589279187e-4,0.00370953917616214,1e-4,7e-4,0.0037,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Hawaii,0,0.00998871574104649,0.01604285650945956,0.02376133119164471,0.01,0.016,0.0238,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Hawaii,1,0.00784992678987355,0.01490721722402149,0.03127157950256337,0.0078,0.0149,0.0313,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Hawaii,2,0.00494531265957379,0.01278271093791364,0.02653528293231136,0.0049,0.0128,0.0265,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Idaho,0,5.936807277471e-4,0.00150353939920266,0.00327500477513591,6e-4,0.0015,0.0033,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Idaho,1,4.2752767634956726e-4,0.00127196758996107,0.00404018500829273,4e-4,0.0013,0.004,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Idaho,2,2.221217295542094e-4,0.00103645990005211,0.00391080575580685,2e-4,0.001,0.0039,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Illinois,0,2.2211708057472585e-4,6.491907318078e-4,0.00171872679696888,2e-4,6e-4,0.0017,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Illinois,1,1e-4,5.468745106833e-4,0.00169386173348501,1e-4,5e-4,0.0017,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Illinois,2,7.476794965251969e-5,5.219678942599451e-4,0.00296449613379899,1e-4,5e-4,0.003,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Indiana,0,1.4842172975419962e-4,5.533944927828e-4,0.00146720782725753,1e-4,6e-4,0.0015,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Indiana,1,8.73614121778935e-5,4.984818510599863e-4,0.00151647285555545,1e-4,5e-4,0.0015,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Indiana,2,4.496034646128618e-5,4.619492505926354e-4,0.00275532323180565,0,5e-4,0.0028,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Iowa,0,0,1.357986913688788e-4,0.00256971477105949,0,1e-4,0.0026,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Iowa,1,0,1.180352867655531e-4,0.00354050408858797,0,1e-4,0.0035,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Iowa,2,0,1.1326612558329329e-4,0.0042227917804267,0,1e-4,0.0042,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Kansas,0,7.666928610221849e-5,3.541080825414e-4,0.00123228348008751,1e-4,4e-4,0.0012,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Kansas,1,3.111617066589892e-5,3.479812825082e-4,0.00183662521315119,0,3e-4,0.0018,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Kansas,2,1.6374227021261127e-5,3.1954943121830106e-4,0.00245950399072803,0,3e-4,0.0025,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Kentucky,0,2.8581091626095204e-4,8.368831131427e-4,0.00198768122959132,3e-4,8e-4,0.002,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Kentucky,1,1.0439115110395148e-4,7.365440767903815e-4,0.00190232957499822,1e-4,7e-4,0.0019,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Kentucky,2,1.0966926116510476e-4,6.946166948619981e-4,0.00345037264644444,1e-4,7e-4,0.0035,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Louisiana,0,3.994250315776865e-4,0.00130594405161738,0.0029163965191973,4e-4,0.0013,0.0029,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Louisiana,1,2.974907535564057e-4,0.00113473226241116,0.00358853045102471,3e-4,0.0011,0.0036,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Louisiana,2,1.6554846972528353e-4,0.00102819871051277,0.00369267107975305,2e-4,0.001,0.0037,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Maine,0,3.815379950037848e-4,0.00129505483516323,0.0030061532743815,4e-4,0.0013,0.003,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Maine,1,3.2931550915673744e-4,0.00103999378898513,0.00328937360396421,3e-4,0.001,0.0033,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Maine,2,2.123019394169969e-4,9.042083013619186e-4,0.00385046916292811,2e-4,9e-4,0.0039,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Maryland,0,4.3426810356095026e-4,0.00114839485740503,0.0024697428501185,4e-4,0.0011,0.0025,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Maryland,1,2.9125632159420953e-4,0.001,0.00245815832831886,3e-4,0.001,0.0025,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Maryland,2,2.0539151352052924e-4,9.4781699217095e-4,0.00389257372708418,2e-4,9e-4,0.0039,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Massachusetts,0,4.184418464675e-4,0.00100816826744024,0.00250614431259984,4e-4,0.001,0.0025,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Massachusetts,1,2.905303642698753e-4,8.641215554206349e-4,0.00232151671670741,3e-4,9e-4,0.0023,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Massachusetts,2,2.270596143290059e-4,8.281702372200958e-4,0.00362002475144496,2e-4,8e-4,0.0036,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Michigan,0,1.0201016294521172e-4,4.611845747958628e-4,0.00122973388974286,1e-4,5e-4,0.0012,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Michigan,1,6.309939533655295e-5,4.015536847760013e-4,0.00170463332191567,1e-4,4e-4,0.0017,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Michigan,2,3.2200149989824614e-5,3.5670560105148324e-4,0.0027909591441916,0,4e-4,0.0028,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Minnesota,0,7.0934651293e-4,0.0016,0.0034751667386549,7e-4,0.0016,0.0035,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Minnesota,1,3.416388706076695e-4,0.0014,0.00334987817861246,3e-4,0.0014,0.0033,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Minnesota,2,3.217725328834845e-4,0.00130025687368647,0.00464805423562402,3e-4,0.0013,0.0046,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Mississippi,0,7.02140534998362e-4,0.00183853684698512,0.00374830651747548,7e-4,0.0018,0.0037,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Mississippi,1,3e-4,0.00154462248920341,0.00391515428422185,3e-4,0.0015,0.0039,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Mississippi,2,3.633712460255623e-4,0.00136455432767726,0.00452714541189603,4e-4,0.0014,0.0045,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Missouri,0,2.6532306386252126e-4,5.911638696472542e-4,0.001145724602592,3e-4,6e-4,0.0011,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Missouri,1,1.381689199933271e-4,5.477264474328599e-4,0.00192461343092707,1e-4,5e-4,0.0019,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Montana,0,1.3123120452526482e-4,6.81633811028309e-4,0.0018701044264896,1e-4,7e-4,0.0019,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Montana,1,8.540178346454365e-5,6.465254918846e-4,0.00193251036453727,1e-4,6e-4,0.0019,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Montana,2,5.648745496850942e-5,5.995022843227234e-4,0.00283473358729986,1e-4,6e-4,0.0028,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Nebraska,0,5.574377116858632e-5,2.5709491556571095e-4,0.00128629775315581,1e-4,3e-4,0.0013,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Nebraska,1,3.433602710159252e-5,2.937737259168045e-4,0.00122504809633689,0,3e-4,0.0012,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Nebraska,2,1.1433502947266e-5,3.112824180422176e-4,0.00245184692917626,0,3e-4,0.0025,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Nevada,0,0.00213406603943835,0.00499538635042856,0.00819628197626378,0.0021,0.005,0.0082,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Nevada,1,0.0016721154715519,0.00411377392369006,0.00762444772341629,0.0017,0.0041,0.0076,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Nevada,2,0.00104592595479435,0.00329875351144704,0.00661537057623644,0.001,0.0033,0.0066,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
New Hampshire,0,3.086666129196179e-4,0.0014,0.00308256104902469,3e-4,0.0014,0.0031,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
New Hampshire,1,2.038285123445339e-4,0.0012251095562316,0.00294418506396,2e-4,0.0012,0.0029,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
New Hampshire,2,2.2205091769161088e-4,0.00108620293565499,0.0044445879525648,2e-4,0.0011,0.0044,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
New Jersey,0,5.527721252709798e-4,0.0014,0.00293670897044106,6e-4,0.0014,0.0029,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
New Jersey,1,3.371295063459967e-4,0.00120383667184072,0.00290935262742582,3e-4,0.0012,0.0029,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
New Jersey,2,2.114147169842325e-4,0.00106674790838633,0.00447532677742694,2e-4,0.0011,0.0045,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
New Mexico,0,6.345053391155e-4,0.00202376141090566,0.00432450400033202,6e-4,0.002,0.0043,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
New Mexico,1,5e-4,0.00140818277609445,0.00418556225343876,5e-4,0.0014,0.0042,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
New Mexico,2,4.524618252205974e-4,0.00150200857035772,0.00456957463146406,5e-4,0.0015,0.0046,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
New York,0,5.304795563982359e-4,0.00134659536609849,0.00275712316048601,5e-4,0.0013,0.0028,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
New York,1,3.547576517401934e-4,0.0011,0.00263103587618246,4e-4,0.0011,0.0026,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
New York,2,2.2465773304015008e-4,0.00103536190396028,0.00406148891304983,2e-4,0.001,0.0041,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
North Carolina,0,0.00215235579433475,0.00472352445055849,0.00743558312143732,0.0022,0.0047,0.0074,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
North Carolina,1,0.0014711324883674,0.0044,0.00758865626121366,0.0015,0.0044,0.0076,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
North Carolina,2,0.00106317095156033,0.00399248300978308,0.00740089735205546,0.0011,0.004,0.0074,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
North Dakota,0,4.681600021330452e-4,0.00215769796489642,0.00555809030350711,5e-4,0.0022,0.0056,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
North Dakota,1,3.107878255776832e-4,0.00173360015976165,0.00605533572366419,3e-4,0.0017,0.0061,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
North Dakota,2,1.5661545263337135e-4,0.00124488613341433,0.00499992626890224,2e-4,0.0012,0.005,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Ohio,0,1.0396950302516125e-4,4.8442293072565223e-4,0.00129743434591647,1e-4,5e-4,0.0013,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Ohio,1,5.415699332734225e-5,4.1597297164546864e-4,0.00221256449106188,1e-4,4e-4,0.0022,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Ohio,2,1.9346942699003976e-5,3.697430258144072e-4,0.00297051051090455,0,4e-4,0.003,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Oklahoma,0,2e-4,6.086077682346e-4,0.00162712048291609,2e-4,6e-4,0.0016,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Oklahoma,1,6.974891484795858e-5,5.392727568295e-4,0.0017685043398287,1e-4,5e-4,0.0018,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Oklahoma,2,7.051410972641294e-5,5.183377970352e-4,0.00259351816873733,1e-4,5e-4,0.0026,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Oregon,0,5.084953505975e-4,0.00165256946372425,0.00320498360665019,5e-4,0.0017,0.0032,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Oregon,1,3.728466294851e-4,0.00132540199462989,0.005,4e-4,0.0013,0.005,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Oregon,2,2.4392211114415e-4,0.0011577028243625,0.00402358058550369,2e-4,0.0012,0.004,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Pennsylvania,0,2.9344428643535804e-4,8.803163522925534e-4,0.00208093477167395,3e-4,9e-4,0.0021,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Pennsylvania,1,2.025600167784389e-4,7.441512442387368e-4,0.0020321693333707,2e-4,7e-4,0.002,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Pennsylvania,2,1.2230854666492875e-4,6.740028174384639e-4,0.00333642868501613,1e-4,7e-4,0.0033,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Rhode Island,0,1.8100429549576869e-4,9.007316689058692e-4,0.00219472254198236,2e-4,9e-4,0.0022,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Rhode Island,1,1.2793921881291975e-4,7.436114990510744e-4,0.00241282019738346,1e-4,7e-4,0.0024,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
Rhode Island,2,1.2589074884442503e-4,7.055481864640733e-4,0.00349006606338046,1e-4,7e-4,0.0035,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
South Carolina,0,3.948137352471012e-4,0.00114063386790695,0.00262054054759883,4e-4,0.0011,0.0026,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
South Carolina,1,2.5370563170684955e-4,9.964751794788696e-4,0.00284940591456203,3e-4,0.001,0.0028,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
South Carolina,2,1.983165872488609e-4,9.457734094225662e-4,0.00395250697717346,2e-4,9e-4,0.004,2026-06-13,2026-05-30,"June 13, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
South Dakota,0,3.216383895334e-4,0.00145080873125338,0.00343242320355004,3e-4,0.0015,0.0034,2026-05-30,2026-05-30,"May 30, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
South Dakota,1,2.12900379752945e-4,0.00119937297810297,0.0046860510270391,2e-4,0.0012,0.0047,2026-06-06,2026-05-30,"June 06, 2026","May 30, 2026",2026-05-27,"May 27, 2026",FluSight-ensemble
