location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
Arkansas,0,6.8238765854556e-4,0.0023762600540628,0.00526704996603408,7e-4,0.0024,0.0053,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Arkansas,1,4.944145519093251e-4,0.00191385719874623,0.00630640855986442,5e-4,0.0019,0.0063,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Arkansas,2,1.5109954239655e-4,0.00147507658833847,0.0061541804330949804,2e-4,0.0015,0.0062,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
California,0,0.00167407615170566,0.0042438443243099,0.0077,0.0017,0.0042,0.0077,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
California,1,8e-4,0.0035,0.0078,8e-4,0.0035,0.0078,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
California,2,5.63727297110185e-4,0.00308494324878697,0.00751710160176911,6e-4,0.0031,0.0075,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Colorado,0,0.00284270978376578,0.006,0.01,0.0028,0.006,0.01,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Colorado,1,0.00198943039788255,0.00491540173089095,0.01,0.002,0.0049,0.01,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Colorado,2,0.00127202714271769,0.004486435280187,0.00953489667656045,0.0013,0.0045,0.0095,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Connecticut,0,7.994870417285824e-4,0.002932901004217,0.00850340039793009,8e-4,0.0029,0.0085,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Connecticut,1,6.508376358721299e-4,0.00216568658646706,0.00890345615901947,7e-4,0.0022,0.0089,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Connecticut,2,3.986484425072979e-4,0.00167629491343855,0.00862601276634482,4e-4,0.0017,0.0086,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Delaware,0,4.688019557314824e-4,0.00131473370378919,0.00527593762504093,5e-4,0.0013,0.0053,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Delaware,1,9.10275560432382e-5,0.001,0.00604175958049158,1e-4,0.001,0.006,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Delaware,2,1.3578689467447284e-4,9.45214019731926e-4,0.00680716961521628,1e-4,9e-4,0.0068,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
District of Columbia,0,3.393787393162311e-4,0.0018024783809587,0.00593355824653207,3e-4,0.0018,0.0059,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
District of Columbia,1,0,0.0012079902420003,0.005,0,0.0012,0.005,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
District of Columbia,2,1.5133439946241606e-4,0.00129998800330659,0.00646171943086042,2e-4,0.0013,0.0065,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Florida,0,0.00200596992878414,0.0045921328602303,0.00813452731909016,0.002,0.0046,0.0081,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Florida,1,0.00132564755243093,0.00406609404866868,0.00842207555923467,0.0013,0.0041,0.0084,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Florida,2,9.75542089967776e-4,0.00364784873065369,0.00921812461120277,0.001,0.0036,0.0092,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Georgia,0,5.40348683464815e-4,0.0022,0.0045416002706385,5e-4,0.0022,0.0045,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Georgia,1,4.056845331789428e-4,0.00172442704087833,0.00467488328939415,4e-4,0.0017,0.0047,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Georgia,2,3.090213626998603e-4,0.00162781631180001,0.00530829099905354,3e-4,0.0016,0.0053,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Hawaii,0,0.01500791560677628,0.02214292345425153,0.03188567562223543,0.015,0.0221,0.0319,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Hawaii,1,0.01102127615250294,0.02093859358540434,0.03869742997238618,0.011,0.0209,0.0387,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Hawaii,2,0.01116062896793154,0.02072864303146,0.04088078759192541,0.0112,0.0207,0.0409,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Idaho,0,6.9720106650554e-4,0.00284544881387612,0.006,7e-4,0.0028,0.006,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Idaho,1,5e-4,0.00241647847296373,0.00693392707024967,5e-4,0.0024,0.0069,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Idaho,2,4.372227217761016e-4,0.00201506277813163,0.00645613962773625,4e-4,0.002,0.0065,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Illinois,0,6.13604351467375e-4,0.002,0.00551090317943804,6e-4,0.002,0.0055,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Illinois,1,3.308202065691733e-4,0.0015147086584257,0.005,3e-4,0.0015,0.005,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Illinois,2,2.600112440979993e-4,0.00102299665686905,0.00584217068036222,3e-4,0.001,0.0058,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Indiana,0,4.700898833643614e-4,0.00144821104081156,0.00420072906692955,5e-4,0.0014,0.0042,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Indiana,1,3e-4,9e-4,0.00415149517386429,3e-4,9e-4,0.0042,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Indiana,2,1.8436166140432057e-4,7.7655187209203e-4,0.00485970550377991,2e-4,8e-4,0.0049,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Iowa,0,5.857435820674e-4,0.00200086229711892,0.005,6e-4,0.002,0.005,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Iowa,1,3.531831677347e-4,0.00144497380094593,0.00518577414762187,4e-4,0.0014,0.0052,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Iowa,2,2.6505842727405e-4,0.00106423385993935,0.00542534582429343,3e-4,0.0011,0.0054,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Kansas,0,3e-4,0.00109261293537859,0.00302730967845095,3e-4,0.0011,0.003,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Kansas,1,1.5458781522225995e-4,7.346839415194857e-4,0.00314350164561636,2e-4,7e-4,0.0031,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Kansas,2,8.131048059031954e-5,6.422137130579e-4,0.00406943836482483,1e-4,6e-4,0.0041,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Kentucky,0,4.935311380273968e-4,0.00110315198513762,0.00400316053090788,5e-4,0.0011,0.004,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Kentucky,1,2.108947361693381e-4,9.37187289854e-4,0.00416512422591592,2e-4,9e-4,0.0042,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Kentucky,2,1.364801280161313e-4,7.673463774330251e-4,0.00439979523719772,1e-4,8e-4,0.0044,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Louisiana,0,4.331873795747251e-4,0.00173099473813936,0.00400013873075596,4e-4,0.0017,0.004,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Louisiana,1,3.364771284969255e-4,0.0015,0.00461772899553698,3e-4,0.0015,0.0046,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Louisiana,2,2.2377358695664445e-4,0.00135564156199436,0.00459018999854386,2e-4,0.0014,0.0046,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Maine,0,0.00173184018096178,0.00428345940250532,0.00857768981607637,0.0017,0.0043,0.0086,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Maine,1,7.86454006275235e-4,0.00338249757742037,0.00862947475251264,8e-4,0.0034,0.0086,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Maine,2,6.41060393930205e-4,0.00297999422494417,0.0093666602265163,6e-4,0.003,0.0094,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Maryland,0,8e-4,0.0026435608817111,0.006,8e-4,0.0026,0.006,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Maryland,1,6.352245880638536e-4,0.001935639525173,0.0064281010154361,6e-4,0.0019,0.0064,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Maryland,2,5.033234634643276e-4,0.00173262491045421,0.00667727640764784,5e-4,0.0017,0.0067,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Massachusetts,0,0.00141733639135581,0.00383642616883041,0.00887265145731446,0.0014,0.0038,0.0089,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Massachusetts,1,5.949031053862599e-4,0.00288202573970844,0.00813287989635083,6e-4,0.0029,0.0081,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Massachusetts,2,3.060905635361575e-4,0.00225645392445456,0.0091546864761796,3e-4,0.0023,0.0092,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Michigan,0,3.4782824918295493e-4,0.0011613531720614,0.00346230360435561,3e-4,0.0012,0.0035,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Michigan,1,1.2635456499998348e-4,8.479153735167e-4,0.00348175517143401,1e-4,8e-4,0.0035,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Michigan,2,1.4671064915637949e-4,6.718938878664773e-4,0.00437906783046718,1e-4,7e-4,0.0044,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Minnesota,0,0.0016,0.00488200542902444,0.009,0.0016,0.0049,0.009,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Minnesota,1,0.0012,0.00409716930512518,0.01048978676931261,0.0012,0.0041,0.0105,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Minnesota,2,8.231924004211074e-4,0.00340430587292075,0.00951337968788321,8e-4,0.0034,0.0095,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Mississippi,0,0.0018970945403096,0.0041,0.00776665585797727,0.0019,0.0041,0.0078,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Mississippi,1,0.001,0.0037,0.00765896630658484,0.001,0.0037,0.0077,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Mississippi,2,6.669154845679725e-4,0.00305177095091996,0.00778685251959746,7e-4,0.0031,0.0078,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Missouri,0,4.2062724567685855e-4,8.59325688988274e-4,0.00160487325571785,4e-4,9e-4,0.0016,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Missouri,1,1.34980380114976e-4,5.831934503649292e-4,0.00275737778758555,1e-4,6e-4,0.0028,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Montana,0,6.898548796552206e-4,0.00197806342633636,0.0052973232858967,7e-4,0.002,0.0053,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Montana,1,2.242259721781186e-4,0.00154382023403164,0.00529923645953432,2e-4,0.0015,0.0053,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Montana,2,1.698013120583165e-4,0.00109331748555335,0.00534933275576473,2e-4,0.0011,0.0053,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Nebraska,0,4.978762178144637e-4,0.002,0.00421531461088966,5e-4,0.002,0.0042,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Nebraska,1,3.1727139174629555e-4,0.0015,0.00491663352659255,3e-4,0.0015,0.0049,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Nebraska,2,1.846224370692447e-4,0.00121898264452365,0.00481989583459014,2e-4,0.0012,0.0048,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Nevada,0,0.0041439446125946,0.00750631042272014,0.0112262044874319,0.0041,0.0075,0.0112,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Nevada,1,0.00296534327865088,0.00691728220390497,0.0113,0.003,0.0069,0.0113,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Nevada,2,0.00186555887849662,0.00566316392613706,0.01102117634035879,0.0019,0.0057,0.011,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
New Hampshire,0,9.16366947161775e-4,0.00306324172486176,0.00758378106506252,9e-4,0.0031,0.0076,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
New Hampshire,1,6.298992173463e-4,0.0023200315249319,0.00671742705587061,6e-4,0.0023,0.0067,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
New Hampshire,2,5.019936829103898e-4,0.00191592723609041,0.00778074064301416,5e-4,0.0019,0.0078,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
New Jersey,0,8.75091242478385e-4,0.0028674634244565,0.00650616979641006,9e-4,0.0029,0.0065,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
New Jersey,1,6.18601778046665e-4,0.0022738768335923,0.0067013839429636,6e-4,0.0023,0.0067,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
New Jersey,2,2.257793213834175e-4,0.00154977536802305,0.00778562949397105,2e-4,0.0015,0.0078,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
New Mexico,0,0.0022236596731179,0.00571186206780481,0.00993579967350224,0.0022,0.0057,0.0099,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
New Mexico,1,0.00129721276305646,0.00476305840093728,0.0104,0.0013,0.0048,0.0104,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
New Mexico,2,7.72163298995785e-4,0.00406944037134736,0.00998022461309146,8e-4,0.0041,0.01,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
New York,0,6.9064121896837e-4,0.00239527040994182,0.0057,7e-4,0.0024,0.0057,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
New York,1,4.813939202677472e-4,0.0017800492595562,0.0068596545270987,5e-4,0.0018,0.0069,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
New York,2,2.911313095525875e-4,0.00126282273405483,0.00683938660469532,3e-4,0.0013,0.0068,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
North Carolina,0,0.00226944362084693,0.005646634520372,0.00928196867046945,0.0023,0.0056,0.0093,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
North Carolina,1,0.0013,0.0049424405749869,0.00977800406416039,0.0013,0.0049,0.0098,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
North Carolina,2,8.9850980221888e-4,0.00423946797673113,0.00983401977421908,9e-4,0.0042,0.0098,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
North Dakota,0,0.00225050444948866,0.0051,0.01014205086694803,0.0023,0.0051,0.0101,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
North Dakota,1,8.976468967202725e-4,0.0038,0.0128,9e-4,0.0038,0.0128,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
North Dakota,2,4.48041148401285e-4,0.0024706248667895,0.01153811660770115,4e-4,0.0025,0.0115,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Ohio,0,3.758893638244957e-4,8.221082827143365e-4,0.00361179244669381,4e-4,8e-4,0.0036,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Ohio,1,1.346183600111137e-4,6e-4,0.00366929659373145,1e-4,6e-4,0.0037,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Ohio,2,1.5038946047933295e-4,5.9248168211182e-4,0.00448970012687566,2e-4,6e-4,0.0045,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Oklahoma,0,2.833175890138326e-4,0.00139481523691579,0.00315426674661651,3e-4,0.0014,0.0032,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Oklahoma,1,2e-4,9.46253374703959e-4,0.00309775874505859,2e-4,9e-4,0.0031,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Oklahoma,2,1.8798203674115008e-4,6.9480335399985e-4,0.00383580060158079,2e-4,7e-4,0.0038,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Oregon,0,0.0012,0.00351865337922923,0.00646517081530947,0.0012,0.0035,0.0065,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Oregon,1,7e-4,0.00301017064537093,0.00715087969249935,7e-4,0.003,0.0072,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Oregon,2,4.308183012353517e-4,0.00242003668348116,0.00706572238223603,4e-4,0.0024,0.0071,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Pennsylvania,0,5.842675599708e-4,0.0017182909351812,0.00565703730122685,6e-4,0.0017,0.0057,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Pennsylvania,1,4.002044559433372e-4,0.0012912096753389,0.006,4e-4,0.0013,0.006,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Pennsylvania,2,2.105937212931669e-4,0.00117390881305836,0.00608002776778057,2e-4,0.0012,0.0061,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Rhode Island,0,9e-4,0.00280634749954657,0.00667814462064459,9e-4,0.0028,0.0067,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Rhode Island,1,4.913933848532e-4,0.0019711906270085,0.007,5e-4,0.002,0.007,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Rhode Island,2,1.943790832773e-4,0.00169100028120853,0.00802807817666503,2e-4,0.0017,0.008,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
South Carolina,0,6e-4,0.0019,0.00458893731222841,6e-4,0.0019,0.0046,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
South Carolina,1,3.733033853075893e-4,0.0014779323929306,0.00463570355475383,4e-4,0.0015,0.0046,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
South Carolina,2,2.418539239933098e-4,0.00123752325099724,0.00483754952929931,2e-4,0.0012,0.0048,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
South Dakota,0,7.42722136194285e-4,0.00250195110280706,0.00613884570837706,7e-4,0.0025,0.0061,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
South Dakota,1,4.296583246881e-4,0.00165539189824146,0.00615868990678912,4e-4,0.0017,0.0062,2026-05-09,2026-05-02,"May 09, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
South Dakota,2,1.6507821165375e-4,0.00135925172346806,0.00621762286088642,2e-4,0.0014,0.0062,2026-05-16,2026-05-02,"May 16, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
Tennessee,0,8.32970302766985e-4,0.00317996995280011,0.00589327335116804,8e-4,0.0032,0.0059,2026-05-02,2026-05-02,"May 02, 2026","May 02, 2026",2026-04-29,"April 29, 2026",FluSight-ensemble
