location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
Arizona,1,0.00738963942986591,0.01521388835107231,0.0268,0.0074,0.0152,0.0268,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Arizona,2,0.00422725330218166,0.01263837761446997,0.02629159460285599,0.0042,0.0126,0.0263,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Arkansas,0,0.011,0.0235,0.042,0.011,0.0235,0.042,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Arkansas,1,0.006,0.0179,0.037,0.006,0.0179,0.037,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Arkansas,2,0.00519375458227092,0.01361112904629753,0.03544145027852787,0.0052,0.0136,0.0354,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
California,0,0.00665902209123783,0.01386527991742151,0.0206622598136144,0.0067,0.0139,0.0207,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
California,1,0.00341049645787052,0.01147572187768848,0.02303237355925819,0.0034,0.0115,0.023,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
California,2,0.002,0.00907076415062379,0.02350317734042027,0.002,0.0091,0.0235,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Colorado,0,0.01331282156800037,0.02053809128116772,0.02936781258849353,0.0133,0.0205,0.0294,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Colorado,1,0.00878306644428322,0.01790683922987868,0.0313347923375402,0.0088,0.0179,0.0313,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Colorado,2,0.00675382226990521,0.01663316763632461,0.02921634939404693,0.0068,0.0166,0.0292,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Connecticut,0,0.0105,0.0188680287452768,0.0278003988651021,0.0105,0.0189,0.0278,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Connecticut,1,0.0072,0.0174,0.02864028754712424,0.0072,0.0174,0.0286,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Connecticut,2,0.00481750899562167,0.0163,0.02800040294809348,0.0048,0.0163,0.028,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Delaware,0,0.01525613780227117,0.02446000761756847,0.03698492290348298,0.0153,0.0245,0.037,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Delaware,1,0.0092133985577577,0.02078162156021107,0.03848346692872201,0.0092,0.0208,0.0385,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Delaware,2,0.00676141526871344,0.0169895621740069,0.03694323372225487,0.0068,0.017,0.0369,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
District of Columbia,0,0.00311210300090459,0.00807586125027247,0.01399269706026693,0.0031,0.0081,0.014,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
District of Columbia,1,0.0014117291402172699,0.00685210448572171,0.01502559272678717,0.0014,0.0069,0.015,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
District of Columbia,2,0.00101895005436967,0.00589183020267715,0.01500943643888996,0.001,0.0059,0.015,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Florida,0,0.01113275042612811,0.0184,0.02747619870003198,0.0111,0.0184,0.0275,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Florida,1,0.00519522914733424,0.0149,0.0282988392116605,0.0052,0.0149,0.0283,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Florida,2,0.00302005677143674,0.01231608906723652,0.02786704458872297,0.003,0.0123,0.0279,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Georgia,0,0.005,0.01117142187461214,0.018,0.005,0.0112,0.018,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Georgia,1,0.003,0.0091,0.01998010899444543,0.003,0.0091,0.02,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Georgia,2,0.00225,0.00770757623662549,0.01910220367443733,0.0022,0.0077,0.0191,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Hawaii,0,0.01427803594043348,0.02365800432479401,0.0368553209783289,0.0143,0.0237,0.0369,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Hawaii,1,0.01092103993986052,0.02198401789326751,0.03974763984630088,0.0109,0.022,0.0397,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Hawaii,2,0.00779740683987004,0.02062360256494439,0.04048252305733933,0.0078,0.0206,0.0405,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Idaho,0,0.01044225804494728,0.01744525044604296,0.02577850731579252,0.0104,0.0174,0.0258,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Idaho,1,0.0066284874762484,0.014887187568858,0.02700386693735706,0.0066,0.0149,0.027,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Idaho,2,0.00403525616626797,0.01291585132616983,0.02720251274851767,0.004,0.0129,0.0272,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Illinois,0,0.01060581944254541,0.0170609463014406,0.02528135965138378,0.0106,0.0171,0.0253,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Illinois,1,0.00648097545364501,0.0142780620022397,0.0269816965253438,0.0065,0.0143,0.027,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Illinois,2,0.00399463293947648,0.01211082060971143,0.0279399719948642,0.004,0.0121,0.0279,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Indiana,0,0.0154371920021703,0.02785804825079703,0.04186247143569597,0.0154,0.0279,0.0419,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Indiana,1,0.0089492255605808,0.02272283115902191,0.04287013196682056,0.0089,0.0227,0.0429,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Indiana,2,0.00574024720952625,0.01899278897030347,0.04331012585625156,0.0057,0.019,0.0433,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Iowa,0,0.0103577542751593,0.0165403259269979,0.02579153553285256,0.0104,0.0165,0.0258,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Iowa,1,0.0050079402655782,0.0129777005840774,0.02638618968165892,0.005,0.013,0.0264,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Iowa,2,0.00214617165724614,0.01040907483603251,0.02614801620918208,0.0021,0.0104,0.0261,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Kansas,0,0.00959161939883114,0.01628376107790664,0.027,0.0096,0.0163,0.027,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Kansas,1,0.00393134482056909,0.01300274955585658,0.02651837732740396,0.0039,0.013,0.0265,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Kansas,2,0.00222626531134908,0.01029145387141084,0.02831351474254333,0.0022,0.0103,0.0283,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Kentucky,0,0.01451878086439447,0.02540643545598902,0.0429289913715896,0.0145,0.0254,0.0429,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Kentucky,1,0.0073,0.0204727394197753,0.04246798009553165,0.0073,0.0205,0.0425,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Kentucky,2,0.0057,0.016824191744075,0.04300474904335701,0.0057,0.0168,0.043,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Louisiana,0,0.00552901115963323,0.00980639105965307,0.01760884799745834,0.0055,0.0098,0.0176,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Louisiana,1,0.00242410638974471,0.0076083954854221,0.0195,0.0024,0.0076,0.0195,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Louisiana,2,0.00141867745927497,0.00549082438107859,0.01877500350440475,0.0014,0.0055,0.0188,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Maine,0,0.0049325624399175,0.00997191447700363,0.0172,0.0049,0.01,0.0172,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Maine,1,0.003263946084188,0.00804204191693051,0.01779261181964457,0.0033,0.008,0.0178,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Maine,2,0.00164679519834898,0.00645462696736562,0.01695005832842978,0.0016,0.0065,0.017,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Maryland,0,0.0051060113891252,0.00954970268422229,0.01521623329701251,0.0051,0.0095,0.0152,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Maryland,1,0.0031,0.00816353035831813,0.01648520665766773,0.0031,0.0082,0.0165,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Maryland,2,0.00248047249275509,0.00703752964341429,0.01613029970012471,0.0025,0.007,0.0161,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Massachusetts,0,0.00619432727905663,0.0117394508867005,0.01858608249669014,0.0062,0.0117,0.0186,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Massachusetts,1,0.00427681183160688,0.0107,0.01869908718155808,0.0043,0.0107,0.0187,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Massachusetts,2,0.00189983868647135,0.00870751867738391,0.01854982514977749,0.0019,0.0087,0.0185,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Michigan,0,0.0076242241013395,0.01278359604659377,0.02036353553263586,0.0076,0.0128,0.0204,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Michigan,1,0.00359540178928305,0.01034540152347159,0.02167577114553926,0.0036,0.0103,0.0217,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Michigan,2,0.00218057233733678,0.00875016851264186,0.02187981242945658,0.0022,0.0088,0.0219,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Minnesota,0,0.0126348446782721,0.02109477557292223,0.03140217763275262,0.0126,0.0211,0.0314,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Minnesota,1,0.00864540773833698,0.01726161405407787,0.03472352643356656,0.0086,0.0173,0.0347,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Minnesota,2,0.00615831714633223,0.01528945571600528,0.03271325736254264,0.0062,0.0153,0.0327,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Mississippi,0,0.00702434854044214,0.01492315353546581,0.0272,0.007,0.0149,0.0272,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Mississippi,1,0.00343912647618975,0.0109,0.02722418529001731,0.0034,0.0109,0.0272,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Mississippi,2,0.00216877279334304,0.00854412608994402,0.024053129536666,0.0022,0.0085,0.0241,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Missouri,0,0.01214112857247237,0.01650242171498707,0.02271606356341001,0.0121,0.0165,0.0227,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Missouri,1,0.00487086491461604,0.01132430084825493,0.02577761666722116,0.0049,0.0113,0.0258,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Montana,0,0.0087149376253579,0.01577858108594737,0.026,0.0087,0.0158,0.026,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Montana,1,0.00599445364196804,0.01283739721899101,0.02674706360769654,0.006,0.0128,0.0267,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Montana,2,0.0032436185298548,0.010482556120862071,0.02563924043427481,0.0032,0.0105,0.0256,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Nebraska,0,0.00864205577210655,0.01518020548153399,0.024,0.0086,0.0152,0.024,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Nebraska,1,0.00459166997820685,0.01214237773997274,0.02517768573940941,0.0046,0.0121,0.0252,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Nebraska,2,0.00284522791884223,0.00993451377171384,0.02382575139913923,0.0028,0.0099,0.0238,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Nevada,0,0.00542591799390732,0.01054577907377745,0.01633907536494342,0.0054,0.0105,0.0163,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Nevada,1,0.00325981839766875,0.00918492208234038,0.01670910169844422,0.0033,0.0092,0.0167,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Nevada,2,0.00199779179738237,0.00779506408177764,0.01768522042889838,0.002,0.0078,0.0177,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
New Hampshire,0,0.00798838176814883,0.01423549736803586,0.022,0.008,0.0142,0.022,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
New Hampshire,1,0.0043,0.01180620711396425,0.02406665269585937,0.0043,0.0118,0.0241,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
New Hampshire,2,0.0030959449715088,0.00999338453237704,0.02333852981584364,0.0031,0.01,0.0233,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
New Jersey,0,0.00983504242230207,0.01874000635964062,0.02848670211024501,0.0098,0.0187,0.0285,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
New Jersey,1,0.00711662686415532,0.01690133044279306,0.0303452358325362,0.0071,0.0169,0.0303,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
New Jersey,2,0.00497892814966957,0.01482340697659326,0.031,0.005,0.0148,0.031,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
New Mexico,0,0.01502068338838551,0.02406257357001343,0.03500217307397614,0.015,0.0241,0.035,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
New Mexico,1,0.00978542406757423,0.02083442086662881,0.03668479144004129,0.0098,0.0208,0.0367,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
New Mexico,2,0.00653893998353237,0.01758608005274455,0.03506293942808732,0.0065,0.0176,0.0351,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
New York,0,0.00402324682988061,0.00883554162891567,0.01367964342166989,0.004,0.0088,0.0137,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
New York,1,0.00204977304926617,0.00770955852933898,0.01518126175261466,0.002,0.0077,0.0152,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
New York,2,0.00118447299823087,0.00672557044630531,0.0145684031162457,0.0012,0.0067,0.0146,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
North Carolina,0,0.0108181487478474,0.0197,0.02845501515388782,0.0108,0.0197,0.0285,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
North Carolina,1,0.0058,0.0162,0.02999978575049524,0.0058,0.0162,0.03,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
North Carolina,2,0.00517106553393541,0.0139729326512963,0.03087575296374364,0.0052,0.014,0.0309,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
North Dakota,0,0.01781744405474959,0.0285274993429524,0.044801044344141,0.0178,0.0285,0.0448,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
North Dakota,1,0.01237988804538102,0.02549480439816773,0.04744618910696599,0.0124,0.0255,0.0474,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
North Dakota,2,0.00691594537024237,0.02175125936676401,0.03765012542344422,0.0069,0.0218,0.0377,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Ohio,0,0.01197393609169888,0.02131511021295856,0.03332305789637883,0.012,0.0213,0.0333,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Ohio,1,0.00673948761365716,0.01718561999567048,0.03495865538789532,0.0067,0.0172,0.035,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Ohio,2,0.00554810607812489,0.01452810564845599,0.0362,0.0055,0.0145,0.0362,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Oklahoma,0,0.00703143776653263,0.01566463892842604,0.024,0.007,0.0157,0.024,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Oklahoma,1,0.0035,0.01226883321513033,0.02413839179951376,0.0035,0.0123,0.0241,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Oklahoma,2,0.00242409643404584,0.00944493019580436,0.02514544876949717,0.0024,0.0094,0.0251,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Oregon,0,0.006,0.01279581723876681,0.022,0.006,0.0128,0.022,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Oregon,1,0.00301722008159194,0.0099,0.02070149414626422,0.003,0.0099,0.0207,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Oregon,2,0.00179571915614927,0.00750877021366924,0.02074695372073146,0.0018,0.0075,0.0207,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Pennsylvania,0,0.01000980964483841,0.0174872593683969,0.02485700540224944,0.01,0.0175,0.0249,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Pennsylvania,1,0.00641735686908544,0.01496116686297689,0.02728916246396363,0.0064,0.015,0.0273,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Pennsylvania,2,0.00457874042451117,0.01251080961020631,0.02535836888516895,0.0046,0.0125,0.0254,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Rhode Island,0,0.00205574071846254,0.00684041907041195,0.01326310890839461,0.0021,0.0068,0.0133,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Rhode Island,1,0.00134566880809626,0.00580583427427204,0.013,0.0013,0.0058,0.013,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Rhode Island,2,8.155338818515725e-4,0.00444200139535037,0.01344541278885782,8e-4,0.0044,0.0134,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
South Carolina,0,0.00658298205153038,0.0127,0.0221,0.0066,0.0127,0.0221,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
South Carolina,1,0.0032,0.00997308960353982,0.0222087863597955,0.0032,0.01,0.0222,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
South Carolina,2,0.00227233944658485,0.00844891251368751,0.02219238232933257,0.0023,0.0084,0.0222,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
South Dakota,0,0.0064753649120114,0.0128301672721886,0.02347160711767293,0.0065,0.0128,0.0235,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
South Dakota,1,0.0033,0.00954053598766217,0.023,0.0033,0.0095,0.023,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
South Dakota,2,0.00203132774138765,0.00660891341599932,0.02077109268316191,0.002,0.0066,0.0208,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Tennessee,0,0.01092565312314804,0.018,0.02969843132861124,0.0109,0.018,0.0297,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Tennessee,1,0.00612446258038779,0.01492395306653359,0.0303863218374012,0.0061,0.0149,0.0304,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Tennessee,2,0.00336581633159171,0.01150616222666399,0.0281,0.0034,0.0115,0.0281,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Texas,0,0.00785937840382101,0.01243047466584833,0.0208144151786694,0.0079,0.0124,0.0208,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
