location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
53,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.01,157.07125919599386
54,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.01,35.060362729841785
55,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.01,99.06465864226786
56,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.01,18.174081985328392
72,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.01,0.0
US,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.01,12555.903199011706
01,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,98.49449203301467
02,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,4.494655735063985
04,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,401.2059380657085
05,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,54.975695510075965
06,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,554.8068936402808
08,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,109.03999139914804
09,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,45.24427682850328
10,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,9.814588055356353
11,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,6.25625976550108
12,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,715.3258485480488
13,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,249.44104240118463
15,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,10.988662593863216
16,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,42.31479639851475
17,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,314.88136103331715
18,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,210.62372345860135
19,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,39.76460535561654
20,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,58.042731607134016
21,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,96.24127907039035
22,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,115.43116193172268
23,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,4.752588333214177
24,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,56.816596827958755
25,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,124.27572869917414
26,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,202.26146266959157
27,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,72.47275494913688
28,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,82.5114622518881
29,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,157.29630801699858
30,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,13.726075848004779
31,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,32.36689538337266
32,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,46.92519099600661
33,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,14.630848901555378
34,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,225.02474605610803
35,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,47.66947226768503
36,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,585.9536747038675
37,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,210.67035382093772
38,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,1.3516766302120446
39,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,288.1286800322704
40,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,105.42772520573484
41,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,64.82378616659318
42,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,386.8211872351707
44,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,10.349832641981747
45,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,121.71161276323605
46,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,10.716502961062773
47,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,202.95160851334364
48,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,930.6816471438772
49,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,33.87311908547033
50,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,6.244412493236572
51,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,172.94316002647867
53,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,132.03743931895877
54,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,32.60314645205588
55,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,87.83105132778792
56,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,16.274958528740523
72,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,0.0
US,2025-01-04,2,2025-01-18,wk inc flu hosp,quantile,0.01,11289.85341328806
01,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,91.35347956077413
02,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,3.9764979958004325
04,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,306.01957772719715
05,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,53.880153332560184
06,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,514.7522484514718
08,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,100.68609870054574
09,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,43.77719633281549
10,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,8.762292111741045
11,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,6.05748207984686
12,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,660.3802125183408
13,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,222.74077126186012
15,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,9.664551309650435
16,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,42.589907657092596
17,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,270.80688019210174
18,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,191.70096143606517
19,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,38.4462569416685
20,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,54.51727948448271
21,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,86.47003010100204
22,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,109.69671438561026
23,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,4.557457719167117
24,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,53.150303545056516
25,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,115.20488653063606
26,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,192.89905868106337
27,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,79.07426127313383
28,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,76.21468234908026
29,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,145.48752412753993
30,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,12.75736421246131
31,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,30.03566240086723
32,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,40.926433919076395
33,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,13.70184848238771
34,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,210.02697727371628
35,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,41.878126160121624
36,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,544.0364808784689
37,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,191.16737700355236
38,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,1.1527632624194908
39,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,268.3223987208243
40,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,101.54408150388647
41,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,64.95110652869027
42,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,349.1557526541462
44,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,9.243852829530715
45,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,111.02629959104733
46,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,10.600271031624784
47,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,177.39840951284256
48,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,844.506379158899
49,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,29.00084845755287
50,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,6.006409017200063
51,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,162.37933775365315
53,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,118.4815728740746
54,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,31.514909935954158
55,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,81.38803671310222
56,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,16.088036305405986
72,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,0.0
US,2025-01-04,3,2025-01-25,wk inc flu hosp,quantile,0.01,10301.564439256901
01,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,254.95571522627444
02,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,7.990610882061143
04,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,1043.442914848793
05,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,70.34280162459578
06,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,1366.0225109253845
08,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,199.49436691534888
09,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,64.61800638438984
10,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,25.958260293882322
11,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,10.039168255625912
12,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,1165.122596899434
13,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,365.0619172964089
15,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,25.86352107809615
16,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,116.97750695410932
17,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,501.82386566988157
18,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,311.68199657446513
19,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,54.649619319389615
20,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,100.69399345224318
21,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,187.4459736514592
22,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,250.2077102515901
23,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,7.5293186993031
24,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,81.8345582228806
25,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,161.25529246607078
26,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,265.89360197603764
27,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,187.60535302657914
28,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,124.99888094634501
29,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,244.0844203433233
30,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,23.158006869850908
31,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,56.53989542848599
32,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,101.85000562379156
33,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,21.296763125871987
34,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,364.89641550273296
35,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,100.34244061701875
36,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,855.3203344824863
37,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,303.74595508676833
38,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,3.1491653138616775
39,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,399.4022835781658
40,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,136.1966507814229
41,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,196.99194330193325
42,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,545.2875997539774
44,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,18.68526795860629
45,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,172.77745725469407
46,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,15.10061947623434
47,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,325.06349309191563
48,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,1259.5937742545948
49,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,91.35420667795852
50,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,10.200139907739436
51,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,223.8633031970415
53,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,237.59039816411163
54,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,46.63742508826733
55,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,134.02522037551185
56,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,28.273719717953924
72,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,0.0
US,2025-01-04,0,2025-01-04,wk inc flu hosp,quantile,0.025,17196.267328458744
01,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,194.80879177691662
02,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,6.140986735106648
04,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,735.2936674195109
05,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,67.46705440030867
06,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,1054.3442473289028
08,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,160.48580496333662
09,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,61.74512263555524
10,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,20.183135001033033
11,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,9.396903075795038
12,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,990.5858679448468
13,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,303.84088027077564
15,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,20.24565387006352
16,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,90.54804462739088
17,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,423.45137901468536
18,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,270.50221851244373
19,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,52.18542932068092
20,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,82.57949862232628
21,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,157.8161134137949
22,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,191.74730570582338
23,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,6.83180906495788
24,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,74.05446619587264
25,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,151.0578524220364
26,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,245.49303022965051
27,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,142.646687594634
28,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,114.81447618882997
29,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,225.78858053886506
30,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,22.198657830619897
31,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,50.97795610438417
32,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,78.97715257295991
33,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,18.06535446625683
34,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,314.0194302906917
35,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,78.77107284411848
36,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,747.1661439684704
37,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,256.4612734826471
38,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,2.987959626101649
39,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,359.98253899718725
40,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,128.83471599654618
41,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,140.3056652945774
42,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,505.0231784128625
44,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,14.985005468314947
45,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,154.4367722358277
46,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,14.304096435365354
47,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,267.62518833341966
48,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,1093.6634983043764
49,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,65.1754287786878
50,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,9.162121673515003
51,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,205.6563606149965
53,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,187.1221639107615
54,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,43.5049493551013
55,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,119.58834050126772
56,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,24.63726565550251
72,2025-01-04,1,2025-01-11,wk inc flu hosp,quantile,0.025,0.0
