location,horizon,target_end_date,reference_date,target,output_type,output_type_id,value
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.15,237.596391425613
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.2,250.333322988104
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.25,265.935475882336
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.3,275.622789337404
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.35,289.600949195472
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.4,304.597902209667
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.45,314.349172725962
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.5,327.793781329103
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.55,338.635945402398
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.6,352.071580793841
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.65,367.383533901585
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.7,386.533415623196
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.75,410.966390518965
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.8,438.718714721384
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.85,479.64750139984
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.9,544.031582174531
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.95,689.650558901303
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.975,823.428090624023
01,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.99,925.834604002991
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.01,101.448817486934
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.025,125.380668119318
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.05,136.701668446452
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.1,161.851110170985
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.15,178.771686180479
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.2,194.363168534675
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.25,206.562070385288
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.3,219.155009138533
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.35,235.888019574752
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.4,245.849478041045
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.45,257.643015341288
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.5,274.832459469131
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.55,286.274100093002
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.6,303.602918937908
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.65,323.669042115333
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.7,342.137250737408
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.75,361.923502891939
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.8,396.907901218959
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.85,437.578488920008
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.9,516.662434456588
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.95,681.115885340032
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.975,858.524896678141
01,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.99,1011.1375797782
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.01,63.6183042707951
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.025,82.6971126215989
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.05,93.4426412081808
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.1,113.489536537341
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.15,127.215562099856
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.2,141.390479234489
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.25,152.358525338714
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.3,167.14285822872
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.35,179.681986256511
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.4,193.041901461566
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.45,205.343086214172
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.5,224.905621760876
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.55,237.645189289188
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.6,255.084745982945
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.65,275.302883085173
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.7,294.372374180402
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.75,316.34736906874
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.8,352.321642565244
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.85,400.627652559773
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.9,480.773998183118
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.95,645.875403891829
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.975,834.816996575727
01,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.99,976.109506709251
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.01,12.1783431407105
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.025,14.8371448877209
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.05,17.3864835309006
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.1,20.9059846904413
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.15,23.1125194249446
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.2,25.1116710596909
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.25,26.90652418449
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.3,27.8923233288592
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.35,29.2035595792386
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.4,30.6292055925303
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.45,32.1475093419093
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.5,33.2984120538014
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.55,35.2843718909735
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.6,37.4162323198021
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.65,39.4788139951163
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.7,41.6325594545734
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.75,44.6943733132029
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.8,47.7798807098009
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.85,51.3543099688593
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.9,58.1406747150168
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.95,68.5644695395266
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.975,72.6186110546876
02,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.99,84.9663846046072
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.01,6.96077493168887
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.025,9.63590340180151
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.05,11.3739731989666
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.1,14.8741356839964
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.15,18.1444466669788
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.2,20.4898580554077
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.25,22.1331365584144
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.3,24.0896525744754
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.35,26.0889359078896
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.4,27.9728384265226
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.45,29.8171641347606
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.5,31.8175648899029
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.55,34.053101346103
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.6,36.3293519487806
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.65,38.4972578571566
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.7,41.4374697548756
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.75,45.8963231933962
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.8,50.193287003135
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.85,55.3719404060717
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.9,63.9356669841796
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.95,83.1544600674281
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.975,91.2828739159025
02,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.99,107.852427648423
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.01,3.92415344733221
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.025,5.79966407033576
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.05,7.64233824810655
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.1,11.6686629452764
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.15,15.2396280382073
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.2,17.6408129548158
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.25,19.6992247238369
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.3,22.0778179947032
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.35,23.8865268043733
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.4,25.4314382716853
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.45,26.9792584943423
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.5,28.9793687094755
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.55,31.7709519004398
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.6,34.0964781075506
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.65,37.165033208437
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.7,41.4516231734278
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.75,45.9869174471475
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.8,51.1790263993925
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.85,58.4076829290771
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.9,68.3465390236646
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.95,88.5344462611423
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.975,105.248797248564
02,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.99,129.686357360549
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.01,2.95187687755248
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.025,4.18465255353659
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.05,5.51840433643872
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.1,8.48967040946185
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.15,11.9365099351162
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.2,14.3513324562261
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.25,16.4911787646687
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.3,18.3849357989647
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.35,20.1903209460696
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.4,21.7767821772844
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.45,24.549285370133
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.5,26.3482981921743
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.55,29.1290926856389
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.6,31.9091133007659
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.65,35.3378683102763
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.7,40.0626369448601
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.75,44.4455668564107
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.8,50.4452641686001
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.85,58.2336022742827
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.9,70.7123015017928
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.95,94.12345151514
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.975,115.347455612144
02,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.99,145.749351320723
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.01,622.722832504929
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.025,754.911276528795
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.05,833.735990725149
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.1,900.791795896082
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.15,922.907891690877
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.2,949.378917372242
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.25,970.411539445457
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.3,1000.67423568657
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.35,1042.07494524621
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.4,1067.88043498391
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.45,1086.8836065608
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.5,1120.77987795095
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.55,1143.47461182812
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.6,1165.06907430494
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.65,1201.39384537857
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.7,1235.23708012387
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.75,1291.40835287631
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.8,1356.03535215618
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.85,1436.75814576783
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.9,1593.20974266819
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.95,1838.15372910132
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.975,2050.16034358572
04,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.99,2430.94820516818
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.01,419.758127581705
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.025,494.033358379696
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.05,536.516602465688
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.1,612.892906139895
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.15,659.785335755764
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.2,704.823529141531
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.25,746.00282360669
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.3,778.658623994469
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.35,834.678741468224
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.4,864.784269946775
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.45,887.569513293117
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.5,926.532521115278
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.55,960.069193002189
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.6,983.202445426138
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.65,1028.45603545792
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.7,1073.18052804357
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.75,1121.44419244847
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.8,1209.92012517036
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.85,1288.8935620921
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.9,1498.89309995103
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.95,1839.88157660879
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.975,2258.00339319282
04,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.99,2760.04896781711
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.01,243.918962170186
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.025,296.687539702013
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.05,341.033527517097
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.1,420.75999402345
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.15,475.063597509161
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.2,525.718719342254
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.25,564.652022706735
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.3,608.274182109328
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.35,648.889427915127
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.4,681.00980343565
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.45,715.236648565532
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.5,752.099680224644
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.55,780.672341527037
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.6,822.070234989047
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.65,857.618596056831
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.7,917.981135679691
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.75,964.57517197141
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.8,1082.70378275809
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.85,1182.73695635196
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.9,1408.49723090134
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.95,1811.49632274473
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.975,2320.69513434794
04,2,2025-02-01,2025-01-18,wk inc flu hosp,quantile,0.99,2978.22708445008
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.01,144.110785418428
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.025,179.416519016111
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.05,219.9935525551
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.1,290.254706766369
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.15,336.602378024227
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.2,384.138663623285
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.25,411.24630947857
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.3,447.839887476049
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.35,498.278714001797
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.4,521.86297052242
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.45,562.873389638665
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.5,605.600491035132
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.55,641.513220741344
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.6,678.842274062266
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.65,731.294816540685
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.7,783.519082180258
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.75,840.423067182108
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.8,947.458319284309
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.85,1097.80272798607
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.9,1304.25182204033
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.95,1726.70469246817
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.975,2199.4360158921
04,3,2025-02-08,2025-01-18,wk inc flu hosp,quantile,0.99,2891.1243614503
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.01,51.987835928497
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.025,62.8881990082723
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.05,70.678905230572
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.1,79.3209256953286
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.15,85.6951315406788
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.2,89.9898432525313
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.25,93.6566991158588
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.3,97.844311286886
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.35,100.49902466185
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.4,103.683285041098
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.45,108.521716808184
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.5,113.263630667527
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.55,118.489659849527
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.6,125.871751644851
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.65,134.586270402081
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.7,140.475802710608
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.75,155.365211899841
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.8,164.858057338178
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.85,179.775746508986
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.9,188.55531986063
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.95,223.033660895869
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.975,251.499556173626
05,0,2025-01-18,2025-01-18,wk inc flu hosp,quantile,0.99,290.834550887316
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.01,34.9688317850394
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.025,47.2572232302065
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.05,56.437382380329
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.1,68.8553700986774
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.15,76.5687723970518
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.2,84.6301655645421
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.25,88.8023583880781
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.3,93.0202686298739
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.35,99.6395001994204
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.4,102.89927369323
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.45,108.496744855911
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.5,114.516049813911
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.55,121.2464950119
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.6,130.727797732653
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.65,142.090175047756
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.7,154.730876453299
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.75,172.661203685906
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.8,192.351878220524
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.85,208.98808675801
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.9,232.529765167298
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.95,287.780963605096
05,1,2025-01-25,2025-01-18,wk inc flu hosp,quantile,0.975,323.176122419214
