"","reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
"115",2024-11-23,"peak inc flu hosp",NA,NA,"06","quantile","0.99",11300
"116",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.01",3
"117",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.025",11
"118",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.05",40
"119",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.1",108
"120",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.15",198
"121",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.2",288
"122",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.25",377
"123",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.3",467
"124",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.35",557
"125",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.4",646
"126",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.45",736
"127",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.5",826
"128",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.55",915
"129",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.6",1005
"130",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.65",1095
"131",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.7",1184
"132",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.75",1274
"133",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.8",1364
"134",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.85",1453
"135",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.9",1543
"136",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.95",1633
"137",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.975",1678
"138",2024-11-23,"peak inc flu hosp",NA,NA,"08","quantile","0.99",1705
"139",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.01",2
"140",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.025",7
"141",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.05",25
"142",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.1",67
"143",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.15",122
"144",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.2",177
"145",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.25",232
"146",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.3",287
"147",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.35",343
"148",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.4",398
"149",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.45",453
"150",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.5",508
"151",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.55",563
"152",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.6",619
"153",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.65",674
"154",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.7",729
"155",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.75",784
"156",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.8",839
"157",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.85",894
"158",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.9",950
"159",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.95",1005
"160",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.975",1032
"161",2024-11-23,"peak inc flu hosp",NA,NA,"09","quantile","0.99",1049
"162",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.01",1
"163",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.025",2
"164",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.05",7
"165",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.1",19
"166",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.15",35
"167",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.2",51
"168",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.25",66
"169",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.3",82
"170",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.35",98
"171",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.4",113
"172",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.45",129
"173",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.5",145
"174",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.55",161
"175",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.6",176
"176",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.65",192
"177",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.7",208
"178",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.75",224
"179",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.8",239
"180",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.85",255
"181",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.9",271
"182",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.95",287
"183",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.975",295
"184",2024-11-23,"peak inc flu hosp",NA,NA,"10","quantile","0.99",299
"185",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.01",0
"186",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.025",1
"187",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.05",5
"188",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.1",13
"189",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.15",23
"190",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.2",33
"191",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.25",44
"192",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.3",54
"193",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.35",64
"194",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.4",75
"195",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.45",85
"196",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.5",95
"197",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.55",106
"198",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.6",116
"199",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.65",126
"200",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.7",137
"201",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.75",147
"202",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.8",158
"203",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.85",168
"204",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.9",178
"205",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.95",189
"206",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.975",194
"207",2024-11-23,"peak inc flu hosp",NA,NA,"11","quantile","0.99",197
"208",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.01",13
"209",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.025",44
"210",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.05",154
"211",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.1",417
"212",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.15",762
"213",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.2",1107
"214",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.25",1452
"215",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.3",1797
"216",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.35",2142
"217",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.4",2487
"218",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.45",2832
"219",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.5",3177
"220",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.55",3522
"221",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.6",3867
"222",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.65",4212
"223",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.7",4557
"224",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.75",4902
"225",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.8",5246
"226",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.85",5591
"227",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.9",5936
"228",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.95",6281
"229",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.975",6454
"230",2024-11-23,"peak inc flu hosp",NA,NA,"12","quantile","0.99",6557
"231",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.01",6
"232",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.025",21
"233",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.05",75
"234",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.1",204
"235",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.15",372
"236",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.2",540
"237",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.25",708
"238",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.3",877
"239",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.35",1045
"240",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.4",1213
"241",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.45",1381
"242",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.5",1550
"243",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.55",1718
"244",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.6",1886
"245",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.65",2054
"246",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.7",2223
"247",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.75",2391
"248",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.8",2559
"249",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.85",2727
"250",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.9",2896
"251",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.95",3064
"252",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.975",3148
"253",2024-11-23,"peak inc flu hosp",NA,NA,"13","quantile","0.99",3199
"254",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.01",1
"255",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.025",3
"256",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.05",10
"257",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.1",26
"258",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.15",48
"259",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.2",70
"260",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.25",92
"261",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.3",114
"262",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.35",136
"263",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.4",158
"264",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.45",180
"265",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.5",202
"266",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.55",224
"267",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.6",245
"268",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.65",267
"269",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.7",289
"270",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.75",311
"271",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.8",333
"272",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.85",355
"273",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.9",377
"274",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.95",399
"275",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.975",410
"276",2024-11-23,"peak inc flu hosp",NA,NA,"15","quantile","0.99",416
"277",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.01",1
"278",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.025",4
"279",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.05",13
"280",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.1",36
"281",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.15",66
"282",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.2",96
"283",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.25",126
"284",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.3",156
"285",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.35",186
"286",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.4",216
"287",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.45",246
"288",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.5",276
"289",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.55",306
"290",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.6",336
"291",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.65",366
"292",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.7",396
"293",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.75",426
"294",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.8",456
"295",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.85",486
"296",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.9",516
"297",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.95",546
"298",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.975",561
"299",2024-11-23,"peak inc flu hosp",NA,NA,"16","quantile","0.99",570
"300",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.01",7
"301",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.025",24
"302",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.05",85
"303",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.1",232
"304",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.15",423
"305",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.2",615
"306",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.25",806
"307",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.3",997
"308",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.35",1189
"309",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.4",1380
"310",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.45",1572
"311",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.5",1763
"312",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.55",1955
"313",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.6",2146
"314",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.65",2338
"315",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.7",2529
"316",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.75",2720
"317",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.8",2912
"318",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.85",3103
"319",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.9",3295
"320",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.95",3486
"321",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.975",3582
"322",2024-11-23,"peak inc flu hosp",NA,NA,"17","quantile","0.99",3639
"323",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.01",4
"324",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.025",13
"325",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.05",47
"326",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.1",127
"327",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.15",231
"328",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.2",336
"329",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.25",441
"330",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.3",545
"331",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.35",650
"332",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.4",755
"333",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.45",859
"334",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.5",964
"335",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.55",1069
"336",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.6",1174
"337",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.65",1278
"338",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.7",1383
"339",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.75",1488
"340",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.8",1592
"341",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.85",1697
"342",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.9",1802
"343",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.95",1906
"344",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.975",1959
"345",2024-11-23,"peak inc flu hosp",NA,NA,"18","quantile","0.99",1990
