location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
California,2,0.00267495817734814,0.00904739401944338,0.02681759189096075,0.0027,0.009,0.0268,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Colorado,0,0.01624571947170233,0.0248,0.04696425403031426,0.0162,0.0248,0.047,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Colorado,1,0.01138528183981695,0.0257,0.06656785984971614,0.0114,0.0257,0.0666,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Colorado,2,0.01092692043746922,0.03255661491680135,0.08942974471539161,0.0109,0.0326,0.0894,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Connecticut,0,0.0130999969302098,0.02273285372605441,0.0366410004027002,0.0131,0.0227,0.0366,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Connecticut,1,0.01444192241502719,0.03121842767879074,0.05648553956076133,0.0144,0.0312,0.0565,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Connecticut,2,0.00884959318531176,0.03333771410084038,0.07463788040299202,0.0088,0.0333,0.0746,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Delaware,0,0.0054613979230231,0.01036274992686864,0.01836979801028854,0.0055,0.0104,0.0184,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Delaware,1,0.00467403894896168,0.0145,0.02940896699255479,0.0047,0.0145,0.0294,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Delaware,2,0.00518808114558458,0.02020184350380074,0.04607798648840236,0.0052,0.0202,0.0461,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
District of Columbia,0,0.01157228974769202,0.02072042742193269,0.03608182729798628,0.0116,0.0207,0.0361,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
District of Columbia,1,0.01308561140479837,0.02826472293039292,0.053,0.0131,0.0283,0.053,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
District of Columbia,2,0.00811466888102537,0.03068416226025563,0.07361178514861222,0.0081,0.0307,0.0736,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Florida,0,0.01934869249125521,0.0283,0.0419439468616212,0.0193,0.0283,0.0419,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Florida,1,0.01668199569120562,0.0328,0.06980087218264032,0.0167,0.0328,0.0698,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Florida,2,0.01418302332608919,0.04338635530760448,0.09781550435634909,0.0142,0.0434,0.0978,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Georgia,0,0.00739911067615696,0.0143,0.02454276555935748,0.0074,0.0143,0.0245,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Georgia,1,0.00552031439183852,0.01742490915294243,0.03872191163344202,0.0055,0.0174,0.0387,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Georgia,2,0.00602799751277243,0.02161345471146342,0.05694672709022819,0.006,0.0216,0.0569,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Hawaii,0,0.03185341682222135,0.05303340440736741,0.08445758018961623,0.0319,0.053,0.0845,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Hawaii,1,0.03014700590831264,0.05733411391706077,0.1101,0.0301,0.0573,0.1101,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Hawaii,2,0.02582608132693457,0.0655838368090336,0.14610549239048587,0.0258,0.0656,0.1461,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Idaho,0,0.01080785662959873,0.0183,0.0289605922035394,0.0108,0.0183,0.029,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Idaho,1,0.0078221314478768,0.019888726265973,0.04379427382791107,0.0078,0.0199,0.0438,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Idaho,2,0.00596955769317918,0.02397345885685841,0.06269598592755822,0.006,0.024,0.0627,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Illinois,0,0.0061403721509124,0.01,0.01708773046229499,0.0061,0.01,0.0171,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Illinois,1,0.00501448146277099,0.0122,0.029,0.005,0.0122,0.029,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Illinois,2,0.00486563102006982,0.01655876191086617,0.04507840330458575,0.0049,0.0166,0.0451,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Indiana,0,0.00591322177330529,0.0115,0.0191974583133935,0.0059,0.0115,0.0192,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Indiana,1,0.0047652251659169,0.01531948368785019,0.03185247041441209,0.0048,0.0153,0.0319,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Indiana,2,0.00504666876808903,0.01911206829547111,0.0467671583690493,0.005,0.0191,0.0468,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Iowa,0,0.00193943165061238,0.00455088536681415,0.00819284102364261,0.0019,0.0046,0.0082,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Iowa,1,0.00275774049780951,0.0065,0.01591087290055391,0.0028,0.0065,0.0159,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Iowa,2,0.00207083515947577,0.00845476889352354,0.0230705116799409,0.0021,0.0085,0.0231,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Kansas,0,0.00164944777542237,0.00457877893205512,0.00841633118317578,0.0016,0.0046,0.0084,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Kansas,1,0.00198580493895398,0.0058,0.01393265552957703,0.002,0.0058,0.0139,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Kansas,2,0.0022076137013387798,0.00842001688221263,0.02241713600223849,0.0022,0.0084,0.0224,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Kentucky,0,0.00619716407911064,0.01103467255554025,0.0189353513779957,0.0062,0.011,0.0189,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Kentucky,1,0.00633222162085805,0.0168,0.03152857310531221,0.0063,0.0168,0.0315,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Kentucky,2,0.00534409603641178,0.01987386957779584,0.04662363595825127,0.0053,0.0199,0.0466,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Louisiana,0,0.02208605675529715,0.0327905507934434,0.05578554175833947,0.0221,0.0328,0.0558,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Louisiana,1,0.0146573016292821,0.03408104909093951,0.0821540590098814,0.0147,0.0341,0.0822,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Louisiana,2,0.01272046812274765,0.03993292284177475,0.1111458142491245,0.0127,0.0399,0.1111,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Maine,0,0.00330284136256961,0.00661252079681615,0.01294667443860166,0.0033,0.0066,0.0129,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Maine,1,0.00377409360871881,0.00938472453697994,0.02158977122308859,0.0038,0.0094,0.0216,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Maine,2,0.00252389756785134,0.01083922401546126,0.03221965048372435,0.0025,0.0108,0.0322,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Maryland,0,0.0141450818549906,0.02407302540094107,0.03667592518715615,0.0141,0.0241,0.0367,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Maryland,1,0.011993399803947,0.03080449386884027,0.0557,0.012,0.0308,0.0557,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Maryland,2,0.0082975799220846,0.03180565217744559,0.0800356192535219,0.0083,0.0318,0.08,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Massachusetts,0,0.00641411964042642,0.0113,0.01968022042192499,0.0064,0.0113,0.0197,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Massachusetts,1,0.00766538628620522,0.01574353505512672,0.03264518126707132,0.0077,0.0157,0.0326,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Massachusetts,2,0.00490918660074669,0.01997124641930018,0.04566100761141216,0.0049,0.02,0.0457,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Michigan,0,0.0065087145956859,0.0121,0.01955920781662914,0.0065,0.0121,0.0196,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Michigan,1,0.00580269219971741,0.01684008125773023,0.03424894117390564,0.0058,0.0168,0.0342,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Michigan,2,0.00471642475913691,0.02033932805818401,0.05042913894049668,0.0047,0.0203,0.0504,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Minnesota,0,0.00992012335444756,0.01759353799138046,0.02897784786584337,0.0099,0.0176,0.029,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Minnesota,1,0.01093890340053378,0.0267,0.05041000663162046,0.0109,0.0267,0.0504,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Minnesota,2,0.00840459434940981,0.0311890171641996,0.06609406913401401,0.0084,0.0312,0.0661,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Mississippi,0,0.0075731341516161,0.01240590679365126,0.02173747308066213,0.0076,0.0124,0.0217,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Mississippi,1,0.0071,0.01409270807365107,0.03477876307469037,0.0071,0.0141,0.0348,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Mississippi,2,0.00699198457975006,0.01935448859697938,0.05579501267659723,0.007,0.0194,0.0558,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Missouri,0,0.00787872745322695,0.01062235520959703,0.01410467549073788,0.0079,0.0106,0.0141,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Missouri,1,0.00863725178495147,0.01472148125487216,0.02662275197402979,0.0086,0.0147,0.0266,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Montana,0,0.00617371941159417,0.0124,0.0200141376546375,0.0062,0.0124,0.02,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Montana,1,0.00710245689910797,0.0177,0.03023363345117791,0.0071,0.0177,0.0302,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Montana,2,0.00523500928742378,0.01980965993956581,0.0451296692328576,0.0052,0.0198,0.0451,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Nebraska,0,0.001,0.00302982181336337,0.00613941500783133,0.001,0.003,0.0061,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Nebraska,1,9.512771705446136e-4,0.00429018039228264,0.0121564270644483,0.001,0.0043,0.0122,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Nebraska,2,0.00138187881881323,0.00496907236731616,0.01921182609016785,0.0014,0.005,0.0192,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Nevada,0,0.00220963966746828,0.00421794606596259,0.00772669169350199,0.0022,0.0042,0.0077,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Nevada,1,0.00231674833028166,0.00505856045522336,0.01304626168907191,0.0023,0.0051,0.013,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Nevada,2,0.00322945527738033,0.00817197240003436,0.02380455775973691,0.0032,0.0082,0.0238,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
New Hampshire,0,0.00344971550068039,0.0086,0.0160311482901781,0.0034,0.0086,0.016,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
New Hampshire,1,0.00360756854923493,0.0128,0.02513557292992195,0.0036,0.0128,0.0251,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
New Hampshire,2,0.00437956892750093,0.01697761171848152,0.03953340078602394,0.0044,0.017,0.0395,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
New Jersey,0,0.01283201514653074,0.02274409105758547,0.03799105449490704,0.0128,0.0227,0.038,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
New Jersey,1,0.01480671255439284,0.03141894841896908,0.05455263162050371,0.0148,0.0314,0.0546,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
New Jersey,2,0.00971721985378512,0.034723467952479,0.07684888869131198,0.0097,0.0347,0.0768,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
New Mexico,0,0.00568614844637809,0.0126368532233167,0.02095093247540549,0.0057,0.0126,0.021,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
New Mexico,1,0.0061,0.01776654562117614,0.03353306988758957,0.0061,0.0178,0.0335,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
New Mexico,2,0.00704551616339962,0.02316424117004243,0.05220610161754943,0.007,0.0232,0.0522,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
New York,0,0.0189871514749552,0.0317938944509748,0.0514531246346523,0.019,0.0318,0.0515,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
New York,1,0.0199115817105441,0.041397088575176,0.0702397102280961,0.0199,0.0414,0.0702,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
New York,2,0.0137220046790791,0.04296582720489963,0.09866387624103096,0.0137,0.043,0.0987,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
North Carolina,0,0.01541628289444416,0.02550632925955243,0.04251178198270501,0.0154,0.0255,0.0425,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
North Carolina,1,0.0146691350821727,0.03037423908164318,0.06414059972568067,0.0147,0.0304,0.0641,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
North Carolina,2,0.01360838241275487,0.03642146970852927,0.08899547255110665,0.0136,0.0364,0.089,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
North Dakota,0,0.0029783016356687,0.00759380706681625,0.01353684810785265,0.003,0.0076,0.0135,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
North Dakota,1,0.00363722696540841,0.01192072253513454,0.02188143869760796,0.0036,0.0119,0.0219,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
North Dakota,2,0.00347789615468022,0.01322596664400656,0.03014214785614135,0.0035,0.0132,0.0301,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Ohio,0,0.00459930654672031,0.00935673252084991,0.01544962664807513,0.0046,0.0094,0.0154,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Ohio,1,0.00447644094896874,0.01245089417001068,0.02543952856330241,0.0045,0.0125,0.0254,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Ohio,2,0.00412941358314223,0.01623043036480382,0.03961372719325957,0.0041,0.0162,0.0396,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Oklahoma,0,0.00105386632456839,0.0035,0.00701216782476134,0.0011,0.0035,0.007,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Oklahoma,1,0.00158895404526499,0.0052,0.01159988242813208,0.0016,0.0052,0.0116,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Oklahoma,2,0.00186134656823211,0.00695854523614039,0.01889793356549048,0.0019,0.007,0.0189,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Oregon,0,0.00435858520457932,0.00794684767146551,0.01365790311653784,0.0044,0.0079,0.0137,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Oregon,1,0.00436801416555843,0.01109685381737593,0.0231972764951566,0.0044,0.0111,0.0232,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Oregon,2,0.0043108801883856,0.01422054762617071,0.0319696301891519,0.0043,0.0142,0.032,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Pennsylvania,0,0.00556266070411918,0.0106,0.01683915280337787,0.0056,0.0106,0.0168,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Pennsylvania,1,0.00477316043884584,0.0142836294198265,0.02672316558902316,0.0048,0.0143,0.0267,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Pennsylvania,2,0.00485329583682106,0.01762338092859624,0.04289600000279239,0.0049,0.0176,0.0429,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Rhode Island,0,0.00626728904915269,0.01100478887287483,0.01917661656601288,0.0063,0.011,0.0192,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Rhode Island,1,0.00713233253813565,0.0152197846453448,0.03033633321304135,0.0071,0.0152,0.0303,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Rhode Island,2,0.00459239161547569,0.01897182633043771,0.04490413752961141,0.0046,0.019,0.0449,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
South Carolina,0,0.00694790467957096,0.01061364723678563,0.02111582707900926,0.0069,0.0106,0.0211,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
South Carolina,1,0.00546529963265537,0.0147,0.03347067464073993,0.0055,0.0147,0.0335,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
South Carolina,2,0.00454877855862239,0.01928454722405788,0.05702978155981322,0.0045,0.0193,0.057,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
South Dakota,0,7.08876200141449e-5,5.704517725495598e-4,0.00219587954380675,1e-4,6e-4,0.0022,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
South Dakota,1,3.636608456247854e-5,7.3323038043874e-4,0.00357220439472812,0,7e-4,0.0036,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
South Dakota,2,5.6663575981135585e-5,0.00152772383973548,0.00974547251537472,1e-4,0.0015,0.0097,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Tennessee,0,0.0044263232261198,0.00800294483003544,0.01400334633099248,0.0044,0.008,0.014,2025-12-06,2025-12-06,"December 06, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Tennessee,1,0.0046,0.00928250523825382,0.02336282787890078,0.0046,0.0093,0.0234,2025-12-13,2025-12-06,"December 13, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
Tennessee,2,0.00532580343343572,0.01398491420494417,0.039517504554697,0.0053,0.014,0.0395,2025-12-20,2025-12-06,"December 20, 2025","December 06, 2025",2025-12-03,"December 03, 2025",FluSight-ensemble
