reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.05,138
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.1,160
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.15,176
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.2,190
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.25,203
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.3,215
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.35,227
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.4,239
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.45,252
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.5,265
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.55,275
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.6,287
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.65,299
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.7,312
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.75,320
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.8,320
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.85,324
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.9,340
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.95,366
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.975,389
2026-02-28,wk inc flu hosp,2,45,2026-03-14,quantile,0.99,418
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.01,93
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.025,110
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.05,126
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.1,149
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.15,167
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.2,182
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.25,197
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.3,210
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.35,224
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.4,238
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.45,252
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.5,267
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.55,279
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.6,293
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.65,307
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.7,323
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.75,332
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.8,332
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.85,337
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.9,357
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.95,387
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.975,416
2026-02-28,wk inc flu hosp,3,45,2026-03-21,quantile,0.99,452
