reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-01-31,wk inc flu hosp,2,45,2026-02-14,quantile,0.45,98
2026-01-31,wk inc flu hosp,2,45,2026-02-14,quantile,0.5,98
2026-01-31,wk inc flu hosp,2,45,2026-02-14,quantile,0.55,98
2026-01-31,wk inc flu hosp,2,45,2026-02-14,quantile,0.6,98
2026-01-31,wk inc flu hosp,2,45,2026-02-14,quantile,0.65,98
2026-01-31,wk inc flu hosp,2,45,2026-02-14,quantile,0.7,98
2026-01-31,wk inc flu hosp,2,45,2026-02-14,quantile,0.75,98
2026-01-31,wk inc flu hosp,2,45,2026-02-14,quantile,0.8,99
2026-01-31,wk inc flu hosp,2,45,2026-02-14,quantile,0.85,103
2026-01-31,wk inc flu hosp,2,45,2026-02-14,quantile,0.9,104
2026-01-31,wk inc flu hosp,2,45,2026-02-14,quantile,0.95,104
2026-01-31,wk inc flu hosp,2,45,2026-02-14,quantile,0.975,111
2026-01-31,wk inc flu hosp,2,45,2026-02-14,quantile,0.99,111
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.01,13
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.025,13
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.05,33
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.1,35
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.15,43
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.2,43
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.25,43
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.3,43
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.35,57
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.4,77
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.45,77
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.5,77
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.55,77
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.6,77
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.65,77
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.7,77
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.75,77
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.8,77
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.85,77
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.9,77
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.95,77
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.975,78
2026-01-31,wk inc flu hosp,3,45,2026-02-21,quantile,0.99,78
