reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-05-02,wk inc flu hosp,1,45,2026-05-09,quantile,0.4,20
2026-05-02,wk inc flu hosp,1,45,2026-05-09,quantile,0.45,21
2026-05-02,wk inc flu hosp,1,45,2026-05-09,quantile,0.5,22
2026-05-02,wk inc flu hosp,1,45,2026-05-09,quantile,0.55,23
2026-05-02,wk inc flu hosp,1,45,2026-05-09,quantile,0.6,24
2026-05-02,wk inc flu hosp,1,45,2026-05-09,quantile,0.65,25
2026-05-02,wk inc flu hosp,1,45,2026-05-09,quantile,0.7,26
2026-05-02,wk inc flu hosp,1,45,2026-05-09,quantile,0.75,27
2026-05-02,wk inc flu hosp,1,45,2026-05-09,quantile,0.8,27
2026-05-02,wk inc flu hosp,1,45,2026-05-09,quantile,0.85,28
2026-05-02,wk inc flu hosp,1,45,2026-05-09,quantile,0.9,30
2026-05-02,wk inc flu hosp,1,45,2026-05-09,quantile,0.95,33
2026-05-02,wk inc flu hosp,1,45,2026-05-09,quantile,0.975,35
2026-05-02,wk inc flu hosp,1,45,2026-05-09,quantile,0.99,39
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.01,9
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.025,11
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.05,12
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.1,14
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.15,16
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.2,17
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.25,18
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.3,20
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.35,21
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.4,22
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.45,23
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.5,24
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.55,26
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.6,27
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.65,28
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.7,30
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.75,31
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.8,31
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.85,33
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.9,35
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.95,39
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.975,43
2026-05-02,wk inc flu hosp,2,45,2026-05-16,quantile,0.99,48
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.01,8
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.025,10
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.05,12
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.1,14
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.15,16
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.2,17
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.25,19
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.3,20
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.35,21
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.4,23
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.45,24
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.5,26
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.55,27
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.6,29
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.65,30
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.7,32
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.75,34
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.8,34
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.85,36
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.9,39
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.95,44
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.975,49
2026-05-02,wk inc flu hosp,3,45,2026-05-23,quantile,0.99,55
