reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-04-18,wk inc flu hosp,2,45,2026-05-02,quantile,0.65,10
2026-04-18,wk inc flu hosp,2,45,2026-05-02,quantile,0.7,10
2026-04-18,wk inc flu hosp,2,45,2026-05-02,quantile,0.75,11
2026-04-18,wk inc flu hosp,2,45,2026-05-02,quantile,0.8,11
2026-04-18,wk inc flu hosp,2,45,2026-05-02,quantile,0.85,12
2026-04-18,wk inc flu hosp,2,45,2026-05-02,quantile,0.9,13
2026-04-18,wk inc flu hosp,2,45,2026-05-02,quantile,0.95,14
2026-04-18,wk inc flu hosp,2,45,2026-05-02,quantile,0.975,16
2026-04-18,wk inc flu hosp,2,45,2026-05-02,quantile,0.99,18
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.01,2
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.025,3
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.05,3
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.1,4
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.15,5
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.2,5
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.25,6
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.3,6
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.35,7
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.4,7
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.45,8
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.5,8
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.55,9
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.6,9
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.65,10
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.7,10
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.75,11
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.8,11
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.85,12
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.9,13
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.95,15
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.975,17
2026-04-18,wk inc flu hosp,3,45,2026-05-09,quantile,0.99,20
