reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-03-28,wk inc flu hosp,2,45,2026-04-11,quantile,0.35,16
2026-03-28,wk inc flu hosp,2,45,2026-04-11,quantile,0.4,16
2026-03-28,wk inc flu hosp,2,45,2026-04-11,quantile,0.45,17
2026-03-28,wk inc flu hosp,2,45,2026-04-11,quantile,0.5,18
2026-03-28,wk inc flu hosp,2,45,2026-04-11,quantile,0.55,19
2026-03-28,wk inc flu hosp,2,45,2026-04-11,quantile,0.6,20
2026-03-28,wk inc flu hosp,2,45,2026-04-11,quantile,0.65,21
2026-03-28,wk inc flu hosp,2,45,2026-04-11,quantile,0.7,22
2026-03-28,wk inc flu hosp,2,45,2026-04-11,quantile,0.75,24
2026-03-28,wk inc flu hosp,2,45,2026-04-11,quantile,0.8,24
2026-03-28,wk inc flu hosp,2,45,2026-04-11,quantile,0.85,25
2026-03-28,wk inc flu hosp,2,45,2026-04-11,quantile,0.9,27
2026-03-28,wk inc flu hosp,2,45,2026-04-11,quantile,0.95,31
2026-03-28,wk inc flu hosp,2,45,2026-04-11,quantile,0.975,34
2026-03-28,wk inc flu hosp,2,45,2026-04-11,quantile,0.99,38
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.01,5
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.025,6
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.05,7
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.1,9
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.15,10
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.2,11
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.25,12
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.3,13
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.35,13
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.4,14
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.45,15
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.5,16
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.55,17
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.6,18
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.65,19
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.7,21
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.75,22
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.8,22
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.85,24
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.9,26
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.95,29
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.975,33
2026-03-28,wk inc flu hosp,3,45,2026-04-18,quantile,0.99,37
