reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.01,3
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.025,3
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.05,3
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.1,4
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.15,4
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.2,5
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.25,5
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.3,6
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.35,7
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.4,7
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.45,7
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.5,8
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.55,9
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.6,10
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.65,10
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.7,11
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.75,11
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.8,13
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.85,13
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.9,13
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.95,22
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.975,22
2026-05-30,wk inc flu hosp,2,45,2026-06-13,quantile,0.99,23
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.01,2
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.025,2
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.05,2
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.1,3
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.15,4
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.2,4
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.25,4
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.3,4
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.35,6
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.4,7
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.45,8
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.5,8
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.55,8
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.6,8
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.65,8
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.7,10
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.75,10
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.8,11
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.85,16
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.9,18
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.95,19
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.975,21
2026-05-30,wk inc flu hosp,3,45,2026-06-20,quantile,0.99,25
