reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.15,104
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.2,111
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.25,118
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.3,124
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.35,130
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.4,135
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.45,141
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.5,147
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.55,153
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.6,158
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.65,164
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.7,170
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.75,173
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.8,173
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.85,175
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.9,183
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.95,194
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.975,205
2026-03-07,wk inc flu hosp,1,45,2026-03-14,quantile,0.99,218
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.01,53
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.025,61
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.05,70
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.1,80
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.15,89
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.2,96
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.25,102
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.3,109
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.35,115
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.4,121
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.45,127
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.5,134
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.55,139
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.6,145
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.65,151
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.7,158
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.75,162
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.8,162
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.85,164
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.9,172
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.95,185
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.975,197
2026-03-07,wk inc flu hosp,2,45,2026-03-21,quantile,0.99,212
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.01,41
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.025,49
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.05,57
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.1,67
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.15,75
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.2,82
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.25,88
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.3,94
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.35,101
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.4,107
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.45,113
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.5,120
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.55,125
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.6,131
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.65,138
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.7,145
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.75,149
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.8,149
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.85,152
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.9,160
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.95,174
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.975,187
2026-03-07,wk inc flu hosp,3,45,2026-03-28,quantile,0.99,203
