location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
Maryland,1,0.00490006123865852,0.01571004691118404,0.0451144638074227,0.0049,0.0157,0.0451,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Maryland,2,0.00300018879794954,0.0136114549480997,0.0644724533062335,0.003,0.0136,0.0645,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Massachusetts,0,0.01658080978470352,0.0255845197839238,0.04823345216892043,0.0166,0.0256,0.0482,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Massachusetts,1,0.00644160196979294,0.01768290798913824,0.05402790367549935,0.0064,0.0177,0.054,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Massachusetts,2,0.00377703593448899,0.0178953849201642,0.0724517528254826,0.0038,0.0179,0.0725,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Michigan,0,0.01755912233510273,0.02817983082418537,0.04531217137544341,0.0176,0.0282,0.0453,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Michigan,1,0.00942024032549992,0.02468028384259556,0.05571609752390667,0.0094,0.0247,0.0557,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Michigan,2,0.00468798800612301,0.0228891467314004,0.06625291998820959,0.0047,0.0229,0.0663,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Minnesota,0,0.02194007670282989,0.03372459778769948,0.05491306740170688,0.0219,0.0337,0.0549,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Minnesota,1,0.01029392817076185,0.02408162223620991,0.06810802374893984,0.0103,0.0241,0.0681,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Minnesota,2,0.00532990430353336,0.0240026152697988,0.08822372810821717,0.0053,0.024,0.0882,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Mississippi,0,0.00913916239117332,0.01831887649085653,0.03323772523909783,0.0091,0.0183,0.0332,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Mississippi,1,0.00490008437135766,0.01710858306971711,0.04921397443402572,0.0049,0.0171,0.0492,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Mississippi,2,0.00280537189686465,0.01589007717920487,0.0546349804915473,0.0028,0.0159,0.0546,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Missouri,0,0.06125519522329817,0.07561744959719377,0.092205870192652,0.0613,0.0756,0.0922,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Missouri,1,0.05952825666516786,0.09521297521003524,0.15775550219838996,0.0595,0.0952,0.1578,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Montana,0,0.01322428085073136,0.02552472379775875,0.04521162202518175,0.0132,0.0255,0.0452,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Montana,1,0.00719227586460672,0.02362764478200496,0.05787224686739736,0.0072,0.0236,0.0579,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Montana,2,0.00444752747746572,0.02066610663487701,0.06589182254416451,0.0044,0.0207,0.0659,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Nebraska,0,0.01682784135268527,0.02886492978027945,0.04528308989554208,0.0168,0.0289,0.0453,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Nebraska,1,0.01199287182582539,0.02774563886663537,0.05410820739265216,0.012,0.0277,0.0541,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Nebraska,2,0.00925493264563011,0.02410430079851617,0.05485678701987889,0.0093,0.0241,0.0549,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Nevada,0,0.00862590211418186,0.01872553375055186,0.03322089752337878,0.0086,0.0187,0.0332,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Nevada,1,0.00484942067487489,0.01715018134785048,0.03833010001195425,0.0048,0.0172,0.0383,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Nevada,2,0.00228263410901524,0.013950702737679,0.04825538667684109,0.0023,0.014,0.0483,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
New Hampshire,0,0.02463645250968848,0.04314477822941276,0.06600902720819649,0.0246,0.0431,0.066,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
New Hampshire,1,0.01263575489195338,0.0387884383009687,0.07413858432670489,0.0126,0.0388,0.0741,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
New Hampshire,2,0.00628172238494007,0.0371759618793601,0.09367432979175438,0.0063,0.0372,0.0937,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
New Jersey,0,0.01488563262135782,0.02180380199185829,0.0393697525328686,0.0149,0.0218,0.0394,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
New Jersey,1,0.00654671401752609,0.01423599302608986,0.04699633156219375,0.0065,0.0142,0.047,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
New Jersey,2,0.00337230924860049,0.01087112445240999,0.06764650750277179,0.0034,0.0109,0.0676,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
New Mexico,0,0.01937071889549307,0.03177845189850908,0.05089181894213301,0.0194,0.0318,0.0509,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
New Mexico,1,0.01036531441012045,0.02692639034815924,0.07128071453957384,0.0104,0.0269,0.0713,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
New Mexico,2,0.0059315592124425,0.02505513686318099,0.07770656624222952,0.0059,0.0251,0.0777,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
New York,0,0.0063677691166501,0.01061370475507122,0.0232931706621571,0.0064,0.0106,0.0233,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
New York,1,0.00282543725324506,0.00628104030114924,0.02735170916124369,0.0028,0.0063,0.0274,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
New York,2,0.00158210858628862,0.00528553927747776,0.03912214522405072,0.0016,0.0053,0.0391,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
North Carolina,0,0.02120786189179549,0.039195209313352,0.05953444089681975,0.0212,0.0392,0.0595,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
North Carolina,1,0.01093776118470923,0.0305699390100252,0.06716005505498647,0.0109,0.0306,0.0672,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
North Carolina,2,0.00703588306197749,0.0241641284993534,0.0955909055404326,0.007,0.0242,0.0956,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
North Dakota,0,0.01734318644315197,0.02969031971865071,0.04941178103832906,0.0173,0.0297,0.0494,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
North Dakota,1,0.00874434183046301,0.02507871981941441,0.05825367789561328,0.0087,0.0251,0.0583,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
North Dakota,2,0.00349470476839331,0.0202875999703656,0.06879934805615112,0.0035,0.0203,0.0688,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Ohio,0,0.01752803163264482,0.0276045766010963,0.04487232639512041,0.0175,0.0276,0.0449,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Ohio,1,0.00947727878006636,0.02573144643472974,0.05660659519846205,0.0095,0.0257,0.0566,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Ohio,2,0.00398268686482838,0.02298682302126149,0.06850288941668835,0.004,0.023,0.0685,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Oklahoma,0,0.01399632547962716,0.0259500087249773,0.03993071233406589,0.014,0.026,0.0399,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Oklahoma,1,0.009922424694198,0.0241550623989193,0.05405751543895235,0.0099,0.0242,0.0541,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Oklahoma,2,0.0068499738224843,0.0217889266292939,0.04826971006869031,0.0068,0.0218,0.0483,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Oregon,0,0.01796702804033365,0.0336310481071686,0.045968808576044,0.018,0.0336,0.046,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Oregon,1,0.01387309034685507,0.03194528649397622,0.0553717945544111,0.0139,0.0319,0.0554,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Oregon,2,0.01072256389148143,0.02913276536304138,0.05711281286191092,0.0107,0.0291,0.0571,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Pennsylvania,0,0.0142556556367911,0.0260952345842712,0.04310426375858613,0.0143,0.0261,0.0431,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Pennsylvania,1,0.0068120973744666,0.02246087559647688,0.05146447903821231,0.0068,0.0225,0.0515,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Pennsylvania,2,0.0032680194199911,0.02178257126366669,0.06570787572277698,0.0033,0.0218,0.0657,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Rhode Island,0,0.01238045833715395,0.02154571258675481,0.04053615787830357,0.0124,0.0215,0.0405,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Rhode Island,1,0.00561022983637472,0.01761529410879825,0.04702710568465433,0.0056,0.0176,0.047,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Rhode Island,2,0.00268827408499731,0.01079987452079149,0.0551987261461371,0.0027,0.0108,0.0552,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
South Carolina,0,0.01446525277277855,0.02651649157712236,0.03831498532659887,0.0145,0.0265,0.0383,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
South Carolina,1,0.00721448119814964,0.02275023311008073,0.05788772121692566,0.0072,0.0228,0.0579,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
South Carolina,2,0.0041107590160253,0.0168529546783362,0.06794643049957505,0.0041,0.0169,0.0679,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
South Dakota,0,0.02388373258541572,0.04241438924227343,0.06837614927384805,0.0239,0.0424,0.0684,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
South Dakota,1,0.01672718674251977,0.03914774824823451,0.07618833222878078,0.0167,0.0391,0.0762,2026-01-31,2026-01-24,"January 31, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
South Dakota,2,0.01354340013166296,0.03482886492019764,0.08046881760051225,0.0135,0.0348,0.0805,2026-02-07,2026-01-24,"February 07, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
Tennessee,0,0.01286078749468871,0.02462613789743227,0.03861044196869864,0.0129,0.0246,0.0386,2026-01-24,2026-01-24,"January 24, 2026","January 24, 2026",2026-01-21,"January 21, 2026",FluSight-ensemble
