model_id,reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.1,329.2267150878906
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.15,329.2267150878906
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.2,420
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.25,456
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.3,489
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.35,519
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.4,547
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.45,570
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.5,588
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.55,605
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.6,623
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.65,642
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.7,664
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.75,688
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.8,716
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.85,840
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.9,873.1518249511719
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.95,1010
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.975,1125
FluSight-trained_med,2025-01-04,01,1,wk inc flu hosp,2025-01-11,quantile,0.99,1249
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.01,132
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.025,158
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.05,195
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.1,217
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.15,234
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.2,248.10693566927853
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.25,304.10767974277985
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.3,362.9555211821733
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.35,435.0064558472156
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.4,441.5173012620505
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.45,467.06390604503645
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.5,501.27183566001156
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.55,529
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.6,552
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.65,576
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.7,652.1101832452026
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.75,715.6089813128049
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.8,771
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.85,778.6208724975586
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.9,778.6208724975586
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.95,853
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.975,955
FluSight-trained_med,2025-01-04,01,2,wk inc flu hosp,2025-01-18,quantile,0.99,1165.0800000000017
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.01,106
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.025,124
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.05,138
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.1,157
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.15,170
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.2,180
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.25,286.18351191997516
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.3,330
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.35,336.2497201846719
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.4,341.92078179082887
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.45,348.3401121032082
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.5,374.6583455466666
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.55,404.6881966539454
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.6,434.4817040199922
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.65,482.0112958666121
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.7,510
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.75,544
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.8,600.9515076688758
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.85,669.3956985473633
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.9,680
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.95,774
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.975,939
FluSight-trained_med,2025-01-04,01,3,wk inc flu hosp,2025-01-25,quantile,0.99,1124
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.01,5
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.025,7
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.05,9
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.1,11
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.15,12
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.2,14
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.25,15
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.3,16
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.35,16.94
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.4,18
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.45,18.670090890436967
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.5,20
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.55,20.750507639567097
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.6,21.85309821357395
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.65,23
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.7,24.974964156340675
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.75,26
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.8,28.10462005558283
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.85,30.621384123724958
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.9,34.264589595060265
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.95,40.288851001972944
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.975,46.29841242091902
FluSight-trained_med,2025-01-04,02,0,wk inc flu hosp,2025-01-04,quantile,0.99,53
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.01,4
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.025,5
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.05,6.49
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.1,8.76
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.15,10.68591786825652
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.2,12
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.25,13
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.3,14.853039047789588
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.35,16
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.4,17
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.45,19
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.5,20.404009247670757
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.55,22
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.6,23
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.65,24.360647117263298
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.7,26.048690764570573
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.75,28
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.8,31
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.85,34
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.9,37.827050672989486
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.95,46
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.975,52
FluSight-trained_med,2025-01-04,02,1,wk inc flu hosp,2025-01-11,quantile,0.99,57
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.01,2
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.025,3
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.05,5
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.1,7.17
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.15,8.94
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.2,10.6
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.25,12.22
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.3,13.86
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.35,14
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.4,15.951416626834911
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.45,17
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.5,19.532247599235276
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.55,20.529879396221325
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.6,23
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.65,25
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.7,27
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.75,30
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.8,33
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.85,37
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.9,43
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.95,49.703380216828435
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.975,59
FluSight-trained_med,2025-01-04,02,2,wk inc flu hosp,2025-01-18,quantile,0.99,72.69022884405155
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.01,1.95
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.025,2.96
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.05,4.17
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.1,8
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.15,8
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.2,9.3
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.25,10.87
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.3,12.46
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.35,14.1
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.4,15.744128592634194
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.45,16.532130858206767
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.5,18.90503168106079
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.55,20
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.6,23
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.65,25
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.7,26
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.75,29.25
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.8,33
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.85,34
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.9,39
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.95,49
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.975,62.442011476029265
FluSight-trained_med,2025-01-04,02,3,wk inc flu hosp,2025-01-25,quantile,0.99,77.09426538997846
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.01,809
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.025,918
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.05,999
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.1,1109.508597754454
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.15,1315.1401909961078
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.2,1485.2219784497643
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.25,1647.3329878428208
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.3,1786.8452819152699
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.35,1833.191840457298
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.4,1873.6196223604163
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.45,1917.3670958280377
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.5,2136.5
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.55,2232.4500000000003
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.6,2310
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.65,2316
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.7,2319
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.75,2321
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.8,2462
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.85,2643.465268574736
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.9,2861.1796770446767
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.95,2883.976501464844
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.975,3003.1432816816296
FluSight-trained_med,2025-01-04,04,0,wk inc flu hosp,2025-01-04,quantile,0.99,3130
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.01,575
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.025,674
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.05,768
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.1,891
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.15,982
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.2,1122.337343558781
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.25,1174
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.3,1214
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.35,1288
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.4,1361.6000000000001
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.45,1442.3
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.5,1757.8587599402001
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.55,1865.9020929562394
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.6,1951.602485838674
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.65,2042.8422563193794
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.7,2113.9902293360315
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.75,2203.534812844378
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.8,2305.029511233038
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.85,2352.1500000000005
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.9,2598
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.95,2973.6924091443543
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.975,3066.6973876953125
FluSight-trained_med,2025-01-04,04,1,wk inc flu hosp,2025-01-11,quantile,0.99,3167
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.01,443
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.025,609
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.05,755
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.1,897
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.15,977
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.2,1039
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.25,1093
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.3,1142
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.35,1230.6774000271203
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.4,1282.5064684294844
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.45,1362.2383995161833
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.5,1567
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.55,1631
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.6,1697
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.65,1766
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.7,1847.1158982888671
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.75,2003.4141799087918
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.8,2125.075217708526
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.85,2257.6285557307083
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.9,2362.01
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.95,2464.49
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.975,2850.124999999998
FluSight-trained_med,2025-01-04,04,2,wk inc flu hosp,2025-01-18,quantile,0.99,3585.220000000005
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.01,416
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.025,536
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.05,658
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.1,801
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.15,884
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.2,955
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.25,1015
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.3,1059
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.35,1110
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.4,1160
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.45,1205
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.5,1462
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.55,1532
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.6,1607
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.65,1687
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.7,1775
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.75,1874
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.8,1989
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.85,2130
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.9,2319
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.95,2500
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.975,2796.9388614611225
FluSight-trained_med,2025-01-04,04,3,wk inc flu hosp,2025-01-25,quantile,0.99,3281
