"","reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
"41",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"44","quantile","0.01",0.601424245002407
"42",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"45","quantile","0.01",31.8366940605541
"43",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"46","quantile","0.01",1.81642307803328
"44",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"47","quantile","0.01",41.8249461430178
"45",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"48","quantile","0.01",319.572303154294
"46",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"US","quantile","0.01",2059.14309595187
"47",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"49","quantile","0.01",8.01390787315204
"48",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"50","quantile","0.01",0.833495687037132
"49",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"51","quantile","0.01",61.48222886982
"50",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"53","quantile","0.01",44.9808014180467
"51",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"54","quantile","0.01",4.57940518675078
"52",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"55","quantile","0.01",3.94674190139316
"53",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"56","quantile","0.01",2.1923577957824
"54",2023-10-28,"wk inc flu hosp",0,2023-10-28,"01","quantile","0.01",60.1132004243448
"55",2023-10-28,"wk inc flu hosp",0,2023-10-28,"02","quantile","0.01",39.1116422938975
"56",2023-10-28,"wk inc flu hosp",0,2023-10-28,"04","quantile","0.01",74.5385950046608
"57",2023-10-28,"wk inc flu hosp",0,2023-10-28,"05","quantile","0.01",37.1847089538216
"58",2023-10-28,"wk inc flu hosp",0,2023-10-28,"06","quantile","0.01",36.5757981058434
"59",2023-10-28,"wk inc flu hosp",0,2023-10-28,"08","quantile","0.01",33.6178639715064
"60",2023-10-28,"wk inc flu hosp",0,2023-10-28,"09","quantile","0.01",5.87573592667289
"61",2023-10-28,"wk inc flu hosp",0,2023-10-28,"10","quantile","0.01",0.504306405371075
"62",2023-10-28,"wk inc flu hosp",0,2023-10-28,"11","quantile","0.01",4.67085693982255
"63",2023-10-28,"wk inc flu hosp",0,2023-10-28,"12","quantile","0.01",1848.97599343422
"64",2023-10-28,"wk inc flu hosp",0,2023-10-28,"13","quantile","0.01",39.2216092807067
"65",2023-10-28,"wk inc flu hosp",0,2023-10-28,"15","quantile","0.01",38.1651878493698
"66",2023-10-28,"wk inc flu hosp",0,2023-10-28,"16","quantile","0.01",3.19288499090924
"67",2023-10-28,"wk inc flu hosp",0,2023-10-28,"17","quantile","0.01",30.3826986479347
"68",2023-10-28,"wk inc flu hosp",0,2023-10-28,"18","quantile","0.01",41.2155516079221
"69",2023-10-28,"wk inc flu hosp",0,2023-10-28,"19","quantile","0.01",5.54943385413635
"70",2023-10-28,"wk inc flu hosp",0,2023-10-28,"20","quantile","0.01",7.13146997554941
"71",2023-10-28,"wk inc flu hosp",0,2023-10-28,"21","quantile","0.01",11.167056922638
"72",2023-10-28,"wk inc flu hosp",0,2023-10-28,"22","quantile","0.01",55.2883228251174
"73",2023-10-28,"wk inc flu hosp",0,2023-10-28,"23","quantile","0.01",1.25624767373195
"74",2023-10-28,"wk inc flu hosp",0,2023-10-28,"24","quantile","0.01",9.07565181064312
"75",2023-10-28,"wk inc flu hosp",0,2023-10-28,"25","quantile","0.01",9.77985237201488
"76",2023-10-28,"wk inc flu hosp",0,2023-10-28,"26","quantile","0.01",30.6091215753956
"77",2023-10-28,"wk inc flu hosp",0,2023-10-28,"27","quantile","0.01",9.53999166799139
"78",2023-10-28,"wk inc flu hosp",0,2023-10-28,"28","quantile","0.01",17.9966210922403
"79",2023-10-28,"wk inc flu hosp",0,2023-10-28,"29","quantile","0.01",11.1074998747722
"80",2023-10-28,"wk inc flu hosp",0,2023-10-28,"30","quantile","0.01",1.82352368963669
"81",2023-10-28,"wk inc flu hosp",0,2023-10-28,"31","quantile","0.01",20.1923350099076
"82",2023-10-28,"wk inc flu hosp",0,2023-10-28,"32","quantile","0.01",5.66444659583328
"83",2023-10-28,"wk inc flu hosp",0,2023-10-28,"33","quantile","0.01",1.71341241064812
"84",2023-10-28,"wk inc flu hosp",0,2023-10-28,"34","quantile","0.01",35.2032253271146
"85",2023-10-28,"wk inc flu hosp",0,2023-10-28,"35","quantile","0.01",7.33687347479468
"86",2023-10-28,"wk inc flu hosp",0,2023-10-28,"36","quantile","0.01",29.3113623902149
"87",2023-10-28,"wk inc flu hosp",0,2023-10-28,"37","quantile","0.01",8.6621605855037
"88",2023-10-28,"wk inc flu hosp",0,2023-10-28,"38","quantile","0.01",1.05199776638484
"89",2023-10-28,"wk inc flu hosp",0,2023-10-28,"39","quantile","0.01",30.9342632783044
"90",2023-10-28,"wk inc flu hosp",0,2023-10-28,"40","quantile","0.01",15.0103275038543
"91",2023-10-28,"wk inc flu hosp",0,2023-10-28,"41","quantile","0.01",6.00561402926814
"92",2023-10-28,"wk inc flu hosp",0,2023-10-28,"42","quantile","0.01",21.3635320134496
"93",2023-10-28,"wk inc flu hosp",0,2023-10-28,"72","quantile","0.01",106.872777334297
"94",2023-10-28,"wk inc flu hosp",0,2023-10-28,"44","quantile","0.01",0.807966809528101
"95",2023-10-28,"wk inc flu hosp",0,2023-10-28,"45","quantile","0.01",45.034406297345
"96",2023-10-28,"wk inc flu hosp",0,2023-10-28,"46","quantile","0.01",2.1331195545681
"97",2023-10-28,"wk inc flu hosp",0,2023-10-28,"47","quantile","0.01",43.1450220106337
"98",2023-10-28,"wk inc flu hosp",0,2023-10-28,"48","quantile","0.01",514.148341929214
"99",2023-10-28,"wk inc flu hosp",0,2023-10-28,"US","quantile","0.01",2124.13361858492
"100",2023-10-28,"wk inc flu hosp",0,2023-10-28,"49","quantile","0.01",13.4427438302716
"101",2023-10-28,"wk inc flu hosp",0,2023-10-28,"50","quantile","0.01",1.2686657685025
"102",2023-10-28,"wk inc flu hosp",0,2023-10-28,"51","quantile","0.01",86.3080322730446
"103",2023-10-28,"wk inc flu hosp",0,2023-10-28,"53","quantile","0.01",46.4247772672063
"104",2023-10-28,"wk inc flu hosp",0,2023-10-28,"54","quantile","0.01",5.37812416941854
"105",2023-10-28,"wk inc flu hosp",0,2023-10-28,"55","quantile","0.01",5.41983371132714
"106",2023-10-28,"wk inc flu hosp",0,2023-10-28,"56","quantile","0.01",1.79227557356733
"107",2023-10-28,"wk inc flu hosp",1,2023-11-04,"01","quantile","0.01",98.8844037325391
"108",2023-10-28,"wk inc flu hosp",1,2023-11-04,"02","quantile","0.01",66.9008686277966
"109",2023-10-28,"wk inc flu hosp",1,2023-11-04,"04","quantile","0.01",120.110527889099
"110",2023-10-28,"wk inc flu hosp",1,2023-11-04,"05","quantile","0.01",60.4439048905296
"111",2023-10-28,"wk inc flu hosp",1,2023-11-04,"06","quantile","0.01",51.3320189404482
"112",2023-10-28,"wk inc flu hosp",1,2023-11-04,"08","quantile","0.01",54.3921959483437
"113",2023-10-28,"wk inc flu hosp",1,2023-11-04,"09","quantile","0.01",6.90037989325423
"114",2023-10-28,"wk inc flu hosp",1,2023-11-04,"10","quantile","0.01",0.717129112239297
"115",2023-10-28,"wk inc flu hosp",1,2023-11-04,"11","quantile","0.01",7.51108514450124
"116",2023-10-28,"wk inc flu hosp",1,2023-11-04,"12","quantile","0.01",2247.98458483403
"117",2023-10-28,"wk inc flu hosp",1,2023-11-04,"13","quantile","0.01",55.7504798626138
"118",2023-10-28,"wk inc flu hosp",1,2023-11-04,"15","quantile","0.01",64.377238352166
"119",2023-10-28,"wk inc flu hosp",1,2023-11-04,"16","quantile","0.01",3.75001430912138
"120",2023-10-28,"wk inc flu hosp",1,2023-11-04,"17","quantile","0.01",41.6683102506456
"121",2023-10-28,"wk inc flu hosp",1,2023-11-04,"18","quantile","0.01",67.5816997217148
"122",2023-10-28,"wk inc flu hosp",1,2023-11-04,"19","quantile","0.01",8.44535998736682
"123",2023-10-28,"wk inc flu hosp",1,2023-11-04,"20","quantile","0.01",9.65222300216522
"124",2023-10-28,"wk inc flu hosp",1,2023-11-04,"21","quantile","0.01",17.5183332693849
"125",2023-10-28,"wk inc flu hosp",1,2023-11-04,"22","quantile","0.01",92.5997728646885
"126",2023-10-28,"wk inc flu hosp",1,2023-11-04,"23","quantile","0.01",1.07343899329722
"127",2023-10-28,"wk inc flu hosp",1,2023-11-04,"24","quantile","0.01",11.6247554010353
"128",2023-10-28,"wk inc flu hosp",1,2023-11-04,"25","quantile","0.01",12.2409313541424
"129",2023-10-28,"wk inc flu hosp",1,2023-11-04,"26","quantile","0.01",51.7504838738641
"130",2023-10-28,"wk inc flu hosp",1,2023-11-04,"27","quantile","0.01",11.9989244800515
"131",2023-10-28,"wk inc flu hosp",1,2023-11-04,"28","quantile","0.01",14.7766276631123
"132",2023-10-28,"wk inc flu hosp",1,2023-11-04,"29","quantile","0.01",17.4279923949562
"133",2023-10-28,"wk inc flu hosp",1,2023-11-04,"30","quantile","0.01",2.77559892818222
"134",2023-10-28,"wk inc flu hosp",1,2023-11-04,"31","quantile","0.01",32.4702889862324
"135",2023-10-28,"wk inc flu hosp",1,2023-11-04,"32","quantile","0.01",7.62798636548228
"136",2023-10-28,"wk inc flu hosp",1,2023-11-04,"33","quantile","0.01",2.01212187686188
"137",2023-10-28,"wk inc flu hosp",1,2023-11-04,"34","quantile","0.01",50.323958218858
"138",2023-10-28,"wk inc flu hosp",1,2023-11-04,"35","quantile","0.01",10.709256603427
"139",2023-10-28,"wk inc flu hosp",1,2023-11-04,"36","quantile","0.01",38.5465085464189
"140",2023-10-28,"wk inc flu hosp",1,2023-11-04,"37","quantile","0.01",9.95427512845995
"141",2023-10-28,"wk inc flu hosp",1,2023-11-04,"38","quantile","0.01",1.60086453214143
"142",2023-10-28,"wk inc flu hosp",1,2023-11-04,"39","quantile","0.01",47.8480777563039
"143",2023-10-28,"wk inc flu hosp",1,2023-11-04,"40","quantile","0.01",23.5523031612353
"144",2023-10-28,"wk inc flu hosp",1,2023-11-04,"41","quantile","0.01",7.80360922860195
"145",2023-10-28,"wk inc flu hosp",1,2023-11-04,"42","quantile","0.01",26.7280567676013
"146",2023-10-28,"wk inc flu hosp",1,2023-11-04,"72","quantile","0.01",107.69858223491
"147",2023-10-28,"wk inc flu hosp",1,2023-11-04,"44","quantile","0.01",1.08925510647482
"148",2023-10-28,"wk inc flu hosp",1,2023-11-04,"45","quantile","0.01",59.6964735340535
"149",2023-10-28,"wk inc flu hosp",1,2023-11-04,"46","quantile","0.01",3.24680393496899
"150",2023-10-28,"wk inc flu hosp",1,2023-11-04,"47","quantile","0.01",61.3273071882614
"151",2023-10-28,"wk inc flu hosp",1,2023-11-04,"48","quantile","0.01",879.138219362469
"152",2023-10-28,"wk inc flu hosp",1,2023-11-04,"US","quantile","0.01",3019.29142378846
"153",2023-10-28,"wk inc flu hosp",1,2023-11-04,"49","quantile","0.01",21.7084209908362
"154",2023-10-28,"wk inc flu hosp",1,2023-11-04,"50","quantile","0.01",1.59557495299927
"155",2023-10-28,"wk inc flu hosp",1,2023-11-04,"51","quantile","0.01",115.043127284011
"156",2023-10-28,"wk inc flu hosp",1,2023-11-04,"53","quantile","0.01",65.9000721577248
"157",2023-10-28,"wk inc flu hosp",1,2023-11-04,"54","quantile","0.01",8.1856613262205
"158",2023-10-28,"wk inc flu hosp",1,2023-11-04,"55","quantile","0.01",7.16451591166253
"159",2023-10-28,"wk inc flu hosp",1,2023-11-04,"56","quantile","0.01",1.53119522774806
"160",2023-10-28,"wk inc flu hosp",2,2023-11-11,"01","quantile","0.01",159.255871419986
"161",2023-10-28,"wk inc flu hosp",2,2023-11-11,"02","quantile","0.01",106.011522734751
"162",2023-10-28,"wk inc flu hosp",2,2023-11-11,"04","quantile","0.01",203.621513457134
"163",2023-10-28,"wk inc flu hosp",2,2023-11-11,"05","quantile","0.01",97.5800584782152
"164",2023-10-28,"wk inc flu hosp",2,2023-11-11,"06","quantile","0.01",63.139448193957
"165",2023-10-28,"wk inc flu hosp",2,2023-11-11,"08","quantile","0.01",90.153581672628
"166",2023-10-28,"wk inc flu hosp",2,2023-11-11,"09","quantile","0.01",10.5027814454701
"167",2023-10-28,"wk inc flu hosp",2,2023-11-11,"10","quantile","0.01",0.94699033941139
"168",2023-10-28,"wk inc flu hosp",2,2023-11-11,"11","quantile","0.01",12.8804838458425
"169",2023-10-28,"wk inc flu hosp",2,2023-11-11,"12","quantile","0.01",2106.87137170339
"170",2023-10-28,"wk inc flu hosp",2,2023-11-11,"13","quantile","0.01",57.9588143287862
"171",2023-10-28,"wk inc flu hosp",2,2023-11-11,"15","quantile","0.01",104.35974778193
"172",2023-10-28,"wk inc flu hosp",2,2023-11-11,"16","quantile","0.01",5.70724071063111
"173",2023-10-28,"wk inc flu hosp",2,2023-11-11,"17","quantile","0.01",63.597626423401
"174",2023-10-28,"wk inc flu hosp",2,2023-11-11,"18","quantile","0.01",108.793307886881
"175",2023-10-28,"wk inc flu hosp",2,2023-11-11,"19","quantile","0.01",10.62284787842
"176",2023-10-28,"wk inc flu hosp",2,2023-11-11,"20","quantile","0.01",13.2132312459401
"177",2023-10-28,"wk inc flu hosp",2,2023-11-11,"21","quantile","0.01",20.5745244850611
"178",2023-10-28,"wk inc flu hosp",2,2023-11-11,"22","quantile","0.01",149.506126696927
"179",2023-10-28,"wk inc flu hosp",2,2023-11-11,"23","quantile","0.01",1.68398980018618
"180",2023-10-28,"wk inc flu hosp",2,2023-11-11,"24","quantile","0.01",19.9734454509049
"181",2023-10-28,"wk inc flu hosp",2,2023-11-11,"25","quantile","0.01",15.8393786016063
"182",2023-10-28,"wk inc flu hosp",2,2023-11-11,"26","quantile","0.01",85.0602542527679
"183",2023-10-28,"wk inc flu hosp",2,2023-11-11,"27","quantile","0.01",21.2572923890694
"184",2023-10-28,"wk inc flu hosp",2,2023-11-11,"28","quantile","0.01",10.9315950314028
"185",2023-10-28,"wk inc flu hosp",2,2023-11-11,"29","quantile","0.01",20.4669657210769
"186",2023-10-28,"wk inc flu hosp",2,2023-11-11,"30","quantile","0.01",3.49080572576876
"187",2023-10-28,"wk inc flu hosp",2,2023-11-11,"31","quantile","0.01",55.6830830319825
"188",2023-10-28,"wk inc flu hosp",2,2023-11-11,"32","quantile","0.01",10.4810174756264
"189",2023-10-28,"wk inc flu hosp",2,2023-11-11,"33","quantile","0.01",3.06266543429872
"190",2023-10-28,"wk inc flu hosp",2,2023-11-11,"34","quantile","0.01",86.1365017246583
"191",2023-10-28,"wk inc flu hosp",2,2023-11-11,"35","quantile","0.01",13.8779623342511
"192",2023-10-28,"wk inc flu hosp",2,2023-11-11,"36","quantile","0.01",52.9702833475215
"193",2023-10-28,"wk inc flu hosp",2,2023-11-11,"37","quantile","0.01",8.90224898550079
"194",2023-10-28,"wk inc flu hosp",2,2023-11-11,"38","quantile","0.01",2.01432136204085
"195",2023-10-28,"wk inc flu hosp",2,2023-11-11,"39","quantile","0.01",80.3026490338981
"196",2023-10-28,"wk inc flu hosp",2,2023-11-11,"40","quantile","0.01",27.6588803539569
"197",2023-10-28,"wk inc flu hosp",2,2023-11-11,"41","quantile","0.01",11.0087631672867
"198",2023-10-28,"wk inc flu hosp",2,2023-11-11,"42","quantile","0.01",22.0263305046764
"199",2023-10-28,"wk inc flu hosp",2,2023-11-11,"72","quantile","0.01",99.6957237962064
"200",2023-10-28,"wk inc flu hosp",2,2023-11-11,"44","quantile","0.01",1.49543633752983
"201",2023-10-28,"wk inc flu hosp",2,2023-11-11,"45","quantile","0.01",96.7200011226328
"202",2023-10-28,"wk inc flu hosp",2,2023-11-11,"46","quantile","0.01",4.08351076762485
"203",2023-10-28,"wk inc flu hosp",2,2023-11-11,"47","quantile","0.01",63.756545582534
"204",2023-10-28,"wk inc flu hosp",2,2023-11-11,"48","quantile","0.01",1402.4002004785
"205",2023-10-28,"wk inc flu hosp",2,2023-11-11,"US","quantile","0.01",3138.88869597341
"206",2023-10-28,"wk inc flu hosp",2,2023-11-11,"49","quantile","0.01",36.3645686384365
"207",2023-10-28,"wk inc flu hosp",2,2023-11-11,"50","quantile","0.01",2.82698486581265
"208",2023-10-28,"wk inc flu hosp",2,2023-11-11,"51","quantile","0.01",184.608531667035
"209",2023-10-28,"wk inc flu hosp",2,2023-11-11,"53","quantile","0.01",68.6005107178311
"210",2023-10-28,"wk inc flu hosp",2,2023-11-11,"54","quantile","0.01",10.2959458758862
"211",2023-10-28,"wk inc flu hosp",2,2023-11-11,"55","quantile","0.01",9.97950490354969
"212",2023-10-28,"wk inc flu hosp",2,2023-11-11,"56","quantile","0.01",2.40234174723564
"213",2023-10-28,"wk inc flu hosp",3,2023-11-18,"01","quantile","0.01",270.777386353928
"214",2023-10-28,"wk inc flu hosp",3,2023-11-18,"02","quantile","0.01",152.228003338761
"215",2023-10-28,"wk inc flu hosp",3,2023-11-18,"04","quantile","0.01",328.132751800448
"216",2023-10-28,"wk inc flu hosp",3,2023-11-18,"05","quantile","0.01",166.569256638992
"217",2023-10-28,"wk inc flu hosp",3,2023-11-18,"06","quantile","0.01",92.1541920892301
"218",2023-10-28,"wk inc flu hosp",3,2023-11-18,"08","quantile","0.01",149.201487785042
"219",2023-10-28,"wk inc flu hosp",3,2023-11-18,"09","quantile","0.01",13.2099299784425
"220",2023-10-28,"wk inc flu hosp",3,2023-11-18,"10","quantile","0.01",1.54446803532345
"221",2023-10-28,"wk inc flu hosp",3,2023-11-18,"11","quantile","0.01",20.4733062034349
"222",2023-10-28,"wk inc flu hosp",3,2023-11-18,"12","quantile","0.01",1684.96313822201
"223",2023-10-28,"wk inc flu hosp",3,2023-11-18,"13","quantile","0.01",68.346588122727
"224",2023-10-28,"wk inc flu hosp",3,2023-11-18,"15","quantile","0.01",154.306539486126
"225",2023-10-28,"wk inc flu hosp",3,2023-11-18,"16","quantile","0.01",7.1784735335816
"226",2023-10-28,"wk inc flu hosp",3,2023-11-18,"17","quantile","0.01",107.082002240468
"227",2023-10-28,"wk inc flu hosp",3,2023-11-18,"18","quantile","0.01",185.431957361547
"228",2023-10-28,"wk inc flu hosp",3,2023-11-18,"19","quantile","0.01",18.8173746849626
"229",2023-10-28,"wk inc flu hosp",3,2023-11-18,"20","quantile","0.01",20.233062676064
"230",2023-10-28,"wk inc flu hosp",3,2023-11-18,"21","quantile","0.01",31.313710901152
"231",2023-10-28,"wk inc flu hosp",3,2023-11-18,"22","quantile","0.01",250.7351416222
"232",2023-10-28,"wk inc flu hosp",3,2023-11-18,"23","quantile","0.01",1.97798396452785
"233",2023-10-28,"wk inc flu hosp",3,2023-11-18,"24","quantile","0.01",32.7106486596815
"234",2023-10-28,"wk inc flu hosp",3,2023-11-18,"25","quantile","0.01",22.0851597449892
"235",2023-10-28,"wk inc flu hosp",3,2023-11-18,"26","quantile","0.01",136.976480502473
"236",2023-10-28,"wk inc flu hosp",3,2023-11-18,"27","quantile","0.01",34.5785309616896
"237",2023-10-28,"wk inc flu hosp",3,2023-11-18,"28","quantile","0.01",10.2704406672496
"238",2023-10-28,"wk inc flu hosp",3,2023-11-18,"29","quantile","0.01",31.1520242606257
"239",2023-10-28,"wk inc flu hosp",3,2023-11-18,"30","quantile","0.01",6.18491387449665
"240",2023-10-28,"wk inc flu hosp",3,2023-11-18,"31","quantile","0.01",88.5091709397691
"241",2023-10-28,"wk inc flu hosp",3,2023-11-18,"32","quantile","0.01",15.9437371270991
"242",2023-10-28,"wk inc flu hosp",3,2023-11-18,"33","quantile","0.01",3.85184271542356
"243",2023-10-28,"wk inc flu hosp",3,2023-11-18,"34","quantile","0.01",139.48011235652
"244",2023-10-28,"wk inc flu hosp",3,2023-11-18,"35","quantile","0.01",23.3777356270172
"245",2023-10-28,"wk inc flu hosp",3,2023-11-18,"36","quantile","0.01",71.7105713668637
"246",2023-10-28,"wk inc flu hosp",3,2023-11-18,"37","quantile","0.01",7.80029177927308
"247",2023-10-28,"wk inc flu hosp",3,2023-11-18,"38","quantile","0.01",3.5684437176756
"248",2023-10-28,"wk inc flu hosp",3,2023-11-18,"39","quantile","0.01",129.688207538555
"249",2023-10-28,"wk inc flu hosp",3,2023-11-18,"40","quantile","0.01",42.0990062260082
"250",2023-10-28,"wk inc flu hosp",3,2023-11-18,"41","quantile","0.01",15.9706897031456
"251",2023-10-28,"wk inc flu hosp",3,2023-11-18,"42","quantile","0.01",19.7352032983141
"252",2023-10-28,"wk inc flu hosp",3,2023-11-18,"72","quantile","0.01",89.5061990831745
"253",2023-10-28,"wk inc flu hosp",3,2023-11-18,"44","quantile","0.01",2.27817403761518
"254",2023-10-28,"wk inc flu hosp",3,2023-11-18,"45","quantile","0.01",160.540736849235
"255",2023-10-28,"wk inc flu hosp",3,2023-11-18,"46","quantile","0.01",7.23501230536578
"256",2023-10-28,"wk inc flu hosp",3,2023-11-18,"47","quantile","0.01",75.1834282933748
"257",2023-10-28,"wk inc flu hosp",3,2023-11-18,"48","quantile","0.01",2027.49186114744
"258",2023-10-28,"wk inc flu hosp",3,2023-11-18,"US","quantile","0.01",3701.46172504132
"259",2023-10-28,"wk inc flu hosp",3,2023-11-18,"49","quantile","0.01",59.4346546526775
"260",2023-10-28,"wk inc flu hosp",3,2023-11-18,"50","quantile","0.01",4.59846836405765
"261",2023-10-28,"wk inc flu hosp",3,2023-11-18,"51","quantile","0.01",307.115223906416
"262",2023-10-28,"wk inc flu hosp",3,2023-11-18,"53","quantile","0.01",80.8487474087371
"263",2023-10-28,"wk inc flu hosp",3,2023-11-18,"54","quantile","0.01",18.2415603774228
"264",2023-10-28,"wk inc flu hosp",3,2023-11-18,"55","quantile","0.01",14.8143396233207
"265",2023-10-28,"wk inc flu hosp",3,2023-11-18,"56","quantile","0.01",2.82150604880082
"266",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"01","quantile","0.025",35.6805239490741
"267",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"02","quantile","0.025",24.2693535435583
"268",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"04","quantile","0.025",45.1396077817308
"269",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"05","quantile","0.025",21.100569684759
"270",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"06","quantile","0.025",43.2676420582289
"271",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"08","quantile","0.025",19.7620947769017
"272",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"09","quantile","0.025",3.74470650423023
"273",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"10","quantile","0.025",0.398339766607453
"274",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"11","quantile","0.025",2.87151615703804
"275",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"12","quantile","0.025",1326.88973600723
"276",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"13","quantile","0.025",38.0215751287306
"277",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"15","quantile","0.025",23.6631194615375
"278",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"16","quantile","0.025",2.03545102729717
"279",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"17","quantile","0.025",22.5042926224044
"280",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"18","quantile","0.025",24.119354531424
"281",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"19","quantile","0.025",4.72468483857793
"282",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"20","quantile","0.025",5.33183304782297
"283",2023-10-28,"wk inc flu hosp",-1,2023-10-21,"21","quantile","0.025",13.0747897983764
